timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLockWaitMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
55965.72,17,262144,64,53082,3497942760,116,5,585,1560962,11,11295,67,43636,125280612,1172,1,66,8244,4441153,2,177885,585,21074493,73779957,1077191873,585,1549,2,1,2,2,908,1,1071817116,1025894337,324619555,79151304,79151304,2,1,3482657376,73389,73389,2,2,2,79151304,17,1,3,191011,47637255,2525138,86904,8179,1071817116,1474058,18543298,11020
61080.30,17,262144,64,55736,3672683726,117,5,585,1629296,11,12075,67,43636,125280612,1172,1,66,8632,4633252,2,177885,585,22556270,78515199,1128176583,585,1549,2,1,2,2,908,1,1122541980,1076940998,432542623,83126139,83126139,2,1,3657550116,73389,73389,2,2,2,83126139,17,1,3,195088,50416652,2636344,90298,8566,1122541980,1538998,19913109,11020
66196.65,17,262144,64,58426,3850037374,117,5,585,1714392,11,12810,67,43636,125280612,1172,1,66,9027,5098307,2,177885,585,24279576,83933241,1180213070,585,1549,2,1,2,2,908,1,1174315420,1128756812,570724030,87147967,87164351,2,1,3834510548,73389,73389,2,2,2,87147967,17,1,3,199049,53456381,2746018,97264,8962,1174315420,1617128,21526530,11020
71388.93,17,262144,64,61687,4064812078,118,5,585,1801500,11,13754,67,43636,125546064,1172,1,66,9508,5310331,2,177885,585,25696620,88632465,1243577960,585,1549,2,1,2,2,908,1,1237361052,1191579579,668211705,92038147,92038147,2,1,4049678468,73389,73389,2,2,2,92038147,17,1,3,205033,56003022,2862801,100791,9442,1237361052,1700709,22826350,11020
76815.26,17,262144,64,64912,4277492938,118,5,585,1883773,11,14633,67,43636,125546064,1172,1,66,9981,5644224,2,177885,585,26864251,93326774,1305893404,585,1549,2,1,2,2,908,1,1299358108,1253784391,679246955,96868824,96868824,2,1,4262228256,73389,73389,2,2,2,96868824,17,1,3,208646,59047920,2974047,112371,9915,1299358108,1771402,23882936,11020
81990.98,17,262144,64,67869,4472079246,119,5,585,1956485,11,15492,67,43636,125546064,1172,1,66,10416,6032844,2,177885,585,28238880,98215904,1363200264,585,1549,2,1,2,2,908,1,1356374428,1310726899,694303157,101286027,101286027,2,1,4456585188,73389,73389,2,2,2,101286027,17,1,3,212081,62116368,3059906,116002,10350,1356374428,1840483,25172024,11020
87027.48,17,262144,64,70182,4624460370,119,5,585,2016306,11,16123,67,43636,125546064,1172,1,66,10756,6442640,2,177885,585,29379435,103301065,1407993097,585,1549,2,1,2,2,908,1,1400938908,1355182073,722677200,104744766,104761150,2,1,4608769704,73389,73389,2,2,2,104744766,17,1,3,214440,65388830,3126264,122523,10690,1400938908,1893783,26245919,11020
92092.84,17,262144,64,73389,4835961582,120,5,585,2103120,11,17052,67,43636,125811516,1172,1,66,11226,6729439,2,177885,585,31027705,108856325,1469906849,585,1549,2,1,2,2,908,1,1462542748,1417031124,827752411,109559059,109559059,2,1,4820598596,73389,73389,2,2,2,109559059,17,1,3,217511,68109645,3221455,138185,11160,1462542748,1964935,27798596,11020
97132.90,17,262144,64,76706,5054526962,120,5,585,2176428,11,17958,67,43636,125811516,1172,1,66,11713,7008776,2,177885,585,32773754,113884429,1534065947,585,1549,2,1,2,2,908,1,1526374812,1480801949,867244123,114514775,114537192,2,1,5038650100,73389,73389,2,2,2,114514775,17,1,3,220992,70685919,3309477,141683,11647,1526374812,2034745,29456419,11020
102236.72,17,262144,64,80263,5288845114,121,5,585,2255679,11,18984,67,43636,125811516,1172,1,66,12237,7238845,2,177885,585,34352761,118883331,1603093497,585,1549,2,1,2,2,908,1,1595056540,1549400113,991263745,119845164,119861548,2,1,5273187216,73389,73389,2,2,2,119845164,17,1,3,223998,73349030,3408600,145469,12171,1595056540,2110210,30936185,11020
107328.32,17,262144,64,83519,5503292138,121,5,585,2332574,11,19872,67,43636,125811516,1172,1,66,12717,7591268,2,177885,585,35866450,124485034,1666327921,585,1549,2,1,2,2,908,1,1657971100,1612096073,1008994348,124718960,124735344,2,1,5487634240,73389,73389,2,2,2,124718960,17,1,3,224171,76377428,3495960,148905,12651,1657971100,2183669,32362392,11020
112428.93,17,262144,64,87192,5745333126,122,5,585,2432972,11,20928,67,43636,126076968,1172,1,66,13257,7829762,2,177885,585,37318664,129213488,1737462719,585,1549,2,1,2,2,908,1,1728749980,1682842117,1076638991,130221381,130237765,2,1,5729740764,73389,73389,2,2,2,130221381,17,1,3,225325,79363556,3588165,170600,13191,1728749980,2262372,33722239,11020
117435.27,17,262144,64,97506,6425229078,124,5,585,2571595,11,23844,67,43636,126571674,1172,1,66,14771,8056770,2,177885,585,40267292,133781208,1936750226,585,1549,2,1,2,2,908,1,1927192988,1881590119,1230040378,145671876,145688260,2,1,6409562544,73389,73389,2,2,2,145671876,17,1,3,233045,81570003,3754446,175509,14705,1927192988,2396086,36504686,11020
122442.67,17,262144,64,137361,9051235314,130,5,585,2897043,11,35045,67,43636,127368030,1172,1,66,20627,8069310,2,177885,585,50009094,135126202,2707273940,585,1549,2,1,2,2,908,1,2694750620,2649198433,1291485980,205367241,205367241,2,1,9035437708,73389,73389,2,2,2,205350857,17,1,3,253545,82422330,4025821,183441,20561,2694750620,2713602,45975348,11020
127449.45,17,262144,64,177581,11701427642,137,5,585,3227440,11,46404,67,43636,128417772,1172,1,66,26535,8074081,2,177885,585,62044989,136114336,3484639725,585,1549,2,1,2,2,908,1,3469123996,3423861745,1328192210,265592927,265609311,2,1,11686088788,73389,73389,2,2,2,265592927,17,1,3,275300,83281071,4327556,191376,26469,3469123996,3036064,57709810,11020
132456.10,17,262144,64,219254,14447374682,144,5,585,3562294,11,58150,67,43636,129479580,1172,1,66,32657,8078771,2,177885,585,73025757,136975654,4290031044,585,1549,2,1,2,2,908,1,4271546780,4226604509,1373286733,327993367,328009751,2,1,14431708148,73389,73389,2,2,2,327993367,17,1,3,289637,84107167,4591372,199776,32591,4271546780,3362518,68427006,11020
137463.34,17,262144,64,259991,17131786970,151,5,585,3886162,11,69645,67,43636,130541388,1172,1,66,38643,8083594,2,177885,585,82650327,137496025,5077785873,585,1549,2,1,2,2,908,1,5056143772,5011321362,1404168186,389011518,389011518,2,1,17115785896,73389,73389,2,2,2,388995134,17,1,3,315547,84930662,4871112,207665,38577,5056143772,3678497,77772562,11020
142520.21,17,262144,64,292502,19274107754,156,5,585,4188794,11,78789,67,43636,131337744,1172,1,66,43420,8109298,2,177885,585,92417472,139137590,5706362997,585,1549,2,1,2,2,908,1,5682274716,5637596794,1478380962,437699882,437716266,2,1,19258794808,73389,73389,2,2,2,437699882,17,1,3,333004,86050190,5115423,216144,43354,5682274716,3972650,87296067,11020
147582.45,17,262144,64,299409,19729153974,157,5,585,4378857,11,80727,67,43636,131603196,1172,1,66,44434,8186080,2,177885,585,95257701,143006957,5840026263,585,1549,2,1,2,2,908,1,5815312796,5770635729,1841496406,448043331,448059715,2,1,19713906564,73389,73389,2,2,2,448043331,17,1,3,339592,87899122,5332066,224308,44369,5815312796,4154549,89919734,11020
152617.14,17,262144,64,306285,20182168578,159,5,585,4555626,11,82712,67,43636,131868648,1172,1,66,45444,8253263,2,177885,585,98430540,146873307,5972899080,585,1549,2,1,2,2,908,1,5947564444,5903124226,1877678723,458345820,458345820,2,1,20167216080,73389,73389,2,2,2,458345820,17,1,3,347715,89840096,5526622,229627,45378,5947564444,4325999,92897405,11020
157622.36,17,262144,64,347824,22919333794,166,5,585,4885986,11,94378,67,43636,132930456,1172,1,66,51545,8259001,2,177885,585,109097571,148024633,6775652635,585,1549,2,1,2,2,908,1,6747234716,6703251119,2093818889,520549652,520549652,2,1,22903463792,73389,73389,2,2,2,520533268,17,1,3,377452,90774644,5807787,237992,51479,6747234716,4647994,103283223,11020
162627.42,17,262144,64,395502,26060694744,174,5,585,5227962,11,107817,67,43636,133992264,1172,1,66,58545,8264014,2,177885,585,121161385,148514966,7696677644,585,1549,2,1,2,2,908,1,7664738716,7621558825,2143343438,591929795,591946179,2,1,26044910980,73389,73389,2,2,2,591929795,17,1,3,402078,91577448,6077366,246721,58479,7664738716,4981241,115077982,11020
