timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolExpansions,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,GlobalThreadPoolThreadCreationMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
62863.16,31,262144,64,51653,3403760912,116,2,585,4052720,6,10905,51,67,2,769756,125280612,1172,1,66,8036,10964670,2,777404,585,22451579,104800629,1049732865,585,2565,2,1,2,2,984,1,1044423068,998368424,455763666,77009318,77009318,2,1,3388409992,73389,73389,2,2,2,77009318,15,3,220714,69078458,3433672,216379,7970,1044423068,3836341,19020178,45163
67952.38,31,262144,64,55736,3672683726,117,2,585,4160760,6,12077,51,67,2,769756,125280612,1172,1,66,8632,11075983,2,777404,585,24478907,109536987,1128375841,585,2565,2,1,2,2,984,1,1122673052,1076940998,528360883,83126139,83126139,2,1,3657550116,73389,73389,2,2,2,83126139,15,3,225391,71512475,3558132,219330,8567,1122673052,3941430,20922441,45163
73112.00,31,262144,64,59491,3920098666,117,2,585,4254120,6,13101,51,67,2,769756,125280612,1172,1,66,9186,11260353,2,777404,585,26544973,114687031,1201226333,585,2565,2,1,2,2,984,1,1195155868,1149258000,596996350,88743248,88759632,2,1,3904702912,73389,73389,2,2,2,88743248,15,3,226746,74080190,3653203,222219,9120,1195155868,4031901,22892596,45163
78354.57,31,262144,64,62634,4127405574,118,2,585,4332661,6,14010,51,67,2,769756,125546064,1172,1,66,9646,11406651,2,777404,585,28119969,119648136,1261831742,585,2565,2,1,2,2,984,1,1255448988,1209880685,619361456,93459237,93459237,2,1,4112206428,73389,73389,2,2,2,93459237,15,3,229238,76642047,3728274,224652,9580,1255448988,4108009,24392960,45163
83505.38,31,262144,64,65763,4333529526,118,2,585,4400220,6,14865,51,67,2,769756,125546064,1172,1,66,10108,11628697,2,777404,585,29678178,124491833,1322691923,585,2565,2,1,2,2,984,1,1316004252,1270106813,740520667,98136425,98152809,2,1,4318002700,73389,73389,2,2,2,98136425,15,3,236439,79728353,3834041,227428,10042,1316004252,4172792,25845228,45163
88724.05,31,262144,64,68959,4544044390,119,2,585,4472937,6,15792,51,67,2,769756,125546064,1172,1,66,10578,11865946,2,777404,585,31001413,129312275,1384614326,585,2565,2,1,2,2,984,1,1377608092,1331720398,763643451,102920109,102936493,2,1,4528484796,73389,73389,2,2,2,102920109,15,3,238975,82477537,3917987,233455,10512,1377608092,4239482,27084421,45163
93788.24,31,262144,64,73200,4823575278,120,2,585,4559908,6,16999,51,67,2,769756,125811516,1172,1,66,11201,12015753,2,777404,585,32881268,134208552,1466676055,585,2565,2,1,2,2,984,1,1459265948,1413436454,801324417,109264147,109280531,2,1,4807622468,73389,73389,2,2,2,109264147,15,3,243555,85187987,4022980,237147,11135,1459265948,4322761,28858446,45163
98888.97,31,262144,64,76886,5066468234,120,2,585,4636642,6,18006,51,67,2,769756,125811516,1172,1,66,11740,12253485,2,777404,585,33971079,138589701,1537680399,585,2565,2,1,2,2,984,1,1529913756,1484391492,843951679,114799336,114799336,2,1,5051170784,73389,73389,2,2,2,114799336,15,3,245708,87771410,4108100,240352,11674,1529913756,4396290,29863084,45163
104052.77,31,262144,64,80972,5335575590,121,2,585,4729364,6,19176,51,67,2,769756,125811516,1172,1,66,12342,12414567,2,777404,585,35694553,143565130,1617112892,585,2565,2,1,2,2,984,1,1608950172,1563085808,876285689,120916157,120916157,2,1,5320310908,73389,73389,2,2,2,120916157,15,3,247047,90318168,4191911,243512,12277,1608950172,4485852,31502036,45163
109123.48,31,262144,64,84831,5589806274,122,2,585,4809692,6,20269,51,67,2,769756,125811516,1172,1,66,12910,12645307,2,777404,585,37786972,148409761,1691806486,585,2565,2,1,2,2,984,1,1683267996,1637370874,917082319,126697106,126697106,2,1,5573951768,73389,73389,2,2,2,126680722,15,3,253019,93037825,4285234,246750,12844,1683267996,4562942,33501275,45163
114261.93,31,262144,64,87807,5785903218,122,2,585,4884112,6,21096,51,67,2,769756,126076968,1172,1,66,13344,12913557,2,777404,585,39427767,153616416,1749121213,585,2565,2,1,2,2,984,1,1740284316,1694673961,942610346,131144918,131161302,2,1,5770376392,73389,73389,2,2,2,131144918,15,3,256122,95613953,4367162,250032,13279,1740284316,4634080,35059230,45163
119444.60,31,262144,64,90591,5969417250,122,2,585,4962173,6,21855,51,67,2,769756,126076968,1172,1,66,13754,13190001,2,777404,585,41314657,158428325,1803008051,585,2565,2,1,2,2,984,1,1793892764,1748327312,989445042,135314202,135330586,2,1,5953824888,73389,73389,2,2,2,135314202,15,3,257821,98137595,4447626,257208,13688,1793892764,4704965,36864526,45163
124595.06,31,262144,64,93523,6162606478,123,2,585,5061985,6,22710,51,67,2,769756,126318288,1172,1,66,14186,13423469,2,777404,585,43109152,163279303,1859923684,585,2565,2,1,2,2,984,1,1850515868,1804764350,1075174105,139704670,139721054,2,1,6147005480,73389,73389,2,2,2,139704670,15,3,259181,100723147,4536393,281712,14120,1850515868,4780273,38571271,45163
129647.48,31,262144,64,96271,6343761214,123,2,585,5140140,6,23460,51,67,2,769756,126318288,1172,1,66,14589,13702600,2,777404,585,44496477,168079058,1913023226,585,2565,2,1,2,2,984,1,1903337884,1857687578,1096890374,143824802,143841186,2,1,6328291288,73389,73389,2,2,2,143824802,15,3,260260,103354178,4620761,294361,14523,1903337884,4845779,39872974,45163
134727.33,31,262144,64,100594,6628666054,124,2,585,5229401,6,24693,51,67,2,769756,126571674,1172,1,66,15224,14004293,2,777404,585,46535086,173057391,1996667741,585,2565,2,1,2,2,984,1,1986568604,1940985585,1200399848,150299912,150316296,2,1,6613196128,73389,73389,2,2,2,150299912,15,3,262200,105689073,4743136,298660,15158,1986568604,4930741,41789297,45163
139749.53,31,262144,64,111400,7340829850,126,2,585,5387182,6,27752,51,67,2,769756,126837126,1172,1,66,16813,14123562,2,777404,585,50105619,177562643,2205846018,585,2565,2,1,2,2,984,1,2194842012,2149163486,1328706203,166495879,166495879,2,1,7325818676,73389,73389,2,2,2,166495879,15,3,271088,107863556,4929579,304076,16747,2194842012,5083106,45173211,45163
144787.08,31,262144,64,116249,7660472078,127,2,585,5499964,6,29127,51,67,2,769756,127102578,1172,1,66,17523,14184503,2,777404,585,51904312,181932474,2299364137,585,2565,2,1,2,2,984,1,2287903132,2242620851,1483210772,173747070,173763454,2,1,7644871080,73389,73389,2,2,2,173747070,15,3,273886,110072285,5038777,307342,17457,2287903132,5192622,46862846,45163
149925.31,31,262144,64,119601,7881210558,127,2,585,5582100,6,30042,51,67,2,769756,127102578,1172,1,66,18018,14429531,2,777404,585,53257378,186706219,2364708943,585,2565,2,1,2,2,984,1,2352914844,2307137077,1638730643,178768322,178784706,2,1,7865806168,73389,73389,2,2,2,178768322,15,3,276706,112471545,5114431,310000,17953,2352914844,5272100,48140384,45163
155431.59,31,262144,64,123959,8168143706,128,2,585,5696177,6,31285,51,67,2,769756,127102578,1172,1,66,18655,14496451,2,777404,585,55983138,192453109,2448487941,585,2565,2,1,2,2,984,1,2436276636,2390948881,1830378157,185294743,185311127,2,1,8152968692,73389,73389,2,2,2,185294743,15,3,281591,115252975,5227781,313426,18590,2436276636,5382751,50752613,45163
160483.25,31,262144,64,127668,8412809442,129,2,585,5794113,6,32352,51,67,2,769756,127368030,1172,1,66,19203,14651501,2,777404,585,57846147,197541676,2520680008,585,2565,2,1,2,2,984,1,2508104092,2462493259,2013286914,190852349,190868733,2,1,8397503356,73389,73389,2,2,2,190852349,15,3,284300,117632275,5311497,316252,19137,2508104092,5477861,52531103,45163
166067.87,31,262144,64,132064,8702498410,129,2,585,5898769,6,33549,51,67,2,769756,127368030,1172,1,66,19850,14831421,2,777404,585,59804434,202697029,2605906675,585,2565,2,1,2,2,984,1,2592907676,2547253052,2054435263,197442147,197442147,2,1,8686733572,73389,73389,2,2,2,197425763,15,3,285807,120450296,5387487,319439,19784,2592907676,5579330,54413225,45163
171959.31,31,262144,64,136015,8962492954,130,2,585,5984997,6,34683,51,67,2,769756,127368030,1172,1,66,20428,15110570,2,777404,585,61284538,208425333,2682050375,585,2565,2,1,2,2,984,1,2668667292,2623248813,2076370099,203339943,203356327,2,1,8946957492,73389,73389,2,2,2,203339943,15,3,288472,123633041,5474635,322304,20362,2668667292,5662693,55806037,45163
177097.48,31,262144,64,139967,9223083938,131,3,585,6065030,6,35814,51,67,2,769756,127621416,1172,1,66,21010,15329930,2,777404,585,63279130,213405527,2758715322,585,2565,2,1,2,2,984,1,2744951196,2699400399,2326020867,209274381,209274381,2,1,9208072764,73389,73389,2,2,2,209274381,15,3,290221,126160748,5566278,325481,20944,2744951196,5739549,57709922,45163
182180.32,31,262144,64,144395,9514882124,132,3,585,6161805,6,37033,51,67,2,769756,127633482,1172,1,66,21662,15418925,2,777404,585,64644872,217839221,2844593943,585,2565,2,1,2,2,984,1,2830410140,2784774326,2356627912,215888755,215905139,2,1,9499105220,73389,73389,2,2,2,215888755,15,3,292294,128595665,5653473,332726,21596,2830410140,5829079,58988211,45163
187281.60,31,262144,64,149017,9819635614,132,3,585,6256239,6,38339,51,67,2,769756,127886868,1172,1,66,22341,15557078,2,777404,585,66549020,222450287,2934030365,585,2565,2,1,2,2,984,1,2919408028,2873838464,2555237827,222828650,222828650,2,1,9804460600,73389,73389,2,2,2,222828650,15,3,298577,131056053,5795889,335782,22275,2919408028,5920457,60749546,45163
192310.73,31,262144,64,153863,10138815782,133,3,585,6361716,6,39714,51,67,2,769756,127886868,1172,1,66,23052,15675564,2,777404,585,68036772,226837048,3027676395,585,2565,2,1,2,2,984,1,3012600220,2967161968,2629762894,230065616,230082000,2,1,10122887104,73389,73389,2,2,2,230065616,15,3,302667,133448301,5914474,339627,22986,3012600220,6022089,62118894,45163
197321.75,31,262144,64,174040,11468302858,136,3,585,6577403,6,45381,51,67,2,769756,128417772,1172,1,66,26015,15713322,2,777404,585,74176217,230988923,3417629039,585,2565,2,1,2,2,984,1,3400966556,3355720951,2779708899,260301339,260301339,2,1,11452538020,73389,73389,2,2,2,260284955,15,3,317590,135097354,6157496,345015,25949,3400966556,6232388,68015519,45163
202376.73,31,262144,64,197266,12998671006,140,3,585,6824662,6,51936,51,67,2,769756,128948676,1172,1,66,29428,15743360,2,777404,585,80365150,234351502,3866784729,585,2565,2,1,2,2,984,1,3848315292,3803050450,2853457842,295066794,295083178,2,1,12982938936,73389,73389,2,2,2,295066794,15,3,331891,136723392,6407760,351249,29362,3848315292,6473413,73955218,45163
207432.51,31,262144,64,201227,13259851814,141,4,585,6925885,6,53070,51,67,2,769756,129214128,1172,1,66,30010,15852646,2,777404,585,83042996,239234867,3943455531,585,2565,2,1,2,2,984,1,3924599196,3879460704,3262145072,301001232,301017616,2,1,13244054208,73389,73389,2,2,2,301001232,15,3,333735,139040968,6524062,363731,29944,3924599196,6562154,76516837,45163
213100.29,31,262144,64,204704,13488782294,142,4,585,7009633,6,54075,51,67,2,769756,129214128,1172,1,66,30519,16107187,2,777404,585,85060621,244494505,4010513213,585,2565,2,1,2,2,984,1,3991314844,3946309571,3285197631,306210900,306227284,2,1,13473279600,73389,73389,2,2,2,306210900,15,3,335345,142050046,6622067,366512,30453,3991314844,6643121,78436155,45163
218139.83,31,262144,64,207779,13691367302,142,4,585,7099148,6,54912,51,67,2,769756,129214128,1172,1,66,30969,16349637,2,777404,585,86101015,249007446,4069798348,585,2565,2,1,2,2,984,1,4050297244,4005591123,3305260145,310822552,310822552,2,1,13675471392,73389,73389,2,2,2,310806168,15,3,337212,144963288,6693794,385105,30903,4050297244,6714043,79404577,45163
223953.45,31,262144,64,210803,13890609974,143,4,585,7218539,6,55791,51,67,2,769756,129479580,1172,1,66,31414,16681305,2,777404,585,87386672,254742225,4128424176,585,2565,2,1,2,2,984,1,4108624284,4063845729,3347866645,315352284,315352284,2,1,13875500496,73389,73389,2,2,2,315352284,15,3,338688,148100880,6761408,434173,31348,4108624284,6784366,80622012,45163
229413.40,31,262144,64,213960,14098834386,143,4,585,7286077,6,56654,51,67,2,769756,129479580,1172,1,66,31877,17036855,2,777404,585,88474104,259862391,4189415715,585,2565,2,1,2,2,984,1,4169310620,4124680750,3385379069,320084657,320084657,2,1,14083724908,73389,73389,2,2,2,320084657,15,3,339161,151525851,6818067,436724,31811,4169310620,6849353,81653625,45163
235331.64,31,262144,64,217033,14301022870,144,4,585,7368307,6,57546,51,67,2,769756,129479580,1172,1,66,32329,17329461,2,777404,585,90508926,265838678,4248960912,585,2565,2,1,2,2,984,1,4228555164,4183829860,3459661831,324665700,324682084,2,1,14285290800,73389,73389,2,2,2,324665700,15,3,345181,155072612,6928016,459327,32263,4228555164,6908980,83578191,45163
243178.03,31,262144,64,220897,14555581234,144,4,585,7463883,6,58599,51,67,2,769756,129479580,1172,1,66,32899,17781303,2,777404,585,92607341,273335164,4324056747,585,2565,2,1,2,2,984,1,4303266204,4258258262,3520562900,330446649,330463033,2,1,14539652556,73389,73389,2,2,2,330446649,15,3,349755,159274235,7062344,464345,32833,4303266204,6999538,85541356,45163
248343.84,31,262144,64,224682,14805227706,145,4,585,7547059,6,59685,51,67,2,769756,129745032,1172,1,66,33454,18026794,2,777404,585,95335738,278627423,4397168497,585,2565,2,1,2,2,984,1,4376011164,4331221076,3676418556,336135327,336135327,2,1,14789233492,73389,73389,2,2,2,336118943,15,3,353509,162165251,7186479,470308,33388,4376011164,7076751,88144688,45163
253371.92,31,262144,64,230025,15157244718,146,4,585,7648646,6,61200,51,67,2,769756,130010484,1172,1,66,34241,18233215,2,777404,585,97642995,283395875,4500817594,585,2565,2,1,2,2,984,1,4479164828,4434063471,3815399482,344131990,344148374,2,1,15141807560,73389,73389,2,2,2,344131990,15,3,356785,164647438,7309274,474341,34175,4479164828,7174305,90330826,45163
258439.19,31,262144,64,249630,16449052146,149,4,585,7866960,6,66711,51,67,2,769756,130275936,1172,1,66,37118,18296756,2,777404,585,102875555,287038306,4879586711,585,2565,2,1,2,2,984,1,4856390044,4811782727,3860208843,373485136,373501520,2,1,16433345984,73389,73389,2,2,2,373485136,15,3,364813,166481678,7524038,480175,37053,4856390044,7386785,95349944,45163
263532.90,31,262144,64,255186,16815293778,150,4,585,7990506,6,68280,51,67,2,769756,130541388,1172,1,66,37935,18377416,2,777404,585,106404564,292714558,4987056015,585,2565,2,1,2,2,984,1,4963344796,4918819965,4264444298,381807320,381823704,2,1,16799522080,73389,73389,2,2,2,381807320,15,3,376296,169026024,7690455,483503,37869,4963344796,7507003,98712651,45163
268709.56,31,262144,64,259825,17120907994,151,4,585,8103037,6,69602,51,67,2,769756,130541388,1172,1,66,38618,18540624,2,777404,585,108398740,297445323,5077021450,585,2565,2,1,2,2,984,1,5052866972,5008109920,4555873297,388765758,388765758,2,1,17105693352,73389,73389,2,2,2,388765758,15,3,381249,171598216,7804228,487447,38552,5052866972,7615590,100593673,45163
273813.80,31,262144,64,264347,17418854498,152,4,585,8202414,6,70889,51,67,2,769756,130806840,1172,1,66,39282,18679996,2,777404,585,110138542,301910757,5164483393,585,2565,2,1,2,2,984,1,5139898780,5095236429,4621414341,395535780,395535780,2,1,17403574320,73389,73389,2,2,2,395535780,15,3,382980,174141299,7892056,490288,39216,5139898780,7712126,102245920,45163
279131.65,31,262144,64,268297,17679048958,152,4,585,8282265,6,71964,51,67,2,769756,130806840,1172,1,66,39863,19057285,2,777404,585,111850344,306683574,5241021462,585,2565,2,1,2,2,984,1,5216051612,5171326557,4665048164,401447801,401447801,2,1,17663703244,73389,73389,2,2,2,401447801,15,3,389025,177012155,7994764,493621,39797,5216051612,7788644,103854554,45163
286324.82,31,262144,64,272522,17957265818,153,4,585,8383279,6,73176,51,67,2,769756,130806840,1172,1,66,40483,19361896,2,777404,585,114105764,313175806,5322712814,585,2565,2,1,2,2,984,1,5297316252,5252585573,4749772379,407777614,407793998,2,1,17942215016,73389,73389,2,2,2,407777614,15,3,392889,180485938,8119978,498227,40417,5297316252,7885052,105983651,45163
291405.82,31,262144,64,276165,18197606178,154,4,585,8459265,6,74223,51,67,2,769756,131072292,1172,1,66,41019,19486350,2,777404,585,116036455,318287637,5393452363,585,2565,2,1,2,2,984,1,5367701916,5322864650,4813231149,413236916,413253300,2,1,18182424304,73389,73389,2,2,2,413236916,15,3,395843,183050944,8214249,501856,40954,5367701916,7957409,107819762,45163
296481.80,31,262144,64,279588,18422997714,154,4,585,8527704,6,75156,51,67,2,769756,131072292,1172,1,66,41522,19758154,2,777404,585,117354145,322640196,5459580094,585,2565,2,1,2,2,984,1,5433500060,5388782104,4850862550,418356472,418372856,2,1,18407684768,73389,73389,2,2,2,418356472,15,3,397867,185601232,8291695,505151,41456,5433500060,8022553,109060174,45163
301861.26,31,262144,64,283591,18686931034,155,4,585,8610179,6,76302,51,67,2,769756,131337744,1172,1,66,42110,19935771,2,777404,585,119156063,327909212,5537039017,585,2565,2,1,2,2,984,1,5510570396,5466014529,5178640334,424348254,424364638,2,1,18671323176,73389,73389,2,2,2,424348254,15,3,403425,188368316,8408901,511661,42044,5510570396,8098518,110745487,45163
307014.46,31,262144,64,287818,18965278966,156,4,585,8692070,6,77513,51,67,2,769756,131337744,1172,1,66,42731,20167174,2,777404,585,121089702,333167692,5618844272,585,2565,2,1,2,2,984,1,5591966108,5547311516,5215844645,430694451,430694451,2,1,18950555844,73389,73389,2,2,2,430694451,15,3,409514,191044237,8504480,514433,42665,5591966108,8177637,112583738,45163
312323.16,31,262144,64,293005,19307072362,156,4,585,8797874,6,78927,51,67,2,769756,131337744,1172,1,66,43493,20280616,2,777404,585,122912585,337956087,5719204467,585,2565,2,1,2,2,984,1,5691842972,5647208155,5262972757,438453546,438469930,2,1,19291956024,73389,73389,2,2,2,438453546,15,3,412115,193524469,8615648,517550,43427,5691842972,8280324,114295237,45163
317488.66,31,262144,64,297731,19618653662,157,4,585,8891682,6,80270,51,67,2,769756,131603196,1172,1,66,44187,20415608,2,777404,585,125284120,343052373,5810615522,585,2565,2,1,2,2,984,1,5782806940,5738337701,5620661690,445540897,445540897,2,1,19603799468,73389,73389,2,2,2,445540897,15,3,413893,196057425,8712014,520575,44121,5782806940,8371107,116569894,45163
322548.31,31,262144,64,301501,19866786190,158,4,585,8973036,6,81353,51,67,2,769756,131603196,1172,1,66,44741,20571695,2,777404,585,126729012,348197041,5883599019,585,2565,2,1,2,2,984,1,5855420828,5810943131,5655788012,451176549,451176549,2,1,19851768156,73389,73389,2,2,2,451176549,15,3,416516,198734984,8794320,523190,44675,5855420828,8449846,117932790,45163
327604.28,31,262144,64,304781,20083071530,158,4,585,9046881,6,82244,51,67,2,769756,131603196,1172,1,66,45223,20770205,2,777404,585,128079344,352982301,5947230626,585,2565,2,1,2,2,984,1,5918728604,5874148595,5674178174,456089146,456105530,2,1,20067922424,73389,73389,2,2,2,456089146,15,3,418452,201324567,8873094,525584,45158,5918728604,8521297,119204260,45163
332853.00,31,262144,64,308126,20303616710,159,4,585,9122011,6,83214,51,67,2,769756,131868648,1172,1,66,45715,20939610,2,777404,585,129585054,358132488,6011917689,585,2565,2,1,2,2,984,1,5983084956,5938527633,6141111542,461100047,461116431,2,1,20288402068,73389,73389,2,2,2,461100047,15,3,422251,203984477,8951454,528098,45649,5983084956,8593913,120632201,45163
337916.59,31,262144,64,311785,20544474742,160,4,585,9204638,6,84267,51,67,2,769756,131868648,1172,1,66,46252,21119668,2,777404,585,131525565,363031257,6082800466,585,2565,2,1,2,2,984,1,6053601692,6009011107,6239317444,466571859,466588243,2,1,20529161796,73389,73389,2,2,2,466571859,15,3,427992,206428089,9047878,530966,46187,6053601692,8673672,122476790,45163
343601.30,31,262144,64,315907,20816206846,160,4,585,9307115,6,85392,51,67,2,769756,131868648,1172,1,66,46856,21375131,2,777404,585,133206611,368325044,6162366983,585,2565,2,1,2,2,984,1,6132769180,6088470444,6263606853,472752057,472768441,2,1,20801090508,73389,73389,2,2,2,472752057,15,3,430087,209481980,9144627,533942,46791,6132769180,8773173,124061275,45163
348731.39,31,262144,64,319880,21077908634,161,4,585,9399468,6,86529,51,67,2,769756,132134100,1172,1,66,47441,21570361,2,777404,585,135428430,373753976,6239430591,585,2565,2,1,2,2,984,1,6209446300,6164900118,6334268231,478696846,478713230,2,1,21062661224,73389,73389,2,2,2,478696846,15,3,433152,212207421,9239477,536670,47376,6209446300,8862798,126188969,45163
353764.58,31,262144,64,325690,21461061862,162,4,585,9521465,6,88167,51,67,2,769756,132399552,1172,1,66,48296,21675787,2,777404,585,137484796,378391977,6351901603,585,2565,2,1,2,2,984,1,6321381788,6276939132,6397723721,487410087,487410087,2,1,21446043828,73389,73389,2,2,2,487410087,15,3,436740,214755747,9353850,540080,48230,6321381788,8981385,128130780,45163
358777.67,31,262144,64,335926,22135339234,164,4,585,9676658,6,91069,51,67,2,769756,132665004,1172,1,66,49797,21747030,2,777404,585,141212091,382841491,6549499675,585,2565,2,1,2,2,984,1,6518120860,6474024788,6621958019,502733828,502750212,2,1,22120288432,73389,73389,2,2,2,502733828,15,3,444535,216855995,9516951,544122,49731,6518120860,9132536,131695473,45163
