timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolExpansions,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,GlobalThreadPoolThreadCreationMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
56748.50,31,262144,64,52023,3428274684,116,4,585,1540496,4,11007,32,67,4746,245845,125280612,1172,1,66,8088,7909427,2,355717,585,20051434,83782456,1056637720,585,2141,2,1,2,2,777,1,1051369884,1005519124,346868032,77556023,77572407,2,1,3412465012,73389,73389,2,2,2,77556023,15,3,93609,58810709,1953869,120887,8023,1051369884,1419609,18097236,13208
61754.49,31,262144,64,67825,4469195662,119,4,585,1712224,4,15454,32,67,4746,245845,125546064,1172,1,66,10409,8073655,2,355717,585,24622204,88080270,1361968642,585,2141,2,1,2,2,777,1,1355456924,1309882991,450949715,101220491,101220491,2,1,4452980708,73389,73389,2,2,2,101204107,15,3,107768,60804275,2120610,126387,10343,1355456924,1585837,22501849,13208
66760.64,31,262144,64,109547,7218595286,126,4,585,2062731,4,27210,32,67,4746,245845,126837126,1172,1,66,16540,8081203,2,355717,585,35250718,89137871,2168670934,585,2141,2,1,2,2,777,1,2159059356,2113413716,505213595,163708884,163725268,2,1,7203190896,73389,73389,2,2,2,163708884,15,3,138780,61748196,2437933,134600,16474,2159059356,1928131,32812247,13208
71766.63,31,262144,64,150794,9936370604,133,4,585,2405116,4,38825,32,67,4746,245845,127886868,1172,1,66,22601,8084895,2,355717,585,47267079,90132424,2966171477,585,2141,2,1,2,2,777,1,2953486748,2907965152,537568768,225464315,225480699,2,1,9920429860,73389,73389,2,2,2,225464315,15,3,155345,62617019,2745299,142885,22535,2953486748,2262231,44521608,13208
76773.07,31,262144,64,193638,12759579138,140,4,585,2750394,4,50942,32,67,4746,245845,128948676,1172,1,66,28893,8088287,2,355717,585,57362243,90955178,3794065890,585,2141,2,1,2,2,777,1,3778191772,3733170266,568030161,289646293,289646293,2,1,12743715996,73389,73389,2,2,2,289629909,15,3,178804,63476159,3018256,151565,28827,3778191772,2598829,54344223,13208
81779.11,31,262144,64,236701,15597224518,147,4,585,3098262,4,63061,32,67,4746,245845,130010484,1172,1,66,35220,8096249,2,355717,585,68691440,91579708,4626568011,585,2141,2,1,2,2,777,1,4607484316,4562747079,599497661,354123183,354139567,2,1,15581420052,73389,73389,2,2,2,354123183,15,3,206234,64342907,3304042,159960,35154,4607484316,2938302,65387693,13208
86806.67,31,262144,64,263901,17389359990,152,4,585,3365359,4,70767,32,67,4746,245845,130541388,1172,1,66,39217,8155045,2,355717,585,77126790,93549550,5152541821,585,2141,2,1,2,2,777,1,5131379100,5086568783,642252556,394858003,394874387,2,1,17373752132,73389,73389,2,2,2,394858003,15,3,215754,65663163,3539695,169358,39151,5131379100,3196001,73587356,13208
91862.71,31,262144,64,270702,17837459394,153,4,585,3539840,4,72680,32,67,4746,245845,130806840,1172,1,66,40215,8205278,2,355717,585,80128958,97522475,5283968348,585,2141,2,1,2,2,777,1,5262188956,5217600868,744156063,405062188,405062188,2,1,17822736272,73389,73389,2,2,2,405062188,15,3,218043,67503061,3701225,175907,40149,5262188956,3363933,76427696,13208
96868.90,31,262144,64,278299,18338256358,154,4,585,3729947,4,74799,32,67,4746,245845,131072292,1172,1,66,41333,8281590,2,355717,585,83751513,101782341,5431184508,585,2141,2,1,2,2,777,1,5408727452,5363979703,957464750,416433511,416449895,2,1,18323074484,73389,73389,2,2,2,416433511,15,3,219586,69469164,3885778,181731,41267,5408727452,3548216,79863819,13208
101874.54,31,262144,64,322289,21236846666,161,4,585,4065954,4,87181,32,67,4746,245845,132134100,1172,1,66,47794,8283776,2,355717,585,94727675,102414860,6281322125,585,2141,2,1,2,2,777,1,6255583644,6211363200,1095816384,482309074,482325458,2,1,21221599256,73389,73389,2,2,2,482309074,15,3,253259,70241535,4162289,190023,47728,6255583644,3875931,90564112,13208
106879.24,31,262144,64,368602,24288473458,169,4,585,4412731,4,100208,32,67,4746,245845,133461360,1172,1,66,54597,8286162,2,355717,585,106166893,102651087,7176357179,585,2141,2,1,2,2,777,1,7147135388,7103483944,1121501854,551651568,551667952,2,1,24272668992,73389,73389,2,2,2,551651568,15,3,272505,71028561,4400963,198731,54531,7147135388,4214000,101765051,13208
