timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
418016.49,9,253952,62,94110,6199779598,1,16496740,869,4,4,4347,657,10,603,819821,0,10,36983,12,120416016,1208,1,0,4,1025,117173723,7,468630144,11,18,7,890,603,0,0,52173848,1482124,2010272301,0,603,689,0,3,1,14,14,1661,3,2008582665,1956594961,69960478,118913879,118913879,1,3,1,6183521740,73389,73389,14,14,14,118913883,9,3,97358,839436,1115806,16737,2008582665,819821,51059994,2080
420031.07,11,253952,62,102684,6764496640,1,17609194,959,4,4,4347,710,10,603,899766,0,10,40337,12,121948398,1208,1,0,4,1025,127816524,7,511201320,11,18,7,890,603,0,0,57040903,1580635,2193903746,0,603,689,0,3,1,14,14,1661,3,2191771067,2135261586,76022785,129724272,129724272,1,3,1,6745662176,73389,73389,14,14,14,129724276,9,3,99474,921231,1211670,18251,2191771067,899766,55831371,2080
422039.54,13,253952,62,111232,7328137178,1,18738934,1053,4,4,4347,764,10,603,975544,0,10,43713,12,122237982,1208,1,0,4,1025,138503345,7,554013380,11,18,7,890,603,0,0,61863072,1666920,2371218159,0,603,689,0,3,1,14,14,1661,3,2369181818,2312690773,82046035,140546731,140563115,1,3,1,7308430044,73389,73389,14,14,14,140546735,9,3,102749,998815,1297691,19731,2369181818,975544,60567703,2080
424053.01,14,253952,62,119779,7891108880,1,19831824,1149,4,4,4347,820,10,603,1058674,0,10,47057,12,122237982,1208,1,0,4,1025,149113348,7,596388580,11,18,7,890,603,0,0,66741501,1757312,2562061692,0,603,689,0,3,1,14,14,1661,3,2559807686,2490370674,88091347,151340740,151357124,1,3,1,7869718512,73389,73389,14,14,14,151340744,9,3,106802,1083860,1394635,21309,2559807686,1058674,65349367,2080
426060.06,14,253952,62,128325,8453363482,1,20926340,1241,4,4,4347,871,10,603,1134822,0,10,50411,12,122237982,1208,1,0,4,1025,159759858,7,639039432,11,18,7,890,603,0,0,71604681,1847785,2739819532,0,603,689,0,3,1,14,14,1661,3,2737672052,2667860602,94110828,162122683,162139067,1,3,1,8430379548,73389,73389,14,14,14,162122687,9,3,107065,1161806,1488680,22789,2737672052,1134822,70118692,2080
428069.09,16,253952,62,136811,9012361620,1,22039429,1332,4,4,4347,931,10,603,1213195,0,10,53745,12,122237982,1208,1,0,4,1025,170324081,7,681296324,11,18,7,890,603,0,0,76437977,1925896,2921892396,0,603,689,0,3,1,14,14,1661,3,2919566292,2844404404,100126800,172836931,172836931,1,3,1,8987520444,73389,73389,14,14,14,172836935,9,3,109527,1242019,1583794,24311,2919566292,1213195,74857059,2080
430082.42,16,253952,62,145632,9595112152,1,23070157,1430,4,4,4347,982,10,603,1292716,0,10,57211,12,122237982,1208,1,0,4,1025,181345471,7,725317224,11,18,7,890,603,0,0,81410487,1984042,3109170634,0,603,689,0,3,1,14,14,1661,3,3106412034,3028404591,106175312,183994818,183994818,1,3,1,9567730568,73389,73389,14,14,14,183994822,9,3,112805,1323413,1672729,25860,3106412034,1292716,79740814,2080
432087.94,17,253952,62,152260,10032018620,2,25509915,1468,4,4,4347,1024,10,603,1339007,0,10,59794,12,122237982,1208,1,0,4,1025,189578465,7,758313860,11,18,7,890,603,0,0,84497007,2001062,3248760707,0,603,689,0,3,1,14,14,1661,3,3245735718,3166244042,111715184,192382538,192382538,1,3,1,10003892008,73389,73389,14,14,14,192382542,9,3,117607,1370853,1730726,27006,3245735718,1339007,82769457,2080
434100.80,17,253952,62,159558,10513099660,2,26678803,1511,5,5,4347,1083,11,621,1399718,0,10,62694,12,125235768,1244,1,0,4,1025,198678838,7,794650892,11,19,7,890,621,0,0,88350504,2119403,3405820815,0,621,719,0,3,1,14,14,1661,3,3403307217,3318140968,116847038,201611875,201611875,1,3,1,10482965564,73389,73389,14,14,14,201595495,9,3,124475,1432992,1812542,28336,3403307217,1399718,86541289,2147
436109.09,17,253952,62,167940,11064678754,2,27856173,1602,5,5,4347,1126,11,621,1476056,0,10,65976,12,125561550,1244,1,0,4,1025,209115151,7,836460604,11,19,7,890,621,0,0,93106256,2216194,3585058925,0,621,719,0,3,1,14,14,1661,3,3582109357,3492149338,122858914,212180826,212197210,1,3,1,11032551016,73389,73389,14,14,14,212164446,9,3,125167,1511142,1902156,29792,3582109357,1476056,91207605,2147
438120.09,17,253952,62,176443,11624392826,2,28959947,1693,5,5,4347,1193,11,621,1556034,0,10,69323,12,125561550,1244,1,0,4,1025,219694958,7,878779832,11,19,7,890,621,0,0,97963320,2301122,3766762234,0,621,719,0,3,1,14,14,1661,3,3764040779,3669066569,128881734,222911458,222927842,1,3,1,11591395848,73389,73389,14,14,14,222911462,9,3,129107,1593016,1988089,31327,3764040779,1556034,95978904,2147
440127.24,18,253952,62,185217,12203321690,2,29960438,1777,5,5,4347,1233,11,639,1632165,0,10,72760,12,128445349,1280,1,0,4,1025,230641524,7,922566096,11,19,7,890,639,0,0,102750609,2349022,3952753048,0,639,734,0,3,1,14,14,1661,3,3949570485,3851384135,134707566,234046928,234046928,1,3,1,12169588320,73389,73389,14,14,14,234030548,9,3,130440,1673176,2107163,32840,3949570485,1632165,100647298,2205
442133.54,18,253952,62,190489,12551325144,3,32731303,1796,5,5,4347,1277,11,639,1661460,0,10,74841,12,128445349,1280,1,0,4,1025,237247287,7,948989148,11,19,7,890,639,0,0,105000692,2349067,4062595695,0,639,734,0,3,1,14,14,1661,3,4058810521,3961125683,139728153,240730712,240730712,1,3,1,12517997056,73389,73389,14,14,14,240730716,9,3,138105,1703308,2154240,33761,4058810521,1661460,102850398,2205
444138.36,18,253952,62,197710,13027396110,3,33758911,1843,6,6,4347,1327,11,639,1717928,0,10,77687,12,128759065,1280,1,0,4,1025,246276992,7,985107968,11,20,7,890,639,0,0,108670738,2409085,4215275782,0,639,734,0,3,1,14,14,1661,3,4211594003,4110890383,144476706,249886321,249886321,1,3,1,12993236756,73389,73389,14,14,14,249869941,9,3,142854,1761155,2226139,35039,4211594003,1717928,106448691,2205
446153.42,19,253952,62,203586,13413414728,4,36321901,1868,7,7,4347,1355,11,639,1765250,0,10,79991,12,128759065,1280,1,0,4,1025,253585912,7,1014214480,11,21,7,890,639,0,0,111609007,2427355,4341255361,0,639,734,0,3,1,14,14,1661,3,4338220205,4232863774,149961115,257285412,257285412,1,3,1,13378841456,73389,73389,14,14,14,257285416,9,3,149376,1809531,2282181,36070,4338220205,1765250,109331031,2205
448160.74,20,253952,62,211725,13948127426,4,37518125,1953,7,7,4347,1418,13,639,1850362,0,10,83179,12,128759065,1280,1,0,4,1025,263641032,7,1054564128,11,21,7,890,639,0,0,116325905,2561221,4519550957,0,639,734,0,3,1,14,14,1661,3,4515976189,4402052595,156019628,267516776,267516776,1,3,1,13910020416,73389,73389,14,14,14,267500396,9,3,153891,1896510,2394471,37570,4515976189,1850362,113935814,2205
450165.75,22,253952,62,219795,14480417624,4,38634799,2033,7,7,4347,1463,13,639,1927904,0,10,86335,12,128759065,1280,1,0,4,1025,273680088,7,1094720352,11,21,7,890,639,0,0,120852060,2658858,4694616663,0,639,734,0,3,1,14,14,1661,3,4690613806,4570478018,161683276,277700259,277700259,1,3,1,14440413500,73389,73389,14,14,14,277700263,9,3,158308,1975786,2493170,39007,4690613806,1927904,118363439,2205
452171.79,22,253952,62,224990,14822445724,6,41360408,2044,8,8,4347,1498,13,639,1956414,0,10,88385,12,128759065,1280,1,0,4,1025,280179330,7,1120717320,11,22,7,890,639,0,0,123060893,2660050,4804146145,0,639,734,0,3,1,14,14,1661,3,4799927593,4678091881,166682925,284275832,284292216,1,3,1,14782343296,73389,73389,14,14,14,284275836,9,3,165371,2005103,2543136,39913,4799927593,1956414,120522395,2205
454177.11,22,253952,62,230388,15178115480,6,42683131,2068,8,8,4347,1529,13,639,1987869,0,10,90469,12,128759065,1280,1,0,4,1025,286789682,7,1147158728,11,22,7,890,639,0,0,125373273,2660458,4916954113,0,639,734,0,3,1,14,14,1661,3,4912262962,4790239463,170317563,291111390,291111390,1,3,1,15137792312,73389,73389,14,14,14,291111394,9,3,169738,2037426,2590120,40843,4912262962,1987869,122787885,2205
456185.87,22,253952,62,237932,15676597372,6,44247316,2124,9,9,4347,1583,13,639,2058267,0,10,93483,12,128759065,1280,1,0,4,1025,296340839,7,1185298700,11,23,7,890,639,0,0,129538631,2788058,5079489599,0,639,734,0,3,1,14,14,1661,3,5074893153,4947958159,176151108,300651579,300651579,1,3,1,15633882140,73389,73389,14,14,14,300651583,9,3,177599,2109412,2683170,42200,5074893153,2058267,126860343,2205
458194.57,23,253952,62,245796,16195375088,6,45577041,2201,9,9,4347,1627,14,648,2142311,0,10,96565,12,130200732,1298,1,0,4,1025,306131620,7,1224461980,11,23,7,890,648,0,0,134077342,2954617,5251273781,0,648,743,0,3,1,14,14,1661,3,5246513648,5111596324,182166699,310597494,310613878,1,3,1,16151069720,73389,73389,14,14,14,310597498,9,3,183480,2195244,2805268,43621,5246513648,2142311,131277131,2247
460202.50,26,253952,62,253785,16719919538,6,46898059,2267,9,9,4347,1683,14,648,2223955,0,10,99699,12,130200732,1298,1,0,4,1025,316059700,7,1264174320,11,23,7,890,648,0,0,138579022,3156060,5423152325,0,648,743,0,3,1,14,14,1661,3,5417963819,5277033010,188169114,320667177,320667177,1,3,1,16674693236,73389,73389,14,14,14,320667181,9,3,188998,2278654,2914651,45049,5417963819,2223955,135669596,2247
462207.88,27,253952,62,261591,17234547906,6,48363807,2332,9,9,4347,1726,14,648,2308536,0,10,102742,12,130200732,1298,1,0,4,1025,325745889,7,1302983556,11,23,7,890,648,0,0,142523501,3331807,5592391171,0,648,743,0,3,1,14,14,1661,3,5587043898,5439213602,193736905,330541523,330541523,1,3,1,17188159228,73389,73389,14,14,14,330541527,9,3,194864,2364910,3009682,46449,5587043898,2308536,139519198,2247
464216.45,27,253952,62,267190,17604227914,7,50993931,2342,9,9,4347,1767,14,657,2348481,0,10,104970,12,131699040,1316,1,0,4,1025,332768203,7,1331008136,11,23,7,890,657,0,0,144917594,3332196,5711573431,0,657,751,0,3,1,14,14,1661,3,5706805622,5555661093,198760422,337646973,337646973,1,3,1,17557642628,73389,73389,14,14,14,337646977,9,3,196955,2405808,3053699,47443,5706805622,2348481,141869363,2286
466226.16,30,253952,62,274666,18095884748,7,52386676,2398,10,10,4347,1821,14,666,2432875,2,10,107903,12,133141049,1334,1,0,4,1025,342057723,7,1368230892,11,24,7,890,666,0,0,149105942,3676929,5875258313,0,664,762,2,3,1,14,14,1661,3,5870055101,5711340697,204671381,347052660,347052660,1,3,1,18046738352,73389,73389,14,14,14,347052664,9,3,203517,2492715,3142713,48817,5870055101,2432875,145968860,2320
468234.94,31,253952,62,282139,18586926338,7,54069244,2447,10,10,4347,1864,14,666,2512953,2,10,110825,12,133141049,1334,1,0,4,1025,351353042,7,1405347348,11,24,7,890,666,0,0,153296098,3884334,6035136938,0,664,762,2,3,1,14,14,1661,3,6029382959,5866427290,210740388,356464824,356464824,1,3,1,18536170880,73389,73389,14,14,14,356464828,9,3,208939,2574477,3250560,50132,6029382959,2512953,150051332,2320
470240.41,31,253952,62,288072,18978550738,8,56502328,2481,10,10,4347,1907,14,666,2562852,2,10,113144,12,133141049,1334,1,0,4,1025,358733350,7,1434868608,11,24,7,890,666,0,0,156299085,3974695,6164912075,0,664,762,2,3,1,14,14,1661,3,6159040807,5989993741,216263532,363982033,363982033,1,3,1,18927065748,73389,73389,14,14,14,363982037,9,3,214584,2625544,3316356,51214,6159040807,2562852,152988637,2320
472248.34,31,253952,62,293865,19360131346,9,57564988,2491,12,12,4347,1936,14,666,2611571,2,10,115428,12,133141049,1334,1,0,4,1025,365958422,7,1463833688,11,26,7,890,666,0,0,159255338,4030011,6287626098,0,664,762,2,3,1,14,14,1661,3,6282169134,6110633150,220336773,371276343,371292727,1,3,1,19306369868,73389,73389,14,14,14,371276347,9,3,224478,2675383,3399106,52218,6282169134,2611571,155862256,2320
474258.17,31,253952,62,300840,19820744086,9,59343589,2522,12,12,4347,1986,14,675,2681250,2,10,118166,12,134581473,1352,1,0,4,1025,374633495,7,1498533980,11,26,7,890,675,0,0,163193484,4218755,6443303847,0,673,771,2,3,1,14,14,1661,3,6438100062,6256294614,225948874,380108146,380108146,1,3,1,19764771656,73389,73389,14,14,14,380091766,9,3,225986,2746645,3488720,53525,6438100062,2681250,159710923,2352
476263.73,31,253952,62,306077,20166401198,10,61665022,2545,12,12,4347,2019,14,675,2715482,2,10,120212,12,134581473,1352,1,0,4,1025,381158595,7,1524569852,11,26,7,890,675,0,0,165565251,4223688,6556672541,0,673,771,2,3,1,14,14,1661,3,6550924077,6365633797,230923949,386726394,386726394,1,3,1,20109772520,73389,73389,14,14,14,386726398,9,3,229203,2781762,3527752,54462,6550924077,2715482,162043764,2352
478269.52,31,253952,62,311298,20510339000,10,63430109,2576,12,12,4347,2054,15,684,2749397,4,10,122262,12,136023621,1370,1,0,4,1025,387607202,7,1550428808,11,26,7,890,684,0,0,167932821,4239045,6669848377,0,680,778,4,3,1,14,14,1661,3,6663656405,6474292786,235071505,393314033,393314033,1,3,1,20452329748,73389,73389,14,14,14,393314037,9,3,232304,2816589,3578973,55406,6663656405,2749397,164360208,2385
480279.20,31,253952,62,316954,20881650114,10,65085869,2617,14,14,4347,2084,15,684,2795490,4,10,124471,13,136023621,1370,1,0,4,1025,394676821,7,1578642940,12,28,7,902,684,0,0,171098029,4535654,6790630840,0,680,778,4,3,1,14,14,1661,3,6784188712,6591529328,240177752,400436755,400436755,1,3,1,20822711292,73389,73389,14,14,14,400436759,9,3,243047,2863846,3663394,56396,6784188712,2795490,167441111,2385
482293.62,31,253952,62,323052,21282917552,11,67783059,2672,14,14,4347,2130,15,693,2858997,4,10,126866,13,137534130,1388,1,0,4,1025,402184946,7,1608739784,12,28,7,902,693,0,0,174573317,4858440,6926979045,0,689,788,4,3,1,14,14,1661,3,6920932666,6718737946,246637096,408085480,408101864,1,3,1,21220444992,73389,73389,14,14,14,408085484,9,3,247609,2928805,3743918,57544,6920932666,2858997,170836002,2417
484300.35,31,253952,62,328246,21625333174,12,70786933,2710,14,14,4347,2155,15,693,2896718,4,10,128913,13,137835780,1388,1,0,4,1025,408696943,7,1634787772,12,28,7,902,693,0,0,177219641,4983657,7039706843,0,689,788,4,3,1,14,14,1661,3,7033024225,6826850706,252423735,414662768,414662768,1,3,1,21562463968,73389,73389,14,14,14,414662772,9,3,252501,2967534,3798952,58468,7033024225,2896718,173427402,2417
486312.74,33,253952,62,333822,21992656272,12,72538932,2739,15,15,4347,2198,15,702,2946237,4,10,131088,13,139677478,1406,1,0,4,1025,415571008,7,1662284032,12,29,7,902,702,0,0,180074502,5264971,7165429026,0,698,793,4,3,1,14,14,1661,3,7159023107,6943366492,257303506,421662166,421662166,1,3,1,21926432664,73389,73389,14,14,14,421662170,9,3,259169,3018216,3866943,59526,7159023107,2946237,176214390,2444
488326.18,34,253952,62,339586,22372915504,12,74668497,2793,15,15,4347,2231,16,702,3010752,4,10,133348,13,139677478,1406,1,0,4,1025,422743286,7,1690973144,12,29,7,902,702,0,0,183463669,5825639,7291108628,0,698,793,4,3,1,14,14,1661,3,7284570673,7063709838,263374909,428935774,428935774,1,3,1,22304660280,73389,73389,14,14,14,428935778,9,3,265901,3084072,3950215,60561,7284570673,3010752,179520419,2444
490337.73,36,253952,62,344998,22728726866,12,76503917,2840,15,15,4347,2268,16,711,3069587,6,10,135455,13,141119082,1424,1,0,4,1025,429404134,7,1717616536,12,29,7,902,711,0,0,186695872,6459412,7412054330,0,705,805,6,3,1,14,14,1661,3,7405522426,7176608674,269063184,435724339,435740723,1,3,1,22657665660,73389,73389,14,14,14,435724343,9,3,270691,3148827,4025640,61573,7405522426,3069587,182677321,2479
492347.06,36,253952,62,350205,23071867180,12,79029646,2894,15,15,4347,2298,16,711,3125407,6,10,137507,13,141119082,1424,1,0,4,1025,435950353,7,1743801412,12,29,7,902,711,0,0,189907754,7057495,7526172519,0,705,805,6,3,1,14,14,1661,3,7519255873,7285107036,275273830,442297753,442297753,1,3,1,22999483188,73389,73389,14,14,14,442297757,9,3,276300,3205850,4100942,62506,7519255873,3125407,185814025,2479
494363.17,36,253952,62,355679,23432517672,12,81120484,2951,15,15,4347,2330,17,711,3185788,6,10,139627,13,141432798,1424,1,0,4,1025,442722206,7,1770888824,12,29,7,902,711,0,0,193103242,7626408,7648703947,0,705,805,6,3,1,14,14,1661,3,7641533134,7399494543,281065712,449182463,449182463,1,3,1,23357488108,73389,73389,14,14,14,449182467,9,3,283558,3267513,4175881,63519,7641533134,3185788,188934693,2479
496373.90,39,253952,62,360997,23782464042,12,83496183,3003,15,15,4347,2369,17,720,3248649,6,10,141695,13,142930675,1442,1,0,4,1025,449246192,7,1796928736,12,29,7,902,720,0,0,196255447,8200791,7771080680,0,714,818,6,3,1,14,14,1661,3,7763655712,7510395028,287340634,455863447,455863447,1,3,1,23704899276,73389,73389,14,14,14,455863451,9,3,290146,3331645,4244756,64546,7763655712,3248649,192018153,2513
498380.52,39,253952,62,365464,24077421432,13,85997838,3035,15,15,4347,2393,17,720,3281319,6,10,143452,13,143244391,1442,1,0,4,1025,454788347,7,1819153388,12,29,7,902,720,0,0,198529059,8223868,7866929143,0,714,818,6,3,1,14,14,1661,3,7859544229,7603643806,292134245,461500814,461500814,1,3,1,23998042360,73389,73389,14,14,14,461500818,9,3,290484,3365184,4281706,65325,7859544229,3281319,194254909,2513
500387.15,39,253952,62,369971,24374665844,13,87818922,3065,15,15,4347,2428,17,747,3317683,6,10,145222,13,147739596,1496,1,0,4,1025,460396538,7,1841586152,12,29,7,902,747,0,0,200860352,8280348,7972220491,0,741,844,6,3,1,14,14,1661,3,7964610998,7698363300,296334563,467156724,467156724,1,3,1,24292149680,73389,73389,14,14,14,467156728,9,3,296617,3402484,4340716,66218,7964610998,3317683,196527289,2609
502402.39,39,253952,62,374817,24693688910,13,89216467,3099,16,16,4347,2455,17,774,3360560,6,10,147139,13,152578981,1550,1,0,4,1025,466498021,7,1865927424,12,30,7,902,774,0,0,203604899,8624322,8077412987,0,768,885,6,3,1,14,14,1661,3,8070483357,7798810287,300810300,473279578,473279578,1,3,1,24610538088,73389,73389,14,14,14,473279582,9,3,300475,3446414,4404008,67086,8070483357,3360560,199208653,2728
504418.94,39,253952,62,380171,25046407648,13,91701083,3146,16,16,4347,2493,17,792,3429220,6,10,149232,13,155890642,1586,1,0,4,1025,473096209,7,1892320300,12,30,7,902,792,0,0,206756985,9261483,8203208706,0,786,907,6,3,1,14,14,1661,3,8195878371,7911045385,307057517,479990097,479990097,1,3,1,24959485076,73389,73389,14,14,14,479990101,9,3,309067,3516377,4489922,68135,8195878371,3429220,202274952,2793
506430.52,40,253952,62,385578,25402932680,13,93607885,3196,16,16,4347,2525,17,792,3494981,6,10,151348,13,155890642,1586,1,0,4,1025,479801454,7,1919205816,12,30,7,902,792,0,0,209920283,9888170,8323167452,0,786,907,6,3,1,14,14,1661,3,8315200319,8024139560,312743115,486790728,486790728,1,3,1,25313117888,73389,73389,14,14,14,486790732,9,3,311444,3583423,4551224,69114,8315200319,3494981,205377075,2793
