timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
593697.07,253952,62,246378,16232853654,44,69491904,0,417,49,49,7305,154,1,675,1700283,5,65204,47,52,145862312,1352,1,0,46,63,7,14,258,675,0,0,0,59700862,13527440,4796113941,0,675,461,2,1,14,14,416,0,1,4796681168,4748960930,335491386,368572983,368589367,1,2,1,0,16217211252,73389,73389,14,14,14,368572983,7,3,665906,1737082,3357308,36618,4796681168,1700283,56345592,1883
595702.90,253952,62,258989,17063840834,47,73924865,0,452,49,49,7305,156,1,675,1775321,5,68744,47,52,146127764,1352,1,0,46,63,7,14,258,675,0,0,0,62515319,13664685,5041589645,0,675,461,2,1,14,14,416,0,1,5039557584,4991978563,343004143,387459800,387459800,1,2,1,0,17048231200,73389,73389,14,14,14,387459800,7,3,668113,1813642,3427186,38471,5039557584,1775321,59090285,1883
597708.48,253952,62,270019,17790950146,47,75517100,0,477,49,49,7305,158,1,675,1829901,5,71864,47,52,146658668,1352,1,0,46,63,7,14,258,675,0,0,0,64735341,13665022,5253497532,0,675,461,2,1,14,14,416,0,1,5251894224,5204423246,346220144,403989480,403989480,1,2,1,0,17775537120,73389,73389,14,14,14,403989480,7,3,670375,1869425,3486359,40091,5251894224,1829901,61251230,1883
599721.12,253952,62,284889,18770514054,47,76986344,0,525,54,54,7305,160,1,675,1930821,5,76031,47,52,146658668,1352,1,0,46,68,7,14,258,675,0,0,0,68231425,14556028,5535565295,0,675,461,2,1,14,14,416,0,1,5537893328,5490720618,353700900,426247083,426263467,1,2,1,0,18754871652,73389,73389,14,14,14,426247083,7,3,697321,1972278,3662955,42273,5537893328,1930821,64570859,1883
601728.57,253952,62,300461,19796189154,49,81854080,0,557,56,56,7305,163,1,675,2063927,5,80456,47,52,147189572,1352,1,0,46,70,7,14,258,675,0,0,0,72256578,16338483,5835862604,0,675,461,2,1,14,14,416,0,1,5837003595,5790590496,366486262,449565328,449581712,1,2,1,0,19780874432,73389,73389,14,14,14,449565328,7,3,715379,2107574,3865996,44559,5837003595,2063927,68393116,1883
603739.33,253952,62,315462,20784096714,52,87360158,0,592,59,59,7305,167,1,675,2176634,5,84752,47,52,147720476,1352,1,0,46,73,7,14,258,675,0,0,0,76306262,18495422,6124516995,0,675,461,2,1,14,14,416,0,1,6125262185,6079380448,383524301,472003155,472025572,1,2,1,0,20768138820,73389,73389,14,14,14,472003155,7,3,744130,2222425,4068403,46765,6125262185,2176634,72240525,1883
605745.71,253952,62,328288,21629487850,57,93492019,0,622,59,59,7305,169,1,675,2240600,5,88359,47,52,148251380,1352,1,0,46,73,7,14,258,675,0,0,0,79223960,19011614,6373793877,0,675,461,2,1,14,14,416,0,1,6372332905,6326428692,394199836,491237910,491237910,1,2,1,0,21614468040,73389,73389,14,14,14,491237910,7,3,750108,2287978,4173418,48650,6372332905,2240600,75053322,1883
607755.75,253952,62,342317,22553522064,57,95385361,0,649,62,62,7305,172,1,675,2329866,5,92397,47,52,148782284,1352,1,0,46,76,7,14,258,675,0,0,0,82542692,19782128,6640196304,0,675,461,2,1,14,14,416,0,1,6641627146,6596443485,400702712,512233945,512250329,1,2,1,0,22538293580,73389,73389,14,14,14,512233945,7,3,765664,2379038,4306376,50711,6641627146,2329866,78239216,1883
609770.24,253952,62,358225,23601643244,58,98549534,0,681,64,64,7305,174,1,675,2442311,5,96841,47,52,149047736,1352,1,0,46,78,7,14,258,675,0,0,0,86592004,21258765,6947971412,0,675,461,2,1,14,14,416,0,1,6948073482,6902934590,410766733,536060094,536060094,1,2,1,0,23586644136,73389,73389,14,14,14,536060094,7,3,779468,2493787,4484265,53049,6948073482,2442311,82110788,1883
611778.50,253952,62,373852,24631188276,59,102874434,0,711,66,66,7305,178,1,675,2573485,5,101334,47,52,149844092,1352,1,0,46,80,7,14,258,675,0,0,0,90676406,23063294,7247198554,0,675,461,2,1,14,14,416,0,1,7248091971,7203737664,424241725,559458100,559474484,1,2,1,0,24616156400,73389,73389,14,14,14,559458100,7,3,795190,2627278,4675836,55344,7248091971,2573485,86003743,1883
613785.76,253952,62,390066,25698744188,61,106633316,0,736,69,69,7305,183,1,675,2705570,5,106017,47,52,150640448,1352,1,0,46,83,7,14,258,675,0,0,0,95216409,24564792,7556155270,0,675,461,2,1,14,14,416,0,1,7558358919,7515774342,438841580,583716266,583732650,1,2,1,0,25683515704,73389,73389,14,14,14,583716266,7,3,824302,2761806,4889085,57725,7558358919,2705570,90330629,1883
615192.70,253952,62,400982,26415782060,65,111524535,2,769,70,70,7305,194,1,675,2775225,5,109422,52,52,158511825,1359,1,1035,51,91,7,46,286,675,649,1035,119,98459201,24927333,7767289083,8,675,461,2,1,14,14,416,51632760,1,7763869224,7725268584,553845395,600037902,600037902,1,2,1,51632760,26401667688,73389,73389,14,14,14,600037902,7,3,836611,2832996,5007473,59330,7763869224,2775225,93455145,1883
