timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
820409.50,2,253952,62,100404,6614512664,2,17732519,0,452,6,6,4542,706,0,639,534900,0,15,39485,20,126383969,1280,1,0,4,416,125077115,6,500243764,19,20,14,76,639,0,0,41118969,703,2131183220,0,639,404,0,3,1,14,14,852,0,3,2130226177,2086517247,58838003,126926926,126926926,1,3,1,0,6600200184,73389,73389,14,14,14,126926930,4,3,129576,548509,820851,17758,2130226177,534900,40299769,1397
822413.44,2,253952,62,111035,7315138450,3,20501342,0,492,6,6,4542,747,0,648,586816,0,15,43647,20,130298652,1298,1,0,4,416,138335067,6,553340268,19,20,14,76,648,0,0,45359961,781,2345818209,0,648,411,0,3,1,14,14,852,0,3,2344835659,2307181960,65852183,140397116,140397116,1,3,1,0,7300650064,73389,73389,14,14,14,140397120,4,3,137559,601701,903662,19494,2344835659,586816,44458108,1420
824417.40,2,253952,62,118320,7795403720,4,22075210,0,530,6,6,4542,812,0,657,622991,0,15,46520,20,132111087,1316,1,0,4,416,147400460,6,589601840,19,20,14,76,657,0,0,48128711,851,2508473841,0,657,414,0,3,1,14,14,852,0,3,2506994775,2458665140,70193500,149601877,149618261,1,3,1,0,7779297636,73389,73389,14,14,14,149601881,4,3,140101,638845,951698,20868,2506994775,622991,47178925,1441
826421.42,2,253952,62,128826,8487062096,5,24493767,0,562,8,8,4542,891,0,657,678439,0,15,50666,20,132111087,1316,1,0,4,416,160496238,6,641984952,19,22,14,76,657,0,0,52211125,908,2733431769,0,657,414,0,3,1,14,14,852,0,3,2732475110,2676799098,76693575,162884095,162884095,1,3,1,0,8469972972,73389,73389,14,14,14,162884099,4,3,148217,695709,1023504,22765,2732475110,678439,51189685,1441
828425.32,2,253952,62,140031,9225133436,5,26294763,0,591,8,8,4542,942,0,657,731416,0,15,55044,20,132111087,1316,1,0,4,416,174492974,6,697842716,19,22,14,76,657,0,0,56406028,962,2960770283,0,657,414,0,3,1,14,14,852,0,3,2959125458,2909447193,82689211,177063115,177063115,1,3,1,0,9207282012,73389,73389,14,14,14,177063119,4,3,151979,750038,1086340,24602,2959125458,731416,55321906,1441
830428.87,2,253952,62,148101,9756820334,6,27848152,0,620,8,8,4542,1012,0,657,770034,0,15,58234,20,132123153,1316,1,0,4,416,184537466,6,738085172,19,22,14,76,657,0,0,59313470,1044,3135725505,0,657,414,0,3,1,14,14,852,0,3,3133708728,3077231237,87149567,187267300,187267300,1,3,1,0,9737899632,73389,73389,14,14,14,187267304,4,3,154563,789631,1137249,26083,3133708728,770034,58178557,1441
832432.60,2,253952,62,156729,10325715818,8,30770471,0,662,10,10,4542,1039,0,657,811756,0,15,61614,20,132436869,1316,1,0,4,416,195336386,6,781345544,19,24,14,76,657,0,0,62576638,1133,3311580942,0,657,414,0,3,1,14,14,852,0,3,3310096798,3256216374,93334476,198204447,198204447,1,3,1,0,10306631276,73389,73389,14,14,14,198204451,4,3,163031,832483,1198016,27507,3310096798,811756,61381085,1441
834436.28,2,253952,62,165626,10911045952,8,32403768,0,681,11,11,4542,1116,0,666,859658,0,15,65111,20,133935902,1334,1,0,4,416,206354666,6,825418664,19,25,14,76,666,0,0,65934358,1208,3510633022,0,666,421,0,3,1,14,14,852,0,3,3509806112,3441665684,98240866,209395990,209395990,1,3,1,0,10888591512,73389,73389,14,14,14,209395994,4,3,167321,881621,1244886,29184,3509806112,859658,64692053,1465
836440.92,2,253952,62,176601,11634695576,8,34210829,0,718,11,11,4542,1206,0,702,918938,0,15,69431,20,140243709,1406,1,0,4,416,219991276,6,879965104,19,25,14,76,702,0,0,70153526,1336,3754821639,0,702,447,0,3,1,14,14,852,0,3,3752593450,3670893487,104350636,223226628,223226628,1,3,1,0,11607784688,73389,73389,14,14,14,223226632,4,3,171275,942367,1315748,31224,3752593450,918938,68840510,1544
838444.96,2,253952,62,185763,12238273568,9,36295865,0,762,11,11,4542,1234,0,702,965432,0,15,72985,20,140569491,1406,1,0,4,416,231373543,6,925494172,19,25,14,76,702,0,0,73575950,1377,3958412969,0,702,447,0,3,1,14,14,852,0,3,3956141182,3862012871,109856244,234755758,234772142,1,3,1,0,12207299448,73389,73389,14,14,14,234755762,4,3,176858,990023,1373667,32849,3956141182,965432,72205143,1544
840449.87,2,253952,62,194958,12844744824,9,38134385,0,779,12,12,4542,1313,0,702,1011376,0,15,76618,20,141184857,1406,1,0,4,416,242830413,6,971257100,19,26,14,76,702,0,0,77006410,1451,4161024736,0,702,447,0,3,1,14,14,852,0,3,4158236996,4053307098,115125827,246374556,246374556,1,3,1,0,12811476944,73389,73389,14,14,14,246374560,4,3,183729,1037197,1443545,34562,4158236996,1011376,75565843,1544
842455.08,2,253952,62,206108,13579272014,9,39905181,0,810,12,12,4542,1359,0,711,1065609,0,15,80984,20,142683165,1424,1,0,4,416,256743463,6,1026973852,19,26,14,76,711,0,0,81221032,1509,4391326838,0,711,450,0,3,1,14,14,852,0,3,4389019263,4284926013,121110876,260504424,260504424,1,3,1,0,13546230080,73389,73389,14,14,14,260504428,4,3,187247,1092863,1514449,36425,4389019263,1065609,79709715,1568
844459.22,2,253952,62,214702,14145565228,10,41877228,0,853,12,12,4542,1434,2,711,1107756,0,15,84374,20,142996881,1424,1,0,4,416,267447871,6,1069791484,19,26,14,76,711,0,0,84404991,1547,4574129699,0,711,450,0,3,1,14,14,852,0,3,4571887945,4463883122,126264416,271345426,271345426,1,3,1,0,14109962184,73389,73389,14,14,14,271345430,4,3,187820,1136150,1566353,37978,4571887945,1107756,82841887,1568
846464.26,2,253952,62,224183,14770085402,10,44035438,0,882,13,13,4542,1468,2,711,1160890,0,15,88074,20,142996881,1424,1,0,4,416,279268007,6,1117007220,19,27,14,76,711,0,0,88085266,1611,4781712696,0,711,450,0,3,1,14,14,852,0,3,4779833630,4660540744,132102655,283349692,283349692,1,3,1,0,14734184016,73389,73389,14,14,14,283349696,4,3,195552,1190619,1626101,39669,4779833630,1160890,86462543,1568
848469.09,2,253952,62,234901,15475649476,10,45721570,0,928,13,13,4542,1557,2,711,1222696,0,15,92290,20,142996881,1424,1,0,4,416,292572496,6,1170289984,19,27,14,76,711,0,0,92395980,1778,5012673088,0,711,450,0,3,1,14,14,852,0,3,5010244720,4883392063,138098416,296877670,296877670,1,3,1,0,15436786904,73389,73389,14,14,14,296861290,4,3,199995,1253983,1706009,41621,5010244720,1222696,90693501,1568
850474.24,2,253952,62,245617,16181721976,10,47440880,0,971,13,13,4542,1644,2,711,1283289,0,15,96522,20,142996881,1424,1,0,4,416,305954571,6,1223818284,19,27,14,76,711,0,0,96669310,1892,5238593191,0,711,450,0,3,1,14,14,852,0,3,5236172220,5106197827,144090879,310401330,310417714,1,3,1,0,16140869192,73389,73389,14,14,14,310401334,4,3,204306,1316089,1774789,43543,5236172220,1283289,94898211,1568
852478.93,6,253952,62,255808,16852848292,10,48958968,0,1019,13,13,4542,1690,2,720,1338561,0,15,100512,20,144748678,1442,1,0,4,416,318648493,6,1274593972,19,27,14,76,720,0,0,100727973,2002,5456968469,0,720,455,0,3,1,14,14,852,0,3,5453715616,5317804138,149667077,323294206,323310590,1,3,1,0,16811298744,73389,73389,14,14,14,323294210,4,3,208880,1372733,1833734,45328,5453715616,1338561,98898073,1595
854484.08,6,253952,62,263272,17344844506,11,51409545,0,1044,14,14,4542,1754,2,738,1375833,0,15,103451,20,147759217,1478,1,0,4,416,327917582,6,1311670328,19,28,14,76,738,0,0,103544082,2041,5623460665,0,738,463,0,3,1,14,14,852,0,3,5620412294,5473587420,154932555,332695575,332711959,1,3,1,0,17300169932,73389,73389,14,14,14,332695579,4,3,215012,1411041,1884522,46750,5620412294,1375833,101663503,1641
856489.14,6,253952,62,273970,18049749424,11,53150449,0,1089,14,14,4542,1799,2,747,1430414,0,15,107628,20,149258271,1496,1,0,4,416,341251133,6,1364940008,19,28,14,76,747,0,0,107819135,2193,5849728754,0,747,466,0,3,1,14,14,852,0,3,5845821907,5695663296,160947146,346252003,346252003,1,3,1,0,18005104188,73389,73389,14,14,14,346252007,4,3,216528,1467072,1945484,48586,5845821907,1430414,105877746,1664
858494.17,6,253952,62,284797,18763675588,11,54886300,0,1138,14,14,4542,1886,2,747,1488509,0,15,111886,20,149559921,1496,1,0,4,416,354710018,6,1418710824,19,28,14,76,747,0,0,112128118,2338,6088407319,0,747,466,0,3,1,14,14,852,0,3,6084735212,5921838594,166991697,359902417,359902417,1,3,1,0,18714925716,73389,73389,14,14,14,359902421,4,3,220204,1526760,2009439,50622,6084735212,1488509,110122932,1664
860498.64,6,253952,62,293781,19354834630,12,56888518,0,1181,14,14,4542,1922,2,756,1532506,0,15,115403,20,151372462,1514,1,0,4,416,365894265,6,1463577060,19,28,14,76,756,0,0,115645591,2431,6277885763,0,756,470,0,3,1,14,14,852,0,3,6273691287,6108448184,172509980,371231065,371231065,1,3,1,0,19304015412,73389,73389,14,14,14,371231069,4,3,223887,1571929,2066281,52175,6273691287,1532506,113583681,1684
862503.81,6,253952,62,302402,19923271362,13,58639410,0,1208,16,16,4542,1993,2,756,1581553,0,15,118778,20,151372462,1514,1,0,4,416,376532856,6,1506131424,19,30,14,76,756,0,0,119004009,2576,6473013211,0,756,470,0,3,1,14,14,852,0,3,6468826111,6288471178,177618536,382086292,382086292,1,3,1,0,19868487216,73389,73389,14,14,14,382086296,4,3,232561,1622163,2133226,53826,6468826111,1581553,116875282,1684
864508.75,7,253952,62,313064,20626426317,13,60327446,0,1258,16,16,4542,2042,2,756,1643312,0,15,122973,20,151372462,1514,1,0,4,416,389910324,6,1559641296,19,30,14,76,756,0,0,123324762,2643,6702306216,0,756,470,0,3,1,14,14,852,0,3,6698188757,6510419219,183591883,395572866,395589250,1,3,1,0,20569789064,73389,73389,14,14,14,395572870,4,3,233905,1685451,2212231,55718,6698188757,1643312,121117190,1684
866514.39,8,253952,62,323426,21309039654,13,61656349,0,1298,16,16,4542,2125,3,756,1707222,0,15,127027,20,151372462,1514,1,0,4,416,402746011,6,1610919524,19,30,14,76,756,0,0,127513804,2726,6933174986,0,756,470,0,3,1,14,14,852,0,3,6929715882,6726951014,189143108,408590781,408590781,1,3,1,0,21246720644,73389,73389,14,14,14,408590785,4,3,239066,1750874,2298096,57683,6929715882,1707222,125220519,1684
868519.45,9,253952,62,330283,21760579820,14,64245187,0,1315,17,17,4542,2167,3,765,1745298,0,15,129708,20,152814129,1532,1,0,4,416,411236409,6,1644945636,19,31,14,76,765,0,0,130164218,2776,7092910810,0,765,473,0,3,1,14,14,852,0,3,7088172768,6870142132,194382705,417218228,417218228,1,3,1,0,21695347888,73389,73389,14,14,14,417218232,4,3,243999,1789899,2337955,59002,7088172768,1745298,127831175,1707
870524.02,9,253952,62,339802,22387916144,14,65643878,0,1366,17,17,4542,2226,3,765,1802142,0,15,133430,20,152814129,1532,1,0,4,416,423037694,6,1692086100,19,31,14,76,765,0,0,134047817,2852,7301177100,0,765,473,0,3,1,14,14,852,0,3,7296391781,7068675452,199613759,429220335,429220335,1,3,1,0,22319457452,73389,73389,14,14,14,429220339,4,3,245812,1848126,2421922,60734,7296391781,1802142,131630968,1707
872529.62,9,253952,62,347323,22882755026,15,68401379,0,1390,18,18,4542,2293,3,765,1844135,0,15,136366,20,152814129,1532,1,0,4,416,432295824,6,1729118764,19,32,14,76,765,0,0,137056225,3007,7480894907,0,765,473,0,3,1,14,14,852,0,3,7475753010,7226669819,205429674,438595413,438595413,1,3,1,0,22806961508,73389,73389,14,14,14,438595417,4,3,251498,1891244,2469813,62274,7475753010,1844135,134591601,1707
874534.38,9,253952,62,357490,23553729080,15,70044714,0,1449,18,18,4542,2337,3,774,1895278,0,15,140356,20,154311971,1550,1,0,4,416,445025264,6,1780036404,19,32,14,76,774,0,0,141401927,3199,7690546093,0,774,478,0,3,1,14,14,852,0,3,7686135613,7437952541,211416779,451490004,451506388,1,3,1,0,23477480240,73389,73389,14,14,14,451490008,4,3,253845,1943830,2526651,63995,7686135613,1895278,138880647,1730
876538.71,9,253952,62,368085,24250978840,15,71705152,0,1500,18,18,4542,2421,3,774,1956390,0,15,144494,20,154311971,1550,1,0,4,416,458090036,6,1832360144,19,32,14,76,774,0,0,145767299,3408,7938668508,0,774,478,0,3,1,14,14,852,0,3,7933556636,7659578464,217442597,464774381,464790765,1,3,1,0,24168267844,73389,73389,14,14,14,464774385,4,3,258561,2006568,2594611,66103,7933556636,1956390,143178228,1730
878543.78,9,253952,62,378828,24959448244,15,73490351,0,1548,18,18,4542,2470,3,783,2016062,0,15,148700,20,156135064,1568,1,0,4,416,471493414,6,1885909052,19,32,14,76,783,0,0,150021035,3477,8170050632,0,783,482,0,3,1,14,14,852,0,3,8165677884,7883227246,223464119,478367451,478367451,1,3,1,0,24875107484,73389,73389,14,14,14,478367455,4,3,259705,2067745,2661459,68014,8165677884,2016062,147365281,1754
880548.74,9,253952,62,389517,25663715074,15,75266827,0,1581,18,18,4542,2551,3,783,2078033,0,15,152903,20,156135064,1568,1,0,4,416,484760778,6,1939043112,19,32,14,76,783,0,0,154236743,3543,8419440341,0,783,482,0,3,1,14,14,852,0,3,8414496207,8106593205,229472262,491809191,491809191,1,3,1,0,25574077964,73389,73389,14,14,14,491809195,4,3,266315,2131252,2735441,70122,8414496207,2078033,151507160,1754
882553.84,9,253952,62,400549,26391450164,16,77921387,0,1636,19,19,4542,2604,3,783,2139893,0,15,157203,20,156135064,1568,1,0,4,416,498448230,6,1993792920,19,33,14,76,783,0,0,158646660,3615,8659966245,0,783,482,0,3,1,14,14,852,0,3,8654382615,8336956774,236535213,505719590,505719590,1,3,1,0,26297418712,73389,73389,14,14,14,505719594,4,3,276394,2194653,2826367,72112,8654382615,2139893,155826326,1754
884558.49,9,253952,62,411496,27112697678,16,79664252,0,1684,19,19,4542,2687,3,783,2203928,0,15,161481,20,156135064,1568,1,0,4,416,512003419,6,2047884544,19,33,14,76,783,0,0,162942366,3766,8912800291,0,783,482,0,3,1,14,14,852,0,3,8906928505,8566416421,242571816,519439858,519439858,1,3,1,0,27010872648,73389,73389,14,14,14,519439862,4,3,279952,2260212,2883246,74255,8906928505,2203928,160065309,1754
886564.03,9,253952,62,422338,27827679278,16,81403684,0,1728,19,19,4542,2739,3,783,2266587,0,15,165685,20,156135064,1568,1,0,4,416,525365204,6,2101396204,19,33,14,76,783,0,0,167192688,3902,9166912027,0,783,482,0,3,1,14,14,852,0,3,9161932719,8793789219,248560748,533041120,533041120,1,3,1,0,27717286304,73389,73389,14,14,14,533024740,4,3,287035,2324372,2948102,76361,9161932719,2266587,164250936,1754
888568.59,9,253952,62,433010,28528614386,16,83022306,0,1758,19,19,4542,2819,6,963,2329231,6,15,169853,20,185998121,1928,1,0,4,416,538539061,6,2154156244,19,33,14,76,963,0,0,171391570,3952,9429417831,0,957,554,6,3,1,14,14,852,0,3,9422977189,9016612483,254378198,546383915,546383915,1,3,1,0,28411963612,73389,73389,14,14,14,546383919,4,3,289376,2388602,3011033,78580,9422977189,2329231,168387024,2175
890573.34,9,253952,62,444275,29269631694,18,86853366,0,1804,21,21,4542,2909,6,1233,2396782,6,15,174212,21,232417307,2468,1,0,4,416,552269191,6,2209076764,20,35,14,80,1233,0,0,175867705,4056,9711301872,0,1227,668,6,3,1,14,14,852,0,3,9707293197,9254218976,262684427,560343466,560359850,1,3,1,0,29137008296,73389,73389,14,14,14,560327086,4,3,296301,2457847,3103945,80973,9707293197,2396782,172770413,2843
892577.94,9,253952,62,455333,29997691522,18,88416657,0,1867,21,21,4542,2958,6,1305,2456042,6,15,178495,21,245986774,2612,1,0,4,416,565918021,6,2263672084,20,35,14,80,1305,0,0,180299655,4120,9966758582,0,1299,709,6,3,1,14,14,852,0,3,9960502681,9485970510,268677916,574186614,574186614,1,3,1,0,29857703960,73389,73389,14,14,14,574186618,4,3,299201,2518666,3178954,83035,9960502681,2456042,177127519,3023
894582.76,9,253952,62,466301,30720665206,18,90063562,0,1927,21,21,4542,3041,6,1530,2524550,6,15,182754,21,284145764,3062,1,0,4,416,579378527,6,2317449388,20,35,14,80,1530,0,0,184680052,4208,10248880120,0,1524,823,6,3,1,14,14,852,0,3,10242848911,9717340019,274703947,587855571,587855571,1,3,1,0,30568489724,73389,73389,14,14,14,587855575,4,3,300630,2588815,3249904,85397,10242848911,2524550,181437128,3543
896399.61,9,253952,62,475998,31359127154,19,91636582,1,1966,21,21,4542,3129,6,1611,2575245,6,15,186584,28,306008994,3231,1,1225,4,416,591599349,6,2366397396,27,42,20,100,1611,1225,65,188592294,4305,10467105542,8,1605,856,6,3,1,14,14,852,96037186,3,10460007258,9919660985,472242934,600037902,600037902,1,3,1,96037186,31201970936,73389,73389,14,14,14,600037906,4,3,303913,2640820,3323031,87128,10460007258,2575245,185276478,3733
