timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
1118469.01,253952,62,220024,14496427090,2,2000172,0,2,31,31,4117,150,675,926742,2,11,57788,46,77,145331408,1352,1,0,45,45,5,14,193,675,0,0,0,40230083,770,4288462127,0,673,348,2,2,1,14,14,335,1,4289432528,4241414018,106370136,329113956,329113956,1,2,1,14480293168,73389,73389,14,14,14,329097572,4,3,519365,949987,1918630,32748,4289432528,926742,38313112,1595
1120473.59,253952,62,241471,15909410338,2,2000172,0,2,31,31,4117,153,675,1031085,2,11,63803,46,77,145596860,1352,1,0,45,45,5,14,193,675,0,0,0,44581372,809,4701511651,0,673,348,2,2,1,14,14,335,1,4702309328,4654391287,133283388,361231680,361231680,1,2,1,15893473024,73389,73389,14,14,14,361215296,4,3,528860,1056823,2057487,35898,4702309328,1031085,42525713,1595
1122479.12,253952,62,262926,17323448778,2,2000172,0,2,31,31,4117,157,675,1125352,2,11,69875,46,77,146393216,1352,1,0,45,45,5,14,193,675,0,0,0,48843282,847,5114688194,0,673,348,2,2,1,14,14,335,1,5115448272,5067782629,142790427,393353278,393369662,1,2,1,17307544232,73389,73389,14,14,14,393353278,4,3,535167,1153557,2195294,39050,5115448272,1125352,46649982,1595
1124483.99,253952,62,284763,18761991066,2,2000172,0,2,31,31,4117,160,675,1226398,2,11,75995,46,77,146658668,1352,1,0,45,45,5,14,193,675,0,0,0,53117770,917,5534289193,0,673,348,2,2,1,14,14,335,1,5535534032,5488286246,152210292,426060826,426060826,1,2,1,18745955448,73389,73389,14,14,14,426044442,4,3,545894,1256948,2324292,42255,5535534032,1226398,50795633,1595
1126488.68,253952,62,306725,20209095726,2,2000172,0,2,31,31,4117,164,675,1319324,2,11,82205,46,77,147455024,1352,1,0,45,45,5,14,193,675,0,0,0,57281550,973,5958222460,0,673,348,2,2,1,14,14,335,1,5957720907,5911309588,159912703,458950313,458950313,1,2,1,20193813772,73389,73389,14,14,14,458950313,4,3,555010,1352075,2461232,45480,5957720907,1319324,54822641,1595
1128493.50,253952,62,327857,21600976382,2,2000172,0,2,31,31,4117,169,675,1410255,2,11,88244,46,77,148251380,1352,1,0,45,45,5,14,193,675,0,0,0,61506257,1044,6362780396,0,673,348,2,2,1,14,14,335,1,6363813225,6318071533,173819569,490576517,490592901,1,2,1,21585366748,73389,73389,14,14,14,490576517,4,3,567072,1445366,2589544,48585,6363813225,1410255,58919205,1595
1130498.73,253952,62,348470,22958888688,2,2000172,0,2,31,31,4117,173,675,1504190,2,11,94126,46,77,148782284,1352,1,0,45,45,5,14,193,675,0,0,0,65912346,1134,6760696281,0,673,348,2,2,1,14,14,335,1,6759854090,6714995215,184183681,521440865,521457249,1,2,1,22943398060,73389,73389,14,14,14,521440865,4,3,576389,1541748,2716276,51613,6759854090,1504190,63198731,1595
1132504.48,253952,62,369492,24344124056,2,2000172,0,2,31,31,4117,177,675,1605599,2,11,100078,46,77,149844092,1352,1,0,45,45,5,14,193,675,0,0,0,70316881,1560,7164173229,0,673,348,2,2,1,14,14,335,1,7164074819,7119878942,193233480,552939871,552939871,1,2,1,24328633428,73389,73389,14,14,14,552923487,4,3,584717,1645629,2818301,54703,7164074819,1605599,67501421,1595
1134509.27,253952,62,390352,25717487484,2,2000172,0,2,31,31,4117,183,675,1704724,2,11,106093,46,77,150640448,1352,1,0,45,45,5,14,193,675,0,0,0,74553701,1710,7566357343,0,673,348,2,2,1,14,14,335,1,7563732871,7521246778,203546514,584158634,584158634,1,2,1,25702979896,73389,73389,14,14,14,584158634,4,3,594824,1747042,2949373,57766,7563732871,1704724,71607336,1595
1135667.97,253952,62,400982,26415782060,4,2013420,2,4,31,31,4117,191,675,1748269,2,11,109422,53,77,158511825,1359,1,1036,52,52,5,45,220,675,326,1036,83,77094439,21149,7767004185,8,673,348,2,2,1,14,14,335,1,7763869224,7725268584,1097285391,600037902,600037902,1,2,1,26401667688,73389,73389,14,14,14,600037902,4,3,596447,1791739,3052671,59330,7763869224,1748269,74044888,1595
