timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
496911.15,7,253952,62,54787,3607835542,1,18617147,469,4,4,6377,396,2,567,503842,0,16,21526,19,107622847,1136,1,4,5802,68202479,14,272809916,18,18,14,3743,567,30761489,3896443,1173544699,567,464,0,3,1,14,14,6456,3,1172854739,1138734527,53199745,69193767,69193767,1,3,1,3598075916,73389,73389,14,14,14,69193771,10,3,131084,522074,792199,9769,1172854739,503842,29969766,1562
498918.00,7,253952,62,59044,3888053026,2,21206628,480,4,4,6377,450,5,567,530296,0,16,23230,19,108853579,1136,1,4,5802,73524422,14,294097688,18,18,14,3743,567,32849739,3896577,1259925722,567,464,0,3,1,14,14,6456,3,1258626157,1226943367,57877535,74591851,74591851,1,3,1,3878776284,73389,73389,14,14,14,74591855,10,3,136242,549288,839136,10538,1258626157,530296,32011908,1562
500924.12,7,253952,62,63625,4190505652,2,22990495,515,4,4,6377,461,5,567,561643,0,16,25021,19,110458357,1136,1,4,5802,79260144,14,317040576,18,18,14,3743,567,35176708,3948865,1351207642,567,464,0,3,1,14,14,6456,3,1350206521,1322155469,62040869,80409442,80409442,1,3,1,4181291016,73389,73389,14,14,14,80409446,10,3,140301,581526,883006,11257,1350206521,561643,34295102,1562
502936.69,7,253952,62,68868,4536282780,2,25178434,555,5,5,6377,478,5,567,619437,0,16,27067,19,111990739,1136,1,4,5802,85803122,14,343212488,18,19,14,3743,567,38222410,4554071,1459369284,567,464,0,3,1,14,14,6456,3,1459030701,1430955895,67885498,87062617,87062617,1,3,1,4526404148,73389,73389,14,14,14,87046237,10,3,152938,640482,966739,12132,1459030701,619437,37257189,1562
504952.53,8,253952,62,74237,4890377774,2,27355390,614,5,5,6377,540,5,567,677635,0,16,29203,19,113269735,1136,1,4,5802,92491249,14,369964996,18,19,14,3743,567,41376094,5265815,1573248960,567,464,0,3,1,14,14,6456,3,1572390474,1542464127,73895942,93846864,93863248,1,3,1,4880036960,73389,73389,14,14,14,93846868,10,3,162070,701316,1041299,13126,1572390474,677635,40336444,1562
506968.48,8,253952,62,79591,5243151880,2,29555902,669,5,5,6377,563,5,567,734807,0,16,31305,19,113933365,1136,1,4,5802,99182780,14,396731120,18,19,14,3743,567,44534189,5833380,1683851080,567,464,0,3,1,14,14,6456,3,1682080150,1653570735,79813046,100649654,100649654,1,3,1,5233782040,73389,73389,14,14,14,100649658,10,3,164951,759681,1107883,14013,1682080150,734807,43428084,1562
508975.16,8,253952,62,84863,5590805420,2,31400406,717,5,5,6377,585,5,567,786608,0,16,33375,19,115103767,1136,1,4,5802,105791021,14,423164084,18,19,14,3743,567,47515108,6368691,1794415938,567,464,0,3,1,14,14,6456,3,1792519027,1763271436,85164346,107319213,107319213,1,3,1,5580599108,73389,73389,14,14,14,107319217,10,3,167277,812598,1159690,14909,1792519027,786608,46357318,1562
510987.63,8,253952,62,89553,5899725774,3,34094532,741,5,5,6377,633,5,576,819016,0,16,35235,19,116602792,1154,1,4,5802,111620749,14,446482996,18,19,14,3743,576,49793422,6425658,1892311295,576,468,0,3,1,14,14,6456,3,1890579919,1860411755,90186089,113264002,113264002,1,3,1,5889728136,73389,73389,14,14,14,113264006,10,3,171498,845851,1197637,15755,1890579919,819016,48597783,1592
512999.42,8,253952,62,94627,6234137734,3,35962989,802,6,6,6377,653,5,576,869467,0,16,37221,19,116602792,1154,1,4,5802,117972283,14,471889132,18,20,14,3743,576,52918127,6915675,1995487724,576,468,0,3,1,14,14,6456,3,1993636299,1965563935,95644964,119689960,119706344,1,3,1,6223877952,73389,73389,14,14,14,119689964,10,3,175494,897402,1265473,16583,1993636299,869467,51654772,1592
515011.90,13,253952,62,99659,6565483466,3,38146289,851,6,6,6377,683,5,576,924446,0,16,39204,19,116602792,1154,1,4,5802,124261669,14,497046676,18,20,14,3743,576,56094241,7610384,2099283670,576,468,0,3,1,14,14,6456,3,2097451439,2069958028,101689382,126068925,126068925,1,3,1,6555584132,73389,73389,14,14,14,126068929,10,3,179358,953554,1327012,17448,2097451439,924446,54769472,1592
517024.49,13,253952,62,105053,6920891078,3,40233212,904,6,6,6377,732,5,576,987685,0,16,41335,19,116602792,1154,1,4,5802,130985947,14,523943788,18,20,14,3743,576,59315698,8199097,2212391727,576,468,0,3,1,14,14,6456,3,2210022508,2181861339,107562079,132904483,132904483,1,3,1,6911033148,73389,73389,14,14,14,132904487,10,3,181682,1018094,1383747,18401,2210022508,987685,57934326,1592
519041.62,14,253952,62,110766,7297132278,3,42416500,960,6,6,6377,757,6,585,1048154,0,16,43558,19,118101953,1172,1,4,5802,138041307,14,552165228,18,20,14,3743,585,62649741,8675551,2330825173,585,480,0,3,1,14,14,6456,3,2329524987,2300601807,113427815,140108681,140125065,1,3,1,7285651444,73389,73389,14,14,14,140108685,10,3,183227,1079877,1440470,19370,2329524987,1048154,61211760,1622
521055.73,16,253952,62,116902,7700540170,3,44699829,1013,6,6,6377,805,6,585,1107190,0,16,45988,19,118101953,1172,1,4,5802,145737804,14,582951216,18,20,14,3743,585,66167639,9047191,2459245995,585,480,0,3,1,14,14,6456,3,2456618167,2427609020,119706959,147882445,147882445,1,3,1,7689887172,73389,73389,14,14,14,147882449,10,3,184854,1140313,1512588,20447,2456618167,1107190,64657674,1622
523061.87,17,253952,62,121939,8031923998,4,47592486,1041,6,6,6377,835,6,585,1143042,0,16,47964,19,118101953,1172,1,4,5802,152045334,14,608116720,18,20,14,3743,585,68513739,9093124,2561450002,585,480,0,3,1,14,14,6456,3,2559242869,2531714073,124995707,154263569,154263569,1,3,1,8021705620,73389,73389,14,14,14,154263573,10,3,189698,1177057,1549416,21286,2559242869,1143042,66967048,1622
525077.53,17,253952,62,127964,8428745156,5,50247013,1086,8,8,6377,867,6,585,1197994,0,16,50326,20,118101953,1172,1,4,5802,159526593,14,638106372,19,22,14,3752,585,71886826,9417670,2689288017,585,480,0,3,1,14,14,6456,3,2686429590,2656745381,131337849,161885559,161885559,1,3,1,8418049100,73389,73389,14,14,14,161885563,10,3,200230,1233351,1628186,22320,2686429590,1197994,70261492,1622
527086.97,18,253952,62,134372,8853321122,5,52241050,1141,8,8,6377,921,6,585,1256228,0,16,52888,20,118415669,1172,1,4,5802,167604291,14,670417164,19,22,14,3752,585,75508574,9736250,2822617857,585,480,0,3,1,14,14,6456,3,2820406821,2790328896,137243234,170061558,170061558,1,3,1,8842349080,73389,73389,14,14,14,170045178,10,3,204023,1293021,1707045,23456,2820406821,1256228,73804517,1622
529099.79,19,253952,62,141089,9295722446,5,54407308,1188,8,8,6377,956,6,594,1321519,0,16,55514,20,119856822,1190,1,4,5802,175950352,14,703801408,19,22,14,3752,594,79248112,10020394,2961024383,594,502,0,3,1,14,14,6456,3,2958147560,2929745501,143427362,178541549,178557933,1,3,1,9284160580,73389,73389,14,14,14,178541553,10,3,208554,1359797,1785590,24584,2958147560,1321519,77465657,1662
531105.30,19,253952,62,146921,9680124410,6,56431963,1221,8,8,6377,1008,6,594,1365185,0,16,57828,20,120170538,1190,1,4,5802,183250940,14,733003760,19,22,14,3752,594,82116936,10048987,3083860984,594,502,0,3,1,14,14,6456,3,3081396859,3050827678,148342681,185948388,185948388,1,3,1,9668464240,73389,73389,14,14,14,185932008,10,3,212296,1404646,1848471,25632,3081396859,1365185,80270906,1662
533110.55,19,253952,62,152323,10035404746,6,58113475,1256,8,8,6377,1028,6,594,1398182,0,16,59933,20,120170538,1190,1,4,5802,189994299,14,759977196,19,22,14,3752,594,84530985,10053907,3196601187,594,502,0,3,1,14,14,6456,3,3193378616,3162763039,152442048,192771880,192771880,1,3,1,10024137792,73389,73389,14,14,14,192771884,10,3,217812,1438552,1891407,26534,3193378616,1398182,82642921,1662
535116.31,19,253952,62,158231,10424208278,6,59257882,1281,8,8,6377,1081,6,594,1440434,0,16,62271,20,120170538,1190,1,4,5802,197350308,14,789336456,19,22,14,3752,594,87364171,10060530,3320095144,594,502,0,3,1,14,14,6456,3,3317143585,3285196665,156425503,200248573,200248573,1,3,1,10412925828,73389,73389,14,14,14,200248577,10,3,221852,1481903,1943329,27584,3317143585,1440434,85424287,1662
537125.61,19,253952,62,163817,10792790036,6,60779078,1296,9,9,6377,1104,6,594,1477722,0,16,64460,20,120170538,1190,1,4,5802,204311579,14,817246316,19,23,14,3752,594,89935036,10088150,3436459258,594,502,0,3,1,14,14,6456,3,3433551314,3401292283,160545862,207325573,207341957,1,3,1,10780077860,73389,73389,14,14,14,207309193,10,3,225774,1520115,2000266,28520,3433551314,1477722,87938308,1662
539133.30,20,253952,62,170950,11263335154,6,62718475,1323,9,9,6377,1146,6,594,1540184,0,16,67275,20,120170538,1190,1,4,5802,213255336,14,853021344,19,23,14,3752,594,93856466,10220722,3583526466,594,502,0,3,1,14,14,6456,3,3580883258,3549459615,165971965,216380719,216380719,1,3,1,11250945452,73389,73389,14,14,14,216364339,10,3,233017,1584024,2087369,29742,3580883258,1540184,91772781,1662
541146.70,20,253952,62,178844,11782570700,6,64381379,1378,9,9,6377,1205,6,594,1612635,0,16,70384,20,120170538,1190,1,4,5802,223112804,14,892451216,19,23,14,3752,594,98180888,10316132,3749764662,594,502,0,3,1,14,14,6456,3,3745896065,3713003473,172604751,226362005,226362005,1,3,1,11770824292,73389,73389,14,14,14,226362009,10,3,236439,1658116,2168377,31123,3745896065,1612635,96016359,1662
543153.84,20,253952,62,187225,12334048060,6,65846743,1448,9,9,6377,1250,6,594,1689084,0,16,73648,20,120170538,1190,1,4,5802,233516176,14,933935404,19,23,14,3752,594,102657638,10462107,3926404329,594,502,0,3,1,14,14,6456,3,3922754156,3886950146,178679088,236947340,236947340,1,3,1,12321261712,73389,73389,14,14,14,236947344,10,3,240810,1736353,2252166,32578,3922754156,1689084,100409497,1662
545158.69,21,253952,62,193784,12766058498,7,67811019,1484,9,9,6377,1303,6,594,1732357,0,16,76241,20,120170538,1190,1,4,5802,241705920,14,966823680,19,23,14,3752,594,105653739,10473228,4065185798,594,502,0,3,1,14,14,6456,3,4061787223,4022932210,183647322,245255299,245255299,1,3,1,12753275580,73389,73389,14,14,14,245255303,10,3,243594,1780747,2297077,33747,4061787223,1732357,103360803,1662
547166.57,22,253952,62,201773,13293426392,7,69506853,1528,10,10,6377,1343,6,594,1790209,0,16,79393,20,120170538,1190,1,4,5802,251711826,14,1006847304,19,24,14,3752,594,109452315,10485879,4231902499,594,502,0,3,1,14,14,6456,3,4228766545,4189067136,189147988,255387471,255387471,1,3,1,13280148524,73389,73389,14,14,14,255387475,10,3,247132,1840024,2367005,35112,4228766545,1790209,107089602,1662
549173.32,22,253952,62,210585,13873716870,7,70976322,1600,10,10,6377,1413,6,594,1861853,0,16,82878,20,120170538,1190,1,4,5802,262710626,14,1050842504,19,24,14,3752,594,113985119,10521142,4415729169,594,502,0,3,1,14,14,6456,3,4411860190,4371670243,195152917,266541928,266558312,1,3,1,13860180288,73389,73389,14,14,14,266541932,10,3,256002,1913352,2468952,36652,4411860190,1861853,111520654,1662
551180.56,22,253952,62,219300,14448163744,7,72351485,1678,10,10,6377,1460,6,603,1937486,0,16,86303,20,121982427,1208,1,4,5802,273611978,14,1094383460,19,24,14,3752,603,118586971,10579391,4599686102,603,510,0,3,1,14,14,6456,3,4595283941,4552716758,201208667,277583412,277583412,1,3,1,14434337456,73389,73389,14,14,14,277583416,10,3,260870,1990664,2573837,38158,4595283941,1937486,116017806,1697
553186.07,22,253952,62,227919,15017386420,7,73568974,1747,10,10,6377,1531,6,603,2003835,0,16,89703,20,122296143,1208,1,4,5802,284358199,14,1137432796,19,24,14,3752,603,122735339,10584593,4783021720,603,510,0,3,1,14,14,6456,3,4778872735,4732379769,206520123,288481314,288497698,1,3,1,15001028360,73389,73389,14,14,14,288481318,10,3,265798,2058554,2670856,39706,4778872735,2003835,120069335,1697
555198.78,22,253952,62,233908,15411486302,8,76069485,1754,11,11,6377,1552,6,603,2039002,0,16,92050,20,122296143,1208,1,4,5802,291824727,14,1167298908,19,25,14,3752,603,125257946,10587727,4911409862,603,510,0,3,1,14,14,6456,3,4906722743,4856860569,211602123,296056311,296056311,1,3,1,15394928204,73389,73389,14,14,14,296056315,10,3,268065,2094629,2728770,40738,4906722743,2039002,122534122,1697
557209.70,23,253952,62,242967,16007662522,8,77366760,1833,11,11,6377,1624,6,603,2114515,0,16,95610,20,122296143,1208,1,4,5802,303116118,14,1212335064,19,25,14,3752,603,129947292,10662882,5100726305,603,510,0,3,1,14,14,6456,3,5096087804,5044776900,217646346,307507839,307507839,1,3,1,15990407660,73389,73389,14,14,14,307507843,10,3,271396,2171945,2807871,42331,5096087804,2114515,127144556,1697
559214.62,23,253952,62,251465,16566543552,8,78590468,1900,11,11,6377,1667,6,630,2184708,0,16,98938,20,126927258,1262,1,4,5802,313679936,14,1254719744,19,25,14,3752,630,134192853,10700275,5281449966,630,528,0,3,1,14,14,6456,3,5276662588,5220947237,223104618,318238471,318238471,1,3,1,16548400524,73389,73389,14,14,14,318238475,10,3,274988,2243814,2900664,43819,5276662588,2184708,131297502,1779
561221.43,23,253952,62,257320,16953647378,9,81062189,1910,11,11,6377,1712,6,657,2222557,0,16,101267,20,131183683,1316,1,4,5802,321008946,14,1284035784,19,25,14,3752,657,136745048,10700406,5408643499,657,541,0,3,1,14,14,6456,3,5403885977,5342998847,228172829,325669442,325685826,1,3,1,16934811016,73389,73389,14,14,14,325669446,10,3,276854,2282586,2952675,44888,5403885977,2222557,133797789,1855
563231.06,25,253952,62,266201,17538124534,9,82310457,1997,12,12,6377,1764,6,666,2302700,0,16,104744,20,132625692,1334,1,4,5802,332054984,14,1328219936,19,26,14,3752,666,141447643,10740670,5593998373,666,553,0,3,1,14,14,6456,3,5588924557,5527344756,234154544,336875210,336891594,1,3,1,17517510952,73389,73389,14,14,14,336875214,10,3,283056,2364467,3073748,46410,5588924557,2302700,138379491,1888
565235.77,25,253952,62,272643,17962135262,10,84840664,2032,12,12,6377,1803,6,693,2346388,0,16,107269,20,136950831,1388,1,4,5802,340100976,14,1360339476,19,26,14,3752,693,144382483,10748153,5733168081,693,570,0,3,1,14,14,6456,3,5728253114,5661098660,239623903,345035713,345035713,1,3,1,17941857108,73389,73389,14,14,14,345035717,10,3,284138,2409262,3111790,47565,5728253114,2346388,141276402,1962
567242.30,25,253952,62,280502,18478787464,10,86058655,2070,13,13,6377,1859,6,702,2407422,0,16,110346,20,138391892,1406,1,4,5802,349833894,14,1399270800,19,27,14,3752,702,148234767,10823639,5901914590,702,574,0,3,1,14,14,6456,3,5896826727,5824163968,244711308,354920854,354937238,1,3,1,18455032472,73389,73389,14,14,14,354904474,10,3,289596,2471733,3176756,48971,5896826727,2407422,145063883,1984
569247.12,25,253952,62,288239,18989575638,10,87268259,2130,13,13,6377,1900,6,729,2471469,2,16,113388,20,142719106,1460,1,4,5802,359496549,14,1437986196,19,27,14,3752,729,152221247,10908539,6064098950,727,593,2,3,1,14,14,6456,3,6058595658,5985014994,250043271,364758114,364758114,1,3,1,18967421960,73389,73389,14,14,14,364758118,10,3,293635,2537269,3257717,50296,6058595658,2471469,148969559,2067
571259.17,26,253952,62,294055,19372531492,11,89723654,2140,14,14,6377,1950,6,747,2509329,2,16,115687,20,145602725,1496,1,4,5802,366750640,14,1467002560,19,28,14,3752,747,154862072,10925362,6193463007,745,600,2,3,1,14,14,6456,3,6187336184,6105946269,255137344,372099417,372115801,1,3,1,19349169716,73389,73389,14,14,14,372099421,10,3,296342,2576126,3296554,51384,6187336184,2509329,151571643,2113
573271.67,28,253952,62,301840,19885766210,11,91413147,2199,14,14,6377,1990,6,756,2576559,4,16,118741,20,147044329,1514,1,4,5802,376482410,14,1505865144,19,28,14,3752,756,159127259,11055465,6357956880,752,614,4,3,1,14,14,6456,3,6351671737,6268158955,261227472,381938836,381938836,1,3,1,19860819504,73389,73389,14,14,14,381938840,10,3,301232,2644908,3365552,52735,6351671737,2576559,155767994,2140
575281.18,29,253952,62,309823,20411461892,11,93017020,2252,14,14,6377,2045,7,792,2649152,4,16,121880,20,152778308,1586,1,4,5802,386416649,14,1545666596,19,28,14,3752,792,163427845,11210881,6534009386,788,646,4,3,1,14,14,6456,3,6527561949,6434156658,267263856,392014108,392014108,1,3,1,20384733648,73389,73389,14,14,14,392014112,10,3,307641,2719192,3453593,54207,6527561949,2649152,159980703,2263
577297.76,35,253952,62,317862,20941681218,11,94536630,2312,14,14,6377,2097,7,792,2716711,4,16,125043,20,152778308,1586,1,4,5802,396441327,14,1585700748,19,28,14,3752,792,167812444,11367045,6701231318,788,646,4,3,1,14,14,6456,3,6694619057,6601327738,273308608,402197591,402197591,1,3,1,20914274764,73389,73389,14,14,14,402197595,10,3,310607,2788410,3536575,55593,6694619057,2716711,164282487,2263
579303.97,36,253952,62,324484,21377765286,12,96846630,2352,14,14,6377,2140,7,828,2768578,4,16,127625,20,158773410,1658,1,4,5802,404607874,14,1618431496,19,28,14,3752,828,171069722,11438232,6849443900,824,677,4,3,1,14,14,6456,3,6843098743,6739192877,278940913,410545425,410545425,1,3,1,21348362132,73389,73389,14,14,14,410545429,10,3,313620,2841585,3608503,56827,6843098743,2768578,167467953,2369
581317.94,36,253952,62,330927,21802813046,12,98508959,2381,15,15,6377,2180,7,837,2816196,4,16,130155,20,160898966,1676,1,4,5802,412659722,14,1650574180,19,29,14,3752,837,174215591,11519549,6987936030,833,685,4,3,1,14,14,6456,3,6981208136,6873781957,283790314,418660650,418660650,1,3,1,21770353832,73389,73389,14,14,14,418660654,10,3,322708,2890406,3695421,57973,6981208136,2816196,170527016,2397
583330.36,36,253952,62,338753,22317580078,12,100133151,2431,15,15,6377,2229,8,846,2882084,4,16,133219,20,162397426,1694,1,4,5802,422336387,14,1689345548,19,29,14,3752,846,178510029,11669573,7154954452,842,693,4,3,1,14,14,6456,3,7148697774,7036335807,289874360,428543632,428543632,1,3,1,22284268896,73389,73389,14,14,14,428543636,10,3,327072,2957913,3773314,59352,7148697774,2882084,174743718,2431
585343.00,37,253952,62,346670,22837810730,12,101567402,2494,15,15,6377,2286,8,936,2954563,4,16,136321,20,177385169,1874,1,4,5802,432192555,14,1728770220,19,29,14,3752,936,182948145,11872797,7333005447,932,776,4,3,1,14,14,6456,3,7326217903,7201187894,295894728,438475766,438475766,1,3,1,22800739864,73389,73389,14,14,14,438475770,10,3,328112,3032098,3849382,60842,7326217903,2954563,179105922,2763
587351.66,38,253952,62,354362,23345112054,12,102968246,2558,15,15,6377,2325,8,972,3024294,4,16,139335,20,184351716,1946,1,4,5802,441739992,14,1766895364,19,29,14,3752,972,187381845,12111894,7500547281,968,807,4,3,1,14,14,6456,3,7493863055,7361432678,301948783,448191861,448191861,1,3,1,23305124836,73389,73389,14,14,14,448175481,10,3,329346,3103454,3924361,62217,7493863055,3024294,183464814,2897
589363.90,39,253952,62,362558,23884441122,12,104289182,2631,15,15,6377,2381,8,1026,3102451,4,16,142536,20,193544201,2054,1,4,5802,451852898,14,1807411592,19,29,14,3752,1026,191920023,12281639,7688624203,1022,864,4,3,1,14,14,6456,3,7681376934,7532526077,307980806,458482284,458482284,1,3,1,23840226832,73389,73389,14,14,14,458465904,10,3,333978,3183399,4032429,63781,7681376934,3102451,187895092,3096
591369.04,39,253952,62,370228,24389973950,12,105531185,2695,15,15,6377,2429,8,1035,3166798,4,16,145544,20,194985998,2072,1,4,5802,461446036,14,1845784144,19,29,14,3752,1035,196018643,12395971,7855114486,1031,870,4,3,1,14,14,6456,3,7847969407,7692424043,313396230,468162181,468162181,1,3,1,24344433444,73389,73389,14,14,14,468162185,10,3,339333,3249311,4126268,65158,7847969407,3166798,191900030,3126
593379.11,39,253952,62,375895,24763490078,13,108107514,2708,16,16,6377,2467,8,1035,3205452,4,16,147765,20,195299714,2072,1,4,5802,468458100,14,1873767684,19,30,14,3752,1035,198557334,12397531,7983512377,1031,870,4,3,1,14,14,6456,3,7976651642,7810962934,318536257,475274108,475274108,1,3,1,24714253648,73389,73389,14,14,14,475274112,10,3,342351,3288977,4176275,66224,7976651642,3205452,194388809,3126
