timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
358182.37,1,253952,62,182592,12028371738,5,29717476,0,1387,8,8,4992,1232,3,666,1178588,20,71773,14,1220,131841086,1334,1,0,4,2091,227509513,8,909973424,13,22,9,1370,666,0,0,86955279,397251,3871217904,0,666,640,3,1,14,14,2753,3,3868741352,3794235484,116965757,230838711,230855095,1,3,1,12003613004,73389,73389,14,14,14,230838715,10,3,174133,1210594,1700523,32145,3868741352,1178588,85258307,2136
360186.50,1,253952,62,193036,12716630512,5,31383626,0,1442,8,8,4992,1277,3,666,1234046,20,75867,14,1220,132178934,1334,1,0,4,2091,240553161,8,962212644,13,22,9,1370,666,0,0,91262533,397460,4086562337,0,666,640,3,1,14,14,2753,3,4084411727,4011080746,122937912,244083843,244083843,1,3,1,12691507900,73389,73389,14,14,14,244067463,10,3,176160,1267604,1773433,33905,4084411727,1234046,89492822,2136
362190.43,2,253952,62,201331,13264004158,6,33522903,0,1490,8,8,4992,1348,3,693,1278401,20,79139,14,1220,136942626,1388,1,0,4,2091,250873914,8,1003495656,13,22,9,1370,693,0,0,94533868,397573,4271744040,0,693,654,3,1,14,14,2753,3,4268316030,4184311600,128347850,254551887,254551887,1,3,1,13236698156,73389,73389,14,14,14,254551891,10,3,179985,1313301,1839429,35477,4268316030,1278401,92698284,2207
364194.05,2,253952,62,208069,13708722886,6,35083237,0,1527,8,8,4992,1376,3,693,1310164,20,81790,14,1220,137256342,1388,1,0,4,2091,259332636,8,1037265920,13,22,9,1370,693,0,0,97065857,397609,4411615770,0,693,654,3,1,14,14,2753,3,4408483334,4324302205,132439912,263099129,263099129,1,3,1,13681154740,73389,73389,14,14,14,263099133,10,3,181375,1345976,1869293,36613,4408483334,1310164,95200511,2207
366197.76,2,253952,62,218342,14385799136,6,36880755,0,1569,9,9,4992,1450,3,693,1364363,20,85825,14,1220,137582124,1388,1,0,4,2091,272101164,8,1088404656,13,23,9,1370,693,0,0,101131148,397658,4632888686,0,693,654,3,1,14,14,2753,3,4629736078,4538388965,138303017,276049349,276065733,1,3,1,14354566180,73389,73389,14,14,14,276049353,10,3,185738,1401716,1932148,38461,4629736078,1364363,99203102,2207
368201.90,2,253952,62,229070,15092296088,6,38597937,0,1616,9,9,4992,1506,3,693,1421649,20,90030,14,1220,137582124,1388,1,0,4,2091,285469234,8,1141876936,13,23,9,1370,693,0,0,105403923,397724,4866746385,0,693,654,3,1,14,14,2753,3,4863567039,4761193575,144290217,289624320,289624320,1,3,1,15060464672,73389,73389,14,14,14,289624324,10,3,189774,1460546,2002047,40376,4863567039,1421649,103406135,2207
370206.11,2,253952,62,239751,15795145746,6,40299326,0,1664,9,9,4992,1588,3,693,1478055,20,94230,14,1220,137618322,1388,1,0,4,2091,298775933,8,1195103732,13,23,9,1370,693,0,0,109716595,397778,5093801060,0,693,654,3,1,14,14,2753,3,5090057083,4982859781,150302771,303121689,303121689,1,3,1,15762327860,73389,73389,14,14,14,303121693,10,3,193312,1518504,2068016,42275,5090057083,1478055,107653003,2207
372210.00,2,253952,62,249811,16458190432,6,41632262,0,1713,9,9,4992,1664,3,693,1532897,20,98185,14,1220,138209556,1388,1,0,4,2091,311300448,8,1245137036,13,23,9,1370,693,0,0,113777810,397825,5313456400,0,693,654,3,1,14,14,2753,3,5309821436,5192464898,155696027,315809765,315809765,1,3,1,16422107812,73389,73389,14,14,14,315809769,10,3,196517,1574866,2142885,44118,5309821436,1532897,111639506,2207
374214.32,2,253952,62,256925,16927261112,7,44225431,0,1733,10,10,4992,1693,3,693,1568196,20,100967,14,1220,138209556,1388,1,0,4,2091,320132615,8,1280530460,13,24,9,1370,693,0,0,116548452,397860,5464567598,0,693,654,3,1,14,14,2753,3,5460703791,5340803395,161059551,324768766,324785150,1,3,1,16887975864,73389,73389,14,14,14,324768770,10,3,203718,1611187,2193726,45341,5460703791,1568196,114359418,2207
376218.20,2,253952,62,267238,17606608888,7,45927763,0,1784,10,10,4992,1781,3,693,1625623,20,105030,14,1220,138499140,1388,1,0,4,2091,332951148,8,1331804592,13,24,9,1370,693,0,0,120833245,397913,5692442317,0,693,654,3,1,14,14,2753,3,5687620250,5555991357,167045940,337770297,337786681,1,3,1,17564055476,73389,73389,14,14,14,337770301,10,3,205550,1670174,2269623,47262,5687620250,1625623,118568483,2207
378222.72,2,253952,62,277644,18292003248,7,47675292,0,1834,10,10,4992,1826,3,693,1681063,20,109095,14,1220,138800790,1388,1,0,4,2091,345931566,8,1383726264,13,24,9,1370,693,0,0,125115705,397953,5909848432,0,693,654,3,1,14,14,2753,3,5906291068,5772152103,173075129,350935668,350935668,1,3,1,18248654768,73389,73389,14,14,14,350935672,10,3,215911,1727157,2349459,49036,5906291068,1681063,122771278,2207
380227.40,2,253952,62,288032,18975650858,7,49340287,0,1889,10,10,4992,1911,3,693,1741435,20,113180,14,1220,138800790,1388,1,0,4,2091,358835435,8,1435341740,13,24,9,1370,693,0,0,129472569,398022,6142694782,0,693,654,3,1,14,14,2753,3,6137917828,5988356016,179095235,364023437,364023437,1,3,1,18929218756,73389,73389,14,14,14,364023441,10,3,218212,1789168,2418333,50988,6137917828,1741435,127059453,2207
382232.59,2,253952,62,298027,19635087268,7,50919959,0,1950,10,10,4992,1955,3,693,1801645,20,117090,14,1220,138812856,1388,1,0,4,2091,371290814,8,1485098760,13,24,9,1370,693,0,0,133901653,398075,6357683179,0,693,654,3,1,14,14,2753,3,6352446873,6196418548,185103832,376658043,376674427,1,3,1,19586218268,73389,73389,14,14,14,376658047,10,3,222862,1851015,2485152,52731,6352446873,1801645,131421917,2207
384240.10,2,253952,62,307840,20281305064,7,52438421,0,2017,10,10,4992,2038,3,693,1869127,20,120943,14,1220,139114506,1388,1,0,4,2091,383450153,8,1533736060,13,24,9,1370,693,0,0,138412582,398443,6581427066,0,693,654,3,1,14,14,2753,3,6575997038,6401484973,191128233,388989989,389006373,1,3,1,20227479460,73389,73389,14,14,14,388989993,10,3,232030,1920294,2584113,54616,6575997038,1869127,135834076,2207
386246.44,2,253952,62,316807,20872489648,7,53584293,0,2114,10,10,4992,2080,10,693,1936075,20,124450,14,1220,139114506,1388,1,0,4,2091,394638577,8,1578425256,13,24,9,1370,693,0,0,143261887,430733,6773151997,0,693,654,3,1,14,14,2753,3,6768319676,6588112929,197126182,400336736,400336736,1,3,1,20817510304,73389,73389,14,14,14,400336740,10,3,237997,1989025,2680952,56182,6768319676,1936075,140586734,2207
388255.40,3,253952,62,325746,21462695910,7,54707710,0,2205,10,10,4992,2128,10,693,2001941,20,127957,14,1220,139114506,1388,1,0,4,2091,405771088,8,1623084352,13,24,9,1370,693,0,0,148105821,474231,6965439353,0,693,654,3,1,14,14,2753,3,6960025087,6774754288,203154097,411627854,411627854,1,3,1,21404648440,73389,73389,14,14,14,411627858,10,3,239334,2056621,2771857,57757,6960025087,2001941,145339955,2207
390263.46,3,253952,62,334393,22033186492,7,56005344,0,2293,10,10,4992,2200,10,702,2076726,20,131336,14,1220,140556173,1406,1,0,4,2091,416414656,8,1665658624,13,24,9,1370,702,0,0,152781855,567011,7179927551,0,702,663,3,1,14,14,2753,3,7174203460,6956734762,209201540,422439962,422456346,1,3,1,21966878056,73389,73389,14,14,14,422439966,10,3,242754,2133361,2859666,59569,7174203460,2076726,149928364,2237
392271.31,4,253952,62,342420,22561777824,7,57317303,0,2363,10,10,4992,2240,10,702,2144054,20,134461,14,1220,140556173,1406,1,0,4,2091,426364477,8,1705457908,13,24,9,1370,702,0,0,157397513,656340,7361700110,0,702,663,3,1,14,14,2753,3,7355808698,7124509220,215203674,432531618,432531618,1,3,1,22491644168,73389,73389,14,14,14,432531622,10,3,244385,2202359,2935486,61066,7355808698,2144054,154468367,2237
394278.86,4,253952,62,350223,23075090632,7,58604572,0,2440,10,10,4992,2305,10,864,2219866,20,137509,14,1220,166304571,1730,1,0,4,2091,435967441,8,1743869764,13,24,9,1370,864,0,0,162022996,796074,7549879274,0,864,816,3,1,14,14,2753,3,7543693985,7287834555,221240276,442287402,442287402,1,3,1,22998944936,73389,73389,14,14,14,442287406,10,3,251106,2279955,3023227,62677,7543693985,2219866,159006275,2828
396295.46,6,253952,62,357852,23576923054,7,59849350,0,2529,10,10,4992,2344,10,981,2288674,20,140461,14,1220,186839213,1964,1,0,4,2091,445377028,8,1781378968,13,24,9,1370,981,0,0,166691525,926987,7724535841,0,981,948,3,1,14,14,2753,3,7718191361,7447226790,227269255,451831268,451831268,1,3,1,23495225968,73389,73389,14,14,14,451831272,10,3,258175,2350449,3129282,64112,7718191361,2288674,163568905,3287
398300.26,15,253952,62,365257,24063834778,7,61103042,0,2606,10,10,4992,2389,10,1143,2355654,20,143351,14,1220,214865305,2288,1,0,4,2091,454529221,8,1818052248,13,24,9,1370,1143,0,0,171117137,1009932,7900961450,0,1143,1091,3,1,14,14,2753,3,7894333706,7601881512,232895008,461113631,461113631,1,3,1,23977908844,73389,73389,14,14,14,461113635,10,3,259370,2419046,3212276,65574,7894333706,2355654,167911671,3874
400305.65,15,253952,62,370163,24386121168,8,63964739,0,2621,10,10,4992,2425,10,1359,2386226,20,145262,14,1220,251437578,2720,1,0,4,2091,460555888,8,1842223552,13,24,9,1370,1359,0,0,173283949,1010046,8014351986,0,1359,1207,3,1,14,14,2753,3,8007762079,7704356182,238035876,467226578,467242962,1,3,1,24295782088,73389,73389,14,14,14,467226582,10,3,263472,2450464,3261214,66516,8007762079,2386226,170029635,4476
402313.51,16,253952,62,377453,24865876114,8,65019813,0,2682,11,11,4992,2468,10,1467,2449014,20,148087,14,1220,271070929,2936,1,0,4,2091,469528895,8,1877986468,13,25,9,1370,1467,0,0,177328582,1118244,8182711158,0,1467,1283,3,1,14,14,2753,3,8175973975,7857081234,243233669,476359770,476359770,1,3,1,24770708072,73389,73389,14,14,14,476359774,10,3,268251,2514790,3360016,67904,8175973975,2449014,173975613,4849
404323.85,16,253952,62,385161,25374261290,8,66380188,0,2753,11,11,4992,2524,10,1476,2521648,20,151092,14,1220,273914105,2954,1,0,4,2091,479014802,8,1915994620,13,25,9,1370,1476,0,0,181833351,1304229,8371964385,0,1476,1292,3,1,14,14,2753,3,8365380277,8019358076,249254987,485963780,485980164,1,3,1,25270116592,73389,73389,14,14,14,485963784,10,3,271721,2589241,3440938,69485,8365380277,2521648,178399624,4886
406330.61,16,253952,62,392763,25875244572,8,67651715,0,2838,11,11,4992,2564,10,1611,2591850,20,154044,14,1220,297510421,3224,1,0,4,2091,488399737,8,1953598948,13,25,9,1370,1611,0,0,186435146,1500051,8549511579,0,1611,1440,3,1,14,14,2753,3,8542590175,8178600035,255277300,495512605,495545373,1,3,1,25766655492,73389,73389,14,14,14,495512609,10,3,279947,2661093,3537791,70930,8542590175,2591850,182904713,5398
408338.59,16,253952,62,400332,26372823900,8,68945886,0,2926,11,11,4992,2609,10,1701,2665051,20,156976,14,1220,313194239,3404,1,0,4,2091,497729202,8,1990787700,13,25,9,1370,1701,0,0,191077034,1622494,8729186549,0,1701,1537,3,1,14,14,2753,3,8722106571,8337120241,261307736,504961411,504961411,1,3,1,26257993404,73389,73389,14,14,14,504961415,10,3,283782,2736778,3629815,72412,8722106571,2665051,187454740,5723
410349.30,16,253952,62,407730,26860518870,8,70288032,0,3016,11,11,4992,2662,10,1863,2740272,20,159848,14,1220,341741150,3728,1,0,4,2091,506791224,8,2027164896,13,25,9,1370,1863,0,0,195616719,1755227,8912202373,0,1863,1709,3,1,14,14,2753,3,8905101843,8492879192,267296408,514198940,514198940,1,3,1,26738344912,73389,73389,14,14,14,514198944,10,3,289586,2813776,3731801,73935,8905101843,2740272,191892591,6321
412359.73,16,253952,62,415225,27354996328,8,71544328,0,3104,11,11,4992,2710,11,2061,2814382,20,162775,14,1220,376378490,4124,1,0,4,2091,516070134,8,2064215804,13,25,9,1370,2061,0,0,200237407,1931827,9087310878,0,2061,1899,3,1,14,14,2753,3,9080577951,8650317157,273330562,523579607,523579607,1,3,1,27226139596,73389,73389,14,14,14,523579611,10,3,291896,2889575,3815016,75391,9080577951,2814382,196430217,7059
414368.85,16,253952,62,423099,27874200150,8,72829349,0,3190,11,11,4992,2755,11,2178,2891642,20,165839,14,1220,397699825,4358,1,0,4,2091,525789284,8,2103092580,13,25,9,1370,2178,0,0,204918142,2046750,9275830547,0,2178,1983,3,1,14,14,2753,3,9268017569,8815746566,279391888,533437569,533437569,1,3,1,27738753620,73389,73389,14,14,14,533437573,10,3,293663,2968651,3914667,76938,9268017569,2891642,201011464,7473
416380.52,16,253952,62,430867,28385877988,8,74094133,0,3287,11,11,4992,2807,11,2385,2967238,20,168843,14,1220,433191103,4772,1,0,4,2091,535289085,8,2141156340,13,25,9,1370,2385,0,0,209595390,2152601,9463238445,0,2385,2151,3,1,14,14,2753,3,9455527434,8979215963,285428328,543121784,543121784,1,3,1,28242332800,73389,73389,14,14,14,543121788,10,3,298073,3046049,4030500,78503,9455527434,2967238,205573039,8234
418397.54,16,253952,62,438751,28905675952,8,75319897,0,3378,11,11,4992,2855,11,2574,3040653,20,171914,14,1220,466471759,5150,1,0,4,2091,545032344,8,2180129376,13,25,9,1370,2574,0,0,214298559,2242534,9647676213,0,2574,2324,3,1,14,14,2753,3,9641308849,9144136069,291433214,553020706,553020706,1,3,1,28756224776,73389,73389,14,14,14,553004326,10,3,301640,3121212,4112182,80046,9641308849,3040653,210194678,8905
420404.63,16,253952,62,446633,29424937562,8,76411940,0,3474,11,11,4992,2915,11,2889,3120927,20,174972,14,1220,521385583,5780,1,0,4,2091,554714308,8,2218792628,13,25,9,1370,2889,0,0,219180993,2367365,9847512133,0,2889,2732,3,1,14,14,2753,3,9839083704,9310626176,297510245,562807099,562807099,1,3,1,29265969180,73389,73389,14,14,14,562807103,10,3,307517,3203334,4232575,81704,9839083704,3120927,214956881,10064
422412.59,18,253952,62,454450,29940357568,8,77539645,0,3565,11,11,4992,2956,11,2997,3198736,20,178002,14,1220,541881725,5996,1,0,4,2091,564338109,8,2257352436,13,25,9,1370,2997,0,0,223987193,2461116,10035855506,0,2997,2884,3,1,14,14,2753,3,10028957483,9475108508,303488568,572566757,572566757,1,3,1,29773471396,73389,73389,14,14,14,572566761,10,3,312366,3283016,4322598,83250,10028957483,3198736,219673218,10456
424424.67,18,253952,62,462325,30458540742,8,78585851,0,3666,11,11,4992,3003,11,3069,3274090,20,181055,14,1220,555137400,6140,1,0,4,2091,574028847,8,2296050676,13,25,9,1370,3069,0,0,228867778,2582797,10227339946,0,3069,2986,3,1,14,14,2753,3,10218586245,9640192210,309532504,582404461,582404461,1,3,1,30285032004,73389,73389,14,14,14,582404465,10,3,316425,3360141,4435380,84806,10218586245,3274090,224441191,10707
426435.84,18,253952,62,470105,30971041210,9,80673792,0,3772,12,12,4992,3056,11,3150,3354060,20,184054,15,1220,570610544,6302,1,0,4,2091,583532551,8,2334130204,14,26,9,1496,3150,0,0,233724631,2696408,10424933475,0,3150,3100,3,1,14,14,2753,3,10416413914,9804819491,316567973,592053749,592053749,1,3,1,30786794980,73389,73389,14,14,14,592053753,10,3,321560,3441973,4554357,86448,10416413914,3354060,229179231,10993
428140.02,19,253952,62,476408,31386865666,10,81607541,1,3864,13,13,4992,3127,11,3150,3407898,20,186584,19,1220,579447201,6309,1,1226,4,2091,591599349,8,2366397396,18,34,14,2258,3150,1226,1492,237845900,2794127,10565641628,8,3150,3100,3,1,14,14,2753,3,10556581734,9935843999,431796340,600037902,600037902,1,3,1,31201970936,73389,73389,14,14,14,600037906,10,3,324091,3497242,4632958,87562,10556581734,3407898,233222046,10993
