timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
563603.77,253952,62,172248,11348390226,31,45584489,0,396,38,38,4048,142,0,675,1086336,26,44318,35,112,144004148,1352,1,0,34,52,19,10,2473,675,0,0,0,38563213,2427413,3366320511,0,675,444,2,1,14,14,399,0,1,3369569232,3321095433,123384366,257555748,257572132,1,2,1,0,11332452912,73389,73389,14,14,14,257555748,9,3,604146,1108838,2435507,25730,3369569232,1086336,36129151,1868
565608.77,253952,62,184717,12169805842,36,52007617,0,419,38,38,4048,144,0,675,1145875,26,47828,35,112,144269600,1352,1,0,34,52,19,10,2473,675,0,0,0,41130446,2480180,3610741704,0,675,444,2,1,14,14,399,0,1,3609955280,3561324991,133150431,276231732,276231732,1,2,1,0,12154196208,73389,73389,14,14,14,276231732,9,3,604658,1169627,2498794,27564,3609955280,1145875,38633186,1868
567618.66,253952,62,202597,13348225822,36,53172692,0,460,42,42,4048,147,0,675,1274268,26,52875,35,112,144800504,1352,1,0,34,56,19,10,2473,675,0,0,0,45324608,2845251,3950497660,0,675,444,2,1,14,14,399,0,1,3954019280,3905687609,139668271,303006557,303022941,1,2,1,0,13332288508,73389,73389,14,14,14,303006557,9,3,623448,1300415,2693315,30189,3954019280,1274268,42632983,1868
569623.59,253952,62,217739,14345880974,39,59071654,0,499,42,42,4048,149,0,675,1374465,26,57108,35,112,145065956,1352,1,0,34,56,19,10,2473,675,0,0,0,48989651,3211155,4246056925,0,675,444,2,1,14,14,399,0,1,4244999120,4197347339,150360773,325696177,325696177,1,2,1,0,14329910892,73389,73389,14,14,14,325679793,9,3,627554,1403417,2812869,32409,4244999120,1374465,46178592,1868
571630.92,253952,62,230939,15215734310,40,61437328,0,520,43,43,4048,151,0,675,1454202,26,60825,35,112,145596860,1352,1,0,34,57,19,10,2473,675,0,0,0,52011231,3357525,4500588630,0,675,444,2,1,14,14,399,0,1,4499540944,4451626938,156082291,345449187,345465571,1,2,1,0,15199764228,73389,73389,14,14,14,345449187,9,3,639186,1484803,2917381,34351,4499540944,1454202,49095779,1868
573642.81,253952,62,246724,16255794562,41,65230285,0,580,45,45,4048,154,0,675,1576947,26,65291,35,112,145862312,1352,1,0,34,59,19,10,2473,675,0,0,0,56215714,4038568,4802196248,0,675,444,2,1,14,14,399,0,1,4803496912,4755668088,164739014,369103304,369103304,1,2,1,0,16240545376,73389,73389,14,14,14,369103304,9,3,652822,1609887,3085126,36670,4803496912,1576947,53132651,1868
575655.34,253952,62,262655,17305423070,42,68563472,0,630,46,46,4048,157,0,675,1708707,26,69778,35,112,146127764,1352,1,0,34,60,19,10,2473,675,0,0,0,60552371,4868317,5111398579,0,675,444,2,1,14,14,399,0,1,5110205392,5062551147,174786404,392954029,392954029,1,2,1,0,17289977276,73389,73389,14,14,14,392954029,9,3,663039,1744110,3277123,39010,5110205392,1708707,57277447,1868
577662.24,253952,62,278666,18360559910,43,71562806,0,688,49,49,4048,159,0,675,1836980,26,74278,35,112,146658668,1352,1,0,34,63,19,10,2473,675,0,0,0,64854607,5733947,5416416033,0,675,444,2,1,14,14,399,0,1,5418355664,5370941558,184080857,416933667,416933667,1,2,1,0,18344360452,73389,73389,14,14,14,416917283,9,3,675349,1874749,3468521,41361,5418355664,1836980,61388425,1868
579667.80,253952,62,291007,19173160934,47,77708273,0,722,49,49,4048,162,1,675,1909565,26,77755,35,112,146924120,1352,1,0,34,63,19,10,2473,675,0,0,0,67796201,6029822,5656397715,0,675,444,2,1,14,14,399,0,1,5655206731,5608505545,193800396,435404851,435404851,1,2,1,0,19157813444,73389,73389,14,14,14,435404851,9,3,677567,1948826,3556366,43172,5655206731,1909565,64242287,1868
581680.43,253952,62,305415,20122712662,47,79892439,0,755,52,52,4048,164,1,675,2008955,26,81848,35,112,147455024,1352,1,0,34,66,19,10,2473,675,0,0,0,71331251,6556961,5931641173,0,675,444,2,1,14,14,399,0,1,5932424011,5886034474,200587385,456988551,456988551,1,2,1,0,20106775348,73389,73389,14,14,14,456972167,9,3,692923,2050139,3705066,45287,5932424011,2008955,67628755,1868
583687.58,253952,62,321039,21151497414,49,85165044,0,800,54,54,4048,167,1,675,2131756,26,86273,35,112,147720476,1352,1,0,34,68,19,10,2473,675,0,0,0,75559629,7570639,6234986662,0,675,444,2,1,14,14,399,0,1,6232479081,6186741921,211685604,480374491,480374491,1,2,1,0,21136477604,73389,73389,14,14,14,480374491,9,3,710138,2175293,3892365,47583,6232479081,2131756,71669983,1868
585697.08,253952,62,335813,22124886852,51,89832919,0,834,60,60,4048,171,1,675,2259249,26,90567,35,112,148516832,1352,1,0,34,74,19,10,2473,675,0,0,0,79855220,8909820,6515422663,0,675,444,2,1,14,14,399,0,1,6516322314,6471136639,225688199,502504896,502504896,1,2,1,0,22109494528,73389,73389,14,14,14,502488512,9,3,729875,2305151,4065432,49755,6516322314,2259249,75792632,1868
587707.64,253952,62,351767,23176022688,55,95525030,0,867,60,60,4048,173,1,675,2400341,26,95028,35,112,148782284,1352,1,0,34,74,19,10,2473,675,0,0,0,84538027,10259605,6826069903,0,675,444,2,1,14,14,399,0,1,6823555082,6778470836,241047423,526380197,526396581,1,2,1,0,23160728668,73389,73389,14,14,14,526380197,9,3,744310,2448730,4263791,52099,6823555082,2400341,80277210,1868
589715.36,253952,62,367522,24214221780,55,99976432,0,926,61,61,4048,177,9,675,2530801,26,99541,35,112,149844092,1352,1,0,34,75,19,10,2473,675,0,0,0,89033350,10992960,7126752879,0,675,444,2,1,14,14,399,0,1,7126063939,7081887829,251976720,549989036,549989036,1,2,1,0,24198796688,73389,73389,14,14,14,549972652,9,3,760900,2581637,4484223,54413,7126063939,2530801,84552243,1868
591720.52,253952,62,381916,25162325100,58,104995640,0,970,61,61,4048,179,9,675,2635341,26,103574,35,112,149844092,1352,1,0,34,75,19,10,2473,675,0,0,0,92760691,11368372,7405407762,0,675,444,2,1,14,14,399,0,1,7402888003,7359040332,261591576,571536094,571536094,1,2,1,0,25146867240,73389,73389,14,14,14,571519710,9,3,767849,2688201,4630333,56525,7402888003,2635341,88133596,1868
593728.95,253952,62,393973,25955596312,59,107583788,0,994,62,62,4048,184,9,675,2709438,26,107134,35,112,150905900,1352,1,0,34,76,19,10,2473,675,0,0,0,95666801,11510173,7633939565,0,675,444,2,1,14,14,399,0,1,7632884037,7590818541,267369873,589562751,589579135,1,2,1,0,25940761044,73389,73389,14,14,14,589562751,9,3,776091,2763825,4742937,58298,7632884037,2709438,90927197,1868
594988.72,253952,62,400982,26415782060,61,109112777,2,1023,62,62,4048,194,9,675,2756537,26,109422,42,129,158511825,1359,1,1035,41,83,19,34,2522,675,538,1035,98,97695843,11679085,7767356189,8,675,444,2,1,14,14,399,51449289,1,7763869224,7725268584,374068068,600037902,600037902,1,2,1,51449289,26401667688,73389,73389,14,14,14,600037902,9,3,777822,2811890,4803549,59330,7763869224,2756537,92895697,1868
