timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
670704.63,5,253952,62,61034,4019748662,4,18732332,0,320,7,7,5144,443,0,576,490719,0,4,23993,10,110990919,1154,1,0,4,3354,75998157,6,303992628,9,21,5,5103,576,0,0,33246785,822567,1301246389,0,576,634,0,3,1,14,14,3961,3,1300289584,1268600228,52575259,77114543,77114543,1,3,1,4009956268,73389,73389,14,14,14,77114547,8,3,112084,502037,751364,10843,1300289584,490719,32496655,1974
672717.40,5,253952,62,67368,4436735982,4,20530720,0,367,7,7,5144,489,0,576,547198,0,4,26482,10,111642483,1154,1,0,4,3354,83865929,6,335463716,9,21,5,5103,576,0,0,36943892,1094865,1431857964,0,576,634,0,3,1,14,14,3961,3,1430896030,1399861633,58501955,85129749,85129749,1,3,1,4426746980,73389,73389,14,14,14,85129753,8,3,122809,559832,846335,11931,1430896030,547198,36098929,1974
674722.88,5,253952,62,72491,4774335074,5,23227555,0,394,7,7,5144,500,0,576,577819,0,4,28479,10,113488581,1154,1,0,4,3354,90266174,6,361064696,9,21,5,5103,576,0,0,39275244,1106557,1535048375,0,576,634,0,3,1,14,14,3961,3,1533596939,1506006149,63539031,91637627,91637627,1,3,1,4765156636,73389,73389,14,14,14,91637631,8,3,124200,591200,879425,12741,1533596939,577819,38397292,1974
676733.11,5,253952,62,78615,5178175200,5,23807946,0,430,8,8,5144,564,0,576,627596,0,4,30924,10,114429729,1154,1,0,4,3354,97970851,6,391818672,9,22,5,5103,576,0,0,42667863,1177707,1663382155,0,576,634,0,3,1,14,14,3961,3,1661809505,1633022650,67576687,99402755,99402755,1,3,1,5168943292,73389,73389,14,14,14,99402759,8,3,131254,642154,954587,13855,1661809505,627596,41714868,1974
678741.61,5,253952,62,85117,5607741148,5,25681316,0,469,8,8,5144,591,1,576,692726,0,4,33474,10,116915325,1154,1,0,4,3354,106104881,6,424354880,9,22,5,5103,576,0,0,46468945,1345380,1802223830,0,576,634,0,3,1,14,14,3961,3,1800648042,1768466483,73414314,107652926,107652926,1,3,1,5597952184,73389,73389,14,14,14,107652930,8,3,135310,708599,1045701,14973,1800648042,692726,45424974,1974
680748.68,5,253952,62,91717,6041871460,5,27754551,0,505,8,8,5144,659,1,585,748409,0,4,36093,10,118728202,1172,1,0,4,3354,114308205,6,457232820,9,22,5,5103,585,0,0,50262984,1496753,1928124869,0,585,646,0,3,1,14,14,3961,3,1926784068,1905266271,79123964,115989779,115989779,1,3,1,6031468540,73389,73389,14,14,14,115989783,8,3,138729,765576,1119680,16074,1926784068,748409,49144166,2003
682769.75,6,253952,62,98498,6488768738,5,29920669,0,534,8,8,5144,685,1,585,817896,0,4,38740,10,118728202,1172,1,0,4,3354,122756522,6,490961572,9,22,5,5103,585,0,0,54261634,1643586,2077924173,0,585,646,0,3,1,14,14,3961,3,2076207994,2045909721,85696863,124590491,124590491,1,3,1,6478705564,73389,73389,14,14,14,124590495,8,3,144285,836527,1198494,17276,2076207994,817896,53065142,2003
684777.66,6,253952,62,105660,6960369780,5,31570075,0,583,8,8,5144,718,1,585,888519,0,4,41546,10,118728202,1172,1,0,4,3354,131706226,6,526824904,9,22,5,5103,585,0,0,58480438,1805550,2229523907,0,585,646,0,3,1,14,14,3961,3,2227395604,2194521440,91748351,133652114,133652114,1,3,1,6949909960,73389,73389,14,14,14,133652118,8,3,148171,908629,1275537,18501,2227395604,888519,57206051,2003
686787.86,6,253952,62,112996,7445485636,5,33097053,0,647,8,8,5144,787,1,585,960151,0,4,44473,10,118728202,1172,1,0,4,3354,140916378,6,563600928,9,22,5,5103,585,0,0,62862355,1968633,2381403446,0,585,646,0,3,1,14,14,3961,3,2379253634,2347263298,97812911,142977152,143009920,1,3,1,7434811936,73389,73389,14,14,14,142977156,8,3,153293,981800,1357502,19805,2379253634,960151,61507158,2003
688795.91,6,253952,62,120282,7924537446,5,34510648,0,714,8,8,5144,820,1,585,1029532,0,4,47316,10,118728202,1172,1,0,4,3354,149984706,6,599938824,9,22,5,5103,585,0,0,67268295,2145496,2531275737,0,585,646,0,3,1,14,14,3961,3,2528843787,2498084887,103811128,152190549,152190549,1,3,1,7913908580,73389,73389,14,14,14,152190553,8,3,162891,1052705,1439514,21016,2528843787,1029532,65831240,2003
690800.98,6,253952,62,125316,8255748798,6,37113127,0,732,8,8,5144,871,1,585,1060804,0,4,49308,10,118728202,1172,1,0,4,3354,156246248,6,624984992,9,22,5,5103,585,0,0,69523581,2145716,2637323904,0,585,646,0,3,1,14,14,3961,3,2634925591,2602292701,108668089,158555289,158571673,1,3,1,8244875060,73389,73389,14,14,14,158555293,8,3,164704,1084746,1464532,21931,2634925591,1060804,68061609,2003
692808.58,6,253952,62,132693,8742634614,6,38405168,0,792,9,9,5144,902,1,594,1129388,0,4,52199,10,120169355,1190,1,0,4,3354,165436328,6,661680716,9,23,5,5103,594,0,0,73858378,2292147,2786988690,0,594,655,0,3,1,14,14,3961,3,2785172798,2755871407,114442116,167911380,167911380,1,3,1,8731391792,73389,73389,14,14,14,167911384,8,3,169434,1154806,1534487,23152,2785172798,1129388,72326643,2031
694816.14,7,253952,62,140590,9262380484,6,39642191,0,881,9,9,5144,943,1,594,1204702,0,4,55303,10,120169355,1190,1,0,4,3354,175323251,6,701228292,9,23,5,5103,594,0,0,78571041,2389919,2951955377,0,594,655,0,3,1,14,14,3961,3,2949581502,2919468227,120468228,177906891,177906891,1,3,1,9251158364,73389,73389,14,14,14,177906895,8,3,172011,1231808,1636320,24505,2949581502,1204702,76937641,2031
696820.81,8,253952,62,147152,9693730844,7,41983239,0,928,9,9,5144,999,1,594,1254441,0,4,57894,10,120169355,1190,1,0,4,3354,183520685,6,734082740,9,23,5,5103,594,0,0,81788267,2398288,3090648165,0,594,655,0,3,1,14,14,3961,3,3087681076,3055251888,126032599,186204943,186204943,1,3,1,9682657068,73389,73389,14,14,14,186204947,8,3,175935,1282716,1684409,25668,3087681076,1254441,80106899,2031
698830.01,9,253952,62,154467,10175913930,7,43311846,0,973,10,10,5144,1034,1,594,1308234,0,4,60763,10,120169355,1190,1,0,4,3354,192628706,6,770514824,9,24,5,5103,594,0,0,85410595,2424450,3242565696,0,594,655,0,3,1,14,14,3961,3,3239977613,3207292650,131003663,195458856,195458856,1,3,1,10163860544,73389,73389,14,14,14,195458860,8,3,180061,1337779,1763449,26913,3239977613,1308234,83650321,2031
700834.70,12,253952,62,162121,10680325786,7,44400843,0,1045,10,10,5144,1097,1,594,1370371,0,4,63774,10,120483071,1190,1,0,4,3354,202157922,6,808631688,9,24,5,5103,594,0,0,89453066,2439123,3407272440,0,594,655,0,3,1,14,14,3961,3,3404779587,3366318421,136145338,205138753,205138753,1,3,1,10667215188,73389,73389,14,14,14,205138757,8,3,185171,1401376,1842388,28298,3404779587,1370371,87614010,2031
702842.34,12,253952,62,168564,11105747592,8,46978003,0,1071,11,11,5144,1125,1,594,1413053,0,4,66312,10,120483071,1190,1,0,4,3354,210226702,6,840906808,9,25,5,5103,594,0,0,92483426,2450423,3538131043,0,594,655,0,3,1,14,14,3961,3,3534894764,3500172927,141754987,213292779,213341931,1,3,1,11091224540,73389,73389,14,14,14,213292783,8,3,190241,1445044,1891420,29362,3534894764,1413053,90595452,2031
704851.14,13,253952,62,176938,11656853848,8,48156107,0,1162,12,12,5144,1193,1,603,1488398,0,4,69628,11,121924498,1208,1,0,4,3354,220698984,6,882795936,10,26,5,5117,603,0,0,97298239,2518736,3716061904,0,603,662,0,3,1,14,14,3961,3,3712517942,3673654822,147804524,223931140,223931140,1,3,1,11644419312,73389,73389,14,14,14,223931144,8,3,192230,1522022,1987004,30862,3712517942,1488398,95314864,2061
706855.38,13,253952,62,184194,12134627340,10,51339389,0,1221,12,12,5144,1227,1,603,1543759,0,4,72459,11,122238214,1208,1,0,4,3354,229730606,6,918922424,10,26,5,5117,603,0,0,100968826,2527194,3866317013,0,603,662,0,3,1,14,14,3961,3,3862894376,3824212831,154664023,233107451,233107451,1,3,1,12121587484,73389,73389,14,14,14,233107455,8,3,195938,1578635,2055322,32084,3862894376,1543759,98917278,2061
708861.70,14,253952,62,191366,12607499108,10,52828331,0,1259,13,13,5144,1284,1,603,1592982,0,4,75290,11,122238214,1208,1,0,4,3354,238660350,6,954576812,10,27,5,5117,603,0,0,104253811,2533089,4017099612,0,603,662,0,3,1,14,14,3961,3,4013813245,3973681255,159442565,242164756,242164756,1,3,1,12592567344,73389,73389,14,14,14,242164760,8,3,202299,1629008,2132915,33362,4013813245,1592982,102124787,2061
710866.37,14,253952,62,198521,13080716750,11,54873471,0,1306,13,13,5144,1319,1,603,1643628,0,4,78097,11,122238214,1208,1,0,4,3354,247562584,6,990250336,10,27,5,5117,603,0,0,107535445,2543816,4170990535,0,603,662,0,3,1,14,14,3961,3,4167442736,4122943806,164776603,251244034,251244034,1,3,1,13064689800,73389,73389,14,14,14,251244038,8,3,205273,1680798,2198968,34623,4167442736,1643628,105340495,2061
712870.87,14,253952,62,204539,13476077678,11,56491624,0,1343,13,13,5144,1367,1,603,1680621,0,4,80461,11,122238214,1208,1,0,4,3354,255051783,6,1020207132,10,27,5,5117,603,0,0,109994264,2543901,4302813086,0,603,662,0,3,1,14,14,3961,3,4298775608,4247692824,168853094,258823349,258839733,1,3,1,13458814180,73389,73389,14,14,14,258823353,8,3,209399,1718682,2252972,35724,4298775608,1680621,107745403,2061
714878.81,14,253952,62,212640,14009832390,11,57821857,0,1387,14,14,5144,1410,1,603,1744381,0,4,83646,11,122238214,1208,1,0,4,3354,265225468,6,1060837220,10,28,5,5117,603,0,0,114028480,2611411,4469774138,0,603,662,0,3,1,14,14,3961,3,4466363013,4416039715,174278311,269076686,269076686,1,3,1,13991987704,73389,73389,14,14,14,269076690,8,3,215848,1783860,2338230,37103,4466363013,1744381,111694532,2061
716885.28,14,253952,62,221883,14619322098,11,59093371,0,1468,14,14,5144,1480,1,603,1827921,0,4,87304,11,122238214,1208,1,0,4,3354,276765483,6,1107061932,10,28,5,5117,603,0,0,118723909,2657246,4669811464,0,603,662,0,3,1,14,14,3961,3,4665814790,4608178109,180282396,280781722,280781722,1,3,1,14600649576,73389,73389,14,14,14,280781726,8,3,222544,1869286,2453268,38775,4665814790,1827921,116275118,2061
718890.74,14,253952,62,231396,15245927358,11,60420990,0,1544,14,14,5144,1530,1,603,1910066,0,4,91016,11,122238214,1208,1,0,4,3354,288568380,6,1154208948,10,28,5,5117,603,0,0,123403284,2698912,4872775810,0,603,662,0,3,1,14,14,3961,3,4868320175,4806081972,186325765,292785988,292785988,1,3,1,15224019440,73389,73389,14,14,14,292769608,8,3,223352,1953282,2545190,40435,4868320175,1910066,120862771,2061
720896.89,14,253952,62,241073,15882616892,11,61792137,0,1622,14,14,5144,1603,2,603,1995550,0,4,94807,11,122238214,1208,1,0,4,3354,300553458,6,1202213832,10,28,5,5117,603,0,0,128040509,2711077,5088981639,0,603,662,0,3,1,14,14,3961,3,5084326214,5008183617,192341595,304925644,304925644,1,3,1,15856133520,73389,73389,14,14,14,304925648,8,3,224164,2040639,2641214,42241,5084326214,1995550,125404176,2061
722901.31,14,253952,62,248616,16379790450,12,63772811,0,1661,14,14,5144,1641,2,603,2049324,0,4,97752,11,122238214,1208,1,0,4,3354,309920673,6,1239682692,10,28,5,5117,603,0,0,131288266,2711507,5253223141,0,603,662,0,3,1,14,14,3961,3,5248709333,5165198042,197568788,314458085,314458085,1,3,1,16351820452,73389,73389,14,14,14,314458089,8,3,226076,2095627,2709144,43587,5248709333,2049324,128584140,2061
724905.93,14,253952,62,254924,16794296160,12,65491680,0,1693,14,14,5144,1690,2,612,2086243,0,4,100226,11,123737634,1226,1,0,4,3354,317768952,6,1271011228,10,28,5,5117,612,0,0,133765061,2711565,5389786456,0,612,665,0,3,1,14,14,3961,3,5385033885,5296533773,201764131,322385338,322385338,1,3,1,16764037608,73389,73389,14,14,14,322385342,8,3,232162,2133501,2761080,44736,5385033885,2086243,131009088,2085
726916.76,16,253952,62,263454,17357372416,12,66940697,0,1745,15,15,5144,1737,2,612,2151116,0,4,103582,11,123737634,1226,1,0,4,3354,328418979,6,1313675916,10,29,5,5117,612,0,0,137715945,2740150,5570440339,0,612,665,0,3,1,14,14,3961,3,5565917775,5474222313,207173358,333170711,333170711,1,3,1,17324877004,73389,73389,14,14,14,333170715,8,3,235490,2199987,2830072,46235,5565917775,2151116,134891154,2085
728921.94,16,253952,62,270212,17802508980,13,69426070,0,1782,15,15,5144,1788,2,612,2198751,0,4,106233,11,124051350,1226,1,0,4,3354,336821945,6,1347223128,10,29,5,5117,612,0,0,140685434,2747833,5720226042,0,612,665,0,3,1,14,14,3961,3,5715194362,5614922639,212648251,341693821,341693821,1,3,1,17768078724,73389,73389,14,14,14,341693825,8,3,235970,2248829,2877137,47487,5715194362,2198751,137813698,2085
730928.23,16,253952,62,278141,18324955302,13,70660027,0,1825,16,16,5144,1831,2,612,2257951,0,4,109345,11,124051350,1226,1,0,4,3354,346688769,6,1386755076,10,30,5,5117,612,0,0,144501921,2808863,5890749078,0,612,665,0,3,1,14,14,3961,3,5885303481,5779813248,217751877,351717782,351717782,1,3,1,18289324696,73389,73389,14,14,14,351717786,8,3,242040,2309540,2955068,48892,5885303481,2257951,141552406,2085
732938.65,16,253952,62,287165,18920780388,13,71943675,0,1900,16,16,5144,1897,2,612,2334406,0,4,112899,11,124051350,1226,1,0,4,3354,357934679,6,1431738716,10,30,5,5117,612,0,0,149174854,2886287,6087198868,0,612,665,0,3,1,14,14,3961,3,6081962305,5967977453,223776538,363123588,363123588,1,3,1,18882426608,73389,73389,14,14,14,363123592,8,3,244273,2387875,3038080,50548,6081962305,2334406,146142512,2085
734944.34,16,253952,62,294629,19412390490,14,74132037,0,1948,16,16,5144,1938,2,612,2389402,0,4,115823,11,124051350,1226,1,0,4,3354,367254597,6,1468953604,10,30,5,5117,612,0,0,152628675,2939417,6248785482,0,612,665,0,3,1,14,14,3961,3,6244578484,6123238770,229466437,372559884,372559884,1,3,1,19373114000,73389,73389,14,14,14,372559888,8,3,245863,2444189,3097981,51897,6244578484,2389402,149536568,2085
736950.30,16,253952,62,302215,19911489212,14,75669424,0,1982,17,17,5144,1994,2,612,2442451,0,4,118794,11,124051350,1226,1,0,4,3354,376627250,6,1506509000,10,31,5,5117,612,0,0,156021936,2961289,6414279145,0,612,665,0,3,1,14,14,3961,3,6409059370,6281149430,234414834,382098802,382098802,1,3,1,19868285768,73389,73389,14,14,14,382082422,8,3,252598,2498585,3153971,53278,6409059370,2442451,152873979,2085
738960.11,16,253952,62,311715,20538786952,14,76907754,0,2064,17,17,5144,2047,2,612,2519210,0,4,122521,11,124051350,1226,1,0,4,3354,388499955,6,1553935340,10,31,5,5117,612,0,0,160752481,3002108,6622049921,0,612,665,0,3,1,14,14,3961,3,6616227120,6479535591,240418326,394108657,394108657,1,3,1,20493650196,73389,73389,14,14,14,394108661,8,3,256740,2577233,3243664,54993,6616227120,2519210,157515030,2085
740965.14,16,253952,62,319592,21057535818,15,79188453,0,2116,17,17,5144,2108,2,612,2578076,0,4,125622,11,124051350,1226,1,0,4,3354,398288456,6,1593153824,10,31,5,5117,612,0,0,164404732,3016900,6797420793,0,612,665,0,3,1,14,14,3961,3,6791699290,6643751043,246359239,404036473,404036473,1,3,1,21009896628,73389,73389,14,14,14,404036477,8,3,260422,2637562,3307584,56471,6791699290,2578076,161103498,2085
742972.12,16,253952,62,326985,21543913696,15,80604953,0,2139,18,18,5144,2145,2,612,2627529,0,4,128504,11,124051350,1226,1,0,4,3354,407451180,6,1629804720,10,32,5,5117,612,0,0,167587628,3020348,6957060026,0,612,665,0,3,1,14,14,3961,3,6951225381,6797512838,250961481,413346015,413346015,1,3,1,21493992812,73389,73389,14,14,14,413346019,8,3,271136,2688267,3386614,57787,6951225381,2627529,164207488,2085
744985.69,16,253952,62,336413,22164031380,15,81852895,0,2229,18,18,5144,2217,3,612,2705896,0,4,132201,11,124051350,1226,1,0,4,3354,419147632,6,1676590528,10,32,5,5117,612,0,0,172366467,3047286,7164871013,0,612,665,0,3,1,14,14,3961,3,7158697542,6993916338,257008143,425209302,425209302,1,3,1,22110031768,73389,73389,14,14,14,425192922,8,3,273821,2768508,3483542,59534,7158697542,2705896,168889593,2085
746992.24,16,253952,62,345677,22775874690,15,83096678,0,2317,18,18,5144,2266,3,630,2781407,0,4,135842,11,127049136,1262,1,0,4,3354,430722181,6,1722888724,10,32,5,5117,630,0,0,177121868,3080402,7366388505,0,630,680,0,3,1,14,14,3961,3,7359888982,7186961121,263026783,436932437,436965205,1,3,1,22720486756,73389,73389,14,14,14,436932441,8,3,276486,2845811,3570547,61191,7359888982,2781407,173558186,2146
748998.01,16,253952,62,355095,23396000644,15,84318190,0,2399,18,18,5144,2323,3,630,2857458,0,4,139522,11,127049136,1262,1,0,4,3354,442417025,6,1769668100,10,32,5,5117,630,0,0,181911988,3103911,7569099328,0,630,680,0,3,1,14,14,3961,3,7562813740,7383203745,269039620,448791406,448807790,1,3,1,23337153144,73389,73389,14,14,14,448791410,8,3,278656,2923616,3666575,62883,7562813740,2857458,178252467,2146
751003.03,17,253952,62,364711,24028188888,15,85559381,0,2483,18,18,5144,2394,3,774,2932701,4,4,143299,11,150889545,1550,1,0,4,3354,454352133,6,1817343904,10,32,5,5117,774,0,0,186670922,3119880,7778416471,0,770,782,4,3,1,14,14,3961,3,7771673772,7582817803,275069822,460915308,460915308,1,3,1,23967596048,73389,73389,14,14,14,460915312,8,3,280691,3000576,3742569,64649,7771673772,2932701,182935590,2588
753007.88,17,253952,62,374626,24680243862,15,87002925,0,2556,18,18,5144,2453,3,900,3004015,4,4,147162,11,172407474,1802,1,0,4,3354,466567582,6,1866205652,10,32,5,5117,900,0,0,191255828,3123448,7998036780,0,896,862,4,3,1,14,14,3961,3,7991211017,7789474056,281100928,473369690,473369690,1,3,1,24615223912,73389,73389,14,14,14,473369694,8,3,284898,3073566,3830501,66483,7991211017,3004015,187432766,2976
755012.37,17,253952,62,384571,25336077690,15,88546651,0,2618,18,18,5144,2518,3,999,3072230,4,4,151069,11,189823221,2000,1,0,4,3354,478948432,6,1915793728,10,32,5,5117,999,0,0,195719601,3126692,8221788448,0,995,915,4,3,1,14,14,3961,3,8214947094,7997233126,287110510,485891767,485891767,1,3,1,25265519948,73389,73389,14,14,14,485875387,8,3,287464,3143441,3906511,68346,8214947094,3072230,191820721,3258
757017.27,17,253952,62,394661,26001084782,15,90167357,0,2683,18,18,5144,2578,3,1107,3138594,4,4,155011,11,208477226,2216,1,0,4,3354,491462298,6,1965784704,10,32,5,5117,1107,0,0,200120980,3126800,8446909926,0,1103,973,4,3,1,14,14,3961,3,8439957685,8207872093,293124738,498602260,498602260,1,3,1,25927317552,73389,73389,14,14,14,498602264,8,3,290295,3211420,3995387,70204,8439957685,3138594,196133420,3555
759022.08,17,253952,62,404741,26664511106,15,91882232,0,2733,18,18,5144,2648,3,1314,3205354,4,4,158946,11,243711250,2630,1,0,4,3354,503927746,6,2015646360,10,32,5,5117,1314,0,0,204411126,3126918,8678804997,0,1310,1076,4,3,1,14,14,3961,3,8671013774,8418723112,299135789,511231277,511247661,1,3,1,26584026436,73389,73389,14,14,14,511231281,8,3,293338,3279796,4084263,72118,8671013774,3205354,200334872,4118
761027.62,17,253952,62,414915,27335223138,15,93557713,0,2785,18,18,5144,2709,3,1476,3273450,4,4,162903,11,271994943,2954,1,0,4,3354,516476637,6,2065777280,10,32,5,5117,1476,0,0,208742934,3126972,8914967007,0,1472,1148,4,3,1,14,14,3961,3,8907510967,8632138316,305120125,523974538,523974538,1,3,1,27246676008,73389,73389,14,14,14,523974542,8,3,297020,3349571,4164261,74062,8907510967,3273450,204586870,4566
