timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
471130.94,7,253952,62,61558,4054379110,2,15232059,437,4,4,10263,464,1,576,476814,0,12,24204,19,14,110991201,1154,1,4,437,76639358,8,306557432,18,18,14,101,576,35367193,1215470,1314034339,576,364,0,3,1,14,14,914,3,1313070486,1279462535,51285320,77784128,77784128,1,3,1,4044774688,73389,73389,14,14,14,77784132,6,3,121344,488920,792136,10977,1313070486,476814,34576273,1287
473145.22,7,253952,62,68563,4515377284,3,16581824,458,7,7,10263,492,1,576,536371,0,12,26953,20,14,111654831,1154,1,4,437,85398596,8,341594384,19,21,14,114,576,39194269,1271755,1454202605,576,364,0,3,1,14,14,914,3,1453624731,1424501421,56747023,86651302,86651302,1,3,1,4505867736,73389,73389,14,14,14,86651306,6,3,130055,549931,884092,12105,1453624731,536371,38311528,1287
475150.63,7,253952,62,75092,4945569620,4,19262632,487,7,7,10263,517,2,585,595888,0,12,29497,20,14,114685906,1172,1,4,437,93496498,8,373985992,19,21,14,114,585,42592964,1370482,1592862085,585,375,0,3,1,14,14,914,3,1592286345,1560164483,62963611,94897599,94913983,1,3,1,4934675180,73389,73389,14,14,14,94897603,6,3,132463,610794,959914,13223,1592286345,595888,41634529,1318
477156.81,7,253952,62,80353,5291995492,5,22003057,512,7,7,10263,571,2,585,628063,0,12,31590,20,14,115711516,1172,1,4,437,100075801,8,400303204,19,21,14,114,585,44942114,1392878,1705853309,585,375,0,3,1,14,14,914,3,1704267437,1669165374,68233624,101571476,101571476,1,3,1,5281716784,73389,73389,14,14,14,101571480,6,3,136725,643794,1006843,14191,1704267437,628063,43936842,1318
479173.48,7,253952,62,85526,5635332848,5,23598220,537,7,7,10263,583,2,585,659366,0,12,33622,20,14,118728016,1172,1,4,437,106604432,8,426353256,19,21,14,114,585,47344133,1425481,1810463898,585,375,0,3,1,14,14,914,3,1808910510,1777414148,72257183,108160386,108160386,1,3,1,5624340104,73389,73389,14,14,14,108160390,6,3,139929,675889,1048803,15024,1808910510,659366,46295996,1318
481191.07,7,253952,62,91672,6039975268,5,25173446,584,8,8,10263,649,2,585,717106,0,12,36070,20,14,118728016,1172,1,4,437,114247965,8,456991860,19,22,14,114,585,50852398,2029363,1944385066,585,375,0,3,1,14,14,914,3,1942824372,1905344649,77932493,115913448,115913448,1,3,1,6027499328,73389,73389,14,14,14,115913452,6,3,143951,735006,1115190,16175,1942824372,717106,49739008,1318
483197.95,7,253952,62,97665,6433999446,5,27116955,648,8,8,10263,669,2,585,768023,0,12,38381,20,14,118728016,1172,1,4,437,121637710,8,486550840,19,22,14,114,585,54238346,2391790,2065477629,585,375,0,3,1,14,14,914,3,2063914666,2029359902,83609223,123474220,123490604,1,3,1,6420659472,73389,73389,14,14,14,123474224,6,3,144941,787097,1186173,17147,2063914666,768023,53054099,1318
485208.74,8,253952,62,102226,6734525986,6,30028007,665,8,8,10263,722,2,585,798026,0,12,40208,20,14,118728016,1172,1,4,437,127363923,8,509455692,19,22,14,114,585,56363521,2391876,2166940893,585,375,0,3,1,14,14,914,3,2165169045,2123929945,88645198,129279745,129279745,1,3,1,6721694804,73389,73389,14,14,14,129263365,6,3,146316,817913,1223179,18028,2165169045,798026,55142358,1318
487223.34,8,253952,62,108004,7115051158,6,30820627,710,9,9,10263,743,2,594,853071,0,12,42476,20,14,120227177,1190,1,4,437,134610926,8,538443704,19,23,14,114,594,59809160,2652113,2285467640,594,389,0,3,1,14,14,914,3,2283296973,2243941280,92690447,136582247,136582247,1,3,1,7102276876,73389,73389,14,14,14,136582251,6,3,149072,874190,1292168,18973,2283296973,853071,58519126,1350
489235.78,9,253952,62,113814,7497395964,6,32985748,766,9,9,10263,769,2,594,908103,0,12,44747,20,14,120227177,1190,1,4,437,141853475,8,567413900,19,23,14,114,594,63108690,3076919,2406151889,594,389,0,3,1,14,14,914,3,2404379141,2364392813,98999261,143927868,143927868,1,3,1,7484249168,73389,73389,14,14,14,143927872,6,3,150171,930541,1355912,19971,2404379141,908103,61755038,1350
491250.73,13,253952,62,119210,7852922582,6,35451733,815,9,9,10263,828,2,594,962422,0,12,46888,20,14,120227177,1190,1,4,437,148544635,8,594178540,19,23,14,114,594,66348274,3708460,2519265982,594,389,0,3,1,14,14,914,3,2517237710,2476454608,105337840,150747042,150763426,1,3,1,7838846216,73389,73389,14,14,14,150747046,6,3,152316,986269,1422786,20941,2517237710,962422,64927875,1350
493261.66,13,253952,62,124269,8185760268,6,37609498,865,9,9,10263,846,2,603,1021821,0,12,48865,20,14,121982046,1208,1,4,437,154875949,8,619447688,19,23,14,114,603,69565500,4234947,2622745647,603,397,0,3,1,14,14,914,3,2621122673,2581336423,111214353,157152742,157152742,1,3,1,8171942616,73389,73389,14,14,14,157152746,6,3,153756,1046867,1486697,21779,2621122673,1021821,68081304,1380
495275.59,13,253952,62,129410,8524213226,7,40829933,915,10,10,10263,876,2,603,1091166,0,12,50880,20,14,121982046,1208,1,4,437,161261694,8,645046776,19,24,14,114,603,72728673,5104529,2733329556,603,397,0,3,1,14,14,914,3,2730921336,2688150932,118468073,163646395,163646395,1,3,1,8509612572,73389,73389,14,14,14,163646399,6,3,154816,1117487,1563292,22680,2730921336,1091166,71168006,1380
497281.82,13,253952,62,134089,8833100446,8,43139459,966,10,10,10263,923,2,603,1144713,0,12,52736,20,14,121982046,1208,1,4,437,167112656,8,668450624,19,24,14,114,603,75583842,5437257,2831260694,603,397,0,3,1,14,14,914,3,2829272691,2785463702,123882945,169578674,169578674,1,3,1,8818091080,73389,73389,14,14,14,169578678,6,3,157061,1172119,1617119,23529,2829272691,1144713,73969456,1380
499294.82,13,253952,62,138191,9103111586,8,44974848,980,10,10,10263,935,2,603,1177299,0,12,54344,20,14,121982046,1208,1,4,437,172239165,8,688956660,19,24,14,114,603,77748863,5478313,2918104286,603,397,0,3,1,14,14,914,3,2915247681,2870451995,127988486,174763766,174780150,1,3,1,9087715864,73389,73389,14,14,14,174763770,6,3,160637,1205464,1663033,24216,2915247681,1177299,76088644,1380
501310.33,13,253952,62,142633,9396140992,8,46578479,1012,10,10,10263,963,2,603,1212769,0,12,56087,20,14,121982046,1208,1,4,437,177784240,8,711136960,19,24,14,114,603,80109890,5553096,3007585239,603,397,0,3,1,14,14,914,3,3004897154,2963007837,132024152,180386908,180386908,1,3,1,9380119248,73389,73389,14,14,14,180386912,6,3,163543,1241769,1701013,24960,3004897154,1212769,78411784,1380
503319.30,16,253952,62,147849,9740450298,8,48023919,1073,11,11,10263,1010,2,603,1273387,0,12,58160,20,14,122295762,1208,1,4,437,184309585,8,737238340,19,25,14,114,603,83251843,5992563,3121595619,603,397,0,3,1,14,14,914,3,3118654955,3071285732,137035169,187005156,187021540,1,3,1,9724268144,73389,73389,14,14,14,187005160,6,3,166932,1303718,1758874,25923,3118654955,1273387,81496000,1380
505338.29,17,253952,62,153007,10080391414,8,49999095,1120,11,11,10263,1032,2,603,1336943,0,12,60181,20,14,122295762,1208,1,4,437,190758911,8,762970988,19,25,14,114,603,86387525,6579602,3228615777,603,397,0,3,1,14,14,914,3,3225945832,3178449839,142708372,193545802,193545802,1,3,1,10064381736,73389,73389,14,14,14,193545806,6,3,167477,1368472,1813182,26791,3225945832,1336943,84577501,1380
507352.47,17,253952,62,158637,10451241390,9,52542775,1173,11,11,10263,1067,2,603,1403150,0,12,62388,20,14,122295762,1208,1,4,437,197772244,8,791088976,19,25,14,114,603,89541937,7156596,3346031416,603,397,0,3,1,14,14,914,3,3342851015,3295284895,148962138,200659888,200676272,1,3,1,10434314208,73389,73389,14,14,14,200659892,6,3,174215,1436021,1900055,27763,3342851015,1403150,87645177,1380
509358.86,17,253952,62,164015,10805890010,10,54348186,1218,12,12,10263,1110,2,603,1455486,0,12,64524,20,14,122295762,1208,1,4,437,204493224,8,817972896,19,26,14,114,603,92339225,7547840,3460653869,603,397,0,3,1,14,14,914,3,3457206676,3406996131,153945295,207476903,207493287,1,3,1,10788798988,73389,73389,14,14,14,207476907,6,3,182986,1489632,1963059,28724,3457337748,1455541,90379593,1380
511373.59,17,253952,62,169176,11145991536,10,55869906,1244,12,12,10263,1133,2,603,1502939,0,12,66537,20,14,122295762,1208,1,4,437,210924854,8,843634768,19,26,14,114,603,94794349,7687667,3568711397,603,397,0,3,1,14,14,914,3,3565289205,3514484419,158062370,214001165,214001165,1,3,1,11128060612,73389,73389,14,14,14,214001169,6,3,187029,1538040,2022933,29600,3565289205,1502939,92774952,1380
513382.01,20,253952,62,174964,11526906616,10,57838404,1296,13,13,10263,1186,2,603,1571248,0,12,68826,20,14,122295762,1208,1,4,437,218134771,8,872539084,19,27,14,114,603,97941727,8247881,3688394781,603,397,0,3,1,14,14,914,3,3685232854,3634353557,163714628,221330402,221330402,1,3,1,11509180936,73389,73389,14,14,14,221330406,6,3,192362,1607769,2100402,30625,3685232854,1571248,95844992,1380
515392.87,21,253952,62,180853,11914742482,10,60025942,1342,13,13,10263,1214,2,603,1646494,0,12,71137,20,14,122295762,1208,1,4,437,225487792,8,901951168,19,27,14,114,603,101117624,8805924,3813012593,603,397,0,3,1,14,14,914,3,3810104069,3756676939,169624525,228772168,228772168,1,3,1,11896152768,73389,73389,14,14,14,228772172,6,3,194612,1684397,2169154,31637,3810104069,1646494,98952271,1380
517407.79,21,253952,62,186652,12297271342,10,62303573,1404,13,13,10263,1248,2,603,1710357,0,12,73409,20,14,122295762,1208,1,4,437,232690959,8,930763836,19,27,14,114,603,104342675,9303469,3934486981,603,397,0,3,1,14,14,914,3,3930801012,3877175119,175621226,236127696,236127696,1,3,1,12278640224,73389,73389,14,14,14,236127700,6,3,198423,1749600,2244136,32638,3930801012,1710357,102102474,1380
519427.30,23,253952,62,192727,12696657406,10,64764499,1462,13,13,10263,1295,4,603,1786088,0,12,75809,20,14,122295762,1208,1,4,437,240307410,8,961165140,19,27,14,114,603,107748373,9717857,4062837020,603,397,0,3,1,14,14,914,3,4059016631,4002960994,181891055,243803156,243803156,1,3,1,12677764144,73389,73389,14,14,14,243803160,6,3,201338,1826783,2326354,33710,4059016631,1786088,105426088,1380
521437.15,24,253952,62,199033,13112787064,10,66711189,1526,13,13,10263,1328,4,603,1855457,0,12,78278,20,14,122295762,1208,1,4,437,248154698,8,992618792,19,27,14,114,603,111187852,10036529,4196006376,603,397,0,3,1,14,14,914,3,4192182131,4134309392,187330719,251779117,251779117,1,3,1,13091662148,73389,73389,14,14,14,251762737,6,3,202977,1897676,2408925,34798,4192182131,1855457,108783133,1380
523448.20,25,253952,62,204154,13450243018,11,69521960,1545,13,13,10263,1372,4,603,1893225,0,12,80307,20,14,122295762,1208,1,4,437,254554610,8,1018153812,19,27,14,114,603,113399458,10070962,4302935882,603,397,0,3,1,14,14,914,3,4299020506,4240608696,192623719,258254227,258270611,1,3,1,13429219836,73389,73389,14,14,14,258254231,6,3,205798,1936344,2469962,35701,4299020506,1893225,110933800,1380
525463.34,26,253952,62,210814,13887979708,11,69926315,1587,14,14,10263,1406,4,603,1964213,0,12,82907,20,14,122295762,1208,1,4,437,262832695,8,1051266144,19,28,14,114,603,116970372,10259961,4442463039,603,397,0,3,1,14,14,914,3,4438554999,4378610290,196767761,266666967,266683351,1,3,1,13866682316,73389,73389,14,14,14,266666971,6,3,208494,2008813,2557918,36841,4438554999,1964213,114416890,1380
527480.17,26,253952,62,217383,14320995420,11,72457751,1635,14,14,10263,1450,4,603,2027850,0,12,85504,20,14,122295762,1208,1,4,437,271070324,8,1084281296,19,28,14,114,603,120632953,10532774,4579929349,603,397,0,3,1,14,14,914,3,4575492672,4514903613,203225873,275005535,275005535,1,3,1,14300287852,73389,73389,14,14,14,275005539,6,3,211049,2073926,2651649,37982,4575492672,2027850,117985878,1380
529497.67,26,253952,62,224361,14781478986,11,74580322,1677,14,14,10263,1496,4,603,2098922,0,12,88255,20,14,122295762,1208,1,4,437,279774482,8,1119097928,19,28,14,114,603,124397726,10762918,4726825315,603,397,0,3,1,14,14,914,3,4722754807,4659877022,209341219,283847689,283847689,1,3,1,14760079860,73389,73389,14,14,14,283847693,6,3,219531,2146542,2760431,39194,4722754807,2098922,121641023,1380
531502.88,26,253952,62,229953,15150755610,12,76890742,1709,14,14,10263,1529,4,603,2139188,0,12,90458,20,14,122295762,1208,1,4,437,286780493,8,1147121972,19,28,14,114,603,126927758,10775721,4844378699,603,397,0,3,1,14,14,914,3,4839945951,4776475715,214190789,290938914,290938914,1,3,1,15128823560,73389,73389,14,14,14,290938918,6,3,223989,2187779,2814440,40168,4839945951,2139188,124118148,1380
533507.93,27,253952,62,235504,15516150724,12,78435755,1742,14,14,10263,1566,4,603,2176783,0,12,92642,20,14,122295762,1208,1,4,437,293699324,8,1174797296,19,28,14,114,603,129351613,10776199,4960963301,603,397,0,3,1,14,14,914,3,4956039233,4891628004,218159977,297956855,297956855,1,3,1,15493756492,73389,73389,14,14,14,297956859,6,3,229908,2226344,2871437,41125,4956039233,2176783,126485098,1380
535513.29,27,253952,62,241591,15918145186,12,79771343,1768,14,14,10263,1604,4,612,2225280,0,12,95030,20,14,123793604,1226,1,4,437,301245650,8,1204982600,19,28,14,114,612,132188434,10791518,5093385445,612,403,0,3,1,14,14,914,3,5088483387,5018525147,222347592,305660321,305676705,1,3,1,15894336724,73389,73389,14,14,14,305660325,6,3,237712,2275964,2943481,42233,5088483387,2225280,129249984,1404
537531.89,27,253952,62,247746,16323425694,12,80892321,1781,14,14,10263,1645,4,612,2275538,0,12,97464,20,14,123793604,1226,1,4,437,308970847,8,1235883388,19,28,14,114,612,135139689,10802710,5221711685,612,403,0,3,1,14,14,914,3,5216700565,5146060435,226429080,313462535,313462535,1,3,1,16300051852,73389,73389,14,14,14,313462539,6,3,243321,2327377,3002440,43291,5216700565,2275538,132142396,1404
539546.85,28,253952,62,255206,16813953164,12,82094632,1801,15,15,10263,1689,4,612,2353829,0,12,100363,20,14,123793604,1226,1,4,437,318184774,8,1272674540,19,29,14,114,612,139125634,10918362,5381579905,612,403,0,3,1,14,14,914,3,5376436087,5300798174,231730921,322872540,322872540,1,3,1,16788520144,73389,73389,14,14,14,322856160,6,3,247246,2407362,3086399,44618,5376436087,2353829,136044535,1404
541558.73,29,253952,62,263193,17340828006,12,83656437,1859,15,15,10263,1750,5,612,2431889,0,12,103532,20,14,124107320,1226,1,4,437,328208658,8,1312834632,19,29,14,114,612,143498324,11034469,5551050634,612,403,0,3,1,14,14,914,3,5545597225,5467069747,237725097,332974103,332974103,1,3,1,17314653388,73389,73389,14,14,14,332974107,6,3,249984,2487216,3181210,46027,5545597225,2431889,140322574,1404
543569.95,31,253952,62,271609,17895479944,12,85058783,1940,15,15,10263,1793,5,612,2511526,0,12,106820,20,14,124107320,1226,1,4,437,338702832,8,1354682068,19,29,14,114,612,148041016,11150983,5730962459,612,403,0,3,1,14,14,914,3,5726002352,5641954572,243805352,343618497,343618497,1,3,1,17868161876,73389,73389,14,14,14,343618501,6,3,254362,2568611,3302213,47509,5726002352,2511526,144744441,1404
545574.72,31,253952,62,277624,18291259630,13,87457446,1958,15,15,10263,1842,5,612,2548587,0,12,109197,20,14,124107320,1226,1,4,437,346171931,8,1384687724,19,29,14,114,612,150491991,11151111,5861315113,612,403,0,3,1,14,14,914,3,5855854954,5766929700,248654215,351209878,351209878,1,3,1,18262061720,73389,73389,14,14,14,351193498,6,3,258676,2606583,3352220,48594,5855854954,2548587,147145500,1404
547584.58,31,253952,62,286441,18873168850,13,88692439,2021,16,16,10263,1888,5,612,2623862,0,12,112653,20,14,124107320,1226,1,4,437,357161523,8,1428646092,19,30,14,114,612,154840134,11195435,6050734732,612,403,0,3,1,14,14,914,3,6045457887,5950839208,254273073,362355699,362355699,1,3,1,18842496380,73389,73389,14,14,14,362355703,6,3,263768,2683582,3466208,50157,6045457887,2623862,151379825,1404
549590.70,33,253952,62,295338,19459102284,13,90185578,2096,16,16,10263,1953,6,612,2703543,0,12,116149,20,14,124107320,1226,1,4,437,368240768,8,1472963072,19,30,14,114,612,159341139,11234293,6240143587,612,403,0,3,1,14,14,914,3,6234979065,6135780338,260280789,373575692,373592076,1,3,1,19425936016,73389,73389,14,14,14,373575696,6,3,267949,2765083,3570179,51742,6234979065,2703543,155777037,1404
551596.38,33,253952,62,304492,20061830206,13,91535086,2174,16,16,10263,2003,6,612,2786139,0,12,119734,20,14,124107320,1226,1,4,437,379641620,8,1518501940,19,30,14,114,612,163942744,11295608,6435172101,612,403,0,3,1,14,14,914,3,6429684502,6325949294,266302645,385156133,385156133,1,3,1,20028118948,73389,73389,14,14,14,385156137,6,3,270121,2849508,3678202,53343,6429684502,2786139,160270816,1404
553600.74,33,253952,62,312501,20590146840,14,93719274,2231,16,16,10263,2060,7,612,2848809,0,12,122881,20,14,124107320,1226,1,4,437,389600588,8,1558402352,19,30,14,114,612,167597642,11302636,6612909913,612,403,0,3,1,14,14,914,3,6606747220,6493352235,272145503,395257696,395257696,1,3,1,20553400224,73389,73389,14,14,14,395257700,6,3,273076,2913622,3752321,54818,6606747220,2848809,163851747,1404
555609.52,33,253952,62,319413,21044736450,15,95185808,2251,18,18,10263,2099,7,612,2897383,0,12,125586,20,14,124107320,1226,1,4,437,398199384,8,1592797536,19,32,14,114,612,170634639,11321353,6757707897,612,403,0,3,1,14,14,914,3,6751559318,6636715497,276666279,403979573,403979573,1,3,1,21006937828,73389,73389,14,14,14,403979577,6,3,279433,2963309,3821307,56011,6751559318,2897383,166819874,1404
557616.91,33,253952,62,328684,21655530262,15,96475413,2335,18,18,10263,2159,7,612,2985573,0,12,129220,20,14,124107320,1226,1,4,437,409727085,8,1638843652,19,32,14,114,612,175315537,11381406,6962304769,612,403,0,3,1,14,14,914,3,6955939234,6829818567,282676795,415672543,415672543,1,3,1,21614120300,73389,73389,14,14,14,415656163,6,3,281189,3053340,3924035,57710,6955939234,2985573,171398232,1404
559621.54,33,253952,62,336509,22172089922,15,97836810,2392,18,18,10263,2212,7,612,3049869,0,12,132308,20,14,124107320,1226,1,4,437,419507493,8,1678029972,19,32,14,114,612,179033031,11430134,7130084175,612,403,0,3,1,14,14,914,3,7124641833,6992835933,287642353,425575339,425591723,1,3,1,22129917660,73389,73389,14,14,14,425575343,6,3,286165,3119131,4001911,59116,7124641833,3049869,175038004,1404
561628.06,34,253952,62,343311,22620085938,16,100286547,2416,19,19,10263,2253,7,648,3095846,0,12,134963,20,14,130415442,1298,1,4,437,427942811,8,1711706704,19,33,14,114,648,182094923,11440208,7281697800,648,424,0,3,1,14,14,914,3,7274828814,7134835548,293312477,434129058,434129058,1,3,1,22574711048,73389,73389,14,14,14,434129062,6,3,294105,3166220,4061844,60358,7274828814,3095846,178040082,1500
563636.61,34,253952,62,351922,23187153640,16,101548425,2503,19,19,10263,2311,7,693,3168842,0,12,138347,20,14,138223954,1388,1,4,437,438649875,8,1754599500,19,33,14,114,693,186820668,11490232,7465582225,693,472,0,3,1,14,14,914,3,7458531859,7313683125,299338938,445021371,445021371,1,3,1,23140259356,73389,73389,14,14,14,445004991,6,3,296951,3240915,4154838,61887,7458531859,3168842,182673021,1664
565641.22,34,253952,62,357835,23577399886,17,103968606,2521,19,19,10263,2346,7,720,3203366,0,12,140650,20,14,142742623,1442,1,4,437,445935805,8,1783743220,19,33,14,114,720,189207744,11490716,7599784481,720,490,0,3,1,14,14,914,3,7592514438,7437483131,304146090,452462693,452462693,1,3,1,23528060068,73389,73389,14,14,14,452462697,6,3,298181,3276356,4193873,62984,7592514438,3203366,185021155,1728
567650.69,34,253952,62,366146,24124917158,17,105289922,2584,20,20,10263,2402,7,729,3271843,0,12,143932,20,14,144590980,1460,1,4,437,456343279,8,1825373116,19,34,14,114,729,193559356,11587225,7777815050,729,499,0,3,1,14,14,914,3,7770908216,7610173493,309908822,462969982,462986366,1,3,1,24074439096,73389,73389,14,14,14,462969986,6,3,310134,3346472,4303843,64470,7770908216,3271843,189262977,1755
