timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
403607.71,6,253952,62,86476,5696478790,1,13792584,714,4,4,4555,599,0,567,699867,0,10,34006,14,0,112292389,1136,1,0,4,548,107793493,7,431173972,13,18,11,9,172,567,0,0,43422123,795201,1823453946,0,567,525,0,3,1,14,14,1129,0,3,1822091047,1796318553,57929250,109367213,109367213,1,3,1,0,5687095108,73389,73389,14,14,14,109367217,8,3,147552,715828,1018217,15142,1822091047,699867,42405642,1608
405615.56,7,253952,62,94785,6243889122,1,15152656,789,4,4,4555,667,0,567,776131,0,10,37289,14,0,112956019,1136,1,0,4,548,118144642,7,472578568,13,18,11,9,172,567,0,0,47981057,922474,2001315107,0,567,525,0,3,1,14,14,1129,0,3,2000279894,1968607083,63934482,119882694,119899078,1,3,1,0,6233900120,73389,73389,14,14,14,119882698,8,3,149810,793827,1097854,16649,2000279894,776131,46885112,1608
407622.80,8,253952,62,103357,6810007474,1,16379702,881,4,4,4555,711,0,576,852016,0,10,40656,14,0,116602928,1154,1,0,4,548,128881762,7,515462408,13,18,11,9,172,576,0,0,52633516,1066967,2178819101,0,576,539,0,3,1,14,14,1129,0,3,2177365489,2146630557,69932457,130756020,130756020,1,3,1,0,6799313072,73389,73389,14,14,14,130756024,8,3,155958,871347,1201685,18094,2177365489,852016,51433922,1641
409630.84,10,253952,62,111472,7343400694,1,17696587,958,4,4,4555,779,0,576,925672,0,10,43862,14,0,116602928,1154,1,0,4,548,138966569,7,555866276,13,18,11,9,172,576,0,0,57196161,1232332,2343503233,0,576,539,0,3,1,14,14,1129,0,3,2342009746,2315151675,75988964,141017993,141017993,1,3,1,0,7332083700,73389,73389,14,14,14,141001613,8,3,159030,946621,1297495,19492,2342009746,925672,55900932,1641
411640.92,11,253952,62,119183,7851330914,1,18946999,1036,4,4,4555,816,0,576,1003798,0,10,46888,14,0,116916644,1154,1,0,4,548,148609621,7,594438484,13,18,11,9,172,576,0,0,61785435,1425763,2510087539,0,576,539,0,3,1,14,14,1129,0,3,2507774752,2475104972,82008116,150781969,150781969,1,3,1,0,7839810452,73389,73389,14,14,14,150765589,8,3,162444,1028420,1408080,20845,2507774752,1003798,60379776,1641
413648.15,12,253952,62,127032,8368675474,1,20211511,1125,4,4,4555,861,1,594,1080350,0,10,49962,14,0,119856097,1190,1,0,4,548,158376015,7,633375000,13,18,11,9,172,594,0,0,66439808,1559279,2679323224,0,594,561,0,3,1,14,14,1129,0,3,2677153272,2638113957,88041951,160719692,160719692,1,3,1,0,8357424016,73389,73389,14,14,14,160719696,8,3,165538,1106560,1499934,22244,2677153272,1080350,64942469,1707
415656.31,12,253952,62,134788,8879204900,1,21455252,1218,4,4,4555,922,1,603,1154963,0,10,53026,14,0,121668838,1208,1,0,4,548,168029497,7,672117988,13,18,11,9,172,603,0,0,71112119,1677850,2843277108,0,603,578,0,3,1,14,14,1129,0,3,2840764989,2799438230,94060073,170494019,170510403,1,3,1,0,8865689020,73389,73389,14,14,14,170494023,8,3,169666,1182721,1592459,23626,2840764989,1154963,69522422,1742
417665.62,13,253952,62,142607,9394466394,1,22745740,1297,4,4,4555,969,1,603,1227565,0,10,56094,14,0,121668838,1208,1,0,4,548,177800456,7,711137228,13,18,11,9,172,603,0,0,75772135,1771898,3005194339,0,603,578,0,3,1,14,14,1129,0,3,3002386727,2961778267,100091635,180403292,180403292,1,3,1,0,9380971216,73389,73389,14,14,14,180403296,8,3,171693,1256880,1683107,24961,3002386727,1227565,74091960,1742
419677.73,13,253952,62,150861,9938549764,1,23841470,1389,4,4,4555,1029,1,603,1309608,0,10,59348,14,0,122296270,1208,1,0,4,548,188069907,7,752279628,13,18,11,9,172,603,0,0,80604859,1875031,3183792443,0,603,578,0,3,1,14,14,1129,0,3,3180940556,3133573829,106115290,190834694,190834694,1,3,1,0,9923404120,73389,73389,14,14,14,190834698,8,3,174115,1340707,1779918,26461,3180940556,1309608,78828050,1742
421687.51,13,253952,62,159160,10484966888,1,24965641,1483,4,4,4555,1071,1,612,1390033,0,10,62586,14,0,123795026,1226,1,0,4,548,198390719,7,793498204,13,18,11,9,172,612,0,0,85459640,1951655,3362415233,0,612,591,0,3,1,14,14,1129,0,3,3359521557,3306205163,112157368,201303182,201303182,1,3,1,0,10467765496,73389,73389,14,14,14,201303186,8,3,178136,1422851,1889629,27919,3359521557,1390033,83573287,1775
423698.19,22,253952,62,167366,11026157916,1,26048490,1582,4,4,4555,1117,1,612,1467306,0,10,65810,14,0,123795026,1226,1,0,4,548,208623632,7,834494528,13,18,11,9,172,612,0,0,90307541,2039021,3534312821,0,612,591,0,3,1,14,14,1129,0,3,3531377370,3476896671,118165236,211691465,211691465,1,3,1,0,11007956212,73389,73389,14,14,14,211691469,8,3,180160,1501763,1983344,29334,3531377370,1467306,88327648,1775
425715.08,23,253952,62,175590,11567811248,1,27157933,1686,4,4,4555,1184,1,630,1548408,0,10,69040,14,0,127128518,1262,1,0,4,548,218814270,7,875257080,13,18,11,9,172,630,0,0,95185702,2132387,3716859684,0,630,609,0,3,1,14,14,1129,0,3,3713359101,3648547689,124221907,222018530,222034914,1,3,1,0,11544963592,73389,73389,14,14,14,222018534,8,3,183331,1584595,2070045,30874,3713359101,1548408,93119276,1836
427724.79,24,253952,62,183607,12096688368,1,28276904,1784,4,4,4555,1226,1,648,1625382,0,10,72178,14,0,130463236,1298,1,0,4,548,228790237,7,915096364,13,18,11,9,172,648,0,0,100047719,2224124,3890287791,0,648,631,0,3,1,14,14,1129,0,3,3886683314,3815600404,130273192,232136477,232169245,1,3,1,0,12071096836,73389,73389,14,14,14,232136481,8,3,184459,1663245,2154077,32296,3886683314,1625382,97897437,1901
429732.07,24,253952,62,191637,12625741760,1,29296917,1885,4,4,4555,1283,1,657,1704709,0,10,75317,14,0,132251296,1316,1,0,4,548,238739799,7,954838256,13,18,11,9,172,657,0,0,105008698,2293806,4065861553,0,657,642,0,3,1,14,14,1129,0,3,4061894591,3982989511,136319683,242275126,242275126,1,3,1,0,12598306584,73389,73389,14,14,14,242275130,8,3,186401,1744262,2244753,33758,4061894591,1704709,102767913,1935
431737.48,25,253952,62,198292,13064719350,2,31330166,1938,4,4,4555,1320,1,657,1758819,0,10,77923,14,0,132251296,1316,1,0,4,548,247038670,7,988154680,13,18,11,9,172,657,0,0,108570212,2311890,4209688875,0,657,642,0,3,1,14,14,1129,0,3,4205846404,4121686416,141925745,250693455,250693455,1,3,1,0,13036059692,73389,73389,14,14,14,250693459,8,3,189612,1799593,2328715,34941,4205846404,1758819,106245607,1935
433745.15,25,253952,62,204395,13466543722,2,33073336,1974,5,5,4555,1364,1,657,1809401,0,10,80337,14,0,132251296,1316,1,0,4,548,254634515,7,1018538060,13,19,11,9,172,657,0,0,111912909,2357709,4338545268,0,657,642,0,3,1,14,14,1129,0,3,4335642716,4248225025,147047344,258397365,258413749,1,3,1,0,13436663012,73389,73389,14,14,14,258397369,8,3,196369,1851338,2403593,36027,4335642716,1809401,109513555,1935
435752.44,50,253952,62,211886,13959102808,2,34257584,2074,5,5,4555,1416,1,657,1887658,0,10,83276,14,0,132251296,1316,1,0,4,548,263977159,7,1055908636,13,19,11,9,172,657,0,0,116685394,2469741,4503414272,0,657,642,0,3,1,14,14,1129,0,3,4499829239,4403635872,153063416,267856522,267856522,1,3,1,0,13926835240,73389,73389,14,14,14,267823758,8,3,198477,1931233,2504283,37389,4499829239,1887658,114185515,1935
437760.74,50,253952,62,220007,14495652358,2,35373320,2165,5,5,4555,1465,1,657,1974042,0,10,86471,14,0,132251296,1316,1,0,4,548,274123404,7,1096428956,13,19,11,9,172,657,0,0,121532038,2550453,4680840117,0,657,642,0,3,1,14,14,1129,0,3,4676677466,4573352532,159119575,278115448,278115448,1,3,1,0,14462003328,73389,73389,14,14,14,278115452,8,3,198498,2019415,2588221,38855,4676677466,1974042,118948400,1935
439774.01,51,253952,62,228537,15056592932,2,36474193,2258,5,5,4555,1527,1,657,2059641,0,10,89817,14,0,132251296,1316,1,0,4,548,284707687,7,1138830748,13,19,11,9,172,657,0,0,126410486,2605057,4866995856,0,657,642,0,3,1,14,14,1129,0,3,4862760004,4750836518,165140355,288850398,288850398,1,3,1,0,15020220728,73389,73389,14,14,14,288850402,8,3,201067,2106839,2695057,40413,4862760004,2059641,123720188,1935
441779.13,51,253952,62,234220,15430928382,3,38896987,2282,5,5,4555,1552,1,657,2098592,0,10,92019,14,0,132251296,1316,1,0,4,548,291754663,7,1167018652,13,19,11,9,172,657,0,0,128989172,2608229,4984390232,0,657,642,0,3,1,14,14,1129,0,3,4979680382,4868651796,170143225,296046404,296046404,1,3,1,0,15394413040,73389,73389,14,14,14,296046408,8,3,204419,2146685,2727831,41361,4979680382,2098592,126266206,1935
443784.66,51,253952,62,241476,15909281042,3,40081770,2329,6,6,4555,1602,1,657,2163385,0,10,94869,14,0,132251296,1316,1,0,4,548,300780561,7,1203122244,13,20,11,9,172,657,0,0,132744024,2652269,5144951416,0,657,642,0,3,1,14,14,1129,0,3,5140097007,5019717009,175123063,305218397,305218397,1,3,1,0,15870504708,73389,73389,14,14,14,305202017,8,3,215280,2214755,2822617,42701,5140097007,2163385,129926423,1935
445793.59,51,253952,62,246735,16255853360,4,42643757,2336,7,7,4555,1642,2,657,2196247,0,10,96964,14,0,132251296,1316,1,0,4,548,307393306,7,1229443744,13,21,11,9,172,657,0,0,135239044,2664562,5255839514,0,657,642,0,3,1,14,14,1129,0,3,5251019759,5129011007,180192074,311859506,311875890,1,3,1,0,16216694344,73389,73389,14,14,14,311859510,8,3,224265,2248446,2876495,43629,5251019759,2196247,132366660,1935
447801.00,51,253952,62,253973,16733340088,4,43889891,2433,7,7,4555,1681,2,657,2265557,0,10,99801,14,0,132251296,1316,1,0,4,548,316386555,7,1265546220,13,21,11,9,172,657,0,0,139925960,2774664,5415361093,0,657,642,0,3,1,14,14,1129,0,3,5410128386,5280021891,186211098,320996572,320996572,1,3,1,0,16691821776,73389,73389,14,14,14,320996576,8,3,224971,2319311,2964207,44935,5410128386,2265557,136967002,1935
449808.03,51,253952,62,261450,17226212402,4,45024161,2530,7,7,4555,1733,2,720,2340584,0,10,102733,14,0,143054615,1442,1,0,4,548,325670980,7,1302683920,13,21,11,9,172,720,0,0,144671573,2921936,5577615713,0,720,699,0,3,1,14,14,1129,0,3,5572491904,5435862364,192198441,330414325,330414325,1,3,1,0,17181544932,73389,73389,14,14,14,330414329,8,3,226597,2396037,3038324,46291,5572491904,2340584,141638644,2156
451813.53,53,253952,62,266725,17574400398,5,46977418,2546,7,7,4555,1758,2,720,2373198,0,10,104783,14,0,143054615,1442,1,0,4,548,332227996,7,1328847380,13,21,11,9,172,720,0,0,146996580,2921963,5688573515,0,720,699,0,3,1,14,14,1129,0,3,5683501962,5545683600,196495151,337098109,337098109,1,3,1,0,17529101700,73389,73389,14,14,14,337098113,8,3,229190,2429490,3074128,47195,5683501962,2373198,143927942,2156
453818.85,53,253952,62,272080,17925973110,5,49205066,2576,7,7,4555,1795,2,729,2409005,0,10,106881,14,0,144552843,1460,1,0,4,548,338864923,7,1355459692,13,21,11,9,172,729,0,0,149452541,2922005,5803145583,0,729,703,0,3,1,14,14,1129,0,3,5797825210,5656571467,201177709,343860383,343860383,1,3,1,0,17880739948,73389,73389,14,14,14,343860387,8,3,235417,2466170,3124124,48147,5797825210,2409005,146334009,2182
455826.95,54,253952,62,278499,18349460072,5,50579861,2621,8,8,4555,1841,2,729,2467100,0,10,109427,14,0,145180275,1460,1,0,4,548,346922621,7,1387625668,13,22,11,9,172,729,0,0,153191734,3036277,5943471652,0,729,703,0,3,1,14,14,1129,0,3,5937891073,5790431626,206388176,351969575,351969575,1,3,1,0,18302417932,73389,73389,14,14,14,351969579,8,3,240407,2525584,3192936,49317,5937891073,2467100,150004524,2182
457843.48,55,253952,62,285699,18823551482,5,51902146,2696,8,8,4555,1886,2,792,2534927,2,10,112245,14,0,155662261,1586,1,0,4,548,355848754,7,1423395016,13,22,11,9,172,792,0,0,157704348,3235137,6099987867,0,790,794,2,3,1,14,14,1129,0,3,6094254741,5940208198,212404471,361023006,361039390,1,3,1,0,18773196344,73389,73389,14,14,14,361023010,8,3,243290,2594883,3273504,50612,6094254741,2534927,154436723,2414
459851.43,55,253952,62,293479,19335451836,5,53272710,2774,8,8,4555,1938,2,873,2608603,2,10,115291,14,0,169382188,1748,1,0,4,548,365493324,7,1461973296,13,22,11,9,172,873,0,0,162247362,3406313,6270081137,0,871,883,2,3,1,14,14,1129,0,3,6264447634,6102366438,218466309,370827942,370827942,1,3,1,0,19283053016,73389,73389,14,14,14,370827946,8,3,249001,2670225,3384315,52035,6264447634,2608603,158869086,2709
461858.45,56,253952,62,300696,19812467258,5,54660022,2834,8,8,4555,1986,2,918,2671494,2,10,118121,14,0,177503791,1838,1,0,4,548,374453520,7,1497814080,13,22,11,9,172,918,0,0,166505037,3594148,6428783904,0,916,925,2,3,1,14,14,1129,0,3,6423386058,6253356341,224279846,379942147,379942147,1,3,1,0,19756991676,73389,73389,14,14,14,379942151,8,3,251647,2734552,3476247,53353,6423386058,2671494,163034983,2857
463865.30,57,253952,62,305651,20138465068,6,57511301,2850,8,8,4555,2017,2,918,2696510,2,10,120060,14,0,177503791,1838,1,0,4,548,380615300,7,1522461200,13,22,11,9,172,918,0,0,168669055,3594277,6531894546,0,916,925,2,3,1,14,14,1129,0,3,6525757819,6355888001,229295035,386224967,386224967,1,3,1,0,20083698316,73389,73389,14,14,14,386224971,8,3,255705,2760243,3509010,54198,6525757819,2696510,165166335,2857
465878.43,59,253952,62,312931,20617895886,6,58817687,2891,9,9,4555,2063,2,918,2759763,2,10,122927,14,0,177829573,1838,1,0,4,548,389694752,7,1558714496,13,23,11,9,172,918,0,0,172806164,3765799,6691919096,0,916,925,2,3,1,14,14,1129,0,3,6686302937,6507392344,234905203,395401278,395401278,1,3,1,0,20560866488,73389,73389,14,14,14,395401282,8,3,258124,2825045,3579492,55537,6686302937,2759763,169233113,2857
467887.72,60,253952,62,319633,21061055104,6,60376358,2951,9,9,4555,2104,2,918,2826944,2,10,125564,14,0,178143289,1838,1,0,4,548,398054070,7,1592216280,13,23,11,9,172,918,0,0,177003610,4069436,6841608398,0,916,925,2,3,1,14,14,1129,0,3,6835182064,6647453451,240951581,403892891,403892891,1,3,1,0,21002430364,73389,73389,14,14,14,403892895,8,3,260800,2893718,3658986,56774,6835182064,2826944,173351206,2857
469893.29,60,253952,62,325658,21457076232,7,62825943,2985,9,9,4555,2140,2,936,2878281,2,10,127900,14,0,181025349,1874,1,0,4,548,405496373,7,1621920932,13,23,11,9,172,936,0,0,180380986,4165019,6969982805,0,934,953,2,3,1,14,14,1129,0,3,6963302535,6772593437,246868975,411476080,411476080,1,3,1,0,21396756192,73389,73389,14,14,14,411476084,8,3,262588,2946219,3710963,57832,6963302535,2878281,176676735,2919
471902.12,60,253952,62,330870,21799578946,7,64278991,2993,10,10,4555,2177,2,936,2917036,2,10,129955,14,0,181025349,1874,1,0,4,548,411999807,7,1647870124,13,24,11,9,172,936,0,0,183015133,4202697,7079768194,0,934,953,2,3,1,14,14,1129,0,3,7073117070,6880568149,250993021,418055971,418055971,1,3,1,0,21738910524,73389,73389,14,14,14,418055975,8,3,268096,2985925,3758784,58756,7073117070,2917036,179263167,2919
473916.82,61,253952,62,337241,22218601312,7,65942101,3033,10,10,4555,2218,2,945,2980103,2,10,132458,14,0,182479424,1892,1,0,4,548,419904286,7,1679617144,13,24,11,9,172,945,0,0,186944224,4407932,7219975945,0,943,962,2,3,1,14,14,1129,0,3,7213321674,7013215281,256380084,426054793,426071177,1,3,1,0,22154849268,73389,73389,14,14,14,426054797,8,3,270826,3050436,3841435,59929,7213321674,2980103,183109746,2950
475922.27,61,253952,62,342669,22576864580,8,68627196,3060,10,10,4555,2252,2,945,3022832,2,10,134584,14,0,182793140,1892,1,0,4,548,426671457,7,1706685828,13,24,11,9,172,945,0,0,189652515,4440212,7338954519,0,943,962,2,3,1,14,14,1129,0,3,7331927863,7126392612,262203289,432935185,432935185,1,3,1,0,22512629652,73389,73389,14,14,14,432935189,8,3,272839,3094165,3893182,60915,7331927863,3022832,185766403,2950
477928.07,61,253952,62,347794,22914281028,8,70350327,3094,10,10,4555,2283,2,945,3059724,2,10,136550,14,0,182793140,1892,1,0,4,548,432910167,7,1731640668,13,24,11,9,172,945,0,0,192016859,4458145,7448701722,0,943,962,2,3,1,14,14,1129,0,3,7441834465,7233096294,266127052,439379686,439396070,1,3,1,0,22846891736,73389,73389,14,14,14,439363306,8,3,283355,3131939,3945959,61822,7441834465,3059724,188078078,2950
479944.51,61,253952,62,353105,23265479884,8,71969082,3129,11,11,4555,2320,2,945,3106251,2,10,138668,14,0,183094790,1892,1,0,4,548,439609284,7,1758308056,13,25,11,9,172,945,0,0,194939676,4737725,7562246487,0,943,962,2,3,1,14,14,1129,0,3,7555396520,7343640608,271113652,446141072,446141072,1,3,1,0,23199335776,73389,73389,14,14,14,446141076,8,3,287048,3179537,3996710,62765,7555396520,3106251,190950268,2950
481961.76,67,253952,62,358834,23642238756,8,74067158,3183,11,11,4555,2358,2,954,3178998,2,10,140925,14,0,184907222,1910,1,0,4,548,446773713,7,1787030060,13,25,11,9,172,954,0,0,198437730,5127319,7691829559,0,952,972,2,3,1,14,14,1129,0,3,7685366750,7463382915,277093128,453325012,453325012,1,3,1,0,23572900656,73389,73389,14,14,14,453325016,8,3,289450,3253625,4069438,63855,7685366750,3178998,194375713,2992
483968.07,67,253952,62,364144,23992744644,9,76950977,3232,11,11,4555,2388,2,972,3226430,2,10,142998,14,0,188204868,1946,1,0,4,548,453383567,7,1813534268,13,25,11,9,172,972,0,0,201305638,5244250,7806284641,0,970,992,2,3,1,14,14,1129,0,3,7798933840,7574049796,282947383,460041564,460041564,1,3,1,0,23922161360,73389,73389,14,14,14,460041568,8,3,293753,3302090,4132218,64790,7798933840,3226430,197180955,3061
485983.65,67,253952,62,369205,24326015052,9,78365704,3254,11,11,4555,2423,2,1008,3268227,2,10,145000,14,0,194512082,2018,1,0,4,548,459700805,7,1838738656,13,25,11,9,172,1008,0,0,203934736,5320416,7914539473,0,1006,1033,2,3,1,14,14,1129,0,3,7907346416,7679264414,287065803,466436913,466436913,1,3,1,0,24254719508,73389,73389,14,14,14,466436917,8,3,296797,3344809,4194090,65689,7907346416,3268227,199748285,3189
487997.79,67,253952,62,374772,24691831310,10,81010637,3313,13,13,4555,2460,2,1035,3328140,2,10,147167,15,0,199321776,2072,1,0,4,548,466593284,7,1866308544,14,27,11,9,1531,1035,0,0,207333021,5727470,8037093849,0,1033,1061,2,3,1,14,14,1129,0,3,8029516372,7795132916,293424508,473412179,473412179,1,3,1,0,24617433340,73389,73389,14,14,14,473412183,8,3,302900,3405923,4282766,66709,8029516372,3328140,203058018,3293
490017.72,67,253952,62,380029,25038815526,10,83275772,3368,13,13,4555,2489,2,1089,3382339,2,10,149207,15,0,208627930,2180,1,0,4,548,473086153,7,1892344612,14,27,11,9,1531,1089,0,0,210622335,6328789,8154955087,0,1087,1109,2,3,1,14,14,1129,0,3,8147122251,7904862740,299641640,480055003,480055003,1,3,1,0,24962860188,73389,73389,14,14,14,480055007,8,3,309889,3461274,4355381,67678,8147122251,3382339,206274838,3489
