timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
303745.54,34,253952,62,211457,13931956818,7,56308608,0,1125,10,10,5450,1419,4,639,1606203,0,21,83183,19,129243491,1280,1,0,4,3718,263679736,8,1054718944,18,24,14,147,639,0,0,111509638,4864314,4450763307,0,639,759,0,3,1,14,14,4387,0,3,4447532895,4392065040,171455217,267502107,267502107,1,3,1,0,13910109596,73389,73389,14,14,14,267502111,7,3,192527,1649903,2260365,36962,4447532895,1606203,109253409,2266
305756.20,35,253952,62,219844,14484732344,7,57641865,0,1207,10,10,5450,1460,4,639,1679947,0,21,86464,19,129243491,1280,1,0,4,3718,274107597,8,1096430388,18,24,14,147,639,0,0,116085316,5016691,4634886716,0,639,759,0,3,1,14,14,4387,0,3,4630825448,4566700054,177499544,278080965,278097349,1,3,1,0,14460210212,73389,73389,14,14,14,278080969,7,3,195253,1725357,2355324,38464,4630825448,1679947,113734302,2266
307760.99,37,253952,62,227162,14965755196,8,59846632,0,1265,10,10,5450,1516,4,657,1734660,0,21,89304,19,132115025,1316,1,0,4,3718,283116382,8,1132465528,18,24,14,147,657,0,0,119576493,5063098,4798681102,0,657,771,0,3,1,14,14,4387,0,3,4794222406,4719190598,183229928,287284011,287284011,1,3,1,0,14938768604,73389,73389,14,14,14,287284015,7,3,201040,1781447,2423369,39835,4794222406,1734660,117157569,2321
309768.86,37,253952,62,234055,15420218086,8,61501902,0,1298,11,11,5450,1550,4,684,1780894,0,21,92025,19,136924743,1370,1,0,4,3718,291730684,8,1166922736,18,25,14,147,684,0,0,122810251,5109110,4943506255,0,684,792,0,3,1,14,14,4387,0,3,4939448467,4862542641,188161084,295989060,295989060,1,3,1,0,15391431152,73389,73389,14,14,14,295989064,7,3,202956,1828868,2487290,41028,4939448467,1780894,120327535,2416
311773.55,37,253952,62,240267,15830102898,9,63885614,0,1324,11,11,5450,1600,4,702,1819039,0,21,94450,19,139934062,1406,1,0,4,3718,299449256,8,1197732408,18,25,14,147,702,0,0,125419420,5121233,5082630154,0,702,805,0,3,1,14,14,4387,0,3,5078212178,4992383552,193165209,303817565,303817565,1,3,1,0,15798513412,73389,73389,14,14,14,303817569,7,3,206777,1868048,2521345,42195,5078212178,1819039,122902738,2480
313780.55,43,253952,62,248214,16354127046,9,65326382,0,1376,12,12,5450,1643,4,702,1878328,0,21,97575,19,140247778,1406,1,0,4,3718,309313959,8,1237255836,18,26,14,147,702,0,0,129401632,5216957,5256247733,0,702,805,0,3,1,14,14,4387,0,3,5251985814,5158020673,198676310,313855751,313855751,1,3,1,0,16320499084,73389,73389,14,14,14,313855755,7,3,216382,1928867,2620454,43626,5251985814,1878328,126785996,2480
315787.71,44,253952,62,257217,16947550266,9,66547346,0,1462,12,12,5450,1708,4,729,1949859,0,21,101111,19,145056600,1460,1,0,4,3718,320524192,8,1282032128,18,26,14,147,729,0,0,134143019,5302180,5453980803,0,729,827,0,3,1,14,14,4387,0,3,5449351382,5346025760,204702407,325194306,325210690,1,3,1,0,16910103944,73389,73389,14,14,14,325194310,7,3,225271,2002263,2712287,45267,5449351382,1949859,131435738,2583
317795.32,44,253952,62,266319,17545441078,9,67804762,0,1552,12,12,5450,1762,6,738,2019677,0,21,104666,19,146868624,1478,1,0,4,3718,331819523,8,1327213520,18,26,14,147,738,0,0,138877226,5353469,5654027444,0,738,831,0,3,1,14,14,4387,0,3,5649076016,5534967699,210717292,336650152,336650152,1,3,1,0,17505807936,73389,73389,14,14,14,336650156,7,3,230144,2073895,2795190,46915,5649076016,2019677,136087233,2612
319807.62,46,253952,62,275028,18119095670,9,69069273,0,1630,12,12,5450,1820,6,765,2086581,0,21,108086,19,151980293,1532,1,0,4,3718,342642643,8,1370570572,18,26,14,147,765,0,0,143481029,5432406,5842306438,0,765,857,0,3,1,14,14,4387,0,3,5837437218,5716444369,216658048,347628259,347628259,1,3,1,0,18076669500,73389,73389,14,14,14,347628263,7,3,233054,2142526,2882177,48487,5837437218,2086581,140604236,2714
321813.68,46,253952,62,280870,18503408976,10,71803400,0,1648,12,12,5450,1856,6,819,2116883,0,21,110361,19,160970739,1640,1,0,4,3718,349874355,8,1399368200,18,26,14,147,819,0,0,145777763,5432450,5969655453,0,819,878,0,3,1,14,14,4387,0,3,5964699613,5837726562,221688033,354996297,354996297,1,3,1,0,18459807476,73389,73389,14,14,14,354996301,7,3,235660,2173692,2927174,49544,5964699613,2116883,142856061,2851
323820.08,46,253952,62,289689,19085497532,10,72848312,0,1723,13,13,5450,1910,6,855,2183942,0,21,113823,19,168477318,1712,1,0,4,3718,360826219,8,1443240272,18,27,14,147,855,0,0,150404498,5519535,6164637758,0,855,902,0,3,1,14,14,4387,0,3,6159107157,6021928722,227431022,366103317,366103317,1,3,1,0,19037372516,73389,73389,14,14,14,366103321,7,3,240440,2242457,3007738,51145,6159107157,2183942,147402408,2964
325826.92,49,253952,62,298429,19660589964,10,74209280,0,1801,13,13,5450,1969,6,927,2255587,0,21,117250,19,180886275,1856,1,0,4,3718,371661226,8,1486644904,18,27,14,147,927,0,0,154975603,5629736,6357496607,0,927,961,0,3,1,14,14,4387,0,3,6351915533,6203654759,233439693,377126702,377143086,1,3,1,0,19610588536,73389,73389,14,14,14,377126706,7,3,242096,2315822,3090891,52759,6351915533,2255587,151890543,3210
327833.36,51,253952,62,307874,20283603854,10,75220898,0,1896,13,13,5450,2028,6,954,2329297,2,21,120946,19,185850519,1910,1,0,4,3718,383390752,8,1533498424,18,27,14,147,954,0,0,159961225,5660553,6564916137,0,952,980,2,3,1,14,14,4387,0,3,6559529846,6400820168,239464499,389040412,389040412,1,3,1,0,20229249488,73389,73389,14,14,14,389024032,7,3,242193,2391418,3164245,54485,6559529846,2329297,156803006,3294
329839.68,51,253952,62,317670,20928731670,10,76300798,0,1995,13,13,5450,2094,6,1026,2400594,2,21,124791,19,198526276,2054,1,0,4,3718,395565352,8,1582196652,18,27,14,147,1026,0,0,164897318,5678642,6781169482,0,1024,1030,2,3,1,14,14,4387,0,3,6775314724,6604915917,245504742,401372358,401405126,1,3,1,0,20871362648,73389,73389,14,14,14,401372362,7,3,243837,2464546,3260110,56290,6775314724,2400594,161643433,3512
331848.43,51,253952,62,327390,21570009280,10,77447308,0,2083,13,13,5450,2150,6,1071,2472678,4,21,128596,19,206591411,2144,1,0,4,3718,407649207,8,1630532200,18,27,14,147,1071,0,0,169735814,5692702,7000201375,0,1067,1065,4,3,1,14,14,4387,0,3,6994277328,6808152474,251500190,413627973,413644357,1,3,1,0,21508654628,73389,73389,14,14,14,413627977,7,3,245211,2538496,3338061,58098,6994277328,2472678,166404177,3650
333857.15,51,253952,62,337217,22217695942,10,78397428,0,2174,13,13,5450,2217,6,1098,2550052,6,21,132448,19,211972129,2198,1,0,4,3718,419850673,8,1679402692,18,27,14,147,1098,0,0,174802946,5709555,7218443986,0,1092,1091,6,3,1,14,14,4387,0,3,7213115764,7013198067,257528611,426018978,426018978,1,3,1,0,22152134920,73389,73389,14,14,14,426002598,7,3,249937,2617772,3428135,59913,7213115764,2550052,171381451,3740
335870.94,51,253952,62,347050,22864514698,10,79392496,0,2277,13,13,5450,2282,6,1233,2628395,6,21,136287,19,235078673,2468,1,0,4,3718,432025637,8,1728102548,18,27,14,147,1233,0,0,179843543,5717534,7440248367,0,1227,1260,6,3,1,14,14,4387,0,3,7433781018,7218531365,263565712,438348124,438348124,1,3,1,0,22794102480,73389,73389,14,14,14,438348128,7,3,251998,2698032,3509116,61740,7433781018,2628395,176341272,4188
337876.85,52,253952,62,356856,23509863254,10,80533500,0,2366,13,13,5450,2341,6,1323,2703679,6,21,140107,19,250957905,2648,1,0,4,3718,444117997,8,1776471988,18,27,14,147,1323,0,0,184739078,5724457,7660132512,0,1317,1373,6,3,1,14,14,4387,0,3,7653591284,7423254184,269606813,450647302,450647302,1,3,1,0,23432807768,73389,73389,14,14,14,450630922,7,3,254235,2775153,3604243,63558,7653591284,2703679,181141878,4477
339883.55,53,253952,62,366729,24160688906,10,81556373,0,2461,13,13,5450,2407,6,1341,2781257,6,21,143968,19,255536594,2684,1,0,4,3718,456369229,8,1825412328,18,27,14,147,1341,0,0,189724834,5735428,7887282926,0,1335,1397,6,3,1,14,14,4387,0,3,7880406167,7629647527,275621125,463056850,463056850,1,3,1,0,24078956232,73389,73389,14,14,14,463056854,7,3,256064,2854647,3689259,65438,7880406167,2781257,186042822,4535
341888.63,53,253952,62,376993,24836197986,10,82868983,0,2542,13,13,5450,2470,6,1341,2852477,6,21,147960,19,255874442,2684,1,0,4,3718,469031261,8,1876125044,18,27,14,147,1341,0,0,194426049,5736147,8125388250,0,1335,1397,6,3,1,14,14,4387,0,3,8118712578,7844279778,281633425,475915243,475915243,1,3,1,0,24747592668,73389,73389,14,14,14,475915247,7,3,259860,2927730,3762386,67420,8118712578,2852477,190671123,4535
343893.51,53,253952,62,386684,25472623966,10,84095159,0,2608,13,13,5450,2531,6,1350,2920690,6,21,151706,19,257698935,2702,1,0,4,3718,480916862,8,1923667448,18,27,14,147,1350,0,0,198836976,5740511,8353584434,0,1344,1406,6,3,1,14,14,4387,0,3,8346178318,8046817487,287272543,488018257,488018257,1,3,1,0,25376949396,73389,73389,14,14,14,488018261,7,3,262494,2997663,3831426,69308,8346178318,2920690,195013199,4569
345898.78,53,253952,62,393183,25902922388,11,86556556,0,2624,14,14,5450,2574,7,1350,2956806,6,21,154271,19,258290169,2702,1,0,4,3718,489043787,8,1956110392,18,28,14,147,1350,0,0,201418836,5740551,8504735102,0,1344,1406,6,3,1,14,14,4387,0,3,8497229445,8183464412,292298046,496212799,496212799,1,3,1,0,25803065580,73389,73389,14,14,14,496212803,7,3,267887,3034789,3880313,70563,8497229445,2956806,197546274,4569
347903.31,53,253952,62,403458,26579791862,11,88016409,0,2690,14,14,5450,2634,7,1350,3028532,6,21,158257,19,258905535,2702,1,0,4,3718,501702337,8,2006744620,18,28,14,147,1350,0,0,205942475,5740624,8750327131,0,1344,1406,6,3,1,14,14,4387,0,3,8742487575,8399055203,298297920,509066874,509066874,1,3,1,0,26471477480,73389,73389,14,14,14,509066878,7,3,269266,3108294,3972358,72606,8742487575,3028532,201978071,4569
349908.09,53,253952,62,413524,27242988444,11,89622281,0,2753,14,14,5450,2701,7,1350,3098807,6,21,162180,19,258917601,2702,1,0,4,3718,514163344,8,2056459824,18,28,14,147,1350,0,0,210389815,5740827,8989487459,0,1344,1406,6,3,1,14,14,4387,0,3,8981707221,8609672443,304349740,521691573,521691573,1,3,1,0,27127961828,73389,73389,14,14,14,521691577,7,3,271882,3180358,4058328,74598,8981707221,3098807,206339642,4569
