timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
725764.77,253952,62,175880,11587744238,24,38257529,0,350,27,27,4582,142,0,675,975952,5,45312,34,20,144004148,1352,1,0,33,41,14,275,675,0,0,0,37286688,580167,3438823855,0,675,459,2,1,14,14,415,1,3439692752,3391066493,130413365,263009017,263009017,1,2,1,11571675852,73389,73389,14,14,14,262992633,8,3,555854,997734,2093129,26265,3439692752,975952,35194993,1873
727769.73,253952,62,194153,12791654414,24,39636283,0,384,31,31,4582,145,0,675,1088713,5,50495,34,20,144535052,1352,1,0,33,45,14,275,675,0,0,0,41699336,732796,3791449497,0,675,459,2,1,14,14,415,1,3791490000,3743025349,138208417,290359441,290375825,1,2,1,12775815404,73389,73389,14,14,14,290359441,8,3,576421,1113003,2267250,28949,3791490000,1088713,39433692,1873
729777.27,253952,62,205445,13535668706,29,46264817,0,393,32,32,4582,147,0,675,1145432,5,53648,34,20,144800504,1352,1,0,33,46,14,275,675,0,0,0,44149126,757147,4009517690,0,675,459,2,1,14,14,415,1,4008545232,3960495503,147428423,307268112,307284496,1,2,1,13519796928,73389,73389,14,14,14,307268112,8,3,578308,1170973,2330351,30605,4008545232,1145432,41820480,1873
731784.98,253952,62,223419,14720249070,29,48280676,0,448,34,34,4582,150,0,675,1271060,5,58715,34,20,145331408,1352,1,0,33,48,14,275,675,0,0,0,48759901,1063758,4352841952,0,675,459,2,1,14,14,415,1,4354706384,4306814700,155767293,334190393,334206777,1,2,1,14704377292,73389,73389,14,14,14,334190393,8,3,595781,1299132,2533242,33246,4354706384,1271060,46228551,1873
733794.96,253952,62,241065,15882802722,30,53016402,0,499,35,35,4582,153,0,675,1399170,5,63692,34,20,145596860,1352,1,0,33,49,14,275,675,0,0,0,53415548,1434547,4693792450,0,675,459,2,1,14,14,415,1,4694445008,4646633437,166442922,360625472,360625472,1,2,1,15866799872,73389,73389,14,14,14,360609088,8,3,609206,1429826,2697377,35838,4694445008,1399170,50720220,1873
735800.23,253952,62,252342,16626099426,33,57728912,0,518,35,35,4582,155,0,675,1453462,5,66878,34,20,146127764,1352,1,0,33,49,14,275,675,0,0,0,55793756,1437836,4912778617,0,675,459,2,1,14,14,415,1,4911500240,4863946426,174163257,377515600,377515600,1,2,1,16610686400,73389,73389,14,14,14,377515600,8,3,609670,1485341,2755510,37494,4911500240,1453462,53040397,1873
737806.73,253952,62,269837,17778757142,33,60629149,0,564,38,38,4582,158,0,675,1576399,5,71815,34,20,146658668,1352,1,0,33,52,14,275,675,0,0,0,60292085,1697484,5246910263,0,675,459,2,1,14,14,415,1,5248224208,5200822855,182825195,403704919,403721303,1,2,1,17763016436,73389,73389,14,14,14,403704919,8,3,622691,1610845,2918883,40063,5248224208,1576399,57375514,1873
739815.68,253952,62,288500,19008065826,34,64897825,0,610,40,40,4582,161,0,675,1704331,5,77071,34,20,146924120,1352,1,0,33,54,14,275,675,0,0,0,64997834,1872770,5605969473,0,675,459,2,1,14,14,415,1,5606972235,5560218247,193855431,431643008,431659392,1,2,1,18992292352,73389,73389,14,14,14,431643008,8,3,637443,1741505,3121409,42804,5606972235,1704331,61878910,1873
741820.31,253952,62,300316,19786686434,38,70142249,0,631,40,40,4582,163,0,675,1763301,5,80400,34,20,147189572,1352,1,0,33,54,14,275,675,0,0,0,67566165,1885189,5836758127,0,675,459,2,1,14,14,415,1,5834251083,5787829491,201863967,449352336,449352336,1,2,1,19771502784,73389,73389,14,14,14,449352336,8,3,638408,1801823,3186552,44538,5834251083,1763301,64382208,1873
743827.89,253952,62,317427,20913454122,38,71872585,0,676,44,44,4582,167,2,675,1873734,5,85289,34,20,147720476,1352,1,0,33,58,14,275,675,0,0,0,71825192,2094369,6162273742,0,675,459,2,1,14,14,415,1,6163141993,6117143337,209847565,474953990,474970374,1,2,1,20897975560,73389,73389,14,14,14,474953990,8,3,662915,1914618,3378370,47054,6163141993,1873734,68449584,1873
745834.30,253952,62,335377,22096047704,40,75848201,0,726,46,46,4582,171,2,675,1998569,5,90448,34,20,148516832,1352,1,0,33,60,14,275,675,0,0,0,76608775,2366368,6508072290,0,675,459,2,1,14,14,415,1,6508195850,6462701328,220619049,501843503,501859887,1,2,1,22081114132,73389,73389,14,14,14,501843503,8,3,671762,2042080,3575012,49693,6508195850,1998569,73036704,1873
747840.76,253952,62,353832,23312150884,41,80701334,0,785,47,47,4582,174,2,675,2124709,5,95644,34,20,149047736,1352,1,0,33,61,14,275,675,0,0,0,81419148,2539083,6863535264,0,675,459,2,1,14,14,415,1,6863400970,6818298579,231692410,529470296,529486680,1,2,1,23296693024,73389,73389,14,14,14,529470296,8,3,691399,2170945,3770777,52403,6863400970,2124709,77651489,1873
749847.34,253952,62,372390,24534843740,42,84367992,0,830,47,47,4582,178,2,675,2251983,5,100928,34,20,149844092,1352,1,0,33,61,14,275,675,0,0,0,86161584,2628962,7221281366,0,675,459,2,1,14,14,415,1,7219780419,7175579218,242194922,557266962,557283346,1,2,1,24519746328,73389,73389,14,14,14,557266962,8,3,703021,2300939,3978007,55128,7219780419,2251983,82186886,1873
751852.27,253952,62,391458,25789976916,43,87860449,0,864,49,49,4582,184,2,675,2373142,5,106447,34,20,150640448,1352,1,0,33,63,14,275,675,0,0,0,90844322,2649194,7586904229,0,675,459,2,1,14,14,415,1,7584560879,7542424843,252501017,585792716,585809100,1,2,1,25774879504,73389,73389,14,14,14,585792716,8,3,721561,2424718,4164742,57929,7584560879,2373142,86683070,1873
752974.41,253952,62,400982,26415782060,46,90590232,2,885,54,54,4582,191,2,675,2427728,5,109422,39,26,158511825,1359,1,1035,38,75,33,302,675,471,1035,127,93406206,2652222,7767502567,8,675,459,2,1,14,14,415,1,7763869224,7725268584,307224492,600037902,600037902,1,2,1,26401667688,73389,73389,14,14,14,600037902,8,3,734704,2480632,4263305,59330,7763869224,2427728,89146463,1873
