timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
1007957.03,253952,62,204109,13447847158,2,2000754,0,4,35,35,10641,147,1,675,869432,9,53285,50,150,144800504,1352,1,0,49,49,14,14,275,675,0,0,0,38028673,863,3982645222,0,675,332,2,1,14,14,306,0,1,3983248336,3934791782,120290383,305279615,305295999,1,2,1,0,13432303060,73389,73389,14,14,14,305279615,7,3,521894,890160,1793875,30412,3983248336,869432,36236426,1504
1009961.15,253952,62,225649,14867190706,2,2000754,0,4,35,35,10641,151,1,675,974155,9,59326,50,150,145331408,1352,1,0,49,49,14,14,275,675,0,0,0,42385696,990,4398185824,0,675,332,2,1,14,14,306,0,1,4397829072,4349769946,131567595,337542636,337542636,1,2,1,0,14851875984,73389,73389,14,14,14,337542636,7,3,532291,997385,1939198,33575,4397829072,974155,40448310,1504
1011965.77,253952,62,246972,16272047490,2,2000754,0,4,35,35,10641,154,1,675,1075050,9,65360,50,150,145862312,1352,1,0,49,49,14,14,275,675,0,0,0,46531125,1093,4808871854,0,675,332,2,1,14,14,306,0,1,4808215504,4760405272,141912507,369463752,369480136,1,2,1,0,16256405088,73389,73389,14,14,14,369463752,7,3,542668,1100598,2072079,36706,4808215504,1075050,44461027,1504
1013970.61,253952,62,268821,17711907114,2,2000754,0,4,35,35,10641,158,1,675,1176252,9,71521,50,150,146393216,1352,1,0,49,49,14,14,275,675,0,0,0,50762137,1194,5229392178,0,675,332,2,1,14,14,306,0,1,5228956624,5181348194,149619007,402191558,402191558,1,2,1,0,17696428552,73389,73389,14,14,14,402191558,7,3,551812,1204077,2195134,39916,5228956624,1176252,48569168,1504
1015975.41,253952,62,290493,19139209978,2,2000754,0,4,35,35,10641,161,1,675,1276826,9,77612,50,150,146924120,1352,1,0,49,49,14,14,275,675,0,0,0,55069097,1301,5644804174,0,675,332,2,1,14,14,306,0,1,5644983115,5598538490,157962353,434636962,434636962,1,2,1,0,19123305432,73389,73389,14,14,14,434620578,7,3,557676,1307104,2318813,43094,5644983115,1276826,52752628,1504
1017979.68,253952,62,312403,20582608546,2,2000754,0,4,35,35,10641,166,1,675,1367262,9,83864,50,150,147720476,1352,1,0,49,49,14,14,275,675,0,0,0,59151432,1372,6066273292,0,675,332,2,1,14,14,306,0,1,6066410857,6020375659,164288163,467438496,467454880,1,2,1,0,20567293824,73389,73389,14,14,14,467438496,7,3,567449,1399671,2457862,46316,6066410857,1367262,56696096,1504
1019983.97,253952,62,334615,22045843820,2,2000754,0,4,35,35,10641,171,1,675,1444557,9,90154,50,150,148251380,1352,1,0,49,49,14,14,275,675,0,0,0,63270802,1518,6493815276,0,675,332,2,1,14,14,306,0,1,6493384714,6448066720,170382073,500706974,500706974,1,2,1,0,22031106856,73389,73389,14,14,14,500706974,7,3,574115,1479032,2572782,49580,6493384714,1444557,60700727,1504
1021987.55,253952,62,356861,23511721236,2,2000754,0,4,35,35,10641,174,1,675,1515505,9,96469,50,150,149047736,1352,1,0,49,49,14,14,275,675,0,0,0,67336573,1611,6922332435,0,675,332,2,1,14,14,306,0,1,6921596938,6876653401,176422352,534016412,534016412,1,2,1,0,23496001232,73389,73389,14,14,14,534000028,7,3,579258,1552034,2675906,52847,6921596938,1515505,64663547,1504
1023991.32,253952,62,379001,24970225852,2,2000754,0,4,35,35,10641,179,1,675,1601539,9,102781,50,150,149844092,1352,1,0,49,49,14,14,275,675,0,0,0,71376947,1712,7347566529,0,675,332,2,1,14,14,306,0,1,7347051331,7302870534,182438903,567170202,567170202,1,2,1,0,24954767992,73389,73389,14,14,14,567153818,7,3,583872,1640133,2805706,56099,7347051331,1601539,68574298,1504
1025995.48,253952,62,399948,26348419408,2,2000754,0,4,35,35,10641,188,1,675,1677688,9,108976,50,150,151171352,1352,1,0,49,49,14,14,275,675,0,0,0,75380815,1772,7747333240,0,675,332,2,1,14,14,306,0,1,7745741566,7705601308,188445376,598495017,598511401,1,2,1,0,26333780748,73389,73389,14,14,14,598495017,7,3,593158,1718287,2931379,59174,7745741566,1677688,72452658,1504
1026173.38,253952,62,400982,26415782060,8,2026952,6,10,35,35,10641,194,1,675,1680823,9,109422,57,150,158511825,1359,1,1035,56,56,14,49,299,675,333,1035,74,76036586,2837,7767084375,8,675,332,2,1,14,14,306,38259906,1,7763869224,7725268584,1310252926,600037902,600037902,1,2,1,38259906,26401667688,73389,73389,14,14,14,600037902,7,3,595893,1721534,2985750,59330,7763869224,1680823,73054101,1504
