timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
216478.96,5,253952,62,79896,5263719528,1,17656780,596,4,4,5425,564,2,567,668219,0,29,31404,19,61,111375373,1136,1,4,8225,99534100,7,398136400,18,18,14,5322,567,44592566,1417121,1693177056,567,663,0,3,1,14,14,8857,3,1691544840,1660427290,63512535,101022168,101022168,1,3,1,5253152768,73389,73389,14,14,14,101022172,10,3,147295,685339,1078420,14083,1691544840,668219,43515738,1905
218485.34,13,253952,62,86737,5713668148,2,20250897,622,5,5,5425,623,2,567,711610,0,29,34129,19,61,112340653,1136,1,4,8225,108117227,7,432404384,18,19,14,5322,567,47663917,1447760,1836311600,567,663,0,3,1,14,14,8857,3,1834561291,1802069202,69206176,109678509,109678509,1,3,1,5703282500,73389,73389,14,14,14,109678513,10,3,157012,729855,1140395,15299,1834561291,711610,46525230,1905
220494.03,13,253952,62,96050,6328010828,2,21412951,710,5,5,5425,662,2,567,784878,0,29,37767,19,61,115103767,1136,1,4,8225,119704055,7,478816220,18,19,14,5322,567,52489597,1473104,2032547639,567,663,0,3,1,14,14,8857,3,2030861630,1995886606,75211450,121430538,121430538,1,3,1,6314388008,73389,73389,14,14,14,121430542,10,3,161731,805036,1230287,16886,2030861630,784878,51261218,1905
222506.64,14,253952,62,104990,6917727590,2,22563377,804,5,5,5425,743,2,567,858377,0,29,41323,19,61,115103767,1136,1,4,8225,130906539,7,523626156,18,19,14,5322,567,57332877,1533199,2218367205,567,663,0,3,1,14,14,8857,3,2216371475,2181625496,81250763,132791510,132791510,1,3,1,6905158552,73389,73389,14,14,14,132791514,10,3,165059,880452,1323227,18473,2216371475,858377,56011752,1905
224511.41,14,253952,62,112246,7395742402,3,24871323,858,5,5,5425,768,2,567,913233,0,29,44137,19,61,115103767,1136,1,4,8225,139952489,7,559809956,18,19,14,5322,567,60867562,1554917,2373343184,567,663,0,3,1,14,14,8857,3,2371065129,2332381130,87106210,141965662,141965662,1,3,1,7382214456,73389,73389,14,14,14,141965666,10,3,169681,936710,1384152,19715,2371065129,913233,59485649,1905
226516.12,14,253952,62,118206,7788219258,3,26430955,894,5,5,5425,820,2,567,948172,0,29,46490,19,61,115103767,1136,1,4,8225,147386671,7,589546684,18,19,14,5322,567,63315875,1554990,2501599307,567,663,0,3,1,14,14,8857,3,2499224094,2456114070,91112914,149505732,149505732,1,3,1,7774298096,73389,73389,14,14,14,149505736,10,3,178025,972595,1435134,20806,2499224094,948172,61883072,1905
228522.33,15,253952,62,124878,8226452796,3,27751252,909,6,6,5425,843,2,576,992729,0,29,49091,19,61,116602928,1154,1,4,8225,155657979,7,622567292,18,20,14,5322,576,66338186,1572378,2641116582,576,668,0,3,1,14,14,8857,3,2639126118,2594481358,95470232,157912439,157912439,1,3,1,8211446860,73389,73389,14,14,14,157912443,10,3,182378,1018383,1492967,21930,2639126118,992729,64847667,1927
230527.93,15,253952,62,130229,8578704512,4,30275465,924,6,6,5425,888,2,576,1022597,0,29,51198,19,61,116602928,1154,1,4,8225,162334980,7,649339920,18,20,14,5322,576,68536945,1572458,2747938350,576,668,0,3,1,14,14,8857,3,2745886128,2705234266,100191602,164684620,164684620,1,3,1,8563600272,73389,73389,14,14,14,164684624,10,3,185064,1049083,1530905,22834,2745886128,1022597,67008574,1927
232539.42,16,253952,62,138216,9105893070,4,31789318,982,7,7,5425,928,2,576,1089236,0,29,54343,19,61,116916644,1154,1,4,8225,172292215,7,689168860,18,21,14,5322,576,72831736,1671636,2918070072,576,668,0,3,1,14,14,8857,3,2915461645,2871451399,106073240,174816792,174816792,1,3,1,9090473216,73389,73389,14,14,14,174816796,10,3,193280,1117480,1622744,24227,2915461645,1089236,71211682,1927
234549.19,16,253952,62,146196,9630438930,4,33305476,1047,7,7,5425,992,2,585,1162164,0,29,57477,19,61,118357797,1172,1,4,8225,182193678,7,728709988,18,21,14,5322,585,77218069,1801075,3087625349,585,675,0,3,1,14,14,8857,3,3084983467,3037110494,112100053,184873965,184873965,1,3,1,9613446212,73389,73389,14,14,14,184873969,10,3,207417,1192173,1758539,25660,3084983467,1162164,75462381,1955
236555.55,16,253952,62,154299,10164976278,4,34493948,1122,7,7,5425,1034,2,585,1234358,0,29,60661,19,61,118357797,1172,1,4,8225,192347380,7,769389520,18,21,14,5322,585,81695911,1959132,3258021126,585,675,0,3,1,14,14,8857,3,3255211150,3205194096,117910274,195155752,195155752,1,3,1,10147247168,73389,73389,14,14,14,195139372,10,3,210991,1266070,1848367,27050,3255211150,1234358,79850571,1955
238561.38,16,253952,62,159713,10522261712,5,37266803,1145,7,7,5425,1081,2,585,1266478,0,29,62795,19,61,118357797,1172,1,4,8225,199049763,7,796199052,18,21,14,5322,585,83932268,1959216,3373339963,585,675,0,3,1,14,14,8857,3,3370428907,3318089007,122910980,202003376,202019760,1,3,1,10504175584,73389,73389,14,14,14,202003380,10,3,215097,1299036,1886363,28027,3370428907,1266478,82049021,1955
240568.65,16,253952,62,166244,10952787056,5,38488673,1184,8,8,5425,1109,2,585,1312801,0,29,65381,19,61,118357797,1172,1,4,8225,207287348,7,829149392,18,22,14,5322,585,86983980,1969207,3511902366,585,675,0,3,1,14,14,8857,3,3508880834,3453421654,127200056,210292792,210292792,1,3,1,10935225216,73389,73389,14,14,14,210292796,10,3,218127,1346522,1939285,29157,3508880834,1312801,85047936,1955
242574.33,17,253952,62,173470,11429776936,5,39898419,1235,8,8,5425,1169,2,585,1370597,0,29,68217,19,61,118357797,1172,1,4,8225,216293375,7,865173500,18,22,14,5322,585,90756581,2105557,3663487184,585,675,0,3,1,14,14,8857,3,3660451096,3603914311,132513090,219444083,219444083,1,3,1,11410240380,73389,73389,14,14,14,219427703,10,3,219786,1405807,1999161,30437,3660451096,1370597,88760813,1955
244580.69,17,253952,62,178988,11792369864,6,42546874,1258,8,8,5425,1213,3,585,1405657,0,29,70390,19,61,118671513,1172,1,4,8225,223103702,7,892414808,18,22,14,5322,585,93120474,2123015,3779150219,585,675,0,3,1,14,14,8857,3,3775630098,3718439392,137540608,226400806,226400806,1,3,1,11772841944,73389,73389,14,14,14,226400810,10,3,221212,1441749,2040057,31415,3775630098,1405657,91083905,1955
246588.52,17,253952,62,184690,12168264214,6,43917227,1281,9,9,5425,1236,3,585,1444949,0,29,72635,19,61,118671513,1172,1,4,8225,230277734,7,921046184,18,23,14,5322,585,95749189,2140449,3898300071,585,675,0,3,1,14,14,8857,3,3894939800,3836663773,141556370,233611037,233627421,1,3,1,12147773956,73389,73389,14,14,14,233611041,10,3,224988,1481991,2086878,32377,3894939800,1444949,93665906,1955
248601.67,17,253952,62,191727,12632542008,6,45681696,1307,9,9,5425,1292,3,585,1511301,0,29,75424,19,61,118671513,1172,1,4,8225,239075216,7,956300864,18,23,14,5322,585,99684551,2244792,4050453331,585,675,0,3,1,14,14,8857,3,4046688718,3983225703,147355808,242535111,242535111,1,3,1,12611825804,73389,73389,14,14,14,242535115,10,3,227196,1550605,2162703,33661,4046688718,1511301,97525596,1955
250615.88,17,253952,62,199092,13117133142,6,47722776,1345,9,9,5425,1333,3,585,1577982,0,29,78302,19,61,118671513,1172,1,4,8225,248236964,7,992947856,18,23,14,5322,585,103730859,2422717,4206021005,585,675,0,3,1,14,14,8857,3,4202238868,4136271966,153608192,251828269,251844653,1,3,1,13095070020,73389,73389,14,14,14,251828273,10,3,232481,1618943,2249583,34935,4202238868,1577982,101485169,1955
252625.42,17,253952,62,206688,13617442260,6,49478904,1379,9,9,5425,1375,3,585,1647562,0,29,81280,19,61,118671513,1172,1,4,8225,257718051,7,1030807676,18,23,14,5322,585,107883052,2594914,4362123967,585,675,0,3,1,14,14,8857,3,4359023850,4293831813,159551390,261444789,261444789,1,3,1,13595129060,73389,73389,14,14,14,261444793,10,3,235084,1690244,2325453,36235,4359023850,1647562,105561655,1955
254631.21,17,253952,62,213559,14070286042,7,51885367,1426,9,9,5425,1426,3,585,1704525,0,29,83969,19,61,118671513,1172,1,4,8225,266213754,7,1064855016,18,23,14,5322,585,111390679,2697519,4511016577,585,675,0,3,1,14,14,8857,3,4507338434,4436792304,165686177,270127421,270127421,1,3,1,14046625924,73389,73389,14,14,14,270127425,10,3,240286,1748638,2414601,37471,4507338434,1704525,108980271,1955
256638.23,17,253952,62,219345,14450732202,7,53266089,1434,9,9,5425,1468,3,585,1744882,0,29,86261,19,61,118671513,1172,1,4,8225,273458248,7,1093832992,18,23,14,5322,585,114042991,2703623,4633224543,585,675,0,3,1,14,14,8857,3,4629842454,4556918678,169725877,277426049,277426049,1,3,1,14426154580,73389,73389,14,14,14,277426053,10,3,240610,1790022,2463534,38502,4629842454,1744882,111583745,1955
258647.06,17,253952,62,226537,14924311390,7,55011129,1472,10,10,5425,1507,3,585,1813542,0,29,89077,19,61,118671513,1172,1,4,8225,282442823,7,1129641840,18,24,14,5322,585,118092498,2890452,4784905973,585,675,0,3,1,14,14,8857,3,4781376246,4705887776,175695819,286536824,286536824,1,3,1,14899914880,73389,73389,14,14,14,286536828,10,3,246505,1860281,2550067,39744,4781376246,1813542,115546868,1955
260656.91,21,253952,62,233700,15396810522,7,56702534,1515,10,10,5425,1547,3,585,1879222,0,29,91896,19,61,118671513,1172,1,4,8225,291384901,7,1165539604,18,24,14,5322,585,122129609,3164002,4936337362,585,675,0,3,1,14,14,8857,3,4932267339,4855055015,181687419,295591970,295608354,1,3,1,15370782472,73389,73389,14,14,14,295591974,10,3,254257,1927600,2654950,40991,4932267339,1879222,119479241,1955
262665.08,24,253952,62,241193,15889211096,7,58458660,1553,10,10,5425,1608,3,585,1946307,0,29,94838,19,61,118671513,1172,1,4,8225,300696122,7,1202784488,18,24,14,5322,585,126267768,3310558,5096723503,585,675,0,3,1,14,14,8857,3,5092775680,5010239163,187718698,305053286,305053286,1,3,1,15861918936,73389,73389,14,14,14,305036906,10,3,258780,1996421,2745888,42345,5092775680,1946307,123526610,1955
264679.76,24,253952,62,248632,16382154220,7,60166480,1600,10,10,5425,1647,3,603,2011887,0,29,97781,19,61,121668780,1208,1,4,8225,310031771,7,1240062472,18,24,14,5322,603,130427485,3463062,5253336888,603,695,0,3,1,14,14,8857,3,5249341754,5165923892,193740664,314506793,314506793,1,3,1,16354353268,73389,73389,14,14,14,314506797,10,3,267783,2063636,2833165,43634,5249341754,2011887,127599199,2029
266684.85,24,253952,62,254450,16765035380,8,62241571,1624,10,10,5425,1689,3,612,2052655,0,29,100043,19,61,123166622,1226,1,4,8225,317234010,7,1268871424,18,24,14,5322,612,133015481,3481526,5384974705,612,699,0,3,1,14,14,8857,3,5379972323,5287138259,198432183,321827838,321827838,1,3,1,16735047608,73389,73389,14,14,14,321827842,10,3,270734,2105443,2887087,44737,5379972323,2052655,130133378,2050
268694.78,24,253952,62,261344,17219302028,8,64157236,1645,11,11,5425,1725,3,612,2107726,0,29,102749,19,61,123178688,1226,1,4,8225,325762570,7,1303050280,18,25,14,5322,612,136624436,3555386,5531552932,612,699,0,3,1,14,14,8857,3,5527336837,5430690858,203750514,330510470,330526854,1,3,1,17186544472,73389,73389,14,14,14,330510474,10,3,278794,2161872,2967783,45935,5527336837,2107726,133661769,2050
270700.72,24,253952,62,268274,17675433266,8,65735446,1688,11,11,5425,1779,4,612,2169975,0,29,105458,19,61,123492404,1226,1,4,8225,334360019,7,1337440076,18,25,14,5322,612,140236417,3653380,5687592764,612,699,0,3,1,14,14,8857,3,5682585102,5575220976,209310524,339246572,339246572,1,3,1,17640821776,73389,73389,14,14,14,339246576,10,3,284313,2225614,3054489,47243,5682585102,2169975,137187181,2050
272706.43,24,253952,62,273384,18012252786,10,68315631,1704,12,12,5425,1803,4,612,2202773,0,29,107425,19,61,123794054,1226,1,4,8225,340552233,7,1362208932,18,26,14,5322,612,142424377,3653773,5797782177,612,699,0,3,1,14,14,8857,3,5792696426,5681542448,214079309,345705298,345705298,1,3,1,17975823560,73389,73389,14,14,14,345688918,10,3,292711,2259207,3101474,48142,5792696426,2202773,139328247,2050
274715.27,24,253952,62,279016,18384380104,10,69113307,1743,12,12,5425,1842,4,612,2250277,0,29,109691,19,61,123794054,1226,1,4,8225,347766206,7,1391064824,18,26,14,5322,612,145569128,3732408,5927450868,612,699,0,3,1,14,14,8857,3,5921973096,5799616143,218098752,352810748,352810748,1,3,1,18346158928,73389,73389,14,14,14,352810752,10,3,295946,2307846,3160298,49215,5921973096,2250277,142414286,2050
276728.66,25,253952,62,285439,18806608894,10,70857075,1785,13,13,5425,1882,4,612,2311122,0,29,112192,19,61,124107770,1226,1,4,8225,355737339,7,1422949356,18,27,14,5322,612,149241378,3976615,6063414623,612,699,0,3,1,14,14,8857,3,6058712968,5933260450,223750223,360879424,360879424,1,3,1,18765730080,73389,73389,14,14,14,360879428,10,3,300797,2370033,3241843,50346,6058712968,2311122,146005117,2050
278741.76,25,253952,62,292020,19240435170,10,73127066,1830,13,13,5425,1930,4,612,2373131,0,29,114775,19,61,124107770,1226,1,4,8225,363895241,7,1455580964,18,27,14,5322,612,152959045,4209947,6211942213,612,699,0,3,1,14,14,8857,3,6207113887,6070217202,229954769,369185224,369185224,1,3,1,19197631680,73389,73389,14,14,14,369185228,10,3,305778,2433489,3318629,51591,6207113887,2373131,149646139,2050
280755.48,26,253952,62,299001,19698653880,10,75214427,1863,13,13,5425,1966,11,612,2436363,0,29,117487,19,61,124107770,1226,1,4,8225,372546941,7,1490187764,18,27,14,5322,612,156805036,4356624,6369537628,612,699,0,3,1,14,14,8857,3,6364178446,6215456759,235910207,377946346,377946346,1,3,1,19653210024,73389,73389,14,14,14,377946350,10,3,309167,2498207,3395319,52873,6364178446,2436363,153415580,2050
282760.70,26,253952,62,304480,20060223286,11,77804799,1891,13,13,5425,2009,11,612,2473132,0,29,119633,19,61,124107770,1226,1,4,8225,379346924,7,1517323000,18,27,14,5322,612,159231452,4379754,6489270248,612,699,0,3,1,14,14,8857,3,6483935569,6329846654,241076237,384859506,384859506,1,3,1,20012694344,73389,73389,14,14,14,384859510,10,3,312901,2535905,3450250,53878,6483935569,2473132,155787162,2050
284775.86,27,253952,62,311212,20503945498,11,78423683,1910,14,14,5425,2045,11,612,2533782,0,29,122281,19,61,124107770,1226,1,4,8225,387729718,7,1550854336,18,28,14,5322,612,162938059,4418560,6638682552,612,699,0,3,1,14,14,8857,3,6633356987,6470037973,245339592,393361914,393361914,1,3,1,20453967592,73389,73389,14,14,14,393345534,10,3,317300,2597967,3528626,55101,6633356987,2533782,159428526,2050
286784.43,28,253952,62,318309,20972203716,11,80313924,1939,14,14,5425,2097,11,612,2601581,0,29,125060,19,61,124107770,1226,1,4,8225,396513145,7,1586052580,18,28,14,5322,612,166867687,4608315,6802165728,612,699,0,3,1,14,14,8857,3,6796043586,6619164231,251433710,402236836,402236836,1,3,1,20916315504,73389,73389,14,14,14,402236840,10,3,322352,2667291,3618088,56465,6796043586,2601581,163255830,2050
288792.26,28,253952,62,325677,21458849622,11,82429340,1960,14,14,5425,2138,11,657,2668567,0,29,127956,19,61,131622814,1316,1,4,8225,405711859,7,1622847436,18,28,14,5322,657,170891142,4688607,6970332555,657,743,0,3,1,14,14,8857,3,6964326850,6773150901,257653543,411566192,411566192,1,3,1,21401442016,73389,73389,14,14,14,411566196,10,3,327977,2735865,3695006,57840,6964326850,2668567,167202513,2205
290806.01,29,253952,62,333179,21952744970,11,84370978,1984,14,14,5425,2193,11,657,2738765,0,29,130865,19,61,131634880,1316,1,4,8225,414939462,7,1659693232,18,28,14,5322,657,174933327,4774327,7144523160,657,743,0,3,1,14,14,8857,3,7138369846,6930333918,263718279,420955495,420955495,1,3,1,21888833804,73389,73389,14,14,14,420939115,10,3,330965,2807726,3790649,59301,7138369846,2738765,171149209,2205
292821.91,29,253952,62,340630,22443249718,11,86275193,2010,14,14,5425,2233,11,657,2809164,0,29,133777,19,61,132250246,1316,1,4,8225,424194507,7,1696778028,18,28,14,5322,657,178977425,4935887,7312042942,657,743,0,3,1,14,14,8857,3,7305492539,7086059650,269781596,430312030,430312030,1,3,1,22376225592,73389,73389,14,14,14,430312034,10,3,334153,2879734,3871343,60671,7305492539,2809164,175112760,2205
294834.71,31,253952,62,348286,22948154626,11,88035782,2052,14,14,5425,2276,11,666,2880362,0,29,136775,19,61,134038299,1334,1,4,8225,433704593,7,1734818372,18,28,14,5322,666,183143828,5119648,7488380404,666,755,0,3,1,14,14,8857,3,7482054343,7245977048,275911808,439957000,439973384,1,3,1,22877764032,73389,73389,14,14,14,439957004,10,3,339233,2952641,3961035,62126,7482054343,2880362,179189628,2254
296847.30,32,253952,62,356412,23484151038,11,89499864,2120,14,14,5425,2341,11,675,2954434,0,29,139941,19,61,135537559,1352,1,4,8225,443695400,7,1774781600,18,28,14,5322,675,187565180,5297122,7682685431,675,767,0,3,1,14,14,8857,3,7676060639,7417035268,281956451,450107715,450124099,1,3,1,23405601212,73389,73389,14,14,14,450107719,10,3,346599,3028576,4061627,63757,7676060639,2954434,183510552,2284
298860.71,35,253952,62,364538,24019580348,11,91015792,2185,14,14,5425,2378,11,675,3023347,0,29,143105,19,61,135851275,1352,1,4,8225,453788015,7,1815152060,18,28,14,5322,675,191962012,5450496,7869484521,675,767,0,3,1,14,14,8857,3,7862559997,7587063716,287997452,460328284,460328284,1,3,1,23937070800,73389,73389,14,14,14,460328288,10,3,353205,3099267,4151581,65278,7862559997,3023347,187817606,2284
300865.27,36,253952,62,371615,24485624306,11,92550188,2240,14,14,5425,2441,11,792,3084893,2,29,145859,19,61,154761406,1586,1,4,8225,462493915,7,1849975660,18,28,14,5322,792,195674084,5558777,8041754803,790,843,2,3,1,14,14,8857,3,8034963993,7735438952,293357005,469180789,469180789,1,3,1,24397401060,73389,73389,14,14,14,469180793,10,3,359478,3162301,4240629,66753,8034963993,3084893,191440764,2625
302875.94,36,253952,62,377616,24879308738,12,95043790,2260,15,15,5425,2459,11,855,3124510,4,29,148205,19,61,164788021,1712,1,4,8225,469962375,7,1879849500,18,29,14,5322,855,198484939,5586312,8167025516,851,1325,4,3,1,14,14,8857,3,8160113865,7859225643,298664662,476766137,476766137,1,3,1,24791839156,73389,73389,14,14,14,476766141,10,3,365435,3202874,4299553,67752,8160113865,3124510,194192802,2894
304884.40,40,253952,62,385618,25405236174,12,96384972,2328,15,15,5425,2526,11,1242,3200385,4,29,151327,19,61,230050656,2486,1,4,8225,479794663,7,1919178652,18,29,14,5322,1242,203014721,5772570,8358587852,1238,1747,4,3,1,14,14,8857,3,8351246019,8026768761,304724322,486754530,486754530,1,3,1,25310383624,73389,73389,14,14,14,486738150,10,3,367003,3280467,4386395,69361,8351246019,3200385,198635914,4359
306889.56,40,253952,62,393624,25932173244,12,97561056,2407,15,15,5425,2568,11,1440,3272399,4,29,154424,19,61,264450954,2882,1,4,8225,489652372,7,1958544936,18,29,14,5322,1440,207522078,5897787,8541333217,1436,1985,4,3,1,14,14,8857,3,8534087434,8194094394,310459840,496784524,496784524,1,3,1,25832795280,73389,73389,14,14,14,496784528,10,3,369345,3354177,4472452,70852,8534087434,3272399,203057379,5056
308895.68,40,253952,62,398793,26272076264,13,100296683,2422,15,15,5425,2612,11,1566,3303736,4,29,156447,19,61,285771303,3134,1,4,8225,496009647,7,1983973984,18,29,14,5322,1566,209815398,5899875,8661298866,1562,2055,4,3,1,14,14,8857,3,8653429994,8302432925,315544917,503232899,503232899,1,3,1,26168110780,73389,73389,14,14,14,503232903,10,3,372819,3386322,4510507,71865,8653429994,3303736,205312746,5364
310900.28,40,253952,62,405831,26735855922,13,101374347,2475,16,16,5425,2645,11,1674,3360388,4,29,159156,19,61,305062087,3350,1,4,8225,504683028,7,2018667300,18,30,14,5322,1674,213432385,6007507,8824519576,1670,2150,4,3,1,14,14,8857,3,8817163351,8449875909,320197910,512062987,512062987,1,3,1,26627275356,73389,73389,14,14,14,512062991,10,3,378692,3444287,4589462,73191,8817163351,3360388,208851008,5715
