timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
409927.05,13,253952,62,87171,5741550286,1,15388110,0,786,4,4,4891,600,0,594,700198,8,34240,13,18,117441376,1190,1,0,4,1405,108515131,6,434060524,12,18,8,235,594,0,0,47466628,1253747,1859105101,0,594,640,3,1,14,14,1946,3,1858375362,1812016531,63919155,110112685,110145453,1,3,1,5725859652,73389,73389,14,14,14,110112689,7,3,112126,718683,1022940,15443,1858375362,700198,46445510,1857
411936.38,14,253952,62,95011,6258260432,1,16676102,0,869,4,4,4891,666,0,594,766941,8,37334,13,18,118394590,1190,1,0,4,1405,118268877,6,473075508,12,18,8,235,594,0,0,52068439,1417687,2028404445,0,594,640,3,1,14,14,1946,3,2027116983,1975560731,69961894,120005574,120021958,1,3,1,6240289880,73389,73389,14,14,14,120005578,7,3,115796,787133,1112918,16874,2027116983,766941,50957513,1857
413948.32,14,253952,62,103086,6791481610,1,17946998,0,947,4,4,4891,703,0,594,832738,8,40491,13,18,120228622,1190,1,0,4,1405,128353552,6,513284772,12,18,8,235,594,0,0,56751914,1555658,2199763628,0,594,640,3,1,14,14,1946,3,2197649368,2143702594,76037714,130250275,130250275,1,3,1,6773014332,73389,73389,14,14,14,130250279,7,3,119104,854587,1192659,18258,2197649368,832738,55561417,1857
415959.08,16,253952,62,111068,7318644138,1,19231665,0,1037,4,4,4891,775,0,594,900518,8,43660,13,18,120542338,1190,1,0,4,1405,138309106,6,553171812,12,18,8,235,594,0,0,61431399,1644042,2374832132,0,594,640,3,1,14,14,1946,3,2372944102,2310139193,82065217,140347520,140363904,1,3,1,7297219104,73389,73389,14,14,14,140331140,7,3,121337,924161,1262818,19752,2372944102,900518,60170914,1857
417968.14,16,253952,62,119126,7848338004,1,20456265,0,1118,4,4,4891,813,0,594,967188,8,46810,13,18,120542338,1190,1,0,4,1405,148345916,6,593383664,12,18,8,235,594,0,0,66097894,1777733,2545886711,0,594,640,3,1,14,14,1946,3,2543830213,2477427361,88052392,150511189,150511189,1,3,1,7826581860,73389,73389,14,14,14,150511193,7,3,123459,992490,1345704,21145,2543830213,967188,64754684,1857
419975.07,17,253952,62,127331,8387701860,1,21547208,0,1210,4,4,4891,878,0,594,1037036,8,50036,13,18,120542338,1190,1,0,4,1405,158543702,6,634174808,12,18,8,235,594,0,0,70967719,1881003,2722162776,0,594,640,3,1,14,14,1946,3,2719538148,2647464726,94119981,160871466,160871466,1,3,1,8365316264,73389,73389,14,14,14,160871470,7,3,127829,1064070,1451373,22629,2719538148,1037036,69519017,1857
421983.77,17,253952,62,135568,8931250286,1,22667253,0,1301,4,4,4891,922,0,594,1107299,8,53259,13,18,120542338,1190,1,0,4,1405,168808452,6,675233808,12,18,8,235,594,0,0,75777282,1963364,2900283893,0,594,640,3,1,14,14,1946,3,2898141696,2819297385,100114639,171282166,171282166,1,3,1,8906672664,73389,73389,14,14,14,171282170,7,3,134101,1136134,1544162,24088,2898141696,1107299,74235967,1857
423994.10,18,253952,62,143845,9476563466,1,23782855,0,1396,4,4,4891,980,0,603,1178628,8,56506,13,18,122354497,1208,1,0,4,1405,179087532,6,716285548,12,18,8,235,603,0,0,80635335,2044900,3078630439,0,603,649,3,1,14,14,1946,3,3075921106,2991659851,106141796,181723919,181723919,1,3,1,9449643820,73389,73389,14,14,14,181723923,7,3,137128,1209212,1634384,25574,3075921106,1178628,79003972,1890
426001.93,19,253952,62,151959,10011009614,1,24843517,0,1488,4,4,4891,1025,0,639,1250433,8,59692,13,18,128917220,1280,1,0,4,1405,189218178,6,756743380,12,18,8,235,639,0,0,85501880,2164549,3249746732,0,639,696,3,1,14,14,1946,3,3247276199,3159857897,112173797,191999673,191999673,1,3,1,9983983028,73389,73389,14,14,14,191999677,7,3,138135,1282796,1720475,26983,3247276199,1250433,83784607,2037
428013.31,19,253952,62,160006,10541092412,1,25984380,0,1592,4,4,4891,1070,0,657,1325217,8,62838,13,18,131927512,1316,1,0,4,1405,199188003,6,796622928,12,18,8,235,657,0,0,90347021,2233741,3423083736,0,657,716,3,1,14,14,1946,3,3421193993,3327544049,118210322,202144355,202144355,1,3,1,10511506492,73389,73389,14,14,14,202144359,7,3,140336,1359381,1822622,28423,3421193993,1325217,88527768,2101
430020.85,21,253952,62,168526,11101377626,1,27020736,0,1689,4,4,4891,1135,1,657,1402298,8,66186,13,18,132856594,1316,1,0,4,1405,209756390,6,839025560,12,18,8,235,657,0,0,95305179,2273568,3609676102,0,657,716,3,1,14,14,1946,3,3606847875,3504852434,124231895,212862921,212862921,1,3,1,11068871924,73389,73389,14,14,14,212862925,7,3,140903,1438324,1919807,29984,3606847875,1402298,93388915,2101
432026.09,21,253952,62,175239,11543178958,2,29176635,0,1732,4,4,4891,1171,1,657,1447989,8,68809,13,18,132856594,1316,1,0,4,1405,218111489,6,872381168,12,18,8,235,657,0,0,98465379,2283071,3753717395,0,657,716,3,1,14,14,1946,3,3751009271,3644117745,129554588,221353263,221353263,1,3,1,11510369708,73389,73389,14,14,14,221353267,7,3,145728,1485217,1999730,31167,3751009271,1447989,96469314,2101
434040.59,21,253952,62,182317,12009974804,2,30675778,0,1779,5,5,4891,1220,1,666,1502286,8,71601,13,18,134309813,1334,1,0,4,1405,226937456,6,907749824,12,19,8,235,666,0,0,102225855,2377572,3910491540,0,666,721,3,1,14,14,1946,3,3907018224,3791620641,134890107,230271304,230287688,1,3,1,11974107840,73389,73389,14,14,14,230271308,7,3,153013,1540930,2067671,32469,3907018224,1502286,100161982,2128
436051.54,21,253952,62,190275,12534611254,2,31836982,0,1872,5,5,4891,1263,1,666,1574286,8,74713,13,18,134309813,1334,1,0,4,1405,236851638,6,947406552,12,19,8,235,666,0,0,107016139,2505903,4079978086,0,666,721,3,1,14,14,1946,3,4076859886,3957204310,140955574,240342258,240342258,1,3,1,12497797448,73389,73389,14,14,14,240342262,7,3,156686,1614783,2153753,33870,4076859886,1574286,104866356,2128
438058.15,21,253952,62,198358,13068079202,2,32964037,0,1970,5,5,4891,1327,1,666,1650132,8,77908,13,18,134309813,1334,1,0,4,1405,246939709,6,987694292,12,19,8,235,666,0,0,111859420,2583057,4253725219,0,666,721,3,1,14,14,1946,3,4250045158,4125863945,146985872,250556350,250556350,1,3,1,13028930232,73389,73389,14,14,14,250556354,7,3,161311,1692473,2240804,35329,4250045158,1650132,109622756,2128
440063.98,23,253952,62,206835,13627151146,2,34006482,0,2066,5,5,4891,1373,1,666,1725189,8,81229,13,18,134623529,1334,1,0,4,1405,257495146,6,1029980584,12,19,8,235,666,0,0,116674702,2642796,4437820580,0,666,721,3,1,14,14,1946,3,4433570203,4302461706,152893853,261264121,261264121,1,3,1,13585734324,73389,73389,14,14,14,261264125,7,3,162890,1769355,2338858,36846,4433570203,1725189,114340160,2128
442069.73,23,253952,62,212765,14017613658,3,36772851,0,2086,5,5,4891,1417,1,666,1757013,8,83551,13,18,134623529,1334,1,0,4,1405,264865503,6,1059462012,12,19,8,235,666,0,0,118921592,2642877,4566881008,0,666,721,3,1,14,14,1946,3,4562544414,4425772091,157904749,268755039,268755039,1,3,1,13975262060,73389,73389,14,14,14,268755043,7,3,166042,1802027,2388926,37922,4562544414,1757013,116537062,2128
444074.84,23,253952,62,220304,14513933838,3,37632184,0,2141,6,6,4891,1471,1,675,1815745,8,86516,13,18,136423021,1352,1,0,4,1405,274242803,6,1096971212,12,20,8,235,675,0,0,122630484,2689975,4732740294,0,675,729,3,1,14,14,1946,3,4728913925,4582472653,162454005,278267222,278267222,1,3,1,14469895576,73389,73389,14,14,14,278267226,7,3,167679,1862210,2455849,39313,4728913925,1815745,120179179,2157
446083.78,23,253952,62,226758,14939123326,4,40277314,0,2165,7,7,4891,1506,1,675,1857788,8,89039,13,18,136435087,1352,1,0,4,1405,282223987,6,1128895948,12,21,8,235,675,0,0,125499319,2706031,4872085286,0,675,729,3,1,14,14,1946,3,4868021293,4716975810,168034977,286378573,286394957,1,3,1,14891685828,73389,73389,14,14,14,286378577,7,3,172230,1905403,2511721,40456,4868021293,1857788,122992255,2157
448092.34,23,253952,62,235066,15486383660,4,41499202,0,2257,7,7,4891,1563,1,675,1935868,8,92309,13,18,136736737,1352,1,0,4,1405,292590509,6,1170362036,12,21,8,235,675,0,0,130212803,2827815,5056233683,0,675,729,3,1,14,14,1946,3,5051729994,4890046336,174069967,296877670,296877670,1,3,1,15437638872,73389,73389,14,14,14,296877674,7,3,176178,1985360,2614692,41983,5051729994,1935868,127602942,2157
450097.51,24,253952,62,243251,16025957112,4,42610834,0,2347,7,7,4891,1609,1,675,2004836,8,95497,13,18,136736737,1352,1,0,4,1405,302762123,6,1211048492,12,21,8,235,675,0,0,134812206,2903647,5230747030,0,675,729,3,1,14,14,1946,3,5226351528,5060289974,179810878,307227152,307227152,1,3,1,15975811936,73389,73389,14,14,14,307227156,7,3,180460,2056079,2708634,43424,5226351528,2004836,132108579,2157
452103.98,25,253952,62,248685,16383962032,5,45478940,0,2360,7,7,4891,1647,1,675,2034608,8,97635,13,18,136736737,1352,1,0,4,1405,309519857,6,1238079428,12,21,8,235,675,0,0,136976801,2904297,5350578157,0,675,729,3,1,14,14,1946,3,5345695946,5173673812,184863235,314064869,314064869,1,3,1,16331373220,73389,73389,14,14,14,314064873,7,3,184254,2086744,2744610,44419,5345695946,2034608,134237248,2157
454109.13,29,253952,62,254427,16761536674,5,47062979,0,2385,7,7,4891,1689,1,675,2068270,8,99876,13,18,136736737,1352,1,0,4,1405,316635316,6,1266476564,12,21,8,235,675,0,0,139350338,2904341,5475172921,0,675,729,3,1,14,14,1946,3,5470542631,5292978540,188819915,321297961,321297961,1,3,1,16707494004,73389,73389,14,14,14,321297965,7,3,186315,2121394,2782621,45463,5470542631,2068270,136572863,2157
456117.00,30,253952,62,261892,17254201724,5,48319447,0,2440,8,8,4891,1732,1,675,2129810,8,102807,13,18,136736737,1352,1,0,4,1405,325899773,6,1303599092,12,22,8,235,675,0,0,143437934,3031951,5637095290,0,675,729,3,1,14,14,1946,3,5632364920,5448935352,194276997,330711396,330711396,1,3,1,17196992624,73389,73389,14,14,14,330711400,7,3,196828,2184520,2892638,46799,5632364920,2129810,140550599,2157
458128.44,32,253952,62,269872,17781583094,5,49630704,0,2514,8,8,4891,1788,2,747,2204660,8,105955,13,18,149351605,1496,1,0,4,1405,335846591,6,1343386364,12,22,8,235,747,0,0,147961068,3252850,5817463638,0,747,794,3,1,14,14,1946,3,5812172528,5616064198,200309898,340767681,340767681,1,3,1,17719919444,73389,73389,14,14,14,340767685,7,3,198663,2261206,2982381,48298,5812172528,2204660,144984160,2428
460137.56,32,253952,62,277896,18309989884,5,51052791,0,2588,8,8,4891,1838,2,756,2274096,8,109083,13,18,151791580,1514,1,0,4,1405,345798865,6,1383131120,12,22,8,235,756,0,0,152488561,3377303,5993372110,0,756,799,3,1,14,14,1946,3,5987783962,5782928357,206355784,350877880,350877880,1,3,1,18245649792,73389,73389,14,14,14,350877884,7,3,202018,2332401,3063397,49746,5987783962,2274096,149429814,2457
462143.11,33,253952,62,285264,18795658444,5,52433057,0,2653,8,8,4891,1882,2,819,2334642,8,111955,13,18,161956531,1640,1,0,4,1405,354922960,6,1419627256,12,22,8,235,819,0,0,156492732,3545861,6155928459,0,819,874,3,1,14,14,1946,3,6150322695,5936683099,211894894,360164561,360164561,1,3,1,18728557204,73389,73389,14,14,14,360164565,7,3,203432,2394537,3134095,51095,6150322695,2334642,153364438,2692
464150.85,33,253952,62,290878,19165483976,6,55112270,0,2663,8,8,4891,1919,2,864,2366855,8,114179,13,18,169367121,1730,1,0,4,1405,361928586,6,1447714344,12,22,8,235,864,0,0,158817896,3545945,6277755739,0,864,901,3,1,14,14,1946,3,6272853158,6053288425,216898473,367254071,367270455,1,3,1,19097211724,73389,73389,14,14,14,367254075,7,3,207205,2427672,3170033,52109,6272853158,2366855,155653744,2833
466164.38,35,253952,62,298011,19635284188,6,56469427,0,2714,9,9,4891,1962,2,891,2438404,8,116968,13,18,174617956,1784,1,0,4,1405,370779489,6,1483117956,12,23,8,235,891,0,0,163004327,3922963,6435704643,0,891,926,3,1,14,14,1946,3,6429862385,6201817839,222802712,376254032,376254032,1,3,1,19565209696,73389,73389,14,14,14,376254036,7,3,210984,2500817,3244857,53409,6429862385,2438404,159765502,2932
468176.97,38,253952,62,305424,20123108698,6,58095417,0,2766,9,9,4891,2013,3,936,2501327,8,119883,13,18,182123887,1874,1,0,4,1405,379999245,6,1519996980,12,23,8,235,936,0,0,167207953,4255423,6598537184,0,936,971,3,1,14,14,1946,3,6592412060,6356196609,228857151,385583832,385600216,1,3,1,20050359296,73389,73389,14,14,14,385583836,7,3,212947,2565424,3312009,54766,6592412060,2501327,163902130,3099
470181.95,38,253952,62,311626,20531469398,7,60285860,0,2801,9,9,4891,2050,3,945,2547863,8,122300,13,18,183878533,1892,1,0,4,1405,387675563,6,1550702252,12,23,8,235,945,0,0,170266915,4368657,6735758275,0,945,978,3,1,14,14,1946,3,6730041911,6485670491,234218373,393386046,393386046,1,3,1,20456074424,73389,73389,14,14,14,393386050,7,3,214421,2613182,3359779,55902,6730041911,2547863,166913431,3127
472199.78,38,253952,62,317623,20926757198,7,62276204,0,2819,10,10,4891,2091,3,945,2591023,8,124643,13,18,184192249,1892,1,0,4,1405,395107335,6,1580364644,12,24,8,235,945,0,0,173190166,4439312,6870507097,0,945,978,3,1,14,14,1946,3,6864423492,6610883698,239139395,400940341,400940341,1,3,1,20848897764,73389,73389,14,14,14,400940345,7,3,221171,2657535,3421666,57019,6864423492,2591023,169774895,3127
474208.45,38,253952,62,324553,21383462154,7,64164013,0,2853,10,10,4891,2135,3,954,2652186,8,127362,13,18,186004696,1910,1,0,4,1405,403735874,6,1614943496,12,24,8,235,954,0,0,177134643,4627131,7027689790,0,954,985,3,1,14,14,1946,3,7021727047,6755606852,245212949,409659615,409675999,1,3,1,21302300012,73389,73389,14,14,14,409659619,7,3,222510,2720222,3498679,58319,7021727047,2652186,173642500,3163
476213.46,41,253952,62,330125,21750221458,8,66251404,0,2877,10,10,4891,2168,3,954,2685191,8,129532,13,18,186318412,1910,1,0,4,1405,410640784,6,1642563136,12,24,8,235,954,0,0,179548876,4637351,7149098497,0,954,985,3,1,14,14,1946,3,7142519277,6871554637,249723983,416677556,416677556,1,3,1,21667232944,73389,73389,14,14,14,416677560,7,3,223684,2754224,3535726,59320,7142519277,2685191,176019771,3163
478218.38,41,253952,62,335579,22109923210,8,68292193,0,2909,10,10,4891,2206,3,1017,2720790,8,131649,13,18,196833368,2036,1,0,4,1405,417327010,6,1669308040,12,24,8,235,1017,0,0,181924852,4639947,7273496525,0,1017,1035,3,1,14,14,1946,3,7267084757,6985573371,254141993,423543723,423543723,1,3,1,22023421660,73389,73389,14,14,14,423527343,7,3,229555,2790777,3591816,60353,7267084757,2720790,178339749,3357
480232.34,41,253952,62,341341,22490365086,8,69929437,0,2944,11,11,4891,2241,3,1053,2766669,8,133937,13,18,204367647,2108,1,0,4,1405,424593088,6,1698242940,12,25,8,235,1053,0,0,185042616,4971523,7400901133,0,1053,1074,3,1,14,14,1946,3,7394498963,7106015337,259215086,430815172,430815172,1,3,1,22402388976,73389,73389,14,14,14,430815176,7,3,236745,2837849,3669614,61408,7394498963,2766669,181379834,3487
482248.28,42,253952,62,347439,22891584260,8,72145962,0,3002,11,11,4891,2283,3,1062,2827033,8,136313,13,18,206180580,2126,1,0,4,1405,432110209,6,1728376348,12,25,8,235,1062,0,0,188538941,5347351,7544984323,0,1062,1085,3,1,14,14,1946,3,7538186648,7233748360,265279296,438439321,438439321,1,3,1,22798844724,73389,73389,14,14,14,438439325,7,3,237496,2899622,3733549,62596,7538186648,2827033,184812355,3520
484253.42,42,253952,62,353053,23261687310,9,74262600,0,3041,11,11,4891,2317,3,1062,2865171,8,138518,13,18,206180580,2126,1,0,4,1405,439105940,6,1756359252,12,25,8,235,1062,0,0,191209346,5413155,7666087145,0,1062,1085,3,1,14,14,1946,3,7659054778,7350450553,269955310,445551248,445551248,1,3,1,23168664928,73389,73389,14,14,14,445551252,7,3,239397,2938792,3791703,63592,7659054778,2865171,187424710,3520
486267.14,43,253952,62,358928,23648316088,9,75790585,0,3068,12,12,4891,2355,3,1062,2912755,8,140802,13,18,206494296,2126,1,0,4,1405,446332029,6,1785328116,12,26,8,235,1062,0,0,194036021,5623959,7801409600,0,1062,1085,3,1,14,14,1946,3,7794787496,7473108354,274672211,452896869,452913253,1,3,1,23550637220,73389,73389,14,14,14,452896873,7,3,241047,2987557,3853331,64715,7794787496,2912755,190188865,3520
488282.19,43,253952,62,365140,24057935448,9,77920875,0,3123,12,12,4891,2393,3,1062,2967097,8,143237,13,18,206808012,2126,1,0,4,1405,454068887,6,1816275548,12,26,8,235,1062,0,0,197435898,5959057,7932560264,0,1062,1085,3,1,14,14,1946,3,7925279517,7602787361,280530880,460743917,460760301,1,3,1,23958683716,73389,73389,14,14,14,460743921,7,3,245382,3043226,3919176,65792,7925279517,2967097,193524029,3520
490297.63,44,253952,62,371158,24454804626,9,80377375,0,3176,12,12,4891,2435,3,1134,3023301,8,145609,13,18,219109899,2270,1,0,4,1405,461579779,6,1846319116,12,26,8,235,1134,0,0,200669557,6511548,8068371017,0,1134,1203,3,1,14,14,1946,3,8061085506,7728454071,286761418,468345205,468345205,1,3,1,24353950692,73389,73389,14,14,14,468345209,7,3,246264,3100758,3982309,66922,8061085506,3023301,196694690,3789
492310.52,45,253952,62,377157,24848908304,9,82403423,0,3226,12,12,4891,2467,3,1170,3073679,8,147948,13,18,225104752,2342,1,0,4,1405,469035861,6,1876078788,12,26,8,235,1170,0,0,203887116,7288275,8197990926,0,1170,1260,3,1,14,14,1946,3,8190693718,7852934741,292774233,475891752,475908136,1,3,1,24746371136,73389,73389,14,14,14,475891756,7,3,247383,3152404,4033788,67985,8190693718,3073679,199860908,3935
494326.30,47,253952,62,383093,25240186342,9,84737744,0,3278,12,12,4891,2506,3,1206,3139394,8,150263,13,18,232065648,2414,1,0,4,1405,476370652,6,1905482608,12,26,8,235,1206,0,0,207086333,7866892,8332831552,0,1206,1317,3,1,14,14,1946,3,8325282144,7977047177,298888374,483347743,483364127,1,3,1,25134082668,73389,73389,14,14,14,483347747,7,3,250536,3219456,4102504,69104,8325282144,3139394,202991545,4073
496340.66,47,253952,62,389135,25638326734,9,86657496,0,3334,12,12,4891,2545,3,1215,3199779,8,152614,13,18,233853358,2432,1,0,4,1405,483818198,6,1935272792,12,26,8,235,1215,0,0,210227282,8549078,8470258419,0,1215,1333,3,1,14,14,1946,3,8463449744,8103444330,304592459,490951190,490951190,1,3,1,25528609944,73389,73389,14,14,14,490934810,7,3,251609,3284174,4161396,70251,8463449744,3199779,206073742,4105
498347.10,49,253952,62,394267,25976654992,10,89084962,0,3365,12,12,4891,2577,3,1224,3235118,8,154646,13,18,235689514,2450,1,0,4,1405,490263341,6,1961053364,12,26,8,235,1224,0,0,212531938,8587064,8585193283,0,1224,1340,3,1,14,14,1946,3,8577261077,8210613572,309380736,497421982,497421982,1,3,1,25865943096,73389,73389,14,14,14,497421986,7,3,253117,3320439,4201250,71191,8577261077,3235118,208338645,4134
