timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
427410.84,15,253952,62,84228,5547923130,2,15161243,991,5,5,4340,592,0,576,749671,0,9,33120,11,113488581,1154,1,0,4,1496,104954315,9,419752692,10,19,5,1585,576,0,0,51957676,1371436,1780062128,0,576,629,0,3,1,14,14,2084,0,3,1778663960,1749602431,68276836,106500457,106500457,1,3,1,0,5538023796,73389,73389,14,14,14,106500461,11,3,122790,767539,1109011,14813,1778663960,749671,50850435,1954
429419.76,15,253952,62,92275,6077825182,2,16227715,1090,5,5,4340,627,0,576,821260,0,9,36278,11,114441795,1154,1,0,4,1496,115016744,9,460066976,10,19,5,1585,576,0,0,56851976,1443806,1951082824,0,576,629,0,3,1,14,14,2084,0,3,1949775471,1916465723,74276970,116690417,116690417,1,3,1,0,6067901716,73389,73389,14,14,14,116690421,11,3,125236,840845,1214831,16206,1949775471,821260,55639092,1954
431424.87,15,253952,62,99675,6565675356,2,17286382,1159,5,5,4340,695,0,576,877185,0,9,39203,11,115407075,1154,1,0,4,1496,124236217,9,496944868,10,19,5,1585,576,0,0,60906150,1467849,2101910751,0,576,629,0,3,1,14,14,2084,0,3,2100324374,2070059385,79419476,126075402,126075402,1,3,1,0,6555920936,73389,73389,14,14,14,126075406,11,3,127172,898164,1278744,17490,2100324374,877185,59629504,1954
433434.34,15,253952,62,105791,6969280778,3,19776687,1181,6,6,4340,731,0,585,915862,0,9,41619,11,118356992,1172,1,0,4,1496,131898496,9,527529380,10,20,5,1585,585,0,0,63877850,1502947,2224861075,0,585,634,0,3,1,14,14,2084,0,3,2222639874,2197220057,84913056,133830179,133830179,1,3,1,0,6959169340,73389,73389,14,14,14,133830183,11,3,132003,937822,1341708,18502,2222639874,915862,62538342,1984
435444.59,15,253952,62,113769,7494902166,3,20954907,1262,6,6,4340,785,0,594,986846,0,9,44757,11,119856017,1190,1,0,4,1496,141838036,9,567296008,10,20,5,1585,594,0,0,68618156,1624519,2396167702,0,594,645,0,3,1,14,14,2084,0,3,2394039024,2362769879,90939577,143936060,143936060,1,3,1,0,7484675152,73389,73389,14,14,14,143936064,11,3,137394,1010522,1435588,19929,2394039024,986846,67184936,2026
437451.97,17,253952,62,122080,8042620886,3,22064592,1357,6,6,4340,828,0,612,1057712,0,9,48020,11,123052895,1226,1,0,4,1496,152227249,9,608779876,10,20,5,1585,612,0,0,73434931,1715424,2564257574,0,612,661,0,3,1,14,14,2084,0,3,2562868729,2535156116,96938993,154479991,154479991,1,3,1,0,8032959564,73389,73389,14,14,14,154479995,11,3,138795,1083040,1535678,21307,2562868729,1057712,71901803,2088
439459.07,17,253952,62,130810,8617597742,3,23183148,1448,6,6,4340,895,0,612,1128854,0,9,51459,11,123052895,1226,1,0,4,1496,163062349,9,652249396,10,20,5,1585,612,0,0,78322716,1761903,2745209409,0,612,661,0,3,1,14,14,2084,0,3,2742850004,2716121110,102979449,165519760,165536144,1,3,1,0,8606175584,73389,73389,14,14,14,165503380,11,3,142921,1155934,1655681,22823,2742850004,1128854,76669763,2088
441464.33,19,253952,62,137128,9033579300,4,25572847,1482,6,6,4340,926,0,630,1171123,0,9,53950,11,125947585,1262,1,0,4,1496,170977240,9,683908960,10,20,5,1585,630,0,0,81335055,1773476,2880980130,0,630,675,0,3,1,14,14,2084,0,3,2878110010,2847154383,108389291,173530648,173530648,1,3,1,0,9023593728,73389,73389,14,14,14,173530652,11,3,143178,1199311,1703720,23935,2878110010,1171123,79634187,2138
443470.32,24,253952,62,144396,9511140688,4,26730935,1523,7,7,4340,981,1,657,1225806,2,9,56799,11,130700153,1316,1,0,4,1496,180015861,9,720063444,10,21,5,1585,657,0,0,85032220,1803116,3033851891,0,655,696,2,3,1,14,14,2084,0,3,3030972941,2997879372,113265655,182682383,182682383,1,3,1,0,9499483948,73389,73389,14,14,14,182682387,11,3,147277,1255339,1764568,25220,3030972941,1225806,83270650,2216
445476.44,24,253952,62,149656,9857452760,6,29490499,1537,8,8,4340,1017,1,657,1254737,2,9,58870,11,130700153,1316,1,0,4,1496,186562800,9,746186524,10,22,5,1585,657,0,0,87254500,1803391,3144709618,0,655,696,2,3,1,14,14,2084,0,3,3142202476,3107059915,118246943,189339876,189339876,1,3,1,0,9845673584,73389,73389,14,14,14,189339880,11,3,154598,1285027,1803642,26148,3142202476,1254737,85453942,2216
447486.10,24,253952,62,157119,10349395504,6,30533785,1617,9,9,4340,1065,1,657,1320525,2,9,61803,11,131013869,1316,1,0,4,1496,195865010,9,783395392,10,23,5,1585,657,0,0,91835248,1925235,3303799187,0,655,696,2,3,1,14,14,2084,0,3,3301074864,3262230000,123977223,198774013,198774013,1,3,1,0,10336248708,73389,73389,14,14,14,198774017,11,3,159905,1352343,1911392,27465,3301074864,1320525,89927092,2216
449499.83,24,253952,62,164493,10834849662,6,31671849,1708,9,9,4340,1106,1,657,1389398,2,9,64703,11,131327585,1316,1,0,4,1496,205058052,9,820232208,10,23,5,1585,657,0,0,96575349,2086470,3458753317,0,655,696,2,3,1,14,14,2084,0,3,3455742552,3415246885,129990846,208097780,208114164,1,3,1,0,10821084592,73389,73389,14,14,14,208097784,11,3,163762,1422817,2001373,28737,3455742552,1389398,94577370,2216
451505.28,24,253952,62,170325,11219409128,7,33929194,1739,9,9,4340,1150,1,666,1427549,4,9,66981,11,132769189,1334,1,0,4,1496,212307393,9,849229572,10,23,5,1585,666,0,0,99349215,2108004,3585850451,0,662,709,4,3,1,14,14,2084,0,3,3582605033,3536751530,135047241,215467533,215467533,1,3,1,0,11204311748,73389,73389,14,14,14,215467537,11,3,167715,1461947,2041247,29806,3582605033,1427549,97311463,2245
453510.83,24,253952,62,175776,11578214444,7,35721060,1768,9,9,4340,1177,1,666,1459035,4,9,69111,11,132769189,1334,1,0,4,1496,219066363,9,876200992,10,23,5,1585,666,0,0,101806928,2108072,3697900019,0,662,709,4,3,1,14,14,2084,0,3,3694292328,3649603449,139296611,222387170,222387170,1,3,1,0,11564132872,73389,73389,14,14,14,222387174,11,3,172292,1494277,2081260,30720,3694292328,1459035,99729265,2245
455519.24,24,253952,62,181830,11979047696,7,37253052,1804,10,10,4340,1223,1,666,1505386,4,9,71539,11,132769189,1334,1,0,4,1496,226727222,9,906908888,10,24,5,1585,666,0,0,105173642,2207235,3825897348,0,662,709,4,3,1,14,14,2084,0,3,3822173614,3776161338,144288981,230059583,230059583,1,3,1,0,11963098348,73389,73389,14,14,14,230059587,11,3,179659,1541770,2147265,31793,3822173614,1505386,103030099,2245
457527.81,25,253952,62,188676,12428891754,7,38584143,1877,10,10,4340,1262,1,675,1576009,4,9,74212,11,134521220,1352,1,0,4,1496,235206850,9,940827400,10,24,5,1585,675,0,0,109653912,2423102,3980832816,0,671,719,4,3,1,14,14,2084,0,3,3977230291,3918656804,150294567,238659654,238659654,1,3,1,0,12410302040,73389,73389,14,14,14,238659658,11,3,182033,1613962,2243595,33070,3977230291,1576009,107414176,2281
459537.47,27,253952,62,195993,12911141908,7,39912400,1960,10,10,4340,1323,2,702,1641030,4,9,77088,11,139280691,1406,1,0,4,1496,244290898,9,977034288,10,24,5,1585,702,0,0,114228777,2584014,4136565050,0,698,750,4,3,1,14,14,2084,0,3,4132545540,4070701981,156334402,247919600,247919600,1,3,1,0,12891819232,73389,73389,14,14,14,247919604,11,3,186140,1680619,2327872,34393,4132545540,1641030,111904922,2383
461547.00,27,253952,62,202761,13356547720,7,41368249,2025,10,10,4340,1355,2,711,1703334,4,9,79742,11,141080159,1424,1,0,4,1496,252740624,9,1010962496,10,24,5,1585,711,0,0,118556644,2839579,4284093008,0,707,770,4,3,1,14,14,2084,0,3,4279930014,4211293243,162343916,256459094,256459094,1,3,1,0,13335872920,73389,73389,14,14,14,256459098,11,3,190127,1744495,2404846,35599,4279930014,1703334,116155960,2419
463552.14,27,253952,62,208059,13705374292,8,43858020,2050,10,10,4340,1401,2,720,1736066,4,9,81829,11,142892717,1442,1,0,4,1496,259303803,9,1037215212,10,24,5,1585,720,0,0,121001753,2843585,4398210371,0,716,777,4,3,1,14,14,2084,0,3,4393948741,4321423715,167281394,263149355,263149355,1,3,1,0,13683766492,73389,73389,14,14,14,263149359,11,3,191869,1778146,2449797,36563,4393948741,1736066,118556216,2443
465564.31,28,253952,62,214460,14127657474,8,45416651,2095,11,11,4340,1432,2,720,1791776,4,9,84330,11,143206433,1442,1,0,4,1496,267264840,9,1069059360,10,25,5,1585,720,0,0,124819852,3049317,4538085957,0,716,777,4,3,1,14,14,2084,0,3,4534871470,4455065648,172803191,271223620,271223620,1,3,1,0,14102776304,73389,73389,14,14,14,271207240,11,3,200023,1835230,2526663,37718,4534871470,1791776,122297567,2443
467571.66,30,253952,62,221023,14559700802,8,47073546,2150,11,11,4340,1469,2,720,1851359,4,9,86903,11,143206433,1442,1,0,4,1496,275458623,9,1101834492,10,25,5,1585,720,0,0,129005774,3216396,4678571360,0,716,777,4,3,1,14,14,2084,0,3,4674301350,4591583868,178864508,279500970,279500970,1,3,1,0,14534050472,73389,73389,14,14,14,279500974,11,3,204528,1896300,2616560,38871,4674301350,1851359,126392737,2443
469577.11,30,253952,62,227170,14965024124,8,48448831,2196,11,11,4340,1520,2,720,1908792,4,9,89323,11,143206433,1442,1,0,4,1496,283081990,9,1132327960,10,25,5,1585,720,0,0,132712914,3339692,4814661660,0,716,777,4,3,1,14,14,2084,0,3,4810003429,4719672098,184056733,287266098,287266098,1,3,1,0,14937837128,73389,73389,14,14,14,287266102,11,3,209276,1955126,2684580,40018,4810003429,1908792,130032987,2443
471587.71,30,253952,62,232296,15302892220,9,51248843,2204,11,11,4340,1543,3,720,1940104,4,9,91329,11,143520149,1442,1,0,4,1496,289482181,9,1157928724,10,25,5,1585,720,0,0,135052060,3346557,4923982489,0,716,777,4,3,1,14,14,2084,0,3,4919494759,4826609947,189201872,293724824,293724824,1,3,1,0,15273690880,73389,73389,14,14,14,293724828,11,3,215309,1987285,2726582,40918,4919494759,1940104,132330217,2443
473601.42,31,253952,62,238797,15730811986,9,52616042,2231,12,12,4340,1597,3,720,1999044,4,9,93884,11,143520149,1442,1,0,4,1496,297545870,9,1190183480,10,26,5,1585,720,0,0,138984372,3569426,5066822574,0,716,777,4,3,1,14,14,2084,0,3,5062609039,4961741261,194719305,301920254,301920254,1,3,1,0,15699853240,73389,73389,14,14,14,301920258,11,3,219807,2047696,2805290,42131,5062609039,1999044,136183951,2443
475606.81,31,253952,62,244477,16105578260,10,55027145,2268,12,12,4340,1622,3,720,2044452,4,9,96101,11,143520149,1442,1,0,4,1496,304603110,9,1218412440,10,26,5,1585,720,0,0,141986437,3654900,5192582205,0,716,777,4,3,1,14,14,2084,0,3,5188578013,5080154766,200219647,309095558,309111942,1,3,1,0,16072969048,73389,73389,14,14,14,309095562,11,3,222497,2094193,2851977,43152,5188578013,2044452,139139443,2443
477612.21,31,253952,62,249607,16443032804,10,56798145,2301,12,12,4340,1665,3,720,2076207,4,9,98126,11,143520149,1442,1,0,4,1496,311024079,9,1244096316,10,26,5,1585,720,0,0,144348945,3658552,5301497671,0,716,777,4,3,1,14,14,2084,0,3,5296531960,5186744013,204355747,315574986,315574986,1,3,1,0,16409899304,73389,73389,14,14,14,315574990,11,3,232832,2126798,2908912,44070,5296531960,2076207,141445116,2443
479620.77,31,253952,62,254952,16794613786,10,58581324,2334,13,13,4340,1688,3,720,2116284,4,9,100202,11,143520149,1442,1,0,4,1496,317637310,9,1270484384,10,27,5,1585,720,0,0,147037653,3761184,5417877202,0,716,777,4,3,1,14,14,2084,0,3,5412933602,5297918399,208848032,322300174,322316558,1,3,1,0,16759609080,73389,73389,14,14,14,322300178,11,3,237100,2167810,2977986,45018,5412933602,2116284,144064866,2443
481635.45,31,253952,62,260529,17163336296,10,60735424,2383,13,13,4340,1737,3,729,2174820,4,9,102406,11,145018457,1460,1,0,4,1496,324574028,9,1298296112,10,27,5,1585,729,0,0,150533823,4271579,5544767508,0,725,786,4,3,1,14,14,2084,0,3,5540088118,5414712156,214878140,329335770,329352154,1,3,1,0,17125460072,73389,73389,14,14,14,329335774,11,3,240440,2227675,3056804,46105,5540088118,2174820,147482342,2481
483640.79,31,253952,62,265771,17508203268,11,63249724,2438,13,13,4340,1761,3,729,2228463,4,9,104436,11,145018457,1460,1,0,4,1496,331043240,9,1324172960,10,27,5,1585,729,0,0,153631798,4447052,5661129850,0,725,786,4,3,1,14,14,2084,0,3,5655814532,5524095750,220855236,335929886,335929886,1,3,1,0,17468354104,73389,73389,14,14,14,335929890,11,3,245539,2282474,3132649,47051,5655814532,2228463,150504584,2481
485657.51,31,253952,62,270234,17802850250,11,64866539,2458,13,13,4340,1783,3,747,2261587,4,9,106196,11,148028633,1496,1,0,4,1496,336665189,9,1346596212,10,27,5,1585,747,0,0,156022985,4490767,5755121429,0,743,804,4,3,1,14,14,2084,0,3,5749848023,5617088521,224898137,341583637,341583637,1,3,1,0,17762349156,73389,73389,14,14,14,341583641,11,3,248957,2316417,3163599,47823,5749848023,2261587,152863915,2548
487670.32,31,253952,62,275857,18172939824,11,66548754,2507,14,14,4340,1829,3,783,2318129,4,9,108406,11,154034217,1568,1,0,4,1496,343633136,9,1374467772,10,28,5,1585,783,0,0,159457960,4955513,5883322581,0,779,835,4,3,1,14,14,2084,0,3,5878184789,5734322586,230368941,348650730,348650730,1,3,1,0,18129837992,73389,73389,14,14,14,348650734,11,3,252197,2374299,3242032,48895,5878184789,2318129,156221583,2678
489681.55,31,253952,62,281159,18522488702,11,68826538,2560,14,14,4340,1854,3,819,2376280,4,9,110462,11,161271880,1640,1,0,4,1496,350178107,9,1400647740,10,28,5,1585,819,0,0,162750326,5460000,6001748668,0,815,874,4,3,1,14,14,2084,0,3,5996227223,5845028797,236544401,355306064,355306064,1,3,1,0,18475915360,73389,73389,14,14,14,355306068,11,3,254153,2433685,3302701,49865,5996227223,2376280,159453414,2807
491700.02,31,253952,62,286245,18857281812,11,70977392,2616,14,14,4340,1883,3,873,2434837,4,9,112457,11,170313116,1748,1,0,4,1496,356516004,9,1426064016,10,28,5,1585,873,0,0,165966238,6026719,6114832476,0,869,935,4,3,1,14,14,2084,0,3,6109320525,5950851693,242430060,361715638,361732022,1,3,1,0,18809213208,73389,73389,14,14,14,361715642,11,3,256283,2493422,3355720,50799,6109320525,2434837,162616429,3023
493709.58,33,253952,62,291380,19195212014,11,73010223,2657,14,14,4340,1928,3,900,2486701,4,9,114474,11,175122991,1802,1,0,4,1496,362874440,9,1451497760,10,28,5,1585,900,0,0,169191635,6832262,6230489210,0,896,957,4,3,1,14,14,2084,0,3,6224719177,6058057055,248523222,368166172,368182556,1,3,1,0,19144640976,73389,73389,14,14,14,368166176,11,3,258379,2546424,3424977,51784,6224719177,2486701,165772697,3127
495721.69,33,253952,62,296139,19508992200,11,75085126,2704,14,14,4340,1952,3,918,2540347,4,9,116340,11,178434277,1838,1,0,4,1496,368805593,9,1475157928,10,28,5,1585,918,0,0,172309656,7751275,6334726403,0,914,977,4,3,1,14,14,2084,0,3,6328981628,6157341383,254630207,374182530,374182530,1,3,1,0,19457491592,73389,73389,14,14,14,374182534,11,3,269126,2601178,3504356,52632,6328981628,2540347,168811461,3199
497727.66,33,253952,62,300832,19817554126,12,77743452,2746,14,14,4340,1980,3,954,2584445,4,9,118174,11,184772617,1910,1,0,4,1496,374632899,9,1498531596,10,28,5,1585,954,0,0,174961045,8047648,6437873030,0,950,999,4,3,1,14,14,2084,0,3,6431617727,6254888839,260236543,380090677,380090677,1,3,1,0,19764715236,73389,73389,14,14,14,380090681,11,3,274052,2646226,3568168,53481,6431617727,2584445,171399139,3314
499734.72,38,253952,62,305320,20113863640,12,79472594,2772,14,14,4340,2018,3,954,2617703,4,9,119941,11,184772617,1910,1,0,4,1496,380173244,9,1520692976,10,28,5,1585,954,0,0,177245852,8103165,6540848578,0,950,999,4,3,1,14,14,2084,0,3,6534763766,6348873774,264307716,385744428,385744428,1,3,1,0,20058710288,73389,73389,14,14,14,385744432,11,3,278484,2680343,3613142,54350,6534763766,2617703,173639062,3314
501742.94,38,253952,62,309901,20415363052,12,80876345,2796,15,15,4340,2037,3,954,2650921,4,9,121733,11,184772617,1910,1,0,4,1496,385898997,9,1543595988,10,29,5,1585,954,0,0,179692957,8288956,6640716936,0,950,999,4,3,1,14,14,2084,0,3,6634273838,6444025948,268350510,391519344,391519344,1,3,1,0,20359005920,73389,73389,14,14,14,391519348,11,3,281966,2714435,3657840,55157,6634273838,2650921,176041573,3314
503757.33,41,253952,62,314930,20746391516,12,83073006,2842,15,15,4340,2082,3,954,2699440,4,9,123702,11,184796749,1910,1,0,4,1496,392109468,9,1568373388,10,29,5,1585,954,0,0,182824289,9011511,6752491778,0,950,999,4,3,1,14,14,2084,0,3,6746188758,6548645845,274381709,397851316,397865541,1,3,1,0,20688268464,73389,73389,14,14,14,397851320,11,3,286771,2764146,3731684,56101,6746188758,2699440,179099188,3314
505772.81,42,253952,62,320044,21082942276,12,85259001,2898,15,15,4340,2109,3,954,2743435,4,9,125702,11,185110465,1910,1,0,4,1496,398480127,9,1593855724,10,29,5,1585,954,0,0,185979030,9701347,6865359187,0,950,999,4,3,1,14,14,2084,0,3,6859068677,6655191637,280400566,404295817,404295817,1,3,1,0,21023382516,73389,73389,14,14,14,404295821,11,3,291514,2809241,3790237,57032,6859068677,2743435,182195495,3314
507789.40,43,253952,62,325046,21413263076,12,87555723,2949,15,15,4340,2137,3,954,2788813,4,9,127661,11,185122531,1910,1,0,4,1496,404717619,9,1618805856,10,29,5,1585,954,0,0,189120937,10338762,6973321093,0,950,999,4,3,1,14,14,2084,0,3,6966910545,6759604697,286461946,410619153,410619153,1,3,1,0,21352195988,73389,73389,14,14,14,410619157,11,3,298461,2859543,3850118,57915,6966910545,2788813,185277645,3314
509795.29,43,253952,62,329842,21729480160,13,90311568,2990,15,15,4340,2174,3,954,2825985,4,9,129548,11,185122531,1910,1,0,4,1496,410647786,9,1642591144,10,29,5,1585,954,0,0,191685342,10543352,7081138688,0,950,999,4,3,1,14,14,2084,0,3,7074494487,6859617061,291760326,416668279,416668279,1,3,1,0,21666750540,73389,73389,14,14,14,416668283,11,3,302199,2900985,3905169,58812,7074494487,2825985,187787105,3314
511808.49,44,253952,62,334690,22048767268,13,92342168,3030,16,16,4340,2199,3,981,2870414,4,9,131446,11,189643409,1964,1,0,4,1496,416694440,9,1666777760,10,30,5,1585,981,0,0,194367808,10980821,7188430999,0,977,1028,4,3,1,14,14,2084,0,3,7182202007,6960611107,297028679,422768716,422768716,1,3,1,0,21983973264,73389,73389,14,14,14,422768720,11,3,309331,2946395,3962836,59702,7182202007,2870414,190412005,4668
513826.17,44,253952,62,339796,22384974730,13,94571750,3089,16,16,4340,2231,3,1035,2920484,4,9,133430,11,199260351,2072,1,0,4,1496,423002381,9,1691944976,10,30,5,1585,1035,0,0,197524064,11531894,7301276648,0,1031,1082,4,3,1,14,14,2084,0,3,7294531360,7067189677,303036950,429182608,429182608,1,3,1,0,22317495648,73389,73389,14,14,14,429182612,11,3,312498,2997612,4033596,60630,7294531360,2920484,193497624,4883
515841.74,44,253952,62,345044,22730814086,13,96693295,3140,16,16,4340,2270,3,1071,2979990,4,9,135498,11,205569102,2144,1,0,4,1496,429532331,9,1718129324,10,30,5,1585,1071,0,0,200728489,12457824,7416394958,0,1067,1118,4,3,1,14,14,2084,0,3,7409913880,7176529132,309160561,435805174,435805174,1,3,1,0,22661869080,73389,73389,14,14,14,435805178,11,3,313244,3058314,4098147,61589,7409913880,2979990,196637629,5017
