timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
1177483.33,0,253952,62,98833,6511914158,4,18158657,0,273,7,7,4413,677,0,612,543535,18,38858,16,40,123107211,1226,1,0,4,475,123173249,7,492628156,15,21,1,11,126,612,0,0,40427509,767,2099483987,0,612,372,3,1,14,14,987,3,2098178105,2054067727,58583593,124964720,124964720,1,3,1,6498165472,73389,73389,14,14,14,124964724,6,3,130980,557197,771587,17408,2098178105,543535,39657491,1513
1179488.06,0,253952,62,108517,7148655386,4,19897418,0,317,7,7,4413,770,0,639,603382,18,42700,16,40,127859553,1280,1,0,4,475,135256548,7,540961580,15,21,1,11,126,639,0,0,44720375,942,2301240368,0,639,387,3,1,14,14,987,3,2299494422,2254888892,64613287,137202680,137202680,1,3,1,7134539392,73389,73389,14,14,14,137202684,6,3,134490,618458,845593,19139,2299494422,603382,43876536,1592
1181493.28,0,253952,62,117919,7768203338,4,21565479,0,359,7,7,4413,806,0,639,666710,18,46372,16,40,127859553,1280,1,0,4,475,146976500,7,587906000,15,21,1,11,126,639,0,0,49015883,1014,2506591811,0,639,387,3,1,14,14,987,3,2505193161,2450327115,70576146,149106483,149106483,1,3,1,7752685180,73389,73389,14,14,14,149090103,6,3,137529,683288,933548,20790,2505193161,666710,48084261,1592
1183498.08,0,253952,62,127142,8375779026,4,23443898,0,389,7,7,4413,858,0,693,722735,18,49990,16,40,136852498,1388,1,0,4,475,158456255,7,633825020,15,21,1,11,126,693,0,0,53193991,1083,2695059777,0,693,416,3,1,14,14,987,3,2693869237,2641829403,76632118,160766685,160766685,1,3,1,8359867652,73389,73389,14,14,14,160766689,6,3,138988,740637,989511,22354,2693869237,722735,52206578,1734
1185502.95,1,253952,62,136281,8977922086,4,25300111,0,413,7,7,4413,930,0,693,777805,18,53597,16,40,136876630,1388,1,0,4,475,169888247,7,679488304,15,21,1,11,126,693,0,0,57335630,1147,2883987708,0,693,416,3,1,14,14,987,3,2881861778,2831664570,82414719,172328583,172328583,1,3,1,8961086348,73389,73389,14,14,14,172328587,6,3,142443,797003,1047447,23925,2881861778,777805,56290452,1734
1187507.77,1,253952,62,145290,9571726456,4,27220002,0,429,7,7,4413,963,0,711,833387,18,57113,16,40,140477286,1424,1,0,4,475,181100029,7,724279196,15,21,1,11,126,711,0,0,61429643,1283,3076010524,0,711,431,3,1,14,14,987,3,3073981717,3018600033,88103835,183749058,183749058,1,3,1,9554951048,73389,73389,14,14,14,183749062,6,3,145166,853963,1112400,25479,3073981717,833387,60319670,1786
1189512.84,1,253952,62,154015,10145884112,4,28912117,0,465,8,8,4413,1052,0,810,897844,18,60570,17,40,158215659,1622,1,0,4,475,191938934,7,767755736,16,22,1,11,140,810,0,0,65772433,3019,3263060909,0,810,504,3,1,14,14,987,3,3260599782,3200190094,94680213,194725450,194725450,1,3,1,10125723432,73389,73389,14,14,14,194725454,6,3,148928,919921,1183276,27078,3260599782,897844,64591753,2044
1191518.78,1,253952,62,163069,10741780916,5,31219690,0,539,8,8,4413,1088,0,810,965912,18,64116,17,40,158215659,1622,1,0,4,475,203262261,7,813049044,16,22,1,11,140,810,0,0,70479121,6168,3444594128,0,810,504,3,1,14,14,987,3,3442209498,3387889776,101696530,206193362,206209746,1,3,1,10722054856,73389,73389,14,14,14,206193366,6,3,151775,989431,1265340,28539,3442209498,965912,69216560,2044
1193523.67,1,253952,62,171880,11322693620,5,32696939,0,604,8,8,4413,1174,0,810,1036913,18,67597,17,40,158529375,1622,1,0,4,475,214190816,7,856763264,16,22,1,11,140,810,0,0,75001009,8104,3638673717,0,810,504,3,1,14,14,987,3,3637134367,3571429079,107695727,217310733,217310733,1,3,1,11299306180,73389,73389,14,14,14,217294353,6,3,155285,1062037,1353202,30209,3637134367,1036913,73650763,2044
1195528.94,1,253952,62,180929,11920072644,5,33957676,0,670,8,8,4413,1209,0,810,1104964,18,71154,17,40,158843091,1622,1,0,4,475,225566294,7,902265176,16,22,1,11,140,810,0,0,79627947,8220,3829941723,0,810,504,3,1,14,14,987,3,3826800573,3759299522,113582306,228814843,228814843,1,3,1,11898371868,73389,73389,14,14,14,228814847,6,3,158445,1131608,1445142,31742,3826800573,1104964,78185944,2044
1197534.42,1,253952,62,187045,12322857578,6,36385525,0,701,8,8,4413,1272,0,819,1141239,18,73567,17,40,160980431,1640,1,0,4,475,233122279,7,932489116,16,22,1,11,140,819,0,0,82198350,8292,3961117204,0,819,509,3,1,14,14,987,3,3958393251,3886838224,118579157,236502369,236518753,1,3,1,12298123220,73389,73389,14,14,14,236502373,6,3,160878,1168812,1488107,32877,3958393251,1141239,80713494,2069
1199539.16,1,253952,62,195496,12880382444,6,37340150,0,780,9,9,4413,1306,0,837,1209577,18,76877,17,40,164534966,1676,1,0,4,475,243669810,7,974679240,16,23,1,11,140,837,0,0,86539629,11068,4145988201,0,837,524,3,1,14,14,987,3,4142827426,4062444203,123875738,247224365,247240749,1,3,1,12855667012,73389,73389,14,14,14,247224369,6,3,165575,1238689,1563214,34364,4142827426,1209577,84979846,2127
1201546.18,1,253952,62,201702,13288715704,7,39954091,0,796,10,10,4413,1369,0,954,1252141,18,79332,17,40,184331651,1910,1,0,4,475,251382040,7,1005528160,16,24,1,11,140,954,0,0,89206288,17329,4282506016,0,954,658,3,1,14,14,987,3,4279650534,4191640372,129162447,255030897,255030897,1,3,1,13261606676,73389,73389,14,14,14,255030901,6,3,170059,1282265,1613195,35541,4279650534,1252141,87596630,2464
1203553.22,1,253952,62,210971,13899824642,7,41054054,0,895,10,10,4413,1407,0,972,1333757,18,82957,17,40,188281922,1946,1,0,4,475,262936766,7,1051682552,16,24,1,11,140,972,0,0,94139515,30283,4474920541,0,972,678,3,1,14,14,987,3,4471853331,4384235346,135203628,266766542,266766542,1,3,1,13871860216,73389,73389,14,14,14,266766546,6,3,173379,1365610,1712338,37097,4471853331,1333757,92430910,2522
1205559.66,2,253952,62,220294,14514496900,7,42116184,0,978,10,10,4413,1446,0,972,1412795,18,86615,17,40,188897288,1946,1,0,4,475,274605709,7,1098422836,16,24,1,11,140,972,0,0,99045493,74937,4665897828,0,972,678,3,1,14,14,987,3,4662876535,4577699549,141209591,278586266,278586266,1,3,1,14486485864,73389,73389,14,14,14,278586270,6,3,179620,1446350,1816414,38649,4662876535,1412795,97233012,2522
1207566.80,4,253952,62,229836,15142363206,7,43192346,0,1075,10,10,4413,1536,0,972,1499207,18,90371,17,40,188909354,1946,1,0,4,475,286444535,7,1145649028,16,24,1,11,140,972,0,0,104000449,83484,4877260009,0,972,678,3,1,14,14,987,3,4873551281,4776404908,147242757,290594850,290594850,1,3,1,15110932232,73389,73389,14,14,14,290594854,6,3,184452,1534629,1944610,40433,4873551281,1499207,102058970,2522
1209573.23,4,253952,62,239457,15776420400,7,44196891,0,1169,10,10,4413,1577,0,972,1582392,18,94146,17,40,189235136,1946,1,0,4,475,298454870,7,1193819480,16,24,1,11,140,972,0,0,109018258,87663,5076546901,0,972,678,3,1,14,14,987,3,5072755003,4975847007,153265391,302777181,302793565,1,3,1,15744413444,73389,73389,14,14,14,302777185,6,3,192570,1619597,2057613,42038,5072755003,1582392,106964974,2522
1211579.44,4,253952,62,249361,16429482790,7,45327280,0,1262,10,10,4413,1667,0,972,1671920,18,98056,17,40,189850502,1946,1,0,4,475,310784859,7,1243074868,16,24,1,11,140,972,0,0,113899449,91062,5302491574,0,972,678,3,1,14,14,987,3,5298494665,5182438153,159277812,315282874,315282874,1,3,1,16394709480,73389,73389,14,14,14,315282878,6,3,196883,1711105,2148592,43956,5298494665,1671920,111755396,2522
1213584.93,4,253952,62,259418,17091112202,7,46433547,0,1359,10,10,4413,1709,0,972,1755427,18,101980,17,40,189850502,1946,1,0,4,475,323333286,7,1293203924,16,24,1,11,140,972,0,0,118815709,94735,5508147327,0,972,678,3,1,14,14,987,3,5503548188,5390764631,165304284,328012354,328012354,1,3,1,17056642440,73389,73389,14,14,14,328012358,6,3,201591,1796355,2243622,45609,5503548188,1755427,116576836,2522
1215590.52,4,253952,62,269385,17748677406,7,47912676,0,1420,10,10,4413,1796,0,972,1836701,18,105915,17,40,190164218,1946,1,0,4,475,335709641,7,1342838564,16,24,1,11,140,972,0,0,123349282,94960,5728261110,0,972,678,3,1,14,14,987,3,5723727567,5599130306,171315547,340565040,340565040,1,3,1,17709382112,73389,73389,14,14,14,340565044,6,3,207693,1879372,2353741,47479,5723727567,1836701,121000486,2522
1217595.48,4,253952,62,279438,18410720370,7,49394119,0,1490,10,10,4413,1840,0,972,1909282,18,109850,17,40,190164218,1946,1,0,4,475,348271539,7,1393021652,16,24,1,11,140,972,0,0,127862145,95179,5934118961,0,972,678,3,1,14,14,987,3,5929516956,5807482209,177308000,353306586,353306586,1,3,1,18371942504,73389,73389,14,14,14,353306590,6,3,213816,1953612,2440606,49143,5929516956,1909282,125426680,2522
1219599.94,4,253952,62,289662,19084163046,7,51044461,0,1543,10,10,4413,1924,0,972,1986505,18,113870,17,40,190164218,1946,1,0,4,475,360944861,7,1443779444,16,24,1,11,140,972,0,0,132204370,95467,6168735388,0,972,678,3,1,14,14,987,3,6164343029,6020597797,183299700,366193429,366193429,1,3,1,19041206372,73389,73389,14,14,14,366177049,6,3,219791,2032500,2538653,51122,6164343029,1986505,129671042,2522
1221605.09,4,253952,62,299966,19763572562,7,52839334,0,1586,10,10,4413,1968,0,972,2053326,18,117895,17,40,190188350,1946,1,0,4,475,373775738,7,1495102952,16,24,1,11,140,972,0,0,136474237,95646,6383785606,0,972,678,3,1,14,14,987,3,6378699817,6234901335,189363058,379223410,379223410,1,3,1,19718765384,73389,73389,14,14,14,379207030,6,3,221712,2100863,2611588,52855,6378699817,2053326,133868144,2522
1223610.15,4,253952,62,310360,20449133704,7,54597165,0,1623,10,10,4413,2054,0,972,2124318,18,121996,17,40,190791650,1946,1,0,4,475,386733365,7,1546868924,16,24,1,11,140,972,0,0,140693861,95868,6617496235,0,972,678,3,1,14,14,987,3,6612382812,6451943746,195339913,392349536,392349536,1,3,1,20402175904,73389,73389,14,14,14,392349540,6,3,224787,2173478,2689642,54829,6612382812,2124318,138009867,2522
1225614.50,4,253952,62,320862,21140891916,7,56372203,0,1669,10,10,4413,2098,0,972,2190506,18,126103,17,40,190791650,1946,1,0,4,475,399826766,7,1599307064,16,24,1,11,140,972,0,0,144944116,96172,6833765342,0,972,678,3,1,14,14,987,3,6829145583,6670126494,201365410,405613211,405613211,1,3,1,21091035036,73389,73389,14,14,14,405596831,6,3,227531,2241201,2761398,56580,6829145583,2190506,142188539,2522
1227619.36,8,253952,62,331404,21834909588,7,58147502,0,1709,10,10,4413,2185,0,972,2263577,18,130241,17,40,190791650,1946,1,0,4,475,412889289,7,1651557156,16,24,1,11,140,972,0,0,149180070,96317,7073798881,0,972,678,3,1,14,14,987,3,7068626690,6889980926,207375913,418879045,418879045,1,3,1,21781710372,73389,73389,14,14,14,418879049,6,3,230488,2315932,2851391,58602,7068626690,2263577,146334636,2522
1229623.74,8,253952,62,341928,22528387110,7,59926735,0,1750,10,10,4413,2230,0,972,2330661,18,134346,17,40,191105366,1946,1,0,4,475,425997419,7,1703925100,16,24,1,11,140,972,0,0,153393394,96514,7297917218,0,972,678,3,1,14,14,987,3,7292065445,7109027253,213367823,432140561,432156945,1,3,1,22471309204,73389,73389,14,14,14,432140565,6,3,235386,2384553,2932513,60413,7292065445,2330661,150466998,2522
1231628.87,8,253952,62,352456,23222187106,7,61790264,0,1777,10,10,4413,2318,0,972,2407887,18,138468,17,40,191419082,1946,1,0,4,475,438991703,7,1755966812,16,24,1,11,140,972,0,0,157563294,96710,7554036859,0,972,678,3,1,14,14,987,3,7548031197,7330080569,219400243,445320157,445336541,1,3,1,23156648196,73389,73389,14,14,14,445320161,6,3,241199,2463503,3026432,62560,7548031197,2407887,154543127,2522
1233633.41,8,253952,62,363089,23922506402,7,63602066,0,1812,10,10,4413,2359,0,972,2479307,18,142585,17,40,191419082,1946,1,0,4,475,452133371,7,1808468808,16,24,1,11,140,972,0,0,161760617,96909,7797824599,0,972,678,3,1,14,14,987,3,7792166055,7552362178,225248112,458682136,458682136,1,3,1,23851471104,73389,73389,14,14,14,458682140,6,3,244830,2536515,3094428,64531,7792166055,2479307,158672612,2522
1235638.01,8,253952,62,373832,24630146438,7,65448183,0,1845,10,10,4413,2449,0,1017,2555791,18,146777,17,40,199226697,2036,1,0,4,475,465343627,7,1861374508,16,24,1,11,140,1017,0,0,165962008,97204,8064785352,0,1017,700,3,1,14,14,987,3,8059127771,7778530230,231455996,472080757,472080757,1,3,1,24548199396,73389,73389,14,14,14,472080761,6,3,249010,2614695,3176374,66762,8059127771,2555791,162792206,2635
1237644.26,8,253952,62,384984,25365492462,7,67249719,0,1868,13,13,4413,2520,0,1251,2632698,18,151112,19,40,239512611,2504,1,0,4,475,479093388,7,1916308944,18,27,1,11,160,1251,0,0,170594268,164967,8331232472,0,1251,900,3,1,14,14,987,3,8325019800,8013031169,237954655,486026083,486042467,1,3,1,25273356348,73389,73389,14,14,14,486026087,6,3,264594,2693408,3296313,68957,8325019800,2632698,167304682,3417
1239657.09,8,253952,62,401804,26473877180,7,69236838,0,1969,14,14,4413,2629,1,1296,2813513,18,157671,20,40,249508719,2594,1,0,4,475,499907193,7,1999563908,19,28,1,11,174,1296,0,0,180836277,1146696,8728367299,0,1296,946,3,1,14,14,987,3,8722190538,8365638089,251075101,507136806,507136806,1,3,1,26371113944,73389,73389,14,14,14,507136810,6,3,272455,2878038,3520746,72232,8722190538,2813513,177322614,3593
1241671.82,12,253952,62,418364,27564824360,7,72550454,0,2070,14,14,4413,2731,1,1296,3001010,18,164103,20,40,251089365,2594,1,0,4,475,520303266,7,2081148432,19,28,1,11,174,1296,0,0,191115767,2111043,9124561244,0,1296,946,3,1,14,14,987,3,9118032631,8712907894,265619844,527840088,527872856,1,3,1,27447684608,73389,73389,14,14,14,527840092,6,3,285988,3069309,3763767,75501,9118032631,3001010,187359441,3593
1243686.51,13,253952,62,435136,28669363522,7,75662886,0,2175,16,16,4413,2832,1,1296,3191543,18,170615,22,40,253273311,2594,1,0,4,475,540991662,7,2163901972,21,30,1,11,201,1296,0,0,201374367,3012913,9528306532,0,1296,946,3,1,14,14,987,3,9521966429,9064929179,279902148,548824057,548824057,1,3,1,28538850996,73389,73389,14,14,14,548824061,6,3,296701,3263810,3987023,78834,9521966429,3191543,197395146,3593
1245693.90,24,253952,62,452234,29797246244,8,80683242,0,2296,16,16,4413,2943,2,1305,3390400,18,177266,22,40,255957776,2612,1,0,4,475,562048373,7,2248128892,21,30,1,11,201,1305,0,0,211837567,4125811,9943217621,0,1305,956,3,1,14,14,987,3,9936616522,9425221771,296481005,570196480,570196480,1,3,1,29649365024,73389,73389,14,14,14,570180100,6,3,313023,3466753,4246738,82273,9936616522,3390400,207599007,3623
1247702.76,27,253952,62,472987,31161622718,8,84128633,0,2420,17,17,4413,3076,3,2007,3634511,18,185315,22,40,374056561,4016,1,0,4,475,587545003,7,2350180012,21,31,1,11,201,2007,0,0,224343397,5018844,10440547289,0,2007,1745,3,1,14,14,987,3,10433131560,9859660985,313289389,596089802,596106186,1,3,1,30995817768,73389,73389,14,14,14,596073422,6,3,339208,3715630,4546410,86393,10433131560,3634511,219805595,6469
1248068.71,27,253952,62,476099,31366313392,14,84779265,6,2444,27,27,4413,3127,3,2007,3665974,18,186584,36,42,382338182,4023,1,1226,4,475,591599349,7,2366397396,35,48,1,31,1005,2007,1226,1054,226723798,5290780,10510117252,8,2007,1745,3,1,14,14,987,3,10501427267,9924058495,409468911,600037902,600037902,1,3,1,31201970936,73389,73389,14,14,14,600037906,6,3,339565,3747883,4585723,86922,10501427267,3665974,222146786,6469
