timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
144918.80,4,253952,62,204859,13497796802,5,33207702,1502,8,8,4598,1370,6,864,1333804,0,29,80166,10,168839783,1730,1,0,4,4224,254095389,8,1016316928,9,22,0,4,621,864,0,0,93499131,263018,4577454838,0,864,753,0,3,1,14,14,4803,3,4574245111,4276816729,126900287,257782965,257799349,1,3,1,13404714212,73389,73389,14,14,14,257782969,10,3,173922,1368138,1774119,37990,4574245111,1333804,91729039,2729
146923.48,4,253952,62,212658,14011108078,6,35217532,1543,8,8,4598,1399,6,864,1372464,0,29,83218,10,169153499,1730,1,0,4,4224,263837615,8,1055350460,9,22,0,4,621,864,0,0,96573898,263181,4735842042,0,864,753,0,3,1,14,14,4803,3,4731990724,4438279921,131984336,267663788,267663788,1,3,1,13918517008,73389,73389,14,14,14,267663792,10,3,177490,1407853,1821595,39257,4731990724,1372464,94756454,2729
148927.91,4,253952,62,220013,14496902016,7,37578595,1573,9,9,4598,1463,6,864,1412882,0,29,86128,10,169153499,1730,1,0,4,4224,273004295,8,1092017180,9,23,0,4,621,864,0,0,99514427,263365,4895288759,0,864,753,0,3,1,14,14,4803,3,4891716868,4591946260,137285137,276960376,276976760,1,3,1,14401939584,73389,73389,14,14,14,276960380,10,3,181588,1449358,1865645,40610,4891716868,1412882,97653051,2729
150932.64,4,253952,62,226631,14932489494,7,39039508,1600,9,9,4598,1484,6,864,1449021,0,29,88699,10,169768865,1730,1,0,4,4224,281230069,8,1124920276,9,23,0,4,621,864,0,0,102127940,263469,5042585169,0,864,753,0,3,1,14,14,4803,3,5038517680,4729609324,141358962,285303262,285319646,1,3,1,14835769656,73389,73389,14,14,14,285303266,10,3,183840,1486472,1914733,41788,5038517680,1449021,100217581,2729
152938.78,4,253952,62,233797,15404352680,7,40615066,1624,10,10,4598,1548,6,873,1490908,0,29,91524,10,172209045,1748,1,0,4,4224,290131801,8,1160527204,9,24,0,4,621,873,0,0,105130589,264161,5198048959,0,873,763,0,3,1,14,14,4803,3,5193874444,4878486398,145935335,294348501,294348501,1,3,1,15306122084,73389,73389,14,14,14,294348505,10,3,188168,1529498,1965713,43099,5193874444,1490908,103168387,2759
154946.42,4,253952,62,243743,16059286764,7,41807031,1716,10,10,4598,1594,6,891,1559655,0,29,95415,10,175520145,1784,1,0,4,4224,302508578,8,1210034312,9,24,0,4,621,891,0,0,109958690,284284,5407242263,0,891,789,0,3,1,14,14,4803,3,5403253913,5085239828,151967288,306918015,306934399,1,3,1,15959736812,73389,73389,14,14,14,306918019,10,3,190170,1599981,2054700,44804,5403253913,1559655,107908687,2823
156952.04,4,253952,62,253732,16716930058,7,42887226,1812,10,10,4598,1679,6,1017,1633437,0,29,99362,10,196729828,2036,1,0,4,4224,314965691,8,1259862764,9,24,0,4,621,1017,0,0,114873902,316533,5624198578,0,1017,956,0,3,1,14,14,4803,3,5619467165,5293055726,157985293,319518138,319518138,1,3,1,16614943208,73389,73389,14,14,14,319518142,10,3,197607,1675615,2159690,46649,5619467165,1633437,112719120,3272
158957.21,6,253952,62,263834,17383970054,7,44001818,1902,10,10,4598,1729,6,1017,1701640,0,29,103330,10,197658910,2036,1,0,4,4224,327609160,8,1310307608,9,24,0,4,621,1017,0,0,119717380,339007,5832350889,0,1017,956,0,3,1,14,14,4803,3,5827819338,5502816053,163957849,332361418,332361418,1,3,1,17282793768,73389,73389,14,14,14,332361422,10,3,202286,1745631,2249486,48359,5827819338,1701640,117473005,3272
160962.88,6,253952,62,269685,17769315552,8,46752133,1914,10,10,4598,1780,7,1017,1734472,0,29,105621,10,197670976,2036,1,0,4,4224,334816367,8,1339265468,9,24,0,4,621,1017,0,0,121975564,339142,5966495795,0,1017,956,0,3,1,14,14,4803,3,5962439447,5625439646,168960104,339672112,339688496,1,3,1,17662949856,73389,73389,14,14,14,339672116,10,3,203164,1779362,2296434,49499,5962439447,1734472,119684326,3272
162967.47,6,253952,62,277167,18261224484,9,48461846,1953,11,11,4598,1809,8,1017,1779759,0,29,108548,10,197670976,2036,1,0,4,4224,344173204,8,1376692816,9,25,0,4,621,1017,0,0,125281264,351041,6123320852,0,1017,956,0,3,1,14,14,4803,3,6118797740,5780307642,173992186,349147653,349147653,1,3,1,18155677988,73389,73389,14,14,14,349147657,10,3,209853,1825806,2353441,50772,6118797740,1779759,122933156,3272
164974.98,7,253952,62,285034,18778787086,10,49994418,2000,13,13,4598,1878,8,1017,1831017,0,29,111637,10,197984692,2036,1,0,4,4224,353916916,8,1415667664,9,27,0,4,621,1017,0,0,128608908,365555,6301390527,0,1017,956,0,3,1,14,14,4803,3,6296490636,5944432494,178859888,359030635,359030635,1,3,1,18669593052,73389,73389,14,14,14,359030639,10,3,216396,1878421,2426397,52284,6296490636,1831017,126187990,3272
166980.53,7,253952,62,295596,19476528678,10,51103260,2098,13,13,4598,1926,8,1017,1907078,0,29,115777,10,198913774,2036,1,0,4,4224,367094333,8,1468312696,9,27,0,4,621,1017,0,0,133496849,413551,6523406832,0,1017,956,0,3,1,14,14,4803,3,6517900042,6164325222,184898326,372426653,372426653,1,3,1,19366185988,73389,73389,14,14,14,372426657,10,3,218810,1956332,2516411,54110,6517900042,1907078,130986132,3272
168987.40,11,253952,62,306143,20170934360,10,52275596,2193,13,13,4598,2014,9,1017,1985790,0,29,119929,10,198913774,2036,1,0,4,4224,380204169,8,1520816676,9,27,0,4,621,1017,0,0,138295088,462291,6758412937,0,1017,956,0,3,1,14,14,4803,3,6752956593,6384323545,190905981,385692487,385708871,1,3,1,20056009356,73389,73389,14,14,14,385692491,10,3,223529,2036994,2610462,56107,6752956593,1985790,135690536,3272
170996.34,11,253952,62,315837,20810294520,10,53605219,2278,13,13,4598,2060,9,1017,2057185,0,29,123725,10,198913774,2036,1,0,4,4224,392308246,8,1569103704,9,27,0,4,621,1017,0,0,142926527,559553,6957780883,0,1017,956,0,3,1,14,14,4803,3,6952256298,6585505835,196917694,398001572,398001572,1,3,1,20696081776,73389,73389,14,14,14,398001576,10,3,228862,2110162,2712291,57751,6952256298,2057185,140220348,3272
173001.41,13,253952,62,322458,21246416454,11,55948742,2305,13,13,4598,2117,9,1017,2103455,0,29,126318,10,198925840,2036,1,0,4,4224,400499040,8,1601931852,9,27,0,4,621,1017,0,0,145675636,579620,7118457213,0,1017,956,0,3,1,14,14,4803,3,7112824927,6724781404,202056885,406276763,406276763,1,3,1,21126391708,73389,73389,14,14,14,406276767,10,3,231331,2157552,2763281,59113,7112824927,2103455,142918571,3272
175007.64,13,253952,62,330825,21796952178,11,57391179,2349,14,14,4598,2154,9,1017,2160511,0,29,129599,10,199239556,2036,1,0,4,4224,410935586,8,1643677840,9,28,0,4,621,1017,0,0,149570844,656781,7290592501,0,1017,956,0,3,1,14,14,4803,3,7285073589,6897954379,207443110,416862098,416878482,1,3,1,21676829128,73389,73389,14,14,14,416862102,10,3,234256,2216030,2825889,60530,7285073589,2160511,146751338,3272
177013.33,13,253952,62,336644,22180598702,12,60097820,2367,14,14,4598,2210,9,1017,2196945,0,29,131875,10,199565338,2036,1,0,4,4224,418093042,8,1672372168,9,28,0,4,621,1017,0,0,151881475,657474,7434314988,0,1017,956,0,3,1,14,14,4803,3,7428669256,7020502479,212484861,424121481,424137865,1,3,1,22054317044,73389,73389,14,14,14,424121485,10,3,237167,2253443,2873857,61757,7428669256,2196945,149014093,3272
179023.12,14,253952,62,345353,22754126906,12,61228867,2415,15,15,4598,2249,11,1017,2257328,0,29,135292,10,199565338,2036,1,0,4,4224,428976871,8,1715907484,9,29,0,4,621,1017,0,0,156122638,758242,7612447539,0,1017,956,0,3,1,14,14,4803,3,7606796668,7201114448,217942114,435161250,435161250,1,3,1,22628385032,73389,73389,14,14,14,435161254,10,3,247855,2315301,2963838,63219,7606796668,2257328,153165448,3272
181034.08,18,253952,62,354162,23334125658,12,62712346,2486,15,15,4598,2320,11,1026,2335717,0,29,138721,10,201063954,2054,1,0,4,4224,439817851,8,1759206908,9,29,0,4,621,1026,0,0,160509070,891445,7824149106,0,1026,963,0,3,1,14,14,4803,3,7818043490,7385808366,223937135,446174284,446174284,1,3,1,23201062800,73389,73389,14,14,14,446174288,10,3,253074,2395588,3055726,65022,7818043490,2335717,157460169,3305
183041.02,20,253952,62,362902,23910650758,12,64104325,2544,15,15,4598,2367,11,1026,2408193,0,29,142118,10,201088086,2054,1,0,4,4224,450614526,8,1802393312,9,29,0,4,621,1026,0,0,164863914,1021995,8031218967,0,1026,963,0,3,1,14,14,4803,3,8024281866,7569306795,229813334,457125656,457125656,1,3,1,23770534144,73389,73389,14,14,14,457125660,10,3,255891,2469733,3130667,66739,8024281866,2408193,161740246,3305
185047.84,20,253952,62,368534,24281909324,13,66873055,2567,15,15,4598,2409,11,1026,2441028,0,29,144324,10,201389736,2054,1,0,4,4224,457578862,8,1830315448,9,29,0,4,621,1026,0,0,167094417,1022124,8163379053,0,1026,963,0,3,1,14,14,4803,3,8156488091,7687466677,234812078,464188431,464188431,1,3,1,24137798444,73389,73389,14,14,14,464188435,10,3,259608,2503450,3166573,67855,8156488091,2441028,163934936,3305
187057.36,20,253952,62,374773,24693008572,13,68225996,2596,15,15,4598,2441,11,1026,2480948,0,29,146757,10,201703452,2054,1,0,4,4224,465334500,8,1861273352,9,29,0,4,621,1026,0,0,169759688,1023557,8302561220,0,1026,963,0,3,1,14,14,4803,3,8295906304,7817615364,238830996,472054022,472054022,1,3,1,24546809176,73389,73389,14,14,14,472054026,10,3,261750,2544409,3229611,69005,8295906304,2480948,166537275,3305
189069.58,21,253952,62,382816,25222334764,13,69721202,2620,16,16,4598,2500,11,1026,2549710,0,29,149895,10,201703452,2054,1,0,4,4224,475254285,8,1901017140,9,30,0,4,621,1026,0,0,173804777,1116930,8491766420,0,1026,963,0,3,1,14,14,4803,3,8484481449,7985972666,244458339,482115069,482115069,1,3,1,25069983620,73389,73389,14,14,14,482115073,10,3,265517,2614804,3303447,70599,8484481449,2549710,170508684,3305
191075.49,21,253952,62,389100,25635779832,14,72209710,2643,16,16,4598,2533,11,1026,2589422,0,29,152344,10,201727584,2054,1,0,4,4224,483045221,8,1932116340,9,30,0,4,621,1026,0,0,176468500,1133551,8632310124,0,1026,963,0,3,1,14,14,4803,3,8625052975,8116772645,249627274,490034130,490034130,1,3,1,25481774792,73389,73389,14,14,14,490034134,10,3,266581,2655541,3342380,71754,8625052975,2589422,173133573,3305
193085.37,22,253952,62,396678,26135986362,14,73003992,2653,16,16,4598,2587,11,1044,2646916,0,29,155300,10,205339662,2090,1,0,4,4224,492361328,8,1969445312,9,30,0,4,621,1044,0,0,179820517,1167989,8809703531,0,1044,984,0,3,1,14,14,4803,3,8802703654,8276186255,253811074,499500591,499533359,1,3,1,25974030764,73389,73389,14,14,14,499500595,10,3,270337,2714390,3405316,73259,8802703654,2646916,176422794,3366
195095.02,23,253952,62,404872,26675896252,14,74709936,2670,17,17,4598,2634,11,1179,2706092,0,29,158499,10,227855255,2360,1,0,4,4224,502535568,8,2010142272,9,31,0,4,621,1179,0,0,183767591,1254449,8996599290,0,1179,1148,0,3,1,14,14,4803,3,8989823637,8447656728,259549925,509819464,509819464,1,3,1,26510612160,73389,73389,14,14,14,509819468,10,3,272463,2775090,3479246,74816,8989823637,2706092,180296092,3864
197105.84,25,253952,62,413401,27237712438,14,76436606,2695,17,17,4598,2697,11,1359,2770668,0,29,161820,10,258708187,2720,1,0,4,4224,513040789,8,2052163156,9,31,0,4,621,1359,0,0,187812329,1410079,9206775438,0,1359,1376,0,3,1,14,14,4803,3,9199319077,8627052347,265482353,520474209,520474209,1,3,1,27064658900,73389,73389,14,14,14,520474213,10,3,275918,2841400,3549854,76582,9199319077,2770668,184270394,4545
199111.34,25,253952,62,419355,27630145992,15,78889154,2717,17,17,4598,2726,11,1377,2802367,2,29,164133,10,262940129,2756,1,0,4,4224,520408179,8,2081632716,9,31,0,4,621,1377,0,0,190255805,1417945,9343434747,0,1375,1387,2,3,1,14,14,4803,3,9335751977,8751627580,270385280,527946584,527946584,1,3,1,27453222400,73389,73389,14,14,14,527946588,10,3,277946,2874036,3583867,77688,9335751977,2802367,186679955,4591
201126.23,25,253952,62,427219,28148694454,15,80286723,2743,18,18,4598,2784,11,1386,2853216,2,29,167203,10,265648077,2774,1,0,4,4224,530106392,8,2120425568,9,32,2,4,621,1386,0,0,193880718,1513689,9527246844,0,1384,1393,2,3,1,14,14,4803,3,9520335716,8916811551,275498575,537796354,537796354,1,3,1,27965410440,73389,73389,14,14,14,537796358,10,3,286088,2926425,3662622,79235,9520335716,2853216,190226251,4622
203135.43,26,253952,62,435980,28726306226,15,81925004,2794,18,18,4598,2833,13,1386,2911725,2,29,170635,10,266263443,2774,1,0,4,4224,541000940,8,2164003760,9,32,2,4,621,1386,0,0,198212030,1625190,9720911686,0,1384,1393,2,3,1,14,14,4803,3,9713379798,9099488873,281518148,548848189,548848189,1,3,1,28539253892,73389,73389,14,14,14,548831809,10,3,290403,2986549,3717352,80824,9713379798,2911725,194503005,4622
205146.22,26,253952,62,444977,29318141696,15,83482113,2855,18,18,4598,2893,13,1386,2974024,2,29,174138,10,266589225,2774,1,0,4,4224,552116486,8,2208401392,9,32,2,4,621,1386,0,0,202610703,1725499,9926952319,0,1384,1393,2,3,1,14,14,4803,3,9919984133,9287088918,287605406,560154420,560154420,1,3,1,29127177904,73389,73389,14,14,14,560138040,10,3,295026,3050564,3798383,82545,9919984133,2974024,198820832,4622
207155.33,27,253952,62,454189,29925346402,15,84936061,2924,18,18,4598,2952,13,1386,3038516,2,29,177727,10,267216657,2774,1,0,4,4224,563496954,8,2253923216,9,32,2,4,621,1386,0,0,207062031,1861696,10148190348,0,1384,1393,2,3,1,14,14,4803,3,10139816001,9480443344,293631724,571697775,571697775,1,3,1,29728284332,73389,73389,14,14,14,571697779,10,3,298829,3116811,3873312,84366,10139816001,3038516,203197426,4622
209169.14,29,253952,62,463163,30515900124,15,86474100,2984,18,18,4598,3001,13,1485,3101284,6,29,181215,10,283231413,2972,1,0,4,4224,574622810,8,2298362168,9,32,2,4,621,1485,0,0,211461422,1982108,10361357307,0,1479,1492,6,3,1,14,14,4803,3,10352801883,9668237450,299671509,582934152,582934152,1,3,1,30312575936,73389,73389,14,14,14,582934156,10,3,306232,3181282,3949965,86128,10352801883,3101284,207520343,4981
211188.39,29,253952,62,472150,31106860910,15,88001788,3050,18,18,4598,3066,13,2043,3172413,8,29,184684,10,377433817,4088,1,0,4,4224,585542327,8,2342169308,9,32,2,4,621,2043,0,0,215867241,2125980,10583354306,0,2035,2080,8,3,1,14,14,4803,3,10574488715,9857290257,305731618,594088609,594088609,1,3,1,30892607700,73389,73389,14,14,14,594088613,10,3,311346,3254163,4034674,87981,10574488715,3172413,211841637,6985
212356.46,29,253952,62,476849,31416322078,15,88921439,3079,18,18,4598,3127,13,2043,3205621,8,29,186584,15,386294606,4095,1,1226,4,4224,591599349,8,2366397396,14,39,2,9,710,2043,1226,149,218351311,2223820,10683127615,8,2035,2080,8,3,1,14,14,4803,3,10674024333,9954565316,418771062,600037902,600037902,1,3,1,31201970936,73389,73389,14,14,14,600037906,10,3,312963,3288251,4075431,88756,10674024333,3205621,214285122,6985
