timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
760181.73,6,253952,62,152355,10036825958,3,26622726,0,1072,6,6,4477,1043,2,603,962910,0,23,59877,16,204,121982094,1208,1,0,4,698,189754172,10,758952000,15,20,11,285,603,0,0,71136270,395805,3251835602,0,603,490,0,3,1,14,14,1227,0,3,3249020593,3167444294,98058804,192528279,192528279,1,3,1,0,10011470540,73389,73389,14,14,14,192528283,7,3,146743,988648,1412437,27046,3249020593,962910,69726758,1720
762187.45,6,253952,62,162738,10721654138,3,28335548,0,1125,6,6,4477,1085,2,603,1021764,0,23,63915,16,204,121982094,1208,1,0,4,698,202631288,10,810525152,15,20,11,285,603,0,0,75452022,396018,3478949372,0,603,490,0,3,1,14,14,1227,0,3,3476762819,3384438986,104080633,205605253,205605253,1,3,1,0,10691473188,73389,73389,14,14,14,205605257,7,3,153362,1049104,1477465,28896,3476762819,1021764,73977648,1720
764192.83,6,253952,62,173136,11406270824,3,30069503,0,1172,6,6,4477,1172,2,603,1084013,0,23,67979,16,204,121982094,1208,1,0,4,698,215483593,10,861805264,15,20,11,285,603,0,0,79744286,396154,3724839819,0,603,490,0,3,1,14,14,1227,0,3,3722078632,3602168205,110111619,218641711,218641711,1,3,1,0,11369369004,73389,73389,14,14,14,218641715,7,3,163881,1113027,1561389,30981,3722078632,1084013,78186160,1720
766197.78,6,253952,62,183654,12099717110,4,32666308,0,1224,7,7,4477,1215,2,603,1145954,0,23,72075,17,204,122295810,1208,1,0,4,698,228526678,10,914106712,16,21,11,292,603,0,0,84183419,396410,3964156154,0,603,490,0,3,1,14,14,1227,0,3,3961234497,3822233903,117146871,231868300,231868300,1,3,1,0,12057151632,73389,73389,14,14,14,231868304,7,3,169152,1176637,1638478,32930,3961234497,1145954,82548374,1720
768202.39,6,253952,62,194126,12788833546,5,35228874,0,1270,8,8,4477,1303,3,612,1205508,0,23,76191,17,204,123736963,1226,1,0,4,698,241499794,10,965999176,16,22,11,292,612,0,0,88527408,396620,4202937731,0,612,498,0,3,1,14,14,1227,0,3,4200487032,4040956354,124052086,245013413,245013413,1,3,1,0,12740697508,73389,73389,14,14,14,245013417,7,3,173579,1237873,1714101,34968,4200487032,1205508,86816908,1740
770207.20,6,253952,62,204742,13488726492,5,36956773,0,1312,8,8,4477,1350,3,612,1261026,0,23,80329,17,204,123736963,1226,1,0,4,698,254703418,10,1018813672,16,22,11,292,612,0,0,92828272,396766,4434671296,0,612,498,0,3,1,14,14,1227,0,3,4431012742,4262407620,130079794,258403842,258403842,1,3,1,0,13436999816,73389,73389,14,14,14,258403846,7,3,177265,1294984,1783074,36854,4431012742,1261026,91048957,1740
772212.84,6,253952,62,215421,14193178908,5,38804352,0,1340,8,8,4477,1434,3,630,1317792,0,23,84515,17,204,126620639,1262,1,0,4,698,267921674,10,1071621964,16,22,11,292,630,0,0,97002320,396889,4674866220,0,630,504,0,3,1,14,14,1227,0,3,4672251478,4486147313,136100892,271828754,271828754,1,3,1,0,14135095240,73389,73389,14,14,14,271828758,7,3,180783,1353371,1836153,38908,4672251478,1317792,95170073,1789
774216.64,6,253952,62,225190,14835407766,5,40119970,0,1390,8,8,4477,1482,3,648,1366736,2,23,88320,17,204,129504391,1298,1,0,4,698,280018680,10,1120074720,16,22,11,292,648,0,0,100673588,397028,4895181614,0,646,513,2,3,1,14,14,1227,0,3,4892547052,4688759509,141086552,284146475,284146475,1,3,1,0,14775616732,73389,73389,14,14,14,284146479,7,3,185638,1403701,1903077,40722,4892547052,1366736,98774556,1829
776220.66,6,253952,62,232353,15306292188,6,42571495,0,1427,8,8,4477,1538,3,657,1399152,2,23,91126,17,204,131260150,1316,1,0,4,698,288898268,10,1155528244,16,22,11,292,657,0,0,103231110,397118,5048551385,0,655,520,2,3,1,14,14,1227,0,3,5044375924,4838075774,146094868,293137603,293137603,1,3,1,0,15243155388,73389,73389,14,14,14,293137607,7,3,188183,1437003,1932044,41999,5044375924,1399152,101303200,1851
778225.36,10,253952,62,243135,16016293052,6,44173899,0,1455,9,9,4477,1621,3,684,1456858,2,23,95382,17,204,136069320,1370,1,0,4,698,302319634,10,1209278536,16,23,11,292,684,0,0,107368804,397257,5285597413,0,682,531,2,3,1,14,14,1227,0,3,5282062033,5062185723,151814011,306749216,306749216,1,3,1,0,15950959264,73389,73389,14,14,14,306749220,7,3,194688,1496216,1996037,44014,5282062033,1456858,105377047,1916
780230.87,10,253952,62,253745,16715147834,6,45944108,0,1487,9,9,4477,1670,3,702,1511508,2,23,99536,17,204,139379412,1406,1,0,4,698,315537881,10,1262151524,16,23,11,292,702,0,0,111577629,397455,5508343860,0,700,538,2,3,1,14,14,1227,0,3,5504396017,5282843468,157813094,320139645,320156029,1,3,1,0,16647261572,73389,73389,14,14,14,320139649,7,3,201012,1552350,2070904,45819,5504396017,1511508,109511152,1962
782235.51,10,253952,62,264416,17419291374,6,47590403,0,1535,9,9,4477,1752,6,729,1567170,2,23,103729,17,204,145130454,1460,1,0,4,698,328796799,10,1315122664,16,23,11,292,729,0,0,115819377,397578,5742740256,0,727,547,2,3,1,14,14,1227,0,3,5739030324,5505647638,163699732,333603358,333603358,1,3,1,0,17347374648,73389,73389,14,14,14,333603362,7,3,203882,1609579,2137621,47791,5739030324,1567170,113686348,2025
784240.70,10,253952,62,271501,17885242844,7,49976629,0,1568,9,9,4477,1782,6,729,1600363,2,23,106502,17,204,145130454,1460,1,0,4,698,337638315,10,1350488540,16,23,11,292,729,0,0,118446361,397665,5893337088,0,727,547,2,3,1,14,14,1227,0,3,5889149529,5652651582,168711763,342538227,342538227,1,3,1,0,17811987836,73389,73389,14,14,14,342538231,7,3,204946,1643643,2166658,49013,5889149529,1600363,116284391,2025
786245.34,10,253952,62,282194,18590123142,7,51408406,0,1615,10,10,4477,1865,6,747,1657107,2,23,110716,17,204,148695290,1496,1,0,4,698,350931495,10,1403725980,16,24,11,292,747,0,0,122638470,397792,6123970146,0,745,554,2,3,1,14,14,1227,0,3,6120007324,5875476914,174295784,356047218,356047218,1,3,1,0,18514455368,73389,73389,14,14,14,356047222,7,3,210737,1701855,2226884,50951,6120007324,1657107,120416429,2073
788250.64,11,253952,62,289447,19067036396,8,53860193,0,1646,11,11,4477,1893,6,747,1692398,2,23,113530,17,204,148695290,1496,1,0,4,698,359929210,10,1439716840,16,25,11,292,747,0,0,125329607,397891,6284330887,0,745,554,2,3,1,14,14,1227,0,3,6280529102,6026194096,179477681,365178695,365178695,1,3,1,0,18989292172,73389,73389,14,14,14,365178699,7,3,215013,1738054,2275765,52250,6280529102,1692398,123058785,2073
790255.87,11,253952,62,300744,19811511094,8,55485004,0,1700,11,11,4477,1978,6,747,1753281,2,23,117960,17,204,149009006,1496,1,0,4,698,373924053,10,1495696212,16,25,11,292,747,0,0,129733373,398028,6537024164,0,745,554,2,3,1,14,14,1227,0,3,6533507263,6262182436,185505380,379388324,379388324,1,3,1,0,19727340912,73389,73389,14,14,14,379371944,7,3,217387,1800530,2341693,54375,6533507263,1753281,127396786,2073
792260.06,11,253952,62,311932,20549735252,8,57087502,0,1755,11,11,4477,2061,6,747,1814359,2,23,122362,17,204,149009006,1496,1,0,4,698,387845972,10,1551383888,16,25,11,292,747,0,0,134126898,398148,6795395664,0,745,554,2,3,1,14,14,1227,0,3,6791276766,6496135119,191495146,393493172,393493172,1,3,1,0,20461644976,73389,73389,14,14,14,393493176,7,3,222493,1863225,2417671,56538,6791276766,1814359,131714491,2073
794264.56,11,253952,62,322979,21277186452,8,58786105,0,1794,11,11,4477,2113,6,747,1872126,2,23,126650,17,204,149009006,1496,1,0,4,698,401504281,10,1606017124,16,25,11,292,747,0,0,138412801,398355,7047642307,0,745,554,2,3,1,14,14,1227,0,3,7042847786,6727115603,197483120,407363055,407363055,1,3,1,0,21182026924,73389,73389,14,14,14,407346675,7,3,225404,1922532,2477615,58595,7042847786,1872126,135940600,2073
796269.48,11,253952,62,333904,21996075158,8,60625874,0,1822,11,11,4477,2192,6,747,1930258,2,23,130908,17,204,149009006,1496,1,0,4,698,415004205,10,1660016820,16,25,11,292,747,0,0,142594203,398465,7305509332,0,745,554,2,3,1,14,14,1227,0,3,7300188960,6955637274,203504281,421040648,421040648,1,3,1,0,21894113728,73389,73389,14,14,14,421040652,7,3,229399,1982179,2530586,60753,7300188960,1930258,140069174,2073
798274.59,11,253952,62,344952,22724722424,8,62474216,0,1850,11,11,4477,2249,6,801,1987850,2,23,135208,17,204,158664833,1604,1,0,4,698,428659244,10,1714636976,16,25,11,292,801,0,0,146753782,398654,7560044444,0,799,580,2,3,1,14,14,1227,0,3,7554826665,7187153935,209512773,434924312,434924312,1,3,1,0,22616064256,73389,73389,14,14,14,434924316,7,3,232643,2041305,2601486,62847,7554826665,1987850,144158007,2204
800278.27,13,253952,62,355889,23445000862,8,64349451,0,1878,11,11,4477,2330,6,819,2051362,2,23,139469,17,204,162252840,1640,1,0,4,698,442157629,10,1768501232,16,25,11,292,819,0,0,150937245,398784,7827147305,0,817,589,2,3,1,14,14,1227,0,3,7821652115,7416646638,215516830,448597587,448597587,1,3,1,0,23327074556,73389,73389,14,14,14,448597591,7,3,238119,2106372,2666444,65069,7821652115,2051362,148276659,2245
802282.76,13,253952,62,366643,24153120474,8,66138056,0,1920,11,11,4477,2409,6,963,2114764,2,23,143653,17,204,187207922,1928,1,0,4,698,455370158,10,1821480632,16,25,11,292,963,0,0,155172064,398879,8082392352,0,961,656,2,3,1,14,14,1227,0,3,8077789970,7642699889,221595444,461998367,462014751,1,3,1,0,24023915116,73389,73389,14,14,14,461998371,7,3,241650,2171327,2730384,67207,8077789970,2114764,152447694,2559
804287.36,14,253952,62,373146,24582112460,9,67893826,0,1946,11,11,4477,2436,6,1071,2148735,2,23,146172,17,204,206161474,2144,1,0,4,698,463429654,10,1853653920,16,25,11,292,1071,0,0,157652107,398973,8229781146,0,1069,700,2,3,1,14,14,1227,0,3,8224826444,7778835636,225829355,470187320,470187320,1,3,1,0,24449740672,73389,73389,14,14,14,470187324,7,3,244823,2206171,2770444,68390,8224826444,2148735,154887770,2792
806292.63,14,253952,62,383049,25234602542,10,70388057,0,1995,13,13,4477,2510,6,1125,2208211,2,23,150062,17,204,216585676,2252,1,0,4,698,475691366,10,1902765464,16,27,11,292,1125,0,0,161894978,399110,8455525202,0,1123,719,2,3,1,14,14,1227,0,3,8449601361,7985634213,232566947,482642146,482642146,1,3,1,0,25097391624,73389,73389,14,14,14,482642150,7,3,253374,2267256,2863409,70282,8449601361,2208211,159037855,2934
808297.86,14,253952,62,393148,25899373764,10,72005186,0,2047,13,13,4477,2563,6,1143,2268485,2,23,153997,17,204,220801819,2288,1,0,4,698,488212791,10,1952851164,16,27,11,292,1143,0,0,166291990,399190,8674170750,0,1141,724,2,3,1,14,14,1227,0,3,8667660043,8196275785,238578360,495340573,495340573,1,3,1,0,25757709828,73389,73389,14,14,14,495340577,7,3,259200,2329128,2958280,72081,8667660043,2268485,163339274,2979
810302.39,14,253952,62,403286,26567047618,10,73765876,0,2087,13,13,4477,2639,6,1170,2332269,2,23,157965,17,204,225938360,2342,1,0,4,698,500759340,10,2002972756,16,27,11,292,1170,0,0,170536105,399254,8908576037,0,1168,737,2,3,1,14,14,1227,0,3,8903072706,8408086795,244376843,508082119,508082119,1,3,1,0,26419418252,73389,73389,14,14,14,508065739,7,3,261982,2394565,3024283,74060,8903072706,2332269,167518486,3055
812307.41,14,253952,62,413407,27234366630,10,75578545,0,2118,13,13,4477,2694,7,1242,2393200,2,23,161931,17,204,238391646,2486,1,0,4,698,513355458,10,2053421832,16,27,11,292,1242,0,0,174739800,399334,9132478618,0,1240,775,2,3,1,14,14,1227,0,3,9125897934,8619341707,250598679,520841764,520841764,1,3,1,0,27083771760,73389,73389,14,14,14,520841768,7,3,264856,2457014,3093331,75895,9125897934,2393200,171653298,3243
814312.72,14,253952,62,423812,27919916716,10,77200019,0,2169,13,13,4477,2768,7,1332,2463881,2,23,165982,17,204,255477612,2666,1,0,4,698,526177725,10,2104646228,16,27,11,292,1332,0,0,179125921,399406,9376947565,0,1330,828,2,3,1,14,14,1227,0,3,9370706488,8837150953,256605097,533896321,533896321,1,3,1,0,27762608724,73389,73389,14,14,14,533896325,7,3,267514,2529401,3166257,77951,9370706488,2463881,175966682,3488
816318.04,14,253952,62,434292,28610196938,10,78939776,0,2210,13,13,4477,2825,7,1395,2525774,2,23,170081,17,204,267009478,2792,1,0,4,698,539208844,10,2156770748,16,27,11,292,1395,0,0,183417863,399470,9612643035,0,1393,861,2,3,1,14,14,1227,0,3,9605975980,9055996152,262635339,547078076,547078076,1,3,1,0,28448059984,73389,73389,14,14,14,547078080,7,3,269574,2592899,3234291,79895,9605975980,2525774,180190756,3651
818322.92,15,253952,62,444903,29310063854,10,80618052,0,2261,13,13,4477,2897,7,1476,2592589,2,23,174205,17,204,281188050,2954,1,0,4,698,552278533,10,2208985064,16,27,11,292,1476,0,0,187739557,399592,9866326160,0,1474,907,2,3,1,14,14,1227,0,3,9858969007,9278984460,268634775,560351658,560351658,1,3,1,0,29138286248,73389,73389,14,14,14,560351662,7,3,271381,2661379,3316278,82015,9858969007,2592589,184430626,3849
820328.05,15,253952,62,455611,30015925782,10,82293731,0,2312,14,14,4477,2956,7,1485,2659791,2,23,178382,17,204,283628244,2972,1,0,4,698,565544508,10,2262178032,16,28,11,292,1485,0,0,192100925,399661,10115013251,0,1483,911,2,3,1,14,14,1227,0,3,10108141183,9503549663,274670938,573791239,573791239,1,3,1,0,29837144460,73389,73389,14,14,14,573791243,7,3,275040,2730249,3394105,84077,10108141183,2659791,188714348,3871
822333.05,15,253952,62,466294,30719015106,11,85078198,0,2353,14,14,4477,3028,7,1485,2728166,2,23,182530,17,204,284243610,2972,1,0,4,698,578675228,10,2314700912,16,28,11,292,1485,0,0,196352860,399723,10381745361,0,1483,911,2,3,1,14,14,1227,0,3,10374453278,9728025756,281705373,587124768,587141152,1,3,1,0,30530487968,73389,73389,14,14,14,587124772,7,3,280312,2800320,3474981,86292,10374453278,2728166,192885557,3871
824337.31,15,253952,62,473802,31213605320,12,86724701,0,2392,14,14,4477,3073,7,1485,2770223,2,23,185443,17,204,285184758,2972,1,0,4,698,587961687,10,2351846748,16,28,11,292,1485,0,0,199208957,399779,10559232900,0,1483,911,2,3,1,14,14,1227,0,3,10552094842,9885949280,286206648,596495528,596495528,1,3,1,0,31017767488,73389,73389,14,14,14,596495532,7,3,283245,2843449,3518017,87741,10552094842,2770223,195698722,3871
825021.83,15,253952,62,476563,31396408380,14,87903227,1,2398,16,16,4477,3130,7,1485,2785237,2,23,186584,24,204,293152663,2979,1,1225,4,698,591599349,10,2366397396,23,37,16,312,1485,1225,82,200440191,400098,10621603195,8,1483,911,2,3,1,14,14,1227,98955079,3,10613758261,9943135155,486504821,600037902,600037902,1,3,1,98955079,31201970936,73389,73389,14,14,14,600037906,7,3,288230,2858872,3547044,88236,10613758261,2785237,196900975,3871
