timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
442202.33,12,253952,62,133191,8775534730,2,22593146,0,1397,4,4,4181,918,0,621,1176781,0,6,52385,9,125557816,1244,1,0,4,651,165938565,9,663754260,8,18,4,3762,621,0,0,75899768,1575562,2819894539,0,621,802,0,3,1,14,14,4510,3,2817921814,2767901225,99768866,168404615,168437383,1,3,1,8757040012,73389,73389,14,14,14,168404619,11,3,169477,1203763,1735781,23464,2817921814,1176781,74166754,2112
444206.97,12,253952,62,140253,9240823492,2,23581551,0,1442,5,5,4181,954,0,621,1231581,0,6,55156,9,125859466,1244,1,0,4,651,174806395,9,699225580,8,19,4,3762,621,0,0,79517547,1628733,2967090310,0,621,802,0,3,1,14,14,4510,3,2964179472,2914244449,104424403,177382159,177382159,1,3,1,9223872300,73389,73389,14,14,14,177382163,11,3,173568,1259792,1816560,24661,2964179472,1231581,77703888,2112
446216.31,13,253952,62,146520,9651935782,3,26146437,0,1469,6,6,4181,987,0,621,1279632,0,6,57603,9,125859466,1244,1,0,4,651,182590524,9,730297632,8,20,4,3762,621,0,0,82545790,1669859,3097694947,0,621,802,0,3,1,14,14,4510,3,3095062193,3043849863,110045115,185277088,185277088,1,3,1,9634408608,73389,73389,14,14,14,185277092,11,3,179190,1308955,1877562,25744,3095062193,1279632,80671244,2112
448224.26,16,253952,62,154845,10200636010,3,27354559,0,1561,6,6,4181,1049,0,621,1358736,0,6,60875,9,125859466,1244,1,0,4,651,192940616,9,771697692,8,20,4,3762,621,0,0,87257142,1799057,3274015915,0,621,802,0,3,1,14,14,4510,3,3271617388,3216949721,116074933,195806794,195806794,1,3,1,10181953320,73389,73389,14,14,14,195806798,11,3,184429,1389856,1976359,27214,3271617388,1358736,85283970,2112
450229.00,16,253952,62,162809,10725400224,3,28499094,0,1639,6,6,4181,1095,0,621,1431620,0,6,64007,9,125859466,1244,1,0,4,651,202871389,9,811485556,8,20,4,3762,621,0,0,91702794,1923369,3439854097,0,621,802,0,3,1,14,14,4510,3,3436882381,3382444219,121767333,205879907,205879907,1,3,1,10705755196,73389,73389,14,14,14,205879911,11,3,186184,1464303,2058397,28573,3436882381,1431620,89647757,2112
452235.46,16,253952,62,167798,11054495010,5,31256231,0,1651,7,7,4181,1134,0,621,1464161,0,6,65985,9,125859466,1244,1,0,4,651,209140805,9,836498352,8,21,4,3762,621,0,0,93933747,1923447,3549013576,0,621,802,0,3,1,14,14,4510,3,3545813561,3486137206,126754463,212205402,212205402,1,3,1,11034680936,73389,73389,14,14,14,212205406,11,3,193280,1497685,2110454,29490,3545813561,1464161,91826745,2112
454241.37,16,253952,62,172870,11388534578,5,32807533,0,1673,7,7,4181,1156,0,621,1496900,0,6,67962,9,125859466,1244,1,0,4,651,215446284,9,861785136,8,21,4,3762,621,0,0,96208740,1923570,3655628603,0,621,802,0,3,1,14,14,4510,3,3652197836,3591789618,130580761,218600751,218617135,1,3,1,11367239084,73389,73389,14,14,14,218600755,11,3,193543,1531201,2146434,30353,3652197836,1496900,94065854,2112
456258.84,16,253952,62,180578,11896823226,5,34244096,0,1738,8,8,4181,1218,0,630,1568561,0,6,71009,9,127382623,1262,1,0,4,651,225059789,9,900174628,8,22,4,3762,630,0,0,100471482,2062212,3816199922,0,630,811,0,3,1,14,14,4510,3,3812479183,3752036177,136395728,228352217,228352217,1,3,1,11874315316,73389,73389,14,14,14,228352221,11,3,203910,1604362,2264441,31708,3812479183,1568561,98210753,2145
458272.11,17,253952,62,188615,12426637020,5,35571516,0,1818,8,8,4181,1262,0,639,1648089,0,6,74168,9,129170509,1280,1,0,4,651,235103136,9,940283404,8,22,4,3762,639,0,0,105010704,2242776,3989195960,0,639,821,0,3,1,14,14,4510,3,3986094874,3918997837,142427001,238537859,238537859,1,3,1,12403968700,73389,73389,14,14,14,238537863,11,3,206507,1685492,2371229,33135,3986094874,1648089,102643339,2179
460282.95,17,253952,62,196507,12946194552,5,36942449,0,1885,8,8,4181,1309,0,648,1727434,0,6,77251,9,130922808,1298,1,0,4,651,244848929,9,979395716,8,22,4,3762,648,0,0,109505028,2461792,4156925088,0,648,830,0,3,1,14,14,4510,3,4153413234,4083340791,148465503,248471708,248471708,1,3,1,12919676880,73389,73389,14,14,14,248455328,11,3,208632,1766425,2478224,34524,4153413234,1727434,107030832,2212
462288.61,18,253952,62,203601,13413942446,5,38340149,0,1946,8,8,4181,1359,0,648,1796082,0,6,80038,9,130922808,1298,1,0,4,651,253700829,9,1014738800,8,22,4,3762,648,0,0,113381600,2584871,4312025213,0,648,830,0,3,1,14,14,4510,3,4308093459,4230947247,153845198,257447093,257447093,1,3,1,13387248868,73389,73389,14,14,14,257447097,11,3,213400,1836435,2576180,35809,4308093459,1796082,110809594,2212
464295.75,20,253952,62,208879,13762073664,6,40963904,0,1958,9,9,4181,1393,0,657,1834792,0,6,82116,9,132421765,1316,1,0,4,651,260305872,9,1041094276,8,23,4,3762,657,0,0,115857803,2590164,4427597872,0,657,834,0,3,1,14,14,4510,3,4423300843,4340926214,158949556,264116652,264116652,1,3,1,13734065936,73389,73389,14,14,14,264116656,11,3,217298,1876038,2625114,36772,4423300843,1834792,113236967,2236
466302.55,20,253952,62,216168,14242239098,6,42549590,0,2006,9,9,4181,1439,0,657,1913492,0,6,84981,9,132421765,1316,1,0,4,651,269367476,9,1077469904,8,23,4,3762,657,0,0,120041816,2831967,4587637760,0,657,834,0,3,1,14,14,4510,3,4583714469,4493149148,164956798,273290804,273290804,1,3,1,14211121840,73389,73389,14,14,14,273290808,11,3,220866,1956273,2733725,38098,4583714469,1913492,117311607,2236
468317.34,20,253952,62,223549,14728783758,6,44123529,0,2058,9,9,4181,1487,0,657,1998173,0,6,87871,9,132421765,1316,1,0,4,651,278523853,9,1114095412,8,23,4,3762,657,0,0,124222841,3139232,4751067640,0,657,834,0,3,1,14,14,4510,3,4746466523,4647384003,170948033,282577485,282577485,1,3,1,14694029252,73389,73389,14,14,14,282577489,11,3,228620,2042534,2843549,39462,4746466523,1998173,121383877,2236
470322.88,22,253952,62,229407,15114286358,7,46356196,0,2086,9,9,4181,1528,0,657,2050173,0,6,90148,9,132421765,1316,1,0,4,651,285734174,9,1142936696,8,23,4,3762,657,0,0,127139670,3204850,4876881978,0,657,834,0,3,1,14,14,4510,3,4872558599,4769162239,176206905,289972258,289972258,1,3,1,15078557448,73389,73389,14,14,14,289972262,11,3,237863,2095596,2922670,40507,4872558599,2050173,124221706,2236
472329.88,24,253952,62,235578,15521206676,7,48008216,0,2101,10,10,4181,1567,0,657,2104171,0,6,92594,9,132421765,1316,1,0,4,651,293502697,9,1174010788,8,24,4,3762,657,0,0,130178251,3251098,5012533657,0,657,834,0,3,1,14,14,4510,3,5008229945,4897621237,180945923,297770154,297770154,1,3,1,15484048040,73389,73389,14,14,14,297770158,11,3,247776,2150749,3008668,41635,5008229945,2104171,127174396,2236
474344.18,24,253952,62,242594,15982334512,7,49956076,0,2143,10,10,4181,1613,0,657,2172908,0,6,95330,9,132421765,1316,1,0,4,651,302200351,9,1208737000,8,24,4,3762,657,0,0,134126913,3468951,5165200571,0,657,834,0,3,1,14,14,4510,3,5160230048,5043362138,187048838,306608878,306608878,1,3,1,15943661688,73389,73389,14,14,14,306608882,11,3,249465,2220920,3082254,42897,5160230048,2172908,131049614,2236
476349.77,24,253952,62,247763,16323877342,8,52545929,0,2167,10,10,4181,1645,0,657,2208581,0,6,97362,9,132421765,1316,1,0,4,651,308627221,9,1234508884,8,24,4,3762,657,0,0,136412180,3470001,5278624673,0,657,834,0,3,1,14,14,4510,3,5273826599,5151444594,191923125,313143047,313143047,1,3,1,16283438476,73389,73389,14,14,14,313143051,11,3,255665,2257474,3130243,43837,5273826599,2208581,133286980,2236
478355.46,24,253952,62,253179,16680437162,8,54221460,0,2197,10,10,4181,1676,0,657,2248419,0,6,99470,9,132421765,1316,1,0,4,651,315336497,9,1261345988,8,24,4,3762,657,0,0,138791564,3505725,5396355524,0,657,834,0,3,1,14,14,4510,3,5391198161,5264075283,196011121,319964380,319980764,1,3,1,16638147792,73389,73389,14,14,14,319964384,11,3,263343,2298236,3200160,44802,5391198161,2248419,135596541,2236
480372.63,25,253952,62,258663,17041670618,8,55676451,0,2235,12,12,4181,1714,0,666,2300789,0,6,101635,10,133863432,1334,1,0,4,651,322165161,9,1288660644,9,26,4,3773,666,0,0,141992916,4021179,5515475801,0,666,841,0,3,1,14,14,4510,3,5510880885,5378385771,201176440,326890050,326890050,1,3,1,16998282632,73389,73389,14,14,14,326890054,11,3,267763,2351766,3266133,45806,5510880885,2300789,138732047,2267
482386.28,25,253952,62,264294,17412435888,9,58751416,0,2284,12,12,4181,1755,0,675,2354327,0,6,103847,10,135361740,1352,1,0,4,651,329160056,9,1316640224,9,26,4,3773,675,0,0,145485551,4454706,5640920633,0,675,851,0,3,1,14,14,4510,3,5636041006,5495775758,207813300,333969209,333985593,1,3,1,17366398900,73389,73389,14,14,14,333969213,11,3,271765,2406502,3326411,46849,5636041006,2354327,142164526,2301
484392.52,25,253952,62,269391,17748656826,10,61568266,0,2322,12,12,4181,1780,0,675,2395440,0,6,105833,10,135361740,1352,1,0,4,651,335526250,9,1342105000,9,26,4,3773,675,0,0,148082387,4563933,5752248894,0,675,851,0,3,1,14,14,4510,3,5746738414,5601985856,213653346,340409392,340409392,1,3,1,17701288416,73389,73389,14,14,14,340409396,11,3,276408,2448526,3375466,47760,5746738414,2395440,144712412,2301
486409.14,25,253952,62,274638,18093992596,10,63475457,0,2357,13,13,4181,1810,0,684,2440963,0,6,107886,10,136803749,1370,1,0,4,651,342006675,9,1368026700,9,27,4,3773,684,0,0,151000393,4715507,5865097390,0,684,860,0,3,1,14,14,4510,3,5859737629,5711118342,218628077,347015574,347015574,1,3,1,18044809880,73389,73389,14,14,14,347015578,11,3,281624,2495067,3438332,48692,5859737629,2440963,147567666,2334
488425.59,25,253952,62,280446,18477135412,10,65699779,0,2409,13,13,4181,1853,0,684,2499454,0,6,110176,10,136803749,1370,1,0,4,651,349290828,9,1396969928,9,27,4,3773,684,0,0,154407923,5194135,5993780965,0,684,860,0,3,1,14,14,4510,3,5988029381,5832004605,224718403,354371102,354371102,1,3,1,18427297336,73389,73389,14,14,14,354371106,11,3,286819,2554777,3511873,49764,5988029381,2499454,150901785,2334
490439.77,30,253952,62,285810,18830287360,10,67921819,0,2463,13,13,4181,1890,0,684,2552191,0,6,112286,10,136803749,1370,1,0,4,651,355935044,9,1423740176,9,27,4,3773,684,0,0,157617502,5788363,6108181906,0,684,860,0,3,1,14,14,4510,3,6102436665,5943758255,230716148,361126899,361126899,1,3,1,18778598780,73389,73389,14,14,14,361126903,11,3,291102,2608641,3573669,50721,6102436665,2552191,154049689,2334
492457.26,32,253952,62,291232,19187067798,10,69463395,0,2514,13,13,4181,1917,0,702,2611645,2,6,114404,10,139756249,1406,1,0,4,651,362673357,9,1450693428,9,27,4,3773,702,0,0,160842485,6219813,6223072754,0,700,880,2,3,1,14,14,4510,3,6217595983,6056222322,235923912,367978841,367978841,1,3,1,19134899764,73389,73389,14,14,14,367978845,11,3,300081,2669238,3662252,51670,6217595983,2611645,157186214,2399
494469.34,33,253952,62,297055,19570904070,11,72196904,0,2559,14,14,4181,1960,0,702,2680783,2,6,116696,10,140057899,1406,1,0,4,651,369943331,9,1479773324,9,28,4,3773,702,0,0,164045691,6896216,6354414997,0,700,880,2,3,1,14,14,4510,3,6348278227,6177790716,242540429,375320144,375320144,1,3,1,19516647520,73389,73389,14,14,14,375320148,11,3,304057,2739682,3745146,52759,6348278227,2680783,160306665,2399
496478.63,33,253952,62,303072,19967056148,11,74125024,0,2603,14,14,4181,2000,0,720,2750738,2,6,119062,10,142939995,1442,1,0,4,651,377434426,9,1509673128,9,28,4,3773,720,0,0,167170141,7531619,6483610028,0,718,899,2,3,1,14,14,4510,3,6477337530,6302681754,248219029,382933942,382933942,1,3,1,19912565016,73389,73389,14,14,14,382933946,11,3,309954,2813947,3818746,53833,6477337530,2750738,163357658,2476
498484.76,34,253952,62,308144,20300456218,12,76714826,0,2628,14,14,4181,2031,0,720,2795090,2,6,121029,10,142939995,1442,1,0,4,651,383663431,9,1534653724,9,28,4,3773,720,0,0,169404996,7579321,6595074892,0,718,899,2,3,1,14,14,4510,3,6588835279,6408485567,253087277,389284457,389284457,1,3,1,20242791796,73389,73389,14,14,14,389284461,11,3,313108,2859223,3863782,54747,6588835279,2795090,165547574,2476
500491.03,34,253952,62,313282,20639424462,12,78511136,0,2664,14,14,4181,2064,0,720,2837574,2,6,123051,10,142939995,1442,1,0,4,651,390076987,9,1560307948,9,28,4,3773,720,0,0,171725035,7636395,6708703534,0,718,899,2,3,1,14,14,4510,3,6702886063,6515734392,257263405,395773792,395773792,1,3,1,20579385248,73389,73389,14,14,14,395757412,11,3,316664,2902673,3924888,55701,6702886063,2837574,167806605,2476
502503.99,35,253952,62,318956,21013740620,12,79429456,0,2702,14,14,4181,2102,1,729,2892467,2,6,125287,10,144439035,1460,1,0,4,651,397168411,9,1588673644,9,28,4,3773,729,0,0,174542102,7934427,6836115173,0,727,905,2,3,1,14,14,4510,3,6829653004,6634051247,261289024,402949096,402949096,1,3,1,20953353024,73389,73389,14,14,14,402949100,11,3,320480,2958748,3998788,56744,6829653004,2892467,170549884,2506
504515.96,35,253952,62,324946,21407981132,12,80632604,0,2756,15,15,4181,2139,1,783,2959068,2,6,127631,10,153773333,1568,1,0,4,651,404569644,9,1618278576,9,29,4,3773,783,0,0,177693165,8416033,6968649170,0,781,965,2,3,1,14,14,4510,3,6962053244,6759028234,266104355,410455954,410472338,1,3,1,21343709640,73389,73389,14,14,14,410455958,11,3,326299,3027451,4089436,57864,6962053244,2959068,173610447,2714
506529.64,36,253952,62,330867,21797636632,12,82727985,0,2810,15,15,4181,2171,1,801,3026575,2,6,129939,10,156978053,1604,1,0,4,651,411925049,9,1647700196,9,29,4,3773,801,0,0,180830792,9030313,7095081896,0,799,984,2,3,1,14,14,4510,3,7088863503,6882170140,271936995,417916263,417932647,1,3,1,21731645708,73389,73389,14,14,14,417916267,11,3,328554,3096245,4166512,58903,7088863503,3026575,176671136,2776
508540.53,36,253952,62,336652,22178958404,12,84651110,0,2861,15,15,4181,2214,1,837,3090687,2,6,132198,10,163113096,1676,1,0,4,651,419066488,9,1676265952,9,29,4,3773,837,0,0,183951926,9749978,7224775596,0,835,1013,2,3,1,14,14,4510,3,7217909692,7003286097,277687791,425192030,425192030,1,3,1,22109985592,73389,73389,14,14,14,425192034,11,3,331002,3161683,4245914,59981,7217909692,3090687,179713004,2918
510547.21,36,253952,62,341580,22503198808,13,87448916,0,2885,15,15,4181,2245,1,873,3128136,2,6,134125,10,169409887,1748,1,0,4,651,425179905,9,1700719620,9,29,4,3773,873,0,0,186141730,9759645,7335701330,0,871,1035,2,3,1,14,14,4510,3,7328606136,7105958640,282682617,431392930,431409314,1,3,1,22432432392,73389,73389,14,14,14,431392934,11,3,333612,3200071,4288858,60894,7328606136,3128136,181859961,3037
512569.37,37,253952,62,347262,22876853356,13,88536327,0,2928,16,16,4181,2282,1,891,3186444,2,6,136362,10,172406320,1784,1,0,4,651,432279622,9,1729118488,9,30,4,3773,891,0,0,189224353,10323791,7460642107,0,889,1058,2,3,1,14,14,4510,3,7453548720,7223884924,287337536,438560486,438560486,1,3,1,22805145304,73389,73389,14,14,14,438560490,11,3,341613,3261466,4349899,61927,7453548720,3186444,184881671,3108
514584.57,37,253952,62,353142,23265028480,14,91023066,0,2971,17,17,4181,2320,1,900,3248056,2,6,138671,10,174846066,1802,1,0,4,651,439596136,9,1758384544,9,31,4,3773,900,0,0,192394974,10960513,7589434357,0,898,1071,2,3,1,14,14,4510,3,7582072193,7346675990,293686332,445979391,445979391,1,3,1,23190928364,73389,73389,14,14,14,445979395,11,3,346968,3324343,4435447,62995,7582072193,3248056,187966883,3146
516601.06,38,253952,62,358881,23643637246,14,93117789,0,3018,17,17,4181,2350,1,900,3305862,2,6,140910,10,174846066,1802,1,0,4,651,446732933,9,1786931732,9,31,4,3773,900,0,0,195623099,11655955,7714253063,0,898,1071,2,3,1,14,14,4510,3,7707020327,7466303332,299696773,453236615,453236615,1,3,1,23568304012,73389,73389,14,14,14,453236619,11,3,352516,3385853,4517951,64021,7707020327,3305862,191112637,3146
518610.65,39,253952,62,364880,24038436434,14,95296060,0,3067,17,17,4181,2393,1,918,3375274,2,6,143256,10,177886333,1838,1,0,4,651,454137518,9,1816550072,9,31,4,3773,918,0,0,198905482,12246176,7848612455,0,916,1097,2,3,1,14,14,4510,3,7841377550,7591758852,305735876,460746076,460762460,1,3,1,23958795984,73389,73389,14,14,14,460746080,11,3,355140,3456678,4602686,65142,7841377550,3375274,194310424,3215
