timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
646848.71,1,253952,62,143033,9423462278,27,45816769,0,319,31,31,4835,137,675,903150,9,36088,24,30,142942340,1352,1,0,23,45,1,3,1401,675,0,0,0,31347499,5660836,2806662634,0,675,472,2,1,14,14,401,1,2808216368,2758583766,89080854,213808875,213825259,1,2,1,9407590500,73389,73389,14,14,14,213808875,9,3,564578,925408,2031535,21444,2808216368,903150,29317243,1898
648854.05,1,253952,62,154326,10167217734,29,49517351,0,343,31,31,4835,139,675,951120,9,39264,24,30,143473244,1352,1,0,23,45,1,3,1401,675,0,0,0,33576078,5668930,3024562965,0,675,472,2,1,14,14,401,1,3024456656,2975952707,95035232,230707195,230723579,1,2,1,10151116580,73389,73389,14,14,14,230707195,9,3,564708,974586,2088384,23097,3024456656,951120,31489068,1898
650868.96,1,253952,62,169375,11159043490,29,51119358,0,375,34,34,4835,141,675,1066947,9,43479,24,30,144004148,1352,1,0,23,48,1,3,1401,675,0,0,0,37333468,6395187,3314510085,0,675,472,2,1,14,14,401,1,3314650064,3265766500,101671280,253255392,253271776,1,2,1,11143237248,73389,73389,14,14,14,253255392,9,3,575212,1092606,2239185,25311,3314650064,1066947,35095808,1898
652882.33,1,253952,62,184011,12123271974,31,57712464,0,409,36,36,4835,144,675,1191233,9,47634,24,30,144269600,1352,1,0,23,50,1,3,1401,675,0,0,0,41159802,7761129,3594084531,0,675,472,2,1,14,14,401,1,3596323792,3547725314,113918754,275160739,275177123,1,2,1,12107072516,73389,73389,14,14,14,275160739,9,3,590056,1219048,2420962,27460,3596323792,1191233,38740486,1898
654888.41,1,253952,62,196698,12959239890,34,63201824,0,444,36,36,4835,146,675,1276974,9,51206,24,30,144535052,1352,1,0,23,50,1,3,1401,675,0,0,0,44212540,8298878,3840874612,0,675,472,2,1,14,14,401,1,3840248784,3792008208,124200510,294178628,294178628,1,2,1,12943859632,73389,73389,14,14,14,294178628,9,3,595735,1306576,2532024,29321,3840248784,1276974,41682271,1898
656897.58,1,253952,62,209381,13795211114,34,64744023,0,471,38,38,4835,148,675,1364681,9,54784,24,30,145065956,1352,1,0,23,52,1,3,1401,675,0,0,0,47176911,8712646,4084911237,0,675,472,2,1,14,14,401,1,4084829136,4036392334,129137868,313177974,313177974,1,2,1,13779109960,73389,73389,14,14,14,313161590,9,3,608873,1396058,2662828,31187,4084829136,1364681,44515952,1898
658912.14,1,253952,62,223821,14746594542,34,67736421,0,502,39,39,4835,150,675,1480617,9,58824,24,30,145331408,1352,1,0,23,53,1,3,1401,675,0,0,0,51061811,9789043,4360167971,0,675,472,2,1,14,14,401,1,4362046416,4314530094,137821451,334796601,334812985,1,2,1,14731050444,73389,73389,14,14,14,334796601,9,3,622303,1514262,2835793,33302,4362046416,1480617,48228025,1898
660918.39,1,253952,62,236514,15582955674,37,72838160,0,537,39,39,4835,152,675,1565590,9,62396,24,30,145596860,1352,1,0,23,53,1,3,1401,675,0,0,0,54124333,10108831,4608014125,0,675,472,2,1,14,14,401,1,4606888912,4558956317,146633368,353814490,353814490,1,2,1,15567837560,73389,73389,14,14,14,353814490,9,3,623425,1601071,2934077,35170,4606888912,1565590,51192395,1898
662924.22,1,253952,62,248264,16357250906,37,74221488,0,568,41,41,4835,154,675,1637373,9,65711,24,30,145862312,1352,1,0,23,55,1,3,1401,675,0,0,0,56885761,10257064,4834090358,0,675,472,2,1,14,14,401,1,4833119184,4785326533,150903366,371409130,371409130,1,2,1,16342001720,73389,73389,14,14,14,371409130,9,3,669881,1674427,3095929,36896,4833119184,1637373,53792082,1898
664931.88,1,253952,62,257625,16973918826,39,77866802,0,589,43,43,4835,156,675,1689698,9,68372,24,30,146127764,1352,1,0,23,57,1,3,1401,675,0,0,0,59287036,10358511,5014800175,0,675,472,2,1,14,14,401,1,5013212112,4965696637,157216372,385416118,385416118,1,2,1,16958309192,73389,73389,14,14,14,385416118,9,3,831183,1727991,3446949,38270,5013212112,1689698,55842435,1898
666940.57,1,253952,62,271065,17859766254,39,80813442,0,616,43,43,4835,158,675,1808831,9,72149,24,30,146658668,1352,1,0,23,57,1,3,1401,675,0,0,0,63079758,11063788,5273419591,0,675,472,2,1,14,14,401,1,5272341456,5224564981,164274285,405551993,405551993,1,2,1,17843566796,73389,73389,14,14,14,405535609,9,3,837425,1850202,3605193,40247,5272341456,1808831,59477057,1898
668955.77,1,253952,62,284588,18750522266,39,83970403,0,646,43,43,4835,160,675,1932698,9,75947,24,30,146658668,1352,1,0,23,57,1,3,1401,675,0,0,0,66851067,11968079,5531503761,0,675,472,2,1,14,14,401,1,5532257232,5484975113,173306498,425798682,425815066,1,2,1,18735142008,73389,73389,14,14,14,425798682,9,3,849247,1976337,3767540,42230,5532257232,1932698,63086147,1898
670969.61,1,253952,62,297642,19610381362,39,88534515,0,675,45,45,4835,163,675,2061686,9,79725,24,30,147189572,1352,1,0,23,59,1,3,1401,675,0,0,0,70409264,13540395,5782499520,0,675,472,2,1,14,14,401,1,5782739787,5736274148,182568774,445346892,445346892,1,2,1,19594542352,73389,73389,14,14,14,445330508,9,3,862354,2107432,3917797,44145,5782739787,2061686,66494204,1898
672976.49,1,253952,62,311259,20507104458,42,93610953,0,715,47,47,4835,166,675,2173822,9,83558,24,30,147720476,1352,1,0,23,61,1,3,1401,675,0,0,0,74274483,15188943,6046641762,0,675,472,2,1,14,14,401,1,6044259689,5998300804,195754972,465722494,465738878,1,2,1,20491789736,73389,73389,14,14,14,465722494,9,3,875353,2225214,4088816,46147,6044259689,2173822,70188538,1898
674982.77,1,253952,62,320853,21139307718,45,98171763,0,736,47,47,4835,167,675,2227428,9,86222,24,30,147720476,1352,1,0,23,61,1,3,1401,675,0,0,0,76454648,15212779,6231668534,0,675,472,2,1,14,14,401,1,6229071209,6183203818,202574682,480095963,480095963,1,2,1,21124222372,73389,73389,14,14,14,480095963,9,3,875438,2279986,4139903,47557,6229071209,2227428,72317704,1898
676996.27,1,253952,62,333437,21968537492,45,100187502,0,771,52,52,4835,170,675,2336384,9,89824,24,30,148251380,1352,1,0,23,66,1,3,1401,675,0,0,0,79957655,16124888,6471523292,0,675,472,2,1,14,14,401,1,6471423337,6425496575,208712598,498941820,498958204,1,2,1,21953440080,73389,73389,14,14,14,498941820,9,3,895534,2392129,4299492,49406,6471423337,2336384,75661244,1898
679011.27,1,253952,62,346952,22858874136,48,107375497,0,807,53,53,4835,173,675,2459970,9,93676,24,30,148782284,1352,1,0,23,67,1,3,1401,675,0,0,0,83787237,17545266,6733079801,0,675,472,2,1,14,14,401,1,6731018250,6685739502,222150804,519184191,519184191,1,2,1,22844104404,73389,73389,14,14,14,519184191,9,3,913483,2517844,4478590,51393,6731018250,2459970,79311895,1898
681026.14,1,253952,62,360374,23743115932,51,112359175,0,839,55,55,4835,176,675,2578218,9,97513,24,30,149313188,1352,1,0,23,69,1,3,1401,675,0,0,0,87604207,18420453,6991817272,0,675,472,2,1,14,14,401,1,6988831555,6944247978,233006772,539279106,539279106,1,2,1,23728280664,73389,73389,14,14,14,539279106,9,3,927613,2638328,4651030,53366,6988831555,2578218,82956569,1898
683035.08,1,253952,62,374457,24671103008,52,115592223,0,887,57,57,4835,178,675,2703650,9,101502,24,30,149844092,1352,1,0,23,71,1,3,1401,675,0,0,0,91606426,19617202,7260386099,0,675,472,2,1,14,14,401,1,7259495235,7215388246,242332786,560365253,560381637,1,2,1,24656071132,73389,73389,14,14,14,560365253,9,3,942509,2766074,4808473,55431,7259495235,2703650,86801478,1898
685049.74,1,253952,62,388737,25611115940,53,119692348,0,935,60,60,4835,183,675,2824031,9,105654,24,30,150640448,1352,1,0,23,74,1,3,1401,675,0,0,0,95800140,20729740,7533168430,0,675,472,2,1,14,14,401,1,7532930951,7490189069,252671310,581738120,581738120,1,2,1,25595756384,73389,73389,14,14,14,581721736,9,3,956331,2888819,4985956,57531,7532930951,2824031,90817844,1898
686831.13,1,253952,62,400982,26415782060,57,124504555,2,977,66,66,4835,191,675,2919049,9,109422,28,1186,158511825,1359,1,1035,27,87,1,23,3041,675,536,1035,112,99809240,21916396,7767503033,8,675,472,2,1,14,14,401,1,7763869224,7725268584,325881758,600037902,600037902,1,2,1,26401667688,73389,73389,14,14,14,600037902,9,3,979202,2985751,5189286,59330,7763869224,2919049,94623727,1898
