timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
642779.08,253952,62,139047,9161173974,32,48832967,0,285,36,36,4996,136,0,675,792228,544,34937,42,56,142942340,1352,1,0,41,50,14,401,675,0,0,0,30000411,5247769,2731652610,0,675,493,2,1,14,14,411,1,2731670320,2681876123,95879171,207853735,207853735,1,2,1,9145564340,73389,73389,14,14,14,207853735,9,3,554214,810611,1879819,20860,2731670320,792228,28121807,2163
644789.32,253952,62,153804,10133007942,34,53436289,0,318,38,38,4996,139,0,675,889411,544,39131,42,56,143473244,1352,1,0,41,52,14,401,675,0,0,0,33873738,6366646,3014626710,0,675,493,2,1,14,14,411,1,3014495184,2965869822,106506108,229937147,229953531,1,2,1,10117234468,73389,73389,14,14,14,229937147,9,3,566998,910845,2036896,23021,3014495184,889411,31838209,2163
646798.62,253952,62,169413,11161533858,34,55954940,0,347,38,38,4996,141,0,675,997724,544,43490,42,56,144004148,1352,1,0,41,52,14,401,675,0,0,0,37758434,6880288,3315331437,0,675,493,2,1,14,14,411,1,3315305424,3266526855,112964890,253320928,253320928,1,2,1,11145399936,73389,73389,14,14,14,253304544,9,3,568517,1024594,2165089,25316,3315305424,997724,35594873,2163
648803.57,253952,62,180438,11887784586,36,59719970,0,371,38,38,4996,143,0,675,1051516,544,46607,42,56,144004148,1352,1,0,41,52,14,401,675,0,0,0,40016347,6895717,3527624696,0,675,493,2,1,14,14,411,1,3527248848,3478838379,119351781,269813966,269830350,1,2,1,11871814504,73389,73389,14,14,14,269813966,9,3,568613,1079595,2226223,26933,3527248848,1051516,37791739,2163
650822.43,253952,62,195196,12860273914,36,61387016,0,406,41,41,4996,146,0,675,1160961,544,50798,42,56,144535052,1352,1,0,41,55,14,401,675,0,0,0,43665275,7769697,3809042961,0,675,493,2,1,14,14,411,1,3811544016,3763030879,126440587,291921954,291938338,1,2,1,12844565976,73389,73389,14,14,14,291921954,9,3,591471,1191249,2396063,29102,3811544016,1160961,41270960,2163
652836.81,253952,62,210028,13837878358,37,64141066,0,445,41,41,4996,148,0,675,1286023,544,54967,42,56,145065956,1352,1,0,41,55,14,401,675,0,0,0,47535185,8926035,4096360964,0,675,493,2,1,14,14,411,1,4097018832,4048827414,135155569,314150663,314150663,1,2,1,13822629172,73389,73389,14,14,14,314150663,9,3,601867,1318597,2543601,31280,4097018832,1286023,44993462,2163
654841.91,253952,62,222858,14683217922,42,70909104,0,480,44,44,4996,150,0,675,1366784,544,58560,42,56,145331408,1352,1,0,41,58,14,401,675,0,0,0,50659048,9835305,4345128936,0,675,493,2,1,14,14,411,1,4343827408,4296007448,147239754,333348776,333365160,1,2,1,14667346144,73389,73389,14,14,14,333348776,9,3,614449,1401144,2671022,33163,4343827408,1366784,47990029,2163
656852.33,253952,62,235295,15502801838,42,72632567,0,502,47,47,4996,152,0,675,1444750,544,62063,42,56,145596860,1352,1,0,41,61,14,401,675,0,0,0,53562164,10303410,4584585866,0,675,493,2,1,14,14,411,1,4583295952,4535555379,152461098,351989833,351989833,1,2,1,15486831756,73389,73389,14,14,14,351973449,9,3,627832,1481486,2791926,34990,4583295952,1444750,50772363,2163
658860.18,253952,62,250318,16492658206,42,75660924,0,537,49,49,4996,155,0,675,1557144,544,66290,42,56,145862312,1352,1,0,41,63,14,401,675,0,0,0,57399310,11678471,4870208910,0,675,493,2,1,14,14,411,1,4872702928,4824944250,162423554,374482845,374482845,1,2,1,16477245180,73389,73389,14,14,14,374482845,9,3,644015,1596168,2955263,37198,4872702928,1557144,54446330,2163
660865.86,253952,62,263162,17338915274,47,82707278,0,574,49,49,4996,157,0,675,1640917,544,69938,42,56,146393216,1352,1,0,41,63,14,401,675,0,0,0,60565119,12877006,5121849017,0,675,493,2,1,14,14,411,1,5119904720,5072347963,173511371,393713726,393713726,1,2,1,17323403944,73389,73389,14,14,14,393713726,9,3,648597,1681747,3075274,39084,5119904720,1640917,57492242,2163
662871.02,253952,62,275542,18154763638,47,84298126,0,593,50,50,4996,159,0,675,1712068,544,73440,42,56,146658668,1352,1,0,41,64,14,401,675,0,0,0,63327226,13021770,5358811088,0,675,493,2,1,14,14,411,1,5358193616,5310783525,178094220,412256479,412256479,1,2,1,18139285076,73389,73389,14,14,14,412256479,9,3,655456,1754563,3168256,40902,5358193616,1712068,60161488,2163
664882.18,253952,62,286888,18901890890,48,86938144,0,614,51,51,4996,161,0,675,1769488,544,76629,42,56,146924120,1352,1,0,41,65,14,401,675,0,0,0,65704461,13066522,5577799448,0,675,493,2,1,14,14,411,1,5575646027,5529162630,183198658,429238878,429255262,1,2,1,18886510632,73389,73389,14,14,14,429238878,9,3,661327,1813306,3252277,42565,5575646027,1769488,62454801,2163
666889.93,253952,62,302099,19904068026,49,89568396,0,642,53,53,4996,163,0,675,1871469,544,80890,42,56,147189572,1352,1,0,41,67,14,401,675,0,0,0,69469029,14187128,5869585193,0,675,493,2,1,14,14,411,1,5868723019,5822167491,191427769,452018610,452018610,1,2,1,19888818840,73389,73389,14,14,14,452018610,9,3,675996,1917580,3412662,44801,5868723019,1871469,66059133,2163
668906.95,253952,62,316740,20868165438,49,92836669,0,675,56,56,4996,167,0,675,1983536,544,85104,42,56,147720476,1352,1,0,41,70,14,401,675,0,0,0,73134758,16161370,6149980140,0,675,493,2,1,14,14,411,1,6149772649,6103949842,202452423,473932149,473932149,1,2,1,20853014556,73389,73389,14,14,14,473932149,9,3,695302,2031764,3582079,46952,6149772649,1983536,69555588,2163
670920.80,253952,62,332003,21874281350,52,98260204,0,700,56,56,4996,169,0,675,2082656,544,89377,42,56,148251380,1352,1,0,41,70,14,401,675,0,0,0,77038614,18047225,6445050203,0,675,493,2,1,14,14,411,1,6444029289,6397977909,215587349,496789483,496805867,1,2,1,21858737252,73389,73389,14,14,14,496789483,9,3,708729,2133107,3741050,49197,6444029289,2082656,73300636,2163
672930.28,253952,62,346610,22836460824,53,102761268,0,738,60,60,4996,172,0,675,2177510,544,93565,42,56,148782284,1352,1,0,41,74,14,401,675,0,0,0,80725667,19720285,6723000284,0,675,493,2,1,14,14,411,1,6724333578,6679154891,227343879,518659903,518676287,1,2,1,22821035732,73389,73389,14,14,14,518659903,9,3,731918,2230112,3889863,51342,6724333578,2177510,76839008,2163
674935.91,253952,62,357138,23530140160,58,109325897,0,759,60,60,4996,174,0,675,2222495,544,96542,42,56,149047736,1352,1,0,41,74,14,401,675,0,0,0,82902865,19734847,6929272254,0,675,493,2,1,14,14,411,1,6927233034,6882070335,236134084,534432045,534432045,1,2,1,23515009980,73389,73389,14,14,14,534432045,9,3,732028,2276411,3940938,52890,6927233034,2222495,78965230,2163
676952.87,253952,62,370977,24441975920,58,111964504,0,792,62,62,4996,177,0,675,2330219,544,100483,42,56,149844092,1352,1,0,41,76,14,401,675,0,0,0,86409349,20557712,7193235108,0,675,493,2,1,14,14,411,1,7192910659,7148470491,242065791,555163777,555163777,1,2,1,24426485292,73389,73389,14,14,14,555147393,9,3,750296,2386254,4096128,54923,7192910659,2330219,82316645,2163
678963.43,253952,62,385209,25379101960,59,115323149,0,830,63,63,4996,180,0,675,2442623,544,104548,42,56,150109544,1352,1,0,41,77,14,401,675,0,0,0,90205761,21786264,7466774364,0,675,493,2,1,14,14,411,1,7465796456,7422374150,251918201,576465075,576465075,1,2,1,25364463300,73389,73389,14,14,14,576465075,9,3,762720,2500895,4238240,57011,7465796456,2442623,85971075,2163
680970.80,253952,62,398804,26273534604,61,120677746,0,861,66,66,4996,185,0,675,2550471,544,108502,42,56,151171352,1352,1,0,41,80,14,401,675,0,0,0,94020743,23124704,7725473879,0,675,493,2,1,14,14,411,1,7725019587,7683794040,263199548,596797558,596797558,1,2,1,26259092552,73389,73389,14,14,14,596797558,9,3,778153,2610927,4391650,59004,7725019587,2550471,89632780,2163
681495.64,253952,62,400982,26415782060,64,120872694,3,872,69,69,4996,191,1,675,2571393,544,109422,45,56,158511825,1359,1,1035,44,90,41,601,675,546,1035,122,95102725,23787738,7767501958,8,675,493,2,1,14,14,411,1,7763869224,7725268584,326349140,600037902,600037902,1,2,1,26401667688,73389,73389,14,14,14,600037902,9,3,788905,2632170,4449283,59330,7763869224,2571393,90657084,2163
