timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
561595.88,11,253952,62,109008,7181969664,4,23871986,0,697,7,7,9566,744,1,576,777907,22,42862,19,21,116915894,1154,1,0,4,1438,135861151,5,543379932,18,21,0,14,109,576,0,0,55079025,648357,2304092054,0,576,360,3,1,14,14,1947,3,2302447457,2265247237,79503835,137851563,137851563,1,3,1,7168281308,73389,73389,14,14,14,137851567,6,3,152129,797742,1178478,19115,2302447457,777907,53901792,1377
563601.50,11,253952,62,117488,7739681702,4,25103921,0,779,7,7,9566,826,1,594,846190,22,46214,19,21,119798579,1190,1,0,4,1438,146388570,5,585554280,18,21,0,14,109,594,0,0,59804947,704528,2491176815,0,594,374,3,1,14,14,1947,3,2489274632,2441225056,85505608,148545553,148545553,1,3,1,7723516820,73389,73389,14,14,14,148529173,6,3,155194,867736,1281468,20711,2489274632,846190,58525900,1442
565605.78,11,253952,62,123295,8122372870,5,27162433,0,796,7,7,9566,839,1,612,874822,22,48483,19,21,122738365,1226,1,0,4,1438,153667102,5,614603764,18,21,0,14,109,612,0,0,62227536,704882,2605599943,0,612,386,3,1,14,14,1947,3,2603607121,2561444062,89986800,155927816,155927816,1,3,1,8108246464,73389,73389,14,14,14,155927820,6,3,155984,897163,1319549,21614,2603607121,874822,60910508,1486
567618.93,12,253952,62,131442,8659154304,5,28903063,0,856,8,8,9566,888,1,612,936362,22,51686,19,21,122738365,1226,1,0,4,1438,163826126,5,655304504,18,22,0,14,109,612,0,0,66537442,784540,2778654829,0,612,386,3,1,14,14,1947,3,2776507900,2730814703,96109062,166230305,166230305,1,3,1,8643975892,73389,73389,14,14,14,166230309,6,3,162321,960316,1399467,23053,2776507900,936362,65140666,1486
569623.88,12,253952,62,138299,9111052132,6,31058403,0,908,8,8,9566,942,1,612,986481,22,54395,19,21,122738365,1226,1,0,4,1438,172402332,5,689609328,18,22,0,14,109,612,0,0,70093822,855379,2921625445,0,612,386,3,1,14,14,1947,3,2919332720,2873113067,101891166,174912937,174912937,1,3,1,9095472756,73389,73389,14,14,14,174912941,6,3,168246,1011718,1461456,24243,2919332720,986481,68635191,1486
571634.73,12,253952,62,144676,9531015002,6,32705295,0,929,9,9,9566,965,1,630,1027796,22,56885,19,21,125622179,1262,1,0,4,1438,180332902,5,721331608,18,23,0,14,109,630,0,0,73138961,907084,3054066632,0,630,400,3,1,14,14,1947,3,3051937560,3005175497,106633929,182972977,183005745,1,3,1,9514594836,73389,73389,14,14,14,182972981,6,3,174188,1054116,1523458,25322,3051937560,1027796,71618443,1539
573642.91,12,253952,62,152361,10036553524,6,34359885,0,980,9,9,9566,1040,2,639,1091071,22,59923,19,21,127063848,1280,1,0,4,1438,189914965,5,759659860,18,23,0,14,109,639,0,0,77386307,1044314,3224472014,0,639,412,3,1,14,14,1947,3,3221779556,3165126959,112657844,192675735,192675735,1,3,1,10019138252,73389,73389,14,14,14,192675739,6,3,175613,1119024,1582749,26763,3221779556,1091071,75806660,1568
575657.51,12,253952,62,160100,10546596270,6,35861654,0,1040,9,9,9566,1072,2,648,1151527,22,62946,19,21,128842849,1298,1,0,4,1438,199549637,5,798198548,18,23,0,14,109,648,0,0,81726769,1271785,3385903728,0,648,422,3,1,14,14,1947,3,3382787171,3326000119,118718698,202462128,202462128,1,3,1,10528030688,73389,73389,14,14,14,202462132,6,3,180993,1180987,1669551,28069,3382787171,1151527,80060483,1602
577668.21,13,253952,62,167907,11060142250,6,37374239,0,1104,9,9,9566,1148,2,648,1214810,22,66034,19,21,129132433,1298,1,0,4,1438,209258692,5,837034768,18,23,0,14,109,648,0,0,86081767,1447953,3546987529,0,648,422,3,1,14,14,1947,3,3544344484,3487758392,124681034,212328726,212359335,1,3,1,11041093784,73389,73389,14,14,14,212328730,6,3,184286,1245836,1738591,29463,3544344484,1214810,84346599,1602
579672.87,13,253952,62,173891,11454043504,7,39713446,0,1134,9,9,9566,1165,2,648,1253619,22,68373,19,21,129132433,1298,1,0,4,1438,216739353,5,866957412,18,23,0,14,109,648,0,0,88924197,1490373,3675029010,0,648,422,3,1,14,14,1947,3,3671644984,3611731741,129950287,219915789,219915789,1,3,1,11435621060,73389,73389,14,14,14,219915793,6,3,184928,1285694,1792572,30479,3671644984,1253619,87135158,1602
581683.51,13,253952,62,180880,11913873608,7,41287656,0,1167,10,10,9566,1207,2,693,1306518,22,71103,19,21,136769479,1388,1,0,4,1438,225405175,5,901556112,18,24,0,14,109,693,0,0,92488121,1624100,3825591847,0,693,460,3,1,14,14,1947,3,3822480052,3756886878,135216826,228719142,228719142,1,3,1,11892655716,73389,73389,14,14,14,228704921,6,3,194090,1339927,1878566,31747,3822480052,1306518,90613222,1748
583692.66,13,253952,62,188568,12422371852,7,42859487,0,1223,10,10,9566,1269,2,702,1364255,22,74173,19,21,138581037,1406,1,0,4,1438,235087402,5,940284904,18,24,0,14,109,702,0,0,96794600,1783277,3982977752,0,702,469,3,1,14,14,1947,3,3979956267,3916872493,141233455,238508965,238508965,1,3,1,12402466212,73389,73389,14,14,14,238508969,6,3,196608,1399191,1961664,33064,3979956267,1364255,94836762,1776
585703.33,13,253952,62,196500,12944737264,7,44354323,0,1292,10,10,9566,1305,2,711,1427942,22,77274,19,21,140022641,1424,1,0,4,1438,244956471,5,979825884,18,24,0,14,109,711,0,0,101200962,1942622,4153881542,0,711,481,3,1,14,14,1947,3,4150042393,4081663333,147269954,248535085,248535085,1,3,1,12923824452,73389,73389,14,14,14,248535089,6,3,204373,1464463,2051463,34448,4150042393,1427942,99153486,1811
587711.51,13,253952,62,204425,13466845372,7,45713189,0,1364,10,10,9566,1375,2,720,1490662,22,80405,19,21,141461284,1442,1,0,4,1438,254820842,5,1019283368,18,24,0,14,109,720,0,0,105692426,2143787,4323561013,0,720,489,3,1,14,14,1947,3,4320320540,4246352842,153301485,258540503,258556887,1,3,1,13444106188,73389,73389,14,14,14,258540507,6,3,211714,1528834,2140312,35896,4320320540,1490662,103556260,1842
589719.04,15,253952,62,212319,13986056786,7,47097151,0,1448,10,10,9566,1412,2,738,1551009,22,83491,19,21,144356641,1478,1,0,4,1438,264660948,5,1058643792,18,24,0,14,109,738,0,0,110190726,2288860,4485378540,0,738,506,3,1,14,14,1947,3,4481999700,4409862708,159275304,268538173,268538173,1,3,1,13963985028,73389,73389,14,14,14,268538177,6,3,216257,1590756,2212444,37209,4481999700,1551009,107982595,1902
591723.94,16,253952,62,219140,14435563438,7,48251466,0,1502,10,10,9566,1472,2,738,1601492,22,86196,19,21,144658291,1478,1,0,4,1438,273206795,5,1092827180,18,24,0,14,109,738,0,0,113865384,2355610,4633880421,0,738,506,3,1,14,14,1947,3,4630104373,4551421335,164183841,277171653,277171653,1,3,1,14412925988,73389,73389,14,14,14,277171657,6,3,223796,1642591,2270437,38462,4630104373,1601492,111599389,1902
593733.21,16,253952,62,225226,14835551872,8,50842807,0,1518,11,11,9566,1498,2,765,1640464,22,88569,19,21,148981750,1532,1,0,4,1438,280764580,5,1122993640,18,25,0,14,109,765,0,0,116796515,2362199,4763080653,0,765,519,3,1,14,14,1947,3,4759459032,4677343687,169709907,284870604,284870604,1,3,1,14813271440,73389,73389,14,14,14,284870608,6,3,227965,1682624,2328490,39516,4759459032,1640464,114472574,1974
595738.30,16,253952,62,231069,15220336884,9,53320646,0,1544,11,11,9566,1547,2,765,1676964,22,90868,19,21,148981750,1532,1,0,4,1438,288021327,5,1152020788,18,25,0,14,109,765,0,0,119561411,2389507,4887198942,0,765,519,3,1,14,14,1947,3,4882684164,4798994945,174975955,292230450,292230450,1,3,1,15195983432,73389,73389,14,14,14,292230454,6,3,230455,1720163,2362360,40559,4882684164,1676964,117203710,1974
597744.01,16,253952,62,236250,15562678212,9,54990038,0,1566,11,11,9566,1569,2,765,1706861,22,92909,19,21,148981750,1532,1,0,4,1438,294511683,5,1178046732,18,25,0,14,109,765,0,0,121782363,2389613,4999298989,0,765,519,3,1,14,14,1947,3,4995479351,4906986994,178865512,298797387,298813771,1,3,1,15537464156,73389,73389,14,14,14,298797391,6,3,231134,1750910,2405316,41475,4995479351,1706861,119381798,1974
599758.29,16,253952,62,243018,16008844182,9,56248277,0,1601,12,12,9566,1609,2,765,1757890,22,95555,19,21,148981750,1532,1,0,4,1438,302911324,5,1211645296,18,26,0,14,109,765,0,0,125406184,2440510,5144916721,0,765,519,3,1,14,14,1947,3,5140583999,5048045243,183787616,307348947,307348947,1,3,1,15982145276,73389,73389,14,14,14,307348951,6,3,234428,1803256,2470156,42678,5140583999,1757890,122940912,1974
601772.95,17,253952,62,249807,16456820784,9,58303509,0,1633,12,12,9566,1662,2,765,1815346,22,98246,19,21,148981750,1532,1,0,4,1438,311438899,5,1245755596,18,26,0,14,109,765,0,0,129465182,2642339,5288733687,0,765,519,3,1,14,14,1947,3,5284246800,5189294781,190093976,315945341,315945341,1,3,1,16429157764,73389,73389,14,14,14,315945345,6,3,236117,1862162,2538092,43877,5284246800,1815346,126932122,1974
603785.63,23,253952,62,256625,16904936294,9,60060395,0,1666,12,12,9566,1697,2,765,1872433,22,100906,19,21,148981750,1532,1,0,4,1438,319906893,5,1279627572,18,26,0,14,109,765,0,0,133499700,2883036,5434744740,0,765,519,3,1,14,14,1947,3,5429869460,5330744856,196121234,324538305,324538305,1,3,1,16875991892,73389,73389,14,14,14,324538309,6,3,239431,1920711,2612175,45068,5429869460,1872433,130892706,1974
605791.78,23,253952,62,262287,17277907554,10,62269247,0,1697,12,12,9566,1742,2,774,1910779,22,103130,19,21,150480522,1550,1,0,4,1438,326937262,5,1307749048,18,26,0,14,109,774,0,0,136282930,2949315,5557219774,0,774,522,3,1,14,14,1947,3,5552087042,5448271691,201182064,331701543,331717927,1,3,1,17248480268,73389,73389,14,14,14,331701547,6,3,244265,1960126,2664117,46099,5552087042,1910779,133624104,1998
607804.89,23,253952,62,268611,17694422158,10,63666846,0,1719,14,14,9566,1776,2,801,1957489,22,105607,20,21,154976186,1604,1,0,4,1438,334805491,5,1339157304,19,28,0,14,121,801,0,0,139711374,3093656,5689614809,0,801,539,3,1,14,14,1947,3,5684882785,5580167111,206147528,339665438,339681822,1,3,1,17662602808,73389,73389,14,14,14,339665442,6,3,251129,2008052,2733041,47189,5684882785,1957489,136983744,2073
609815.59,23,253952,62,274961,18113898870,11,66692201,0,1759,14,14,9566,1819,2,810,2015410,22,108119,20,21,156788954,1622,1,0,4,1438,342753581,5,1371014324,19,28,0,14,121,810,0,0,143748816,3265619,5831672942,0,810,546,3,1,14,14,1947,3,5827041370,5712519148,213347223,347708650,347725034,1,3,1,18080849832,73389,73389,14,14,14,347708654,6,3,254738,2067451,2809405,48371,5827041370,2015410,140944948,2106
611824.08,26,253952,62,281837,18567046200,11,68331066,0,1816,14,14,9566,1865,2,819,2078842,22,110803,20,21,158287789,1640,1,0,4,1438,351249931,5,1404934972,19,28,0,14,121,819,0,0,148009394,3436140,5978797151,0,819,553,3,1,14,14,1947,3,5974249940,5855640011,219422373,356377057,356393441,1,3,1,18531606996,73389,73389,14,14,14,356377061,6,3,259735,2132368,2893476,49594,5974249940,2078842,145121609,2139
613831.94,26,253952,62,289283,19057874832,11,69748786,0,1890,14,14,9566,1906,2,828,2144542,22,113723,20,21,159786755,1658,1,0,4,1438,360535403,5,1442141612,19,28,0,14,121,828,0,0,152452993,3608736,6139376527,0,828,559,3,1,14,14,1947,3,6134478543,6010917913,225442183,365778426,365794810,1,3,1,19020478184,73389,73389,14,14,14,365778430,6,3,264079,2199647,2973363,50910,6134478543,2144542,149485478,2162
615837.62,28,253952,62,297220,19580519660,11,71120780,0,1951,14,14,9566,1963,2,855,2207267,22,116831,20,21,164607623,1712,1,0,4,1438,370404788,5,1481554520,19,28,0,14,121,855,0,0,156848012,3645176,6315275949,0,855,585,3,1,14,14,1947,3,6309956390,6176379575,231239249,375771778,375788162,1,3,1,19540132488,73389,73389,14,14,14,375771782,6,3,268140,2263988,3059267,52378,6309956390,2207267,153794746,2268
617842.82,28,253952,62,302563,19931981636,12,73566965,0,1972,14,14,9566,1993,2,900,2237284,22,118914,20,21,172323791,1802,1,0,4,1438,377011330,5,1508045320,19,28,0,14,121,900,0,0,159068853,3645489,6437622123,0,900,602,3,1,14,14,1947,3,6432083843,6287918911,235905153,382472390,382472390,1,3,1,19888564312,73389,73389,14,14,14,382472394,6,3,270903,2294843,3094278,53384,6432083843,2237284,155980661,2391
619848.06,28,253952,62,308344,20311877478,12,74765095,0,1996,14,14,9566,2035,2,945,2272157,22,121173,20,21,179890016,1892,1,0,4,1438,384149196,5,1536532252,19,28,0,14,121,945,0,0,161685208,3645694,6563770342,0,945,629,3,1,14,14,1947,3,6557865338,6408127634,239719837,389744283,389744283,1,3,1,20266702748,73389,73389,14,14,14,389744287,6,3,273022,2330682,3142320,54439,6557865338,2272157,158549072,2507
621853.64,28,253952,62,313738,20668190040,13,76759191,0,2033,15,15,9566,2064,2,954,2304839,22,123291,20,21,181702461,1910,1,0,4,1438,390898644,5,1563594576,19,29,0,14,121,954,0,0,164108669,3647222,6685030767,0,954,632,3,1,14,14,1947,3,6679287784,6521004764,244137857,396556980,396556980,1,3,1,20620962992,73389,73389,14,14,14,396556984,6,3,281069,2364292,3195299,55435,6679287784,2304839,160919659,2536
623859.58,29,253952,62,319407,21041945834,13,78050798,0,2059,15,15,9566,2104,2,954,2341376,22,125507,20,21,181714527,1910,1,0,4,1438,397880201,5,1591520804,19,29,0,14,121,954,0,0,166715583,3649777,6812779160,0,954,632,3,1,14,14,1947,3,6807458353,6639460376,248037243,403685291,403685291,1,3,1,20990783196,73389,73389,14,14,14,403668911,6,3,284813,2401857,3245325,56507,6807458353,2341376,163476648,2536
625874.76,29,253952,62,325513,21443387646,13,79625465,0,2081,16,16,9566,2137,2,954,2386836,22,127897,20,21,182052375,1910,1,0,4,1438,405495543,5,1621982172,19,30,0,14,121,954,0,0,169812730,3724135,6947258007,0,954,632,3,1,14,14,1947,3,6941038683,6766590366,252782482,411362910,411362910,1,3,1,21390871352,73389,73389,14,14,14,411362914,6,3,291973,2448443,3306315,57604,6941038683,2386836,166512917,2536
627880.59,29,253952,62,331467,21836412434,14,82303978,0,2110,16,16,9566,2182,2,954,2430822,22,130229,20,21,182341959,1910,1,0,4,1438,412890494,5,1651561976,19,30,0,14,121,954,0,0,172887994,3781100,7079604160,0,954,632,3,1,14,14,1947,3,7073273669,6890971332,258589089,418863735,418863735,1,3,1,21780914252,73389,73389,14,14,14,418863739,6,3,293418,2493555,3352313,58715,7073273669,2430822,169542292,2536
629886.50,29,253952,62,337063,22205673684,14,83530152,0,2138,16,16,9566,2213,2,963,2468504,22,132411,20,21,184409815,1928,1,0,4,1438,419803167,5,1679212668,19,30,0,14,121,963,0,0,175497608,3786248,7205812821,0,963,637,3,1,14,14,1947,3,7199250467,7008223019,262330431,425907967,425907967,1,3,1,22147214316,73389,73389,14,14,14,425907971,6,3,297360,2532229,3399349,59750,7199250467,2468504,172104972,2557
631894.95,30,253952,62,342303,22550650904,14,85453400,0,2168,16,16,9566,2253,2,999,2501049,22,134470,20,21,190173575,2000,1,0,4,1438,426294740,5,1705178960,19,30,0,14,121,999,0,0,177812113,3794097,7324237195,0,999,662,3,1,14,14,1947,3,7318094495,7117692877,266670771,432475348,432491732,1,3,1,22488718128,73389,73389,14,14,14,432475352,6,3,303891,2565656,3454444,60748,7318094495,2501049,174364477,2657
633908.51,30,253952,62,347741,22909734782,14,86974557,0,2199,17,17,9566,2280,2,1017,2536046,22,136597,20,21,193195455,2036,1,0,4,1438,433050040,5,1732135812,19,31,0,14,121,1017,0,0,180279247,3849896,7448111358,0,1017,684,3,1,14,14,1947,3,7441486005,7231524396,270713403,439343230,439343230,1,3,1,22845847992,73389,73389,14,14,14,439343234,6,3,308162,2601623,3513354,61763,7441486005,2536046,176772804,2715
635916.62,34,253952,62,353858,23312660834,14,88437709,0,2259,17,17,9566,2327,2,1071,2591611,22,139005,20,21,202827129,2144,1,0,4,1438,440648660,5,1762594640,19,31,0,14,121,1071,0,0,183845607,4070604,7583433380,0,1071,731,3,1,14,14,1947,3,7576916198,7358866698,275942343,447034630,447051014,1,3,1,23245800792,73389,73389,14,14,14,447034634,6,3,315037,2658549,3596238,62896,7576916198,2591611,180256409,2926
637922.40,34,253952,62,359956,23713892074,15,90288070,0,2316,18,18,9566,2362,4,1134,2640194,22,141375,20,21,213261274,2270,1,0,4,1438,448197869,5,1792726892,19,32,0,14,121,1134,0,0,187156393,4279545,7721247215,0,1134,773,3,1,14,14,1947,3,7714362557,7486097390,281308057,454707931,454707931,1,3,1,23644812444,73389,73389,14,14,14,454707935,6,3,319103,2708401,3669918,64033,7714362557,2640194,183493638,3147
639929.67,34,253952,62,365497,24078595630,16,92810367,0,2334,18,18,9566,2402,4,1143,2676664,22,143539,20,21,215074242,2288,1,0,4,1438,455036112,5,1820144448,19,32,0,14,121,1143,0,0,189679900,4291530,7849118522,0,1143,775,3,1,14,14,1947,3,7842009137,7602089688,286363696,461643952,461643952,1,3,1,24005485536,73389,73389,14,14,14,461643956,6,3,322252,2745897,3698831,65101,7842009137,2676664,185988320,3171
641943.81,34,253952,62,372618,24548125062,16,94668280,0,2359,19,19,9566,2443,4,1143,2732565,22,146329,20,21,215110440,2288,1,0,4,1438,463902396,5,1855544860,19,33,0,14,121,1143,0,0,193557592,4401812,8006467447,0,1143,775,3,1,14,14,1947,3,8000003835,7750759467,292202950,470619337,470619337,1,3,1,24472205556,73389,73389,14,14,14,470619341,6,3,327303,2803300,3784568,66395,8000003835,2732565,189780418,3171
