timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
494298.64,253952,62,121811,8025224630,33,51909250,0,311,37,37,5035,134,5,675,1076334,13,30099,27,27,142423502,1352,1,0,26,51,4,2161,675,0,0,0,29771283,8941457,2399121968,0,675,504,2,1,14,14,438,1,2399796016,2349827446,98774974,182035215,182035215,1,2,1,8009549460,73389,73389,14,14,14,182035215,9,3,571280,1096196,2262700,18328,2399796016,1076334,27509603,2075
496312.41,253952,62,132363,8720476830,34,55788035,0,356,39,39,5035,135,5,675,1193942,13,33111,27,27,142688954,1352,1,0,26,53,4,2161,675,0,0,0,32786584,10273334,2600543824,0,675,504,2,1,14,14,438,1,2602564400,2553085282,107743667,197823741,197840125,1,2,1,8704244604,73389,73389,14,14,14,197823741,9,3,582092,1215642,2402348,19875,2602564400,1193942,30385349,2075
498318.67,253952,62,141809,9342980762,39,63228952,0,389,41,41,5035,137,5,675,1251633,13,35742,27,27,142942340,1352,1,0,26,55,4,2161,675,0,0,0,35352377,10621116,2785440153,0,675,504,2,1,14,14,438,1,2784361264,2735057176,119165994,211984218,211984218,1,2,1,9327305592,73389,73389,14,14,14,211984218,9,3,583100,1274684,2483523,21262,2784361264,1251633,32870052,2075
500324.89,253952,62,151348,9971579542,39,64892165,0,425,42,42,5035,138,5,675,1313448,13,38402,27,27,143207792,1352,1,0,26,56,4,2161,675,0,0,0,37669698,10731929,2969187301,0,675,504,2,1,14,14,438,1,2968025626,2918756012,123277021,226275767,226275767,1,2,1,9956133748,73389,73389,14,14,14,226275767,9,3,589610,1337847,2562491,22664,2968025626,1313448,35108482,2075
502336.32,253952,62,161355,10630524798,40,67486839,0,460,44,44,5035,140,5,675,1420152,13,41269,27,27,143738696,1352,1,0,26,58,4,2161,675,0,0,0,40113075,11635494,3159135869,0,675,504,2,1,14,14,438,1,3159985104,3111322680,129054891,241253285,241253285,1,2,1,10615144540,73389,73389,14,14,14,241253285,9,3,599491,1447081,2676116,24131,3159985104,1420152,37438327,2075
504349.95,253952,62,172377,11356844370,41,71190707,0,509,44,44,5035,142,5,675,1576688,13,44364,27,27,144004148,1352,1,0,26,58,4,2161,675,0,0,0,43522808,12836113,3372220656,0,675,504,2,1,14,14,438,1,3372190672,3323563736,137772100,257752356,257768740,1,2,1,11341103664,73389,73389,14,14,14,257752356,9,3,602202,1605497,2821443,25750,3372190672,1576688,40702823,2075
506360.85,253952,62,183294,12076017210,41,73009022,0,552,45,45,5035,144,5,675,1693638,13,47445,27,27,144269600,1352,1,0,26,59,4,2161,675,0,0,0,46615855,13808337,3580459219,0,675,504,2,1,14,14,438,1,3582430160,3533887599,143818584,274089746,274106130,1,2,1,12059948824,73389,73389,14,14,14,274089746,9,3,605537,1724312,2923370,27354,3582430160,1693638,43694038,2075
508371.39,253952,62,194444,12810990842,42,75671023,0,595,46,46,5035,145,5,675,1813805,13,50537,27,27,144535052,1352,1,0,26,60,4,2161,675,0,0,0,49778128,14865874,3796176414,0,675,504,2,1,14,14,438,1,3797126096,3748683312,150637005,290807842,290807842,1,2,1,12795545048,73389,73389,14,14,14,290807842,9,3,607880,1846362,3022118,28992,3797126096,1813805,46757673,2075
510377.13,253952,62,204008,13440962570,44,79318501,0,625,46,46,5035,147,5,675,1875068,13,53255,27,27,144800504,1352,1,0,26,60,4,2161,675,0,0,0,52076480,14943246,3980547464,0,675,504,2,1,14,14,438,1,3981020112,3932809988,156963528,305126126,305126126,1,2,1,13425549544,73389,73389,14,14,14,305126126,9,3,608447,1908897,3075138,30395,3981020112,1875068,49003087,2075
512390.58,253952,62,214601,14138901746,45,81740187,0,673,49,49,5035,149,5,675,2001778,13,56281,27,27,145065956,1352,1,0,26,63,4,2161,675,0,0,0,54909189,15805383,4184720837,0,675,504,2,1,14,14,438,1,4184837072,4136884281,163132239,320980188,320996572,1,2,1,14123128272,73389,73389,14,14,14,320980188,9,3,616969,2037306,3200441,31950,4184837072,2001778,51710597,2075
514403.44,253952,62,225578,14862537650,45,84228740,0,718,49,49,5035,150,5,675,2124978,13,59307,27,27,145331408,1352,1,0,26,63,4,2161,675,0,0,0,58165730,17433134,4395450765,0,675,504,2,1,14,14,438,1,4396387280,4348410442,170489733,337436140,337436140,1,2,1,14846469264,73389,73389,14,14,14,337419756,9,3,623989,2165342,3330258,33564,4396387280,2124978,54837416,2075
516416.05,253952,62,236703,15595341978,46,87274870,0,758,50,50,5035,152,5,675,2268536,13,62459,27,27,145596860,1352,1,0,26,64,4,2161,675,0,0,0,61174962,18757042,4610509560,0,675,504,2,1,14,14,438,1,4610690000,4562619623,177557663,354093018,354093018,1,2,1,15580092792,73389,73389,14,14,14,354093018,9,3,632445,2310755,3485482,35199,4610690000,2268536,57691521,2075
518428.90,253952,62,247736,16322382446,46,90038854,0,789,50,50,5035,154,5,675,2375126,13,65567,27,27,145862312,1352,1,0,26,64,4,2161,675,0,0,0,64661657,20479689,4820989794,0,675,504,2,1,14,14,438,1,4822895568,4775138407,186859623,370616665,370616665,1,2,1,16306412364,73389,73389,14,14,14,370600281,9,3,641658,2419217,3616123,36818,4822895568,2375126,61046689,2075
520444.35,253952,62,259457,17094777134,47,94322440,0,827,51,51,5035,156,5,675,2515967,13,68885,27,27,146127764,1352,1,0,26,65,4,2161,675,0,0,0,68138156,21667814,5050747095,0,675,504,2,1,14,14,438,1,5048732624,5000979274,196547094,388153961,388170345,1,2,1,17078774284,73389,73389,14,14,14,388153961,9,3,650156,2565122,3765194,38541,5048732624,2515967,64375235,2075
522449.66,253952,62,270361,17813363458,49,98449905,0,863,51,51,5035,158,5,675,2599899,13,71955,27,27,146658668,1352,1,0,26,65,4,2161,675,0,0,0,70995350,21937316,5260697149,0,675,504,2,1,14,14,438,1,5258316752,5211007933,203991266,404497384,404497384,1,2,1,17797884896,73389,73389,14,14,14,404497384,9,3,651242,2650745,3853349,40140,5258316752,2599899,67144383,2075
524457.61,253952,62,281209,18528014314,49,100679123,0,884,57,57,5035,160,5,675,2678960,13,75036,27,27,146658668,1352,1,0,26,71,4,2161,675,0,0,0,73768892,22466564,5468549022,0,675,504,2,1,14,14,438,1,5467376592,5419889635,209688812,420728278,420744662,1,2,1,18512044232,73389,73389,14,14,14,420728278,9,3,663617,2731482,3977276,41735,5467376592,2678960,69794098,2075
526475.23,253952,62,293821,19358375594,53,106919925,0,924,57,57,5035,162,5,675,2797957,13,78581,27,27,146924120,1352,1,0,26,71,4,2161,675,0,0,0,77437654,23924773,5710621031,0,675,504,2,1,14,14,438,1,5709208395,5662666069,221995650,439600870,439617254,1,2,1,19342438280,73389,73389,14,14,14,439600870,9,3,683966,2852515,4137191,43584,5709208395,2797957,73303062,2075
528484.41,253952,62,306588,20199851842,53,109648855,0,961,59,59,5035,164,5,675,2916645,13,82197,27,27,147455024,1352,1,0,26,73,4,2161,675,0,0,0,80997639,25638005,5953875207,0,675,504,2,1,14,14,438,1,5955099467,5908593479,230273113,458731288,458747672,1,2,1,20184176672,73389,73389,14,14,14,458731288,9,3,699645,2973282,4302538,45460,5955099467,2916645,76697810,2075
530489.61,253952,62,319181,21029200622,55,113837078,0,1008,59,59,5035,167,5,675,3016541,13,85766,27,27,147720476,1352,1,0,26,73,4,2161,675,0,0,0,84533638,27330807,6198335364,0,675,504,2,1,14,14,438,1,6196827497,6151004683,240295439,477593529,477593529,1,2,1,21014115276,73389,73389,14,14,14,477593529,9,3,708037,3075055,4460636,47311,6196827497,3016541,80075814,2075
532495.08,253952,62,329805,21729436866,57,117476532,0,1041,59,59,5035,169,5,675,3074806,13,88815,27,27,148251380,1352,1,0,26,73,4,2161,675,0,0,0,86928486,27347995,6401988950,0,675,504,2,1,14,14,438,1,6401561961,6355635165,246669822,493510968,493510968,1,2,1,21714482592,73389,73389,14,14,14,493510968,9,3,713462,3134690,4544506,48873,6401561961,3074806,82386895,2075
534502.64,253952,62,340803,22453769656,57,119083508,0,1056,60,60,5035,172,5,675,3141896,13,91986,27,27,148516832,1352,1,0,26,74,4,2161,675,0,0,0,89570700,27408301,6614242437,0,675,504,2,1,14,14,438,1,6612791306,6567338509,251020846,509977271,509993655,1,2,1,22438999924,73389,73389,14,14,14,509977271,9,3,718056,3203308,4632254,50491,6612791306,3141896,84941470,2075
536507.78,253952,62,351409,23152560800,58,121815826,0,1080,60,60,5035,173,5,675,3197490,13,94927,27,27,148782284,1352,1,0,26,74,4,2161,675,0,0,0,91879386,27421542,6818414850,0,675,504,2,1,14,14,438,1,6816608266,6771639455,256106151,525855909,525855909,1,2,1,23137659996,73389,73389,14,14,14,525855909,9,3,719923,3260207,4703347,52046,6816608266,3197490,87179163,2075
538520.75,253952,62,365423,24075865360,58,123861458,0,1115,63,63,5035,177,5,675,3318684,13,98958,27,27,149578640,1352,1,0,26,77,4,2161,675,0,0,0,95666566,28313182,7088550550,0,675,504,2,1,14,14,438,1,7085955907,7041487217,263267816,546841593,546841593,1,2,1,24061030092,73389,73389,14,14,14,546841593,9,3,734966,3383586,4869322,54107,7085955907,3318684,90800496,2075
540528.24,253952,62,380961,25099472768,61,129526446,0,1164,65,65,5035,179,5,675,3466965,13,103318,27,27,149844092,1352,1,0,26,79,4,2161,675,0,0,0,99942925,29215000,7387283216,0,675,504,2,1,14,14,438,1,7384931139,7340647175,274930074,570104653,570121037,1,2,1,25084604732,73389,73389,14,14,14,570104653,9,3,746515,3534361,5064184,56388,7384931139,3466965,94882135,2075
542539.77,253952,62,396390,26114534344,61,133254229,0,1228,66,66,5035,185,5,675,3587371,13,107860,27,27,151171352,1352,1,0,26,80,4,2161,675,0,0,0,104288732,29904343,7680374807,0,675,504,2,1,14,14,438,1,7678662509,7637278639,284755563,593174979,593191363,1,2,1,26099699076,73389,73389,14,14,14,593174979,9,3,758548,3657167,5237314,58650,7678662509,3587371,99054963,2075
543246.69,253952,62,400982,26415782060,63,134254345,2,1241,70,70,5035,191,5,675,3620510,13,109422,34,41,158511825,1359,1,1035,33,91,26,2202,675,592,1035,132,105921839,30206147,7767467302,8,675,504,2,1,14,14,438,1,7763869224,7725268584,358034223,600037902,600037902,1,2,1,26401667688,73389,73389,14,14,14,600037902,9,3,771249,3691008,5312056,59330,7763869224,3620510,100613378,2075
