timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
720015.13,253952,62,182483,12022602062,22,39088266,0,405,26,26,4662,144,675,1018685,15,47195,31,38,144004148,1352,1,0,30,40,13,316,675,0,0,0,37846360,1460882,3566530775,0,675,444,2,1,14,14,412,1,3566832592,3518261746,96613636,272887681,272887681,1,2,1,12007057964,73389,73389,14,14,14,272887681,9,3,610697,1041454,2270927,27235,3566832592,1018685,35576837,1944
722019.86,253952,62,202419,13336294962,22,41293961,0,458,26,26,4662,147,675,1127315,15,52851,31,38,144800504,1352,1,0,30,40,13,316,675,0,0,0,42160731,1472108,3950755441,0,675,444,2,1,14,14,412,1,3950611408,3902185453,103917386,302738380,302754764,1,2,1,13320488720,73389,73389,14,14,14,302738380,9,3,619586,1152684,2418525,30163,3950611408,1127315,39743797,1944
724025.53,253952,62,214781,14150963678,25,44891785,0,483,27,27,4662,149,675,1184489,15,56307,31,38,145065956,1352,1,0,30,41,13,316,675,0,0,0,44554178,1472913,4187960642,0,675,444,2,1,14,14,412,1,4188376016,4140403581,109970645,321264749,321264749,1,2,1,14134928060,73389,73389,14,14,14,321248365,9,3,626204,1211205,2477635,31977,4188376016,1184489,42078223,1944
726031.55,253952,62,228855,15078372996,25,46333759,0,517,29,29,4662,151,675,1257319,15,60256,31,38,145596860,1352,1,0,30,43,13,316,675,0,0,0,47473900,1477291,4459380614,0,675,444,2,1,14,14,412,1,4459301840,4411454182,114432107,342334512,342350896,1,2,1,15062718528,73389,73389,14,14,14,342334512,9,3,634754,1285706,2566740,34044,4459301840,1257319,44908942,1944
728036.65,253952,62,246207,16221646998,25,48397852,0,582,29,29,4662,154,675,1372244,15,65150,31,38,145862312,1352,1,0,30,43,13,316,675,0,0,0,51619672,1577812,4792834553,0,675,444,2,1,14,14,412,1,4793142224,4745708558,121185263,368327223,368327223,1,2,1,16206397812,73389,73389,14,14,14,368327223,9,3,635678,1403029,2688929,36591,4793142224,1372244,48932667,1944
730043.41,253952,62,259165,17075375170,27,51971917,0,597,30,30,4662,156,675,1441538,15,68792,31,38,146127764,1352,1,0,30,44,13,316,675,0,0,0,54298183,1590776,5043415578,0,675,444,2,1,14,14,412,1,5042834384,4995355264,127522214,387721944,387721944,1,2,1,17059044640,73389,73389,14,14,14,387705560,9,3,642254,1473896,2776778,38496,5042834384,1441538,51523438,1944
732050.39,253952,62,277642,18292920142,27,53858327,0,661,31,31,4662,159,675,1576982,15,73999,31,38,146658668,1352,1,0,30,45,13,316,675,0,0,0,58953981,1850353,5399162128,0,675,444,2,1,14,14,412,1,5398694864,5351186452,134902969,415397889,415414273,1,2,1,18277507116,73389,73389,14,14,14,415397889,9,3,650882,1612091,2956772,41211,5398694864,1576982,55999395,1944
734056.06,253952,62,295133,19444889730,27,56187474,0,729,31,31,4662,162,675,1703631,15,78932,31,38,146924120,1352,1,0,30,45,13,316,675,0,0,0,63503677,2051899,5734605427,0,675,444,2,1,14,14,412,1,5734243147,5687980027,142501296,441579016,441579016,1,2,1,19429476704,73389,73389,14,14,14,441579016,9,3,658064,1741352,3126310,43775,5734243147,1703631,60379709,1944
736062.30,253952,62,306241,20177110850,29,59857710,0,745,31,31,4662,164,675,1756608,15,82073,31,38,147455024,1352,1,0,30,45,13,316,675,0,0,0,65848958,2054927,5949921572,0,675,444,2,1,14,14,412,1,5948545867,5901964554,148543206,458223384,458223384,1,2,1,20161108000,73389,73389,14,14,14,458207000,9,3,659564,1795664,3175518,45410,5948545867,1756608,62675875,1944
738068.18,253952,62,324098,21353299298,29,62029607,0,809,34,34,4662,168,675,1888073,15,87165,31,38,147985928,1352,1,0,30,48,13,316,675,0,0,0,70310989,2283845,6289702937,0,675,444,2,1,14,14,412,1,6291592553,6245713550,154617330,484951216,484967600,1,2,1,21337853504,73389,73389,14,14,14,484951216,9,3,672362,1929765,3354323,48034,6291592553,1888073,66959251,1944
740073.57,253952,62,342820,22586752124,30,65513325,0,883,36,36,4662,172,675,2021360,15,92533,31,38,148782284,1352,1,0,30,50,13,316,675,0,0,0,75147344,2417377,6650232780,0,675,444,2,1,14,14,412,1,6651064330,6606111233,164975375,512993642,513010026,1,2,1,22571720248,73389,73389,14,14,14,512993642,9,3,686275,2065755,3544553,50783,6651064330,2021360,71605513,1944
742078.91,253952,62,353864,23314248036,34,71201181,0,902,36,36,4662,174,675,2078646,15,95651,31,38,149047736,1352,1,0,30,50,13,316,675,0,0,0,77511061,2423561,6866725966,0,675,444,2,1,14,14,412,1,6864187402,6818894410,173624933,529519448,529535832,1,2,1,23298855712,73389,73389,14,14,14,529519448,9,3,690183,2124364,3609591,52409,6864187402,2078646,73904289,1944
744087.62,253952,62,372390,24534843740,34,73717552,0,965,39,39,4662,178,675,2203270,15,100926,31,38,149844092,1352,1,0,30,53,13,316,675,0,0,0,81975677,2574953,7219183915,0,675,444,2,1,14,14,412,1,7219780419,7175579218,181494937,557266962,557283346,1,2,1,24519746328,73389,73389,14,14,14,557266962,9,3,707452,2251565,3797588,55128,7219780419,2203270,78181051,1944
746093.66,253952,62,390683,25739445352,34,77255689,0,1036,39,39,4662,183,675,2335387,15,106183,31,38,150640448,1352,1,0,30,53,13,316,675,0,0,0,86615217,2745884,7571406190,0,675,444,2,1,14,14,412,1,7570155399,7527667225,189084384,584633770,584656187,1,2,1,25723885880,73389,73389,14,14,14,584633770,9,3,712479,2386308,3985032,57815,7570155399,2335387,82633301,1944
747329.37,253952,62,400982,26415782060,36,79823475,2,1076,45,45,4662,191,675,2406763,15,109422,36,38,158511825,1359,1,1035,35,66,30,933,675,431,1035,126,89719719,3037624,7767042486,8,675,444,2,1,14,14,412,1,7763869224,7725268584,293708754,600037902,600037902,1,2,1,26401667688,73389,73389,14,14,14,600037902,9,3,742782,2459114,4115026,59330,7763869224,2406763,85607884,1944
