timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
452201.73,36,253952,62,235657,15526677644,5,44811535,2261,7,7,6373,1558,11,684,1932472,0,8,92485,17,136411412,1370,1,0,4,2661,293233245,10,1172932980,16,21,12,1561,684,0,0,132253276,2858791,5090884448,0,684,705,0,3,1,14,14,3288,0,3,5086094253,4904924226,179392652,297514487,297514487,1,3,1,0,15470753356,73389,73389,14,14,14,297514491,8,3,189472,1984791,2552478,42157,5086094253,1932472,129705617,2174
454206.73,36,253952,62,240800,15865647786,5,46184010,2282,7,7,6373,1593,11,684,1962558,0,8,94500,17,137038844,1370,1,0,4,2661,299601160,10,1198404640,16,21,12,1561,684,0,0,134548632,2858860,5203328830,0,684,705,0,3,1,14,14,3288,0,3,5198702785,5012259733,183060128,303989597,303989597,1,3,1,0,15807459076,73389,73389,14,14,14,303989601,8,3,189891,2015706,2591462,43088,5198702785,1962558,131962089,2174
456215.62,38,253952,62,247616,16314850890,5,47686678,2335,8,8,6373,1631,11,702,2022306,0,8,97173,17,140234656,1406,1,0,4,2661,308123375,10,1232299644,16,22,12,1561,702,0,0,138760222,3010515,5348257687,0,702,726,0,3,1,14,14,3288,0,3,5343360806,5153915405,188905070,312600660,312600660,1,3,1,0,16255234352,73389,73389,14,14,14,312600664,8,3,199962,2076932,2696451,44281,5343360806,2022306,136068829,2247
458223.11,41,253952,62,254665,16779661730,5,49021752,2422,8,8,6373,1690,11,783,2091844,0,8,99946,17,153905210,1568,1,0,4,2661,316844700,10,1267314108,16,22,12,1561,783,0,0,143295617,3189651,5508248202,0,783,798,0,3,1,14,14,3288,0,3,5503335267,5301475823,194930654,321463516,321463516,1,3,1,0,16716102864,73389,73389,14,14,14,321463520,8,3,201339,2148178,2787110,45632,5503335267,2091844,140513717,2544
460230.71,47,253952,62,261654,17238781960,5,50423156,2495,8,8,6373,1726,11,801,2154432,0,8,102682,17,157528696,1604,1,0,4,2661,325558277,10,1302233108,16,22,12,1561,801,0,0,147767840,3301264,5652869489,0,801,827,0,3,1,14,14,3288,0,3,5648071928,5446063147,200895945,330275505,330291889,1,3,1,0,17174326292,73389,73389,14,14,14,330275509,8,3,207252,2212321,2878121,46819,5648071928,2154432,144895064,2615
462236.00,47,253952,62,268061,17661820338,5,51885217,2553,8,8,6373,1778,11,846,2218124,0,8,105191,17,165487291,1694,1,0,4,2661,333476684,10,1333906736,16,22,12,1561,846,0,0,151690380,3484142,5797443898,0,846,852,0,3,1,14,14,3288,0,3,5792133901,5579979655,206448923,338347611,338347611,1,3,1,0,17594075804,73389,73389,14,14,14,338347615,8,3,211337,2277515,2962259,48041,5792133901,2218124,148733602,2757
464244.42,47,253952,62,273073,17991529568,6,54508749,2562,8,8,6373,1798,11,846,2248760,0,8,107163,17,165788941,1694,1,0,4,2661,339766270,10,1359065080,16,22,12,1561,846,0,0,154119318,3489471,5900750974,0,846,852,0,3,1,14,14,3288,0,3,5895458837,5683851191,211506904,344695967,344695967,1,3,1,0,17924190316,73389,73389,14,14,14,344695971,8,3,214005,2308996,3002223,48873,5895458837,2248760,151122677,2757
466256.64,47,253952,62,279656,18425498982,6,55997526,2613,9,9,6373,1838,11,846,2313691,0,8,109739,17,166102657,1694,1,0,4,2661,347923306,10,1391693224,16,23,12,1561,846,0,0,158291561,3809061,6048147075,0,846,852,0,3,1,14,14,3288,0,3,6043384808,5820941705,217424501,353001767,353018151,1,3,1,0,18355239948,73389,73389,14,14,14,352985387,8,3,219166,2375515,3113113,50096,6043384808,2313691,155184173,2757
468264.22,50,253952,62,286251,18859989376,6,57604805,2661,9,9,6373,1889,11,855,2377829,0,8,112317,17,167601451,1712,1,0,4,2661,356100617,10,1424337712,16,23,12,1561,855,0,0,162491379,4065816,6196920261,0,855,865,0,3,1,14,14,3288,0,3,6191588078,5958932565,223505000,361262733,361295501,1,3,1,0,18785662148,73389,73389,14,14,14,361262737,8,3,221087,2441291,3186202,51345,6191588078,2377829,159311045,2795
470269.36,50,253952,62,291614,19214547840,7,59892108,2687,9,9,6373,1915,11,882,2424320,0,8,114403,17,172410810,1766,1,0,4,2661,362752112,10,1451008448,16,23,12,1561,882,0,0,165461346,4130638,6313791236,0,882,894,0,3,1,14,14,3288,0,3,6308244287,6071213675,228835698,368048695,368048695,1,3,1,0,19138532172,73389,73389,14,14,14,368048699,8,3,225143,2488920,3253109,52298,6308244287,2424320,162214208,2896
472279.51,50,253952,62,297211,19582767740,7,61439859,2701,10,10,6373,1961,11,927,2467832,0,8,116615,17,180078260,1856,1,0,4,2661,369701775,10,1478807100,16,24,12,1561,927,0,0,168438942,4186962,6441939888,0,927,921,0,3,1,14,14,3288,0,3,6436284596,6187971031,233393081,375089053,375105437,1,3,1,0,19503778820,73389,73389,14,14,14,375072673,8,3,229643,2533603,3324995,53386,6436284596,2467832,165120024,3047
474286.84,52,253952,62,303602,20004721344,7,63333111,2739,10,10,6373,1992,11,936,2525888,0,8,119119,17,182159288,1874,1,0,4,2661,377676771,10,1510642652,16,24,12,1561,936,0,0,172389723,4422175,6584000762,0,936,931,0,3,1,14,14,3288,0,3,6578212521,6321492037,239480188,383161159,383161159,1,3,1,0,19924380300,73389,73389,14,14,14,383161163,8,3,231115,2593141,3397085,54544,6578212521,2525888,168998852,3079
476292.02,52,253952,62,308727,20342161924,8,65522460,2764,10,10,6373,2037,11,1008,2559659,2,8,121099,17,194405696,2018,1,0,4,2661,383927962,10,1535711848,16,24,12,1561,1008,0,0,174726336,4422311,6702411451,0,1006,973,2,3,1,14,14,3288,0,3,6696523714,6428606817,244010560,389581084,389581084,1,3,1,0,20258216400,73389,73389,14,14,14,389581088,8,3,234696,2627860,3454073,55549,6696523714,2559659,171278580,3280
478297.51,52,253952,62,313775,20674580364,8,67452303,2799,10,10,6373,2056,12,1008,2590010,2,8,123082,17,194719412,2018,1,0,4,2661,390230071,10,1560920284,16,24,12,1561,1008,0,0,177107325,4428472,6811250286,0,1006,973,2,3,1,14,14,3288,0,3,6804867378,6533698202,248324161,395943665,395960049,1,3,1,0,20589070612,73389,73389,14,14,14,395943669,8,3,239047,2659122,3505064,56420,6804867378,2590010,173608676,3280
480308.76,52,253952,62,319329,21041390752,8,69303104,2840,11,11,6373,2104,12,1008,2648815,2,8,125278,17,195045194,2018,1,0,4,2661,397157342,10,1588564652,16,25,12,1561,1008,0,0,180277546,4798695,6940873130,0,1006,973,2,3,1,14,14,3288,0,3,6935800315,6650144100,253704072,402952970,402952970,1,3,1,0,20952702504,73389,73389,14,14,14,402936590,8,3,244748,2719194,3577860,57531,6935800315,2648815,176706220,3280
482319.76,52,253952,62,325115,21421257744,8,71354596,2893,11,11,6373,2132,12,1008,2707811,2,8,127530,17,195045194,2018,1,0,4,2661,404325880,10,1617238780,16,25,12,1561,1008,0,0,183763797,5300682,7067544068,0,1006,973,2,3,1,14,14,3288,0,3,7061744851,6770335943,259736141,410223148,410223148,1,3,1,0,21330751760,73389,73389,14,14,14,410206768,8,3,250817,2779536,3654877,58555,7061744851,2707811,180115595,3280
484325.26,52,253952,62,330281,21761385300,9,73883459,2932,11,11,6373,2170,12,1008,2746221,2,8,129533,17,195358910,2018,1,0,4,2661,410649860,10,1642599440,16,25,12,1561,1008,0,0,186389344,5495009,7187410479,0,1006,973,2,3,1,14,14,3288,0,3,7180666478,6878148429,265080033,416716801,416716801,1,3,1,0,21669273684,73389,73389,14,14,14,416716805,8,3,255322,2818970,3709946,59547,7180666478,2746221,182686185,3280
486344.36,52,253952,62,335515,22106295086,9,75379454,2967,13,13,6373,2201,12,1008,2793385,2,8,131598,18,195358910,2018,1,0,4,2661,417225323,10,1668901292,17,27,12,1574,1008,0,0,189245409,5701463,7305003783,0,1006,973,2,3,1,14,14,3288,0,3,7298676770,6987630377,269622321,423290215,423290215,1,3,1,0,22011091212,73389,73389,14,14,14,423290219,8,3,262651,2867221,3776689,60518,7298676770,2793385,185475620,3280
488361.30,53,253952,62,341027,22468832646,10,78484388,3018,13,13,6373,2234,12,1017,2853641,2,8,133737,18,196882348,2036,1,0,4,2661,424033324,10,1696068700,17,27,12,1574,1017,0,0,192654968,6321194,7430431474,0,1015,984,2,3,1,14,14,3288,0,3,7423844896,7102694864,276756854,430195627,430195627,1,3,1,0,22370172636,73389,73389,14,14,14,430195631,8,3,264609,2928815,3858446,61545,7423844896,2853641,188803554,6075
490369.39,54,253952,62,346105,22802470240,10,80739627,3066,13,13,6373,2273,12,1107,2906191,2,8,135732,18,212123187,2216,1,0,4,2661,430298831,10,1721195324,17,27,12,1574,1107,0,0,195886692,7001437,7541795821,0,1105,1120,2,3,1,14,14,3288,0,3,7535085204,7207962091,282903719,436599168,436599168,1,3,1,0,22703156768,73389,73389,14,14,14,436599172,8,3,267879,2982593,3933180,62498,7535085204,2906191,191960677,6407
492378.31,54,253952,62,351186,23137365084,10,82582462,3118,13,13,6373,2303,12,1134,2956833,2,8,137715,18,217234796,2270,1,0,4,2661,436610631,10,1746377996,17,27,12,1574,1134,0,0,199093973,7766506,7652075962,0,1132,1155,2,3,1,14,14,3288,0,3,7645634526,7313825498,288691230,443000550,443016934,1,3,1,0,23036028632,73389,73389,14,14,14,443000554,8,3,271804,3034505,4000701,63409,7645634526,2956833,195100557,6528
494395.95,54,253952,62,356388,23480724118,10,84864015,3178,13,13,6373,2330,12,1134,3007452,2,8,139768,18,217246862,2270,1,0,4,2661,443136142,10,1772479916,17,27,12,1574,1134,0,0,202305509,8294554,7766273506,0,1132,1155,2,3,1,14,14,3288,0,3,7759186232,7422146378,294701068,449602414,449602414,1,3,1,0,23379325560,73389,73389,14,14,14,449602418,8,3,276291,3086415,4071285,64338,7759186232,3007452,198241621,6528
496406.77,54,253952,62,361488,23817074230,10,87138157,3220,13,13,6373,2371,12,1170,3065320,2,8,141761,18,223743846,2342,1,0,4,2661,449417973,10,1797607332,17,27,12,1574,1170,0,0,205433829,8995019,7880851865,0,1168,1215,2,3,1,14,14,3288,0,3,7874036720,7528977010,300768981,455991286,455991286,1,3,1,0,23710694936,73389,73389,14,14,14,455974906,8,3,280125,3145607,4130986,65314,7874036720,3065320,201310353,6679
498413.09,55,253952,62,365934,24110643298,11,89562786,3249,13,13,6373,2395,12,1188,3097739,2,8,143484,18,227054918,2378,1,0,4,2661,454902370,10,1819544952,17,27,12,1574,1188,0,0,207700055,9024155,7980388809,0,1186,1236,2,3,1,14,14,3288,0,3,7973221978,7622284493,305508757,461587693,461587693,1,3,1,0,24002560068,73389,73389,14,14,14,461587697,8,3,282255,3178955,4162992,66126,7973221978,3097739,203544658,6726
