timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
410292.89,18,253952,62,117529,7743389204,1,20863428,0,1140,4,4,4646,806,10,603,970655,12,46223,19,49,120680027,1208,1,0,4,831,146489102,7,585956408,18,18,0,14,120,603,0,0,66108042,1252428,2485619173,0,603,425,3,1,14,14,1305,3,2484200483,2442436535,88014991,148629188,148629188,1,3,1,7728717808,73389,73389,14,14,14,148629192,7,3,137217,994485,1328026,20646,2484200483,970655,64782473,1499
412300.46,19,253952,62,125513,8269464138,1,22114957,0,1219,4,4,4646,860,10,603,1045623,12,49371,19,49,120680027,1208,1,0,4,831,156471661,7,625886644,18,18,0,14,120,603,0,0,70735852,1429727,2658247854,0,603,425,3,1,14,14,1305,3,2655635090,2608110015,94063423,158737228,158737228,1,3,1,8254335888,73389,73389,14,14,14,158737232,7,3,140827,1071192,1422473,22068,2655635090,1045623,69316013,1499
414315.62,19,253952,62,133736,8810888460,1,23384138,0,1299,4,4,4646,902,10,612,1116362,12,52590,19,49,122492186,1226,1,0,4,831,166719613,7,666878452,18,18,0,14,120,612,0,0,75382289,1546908,2830392864,0,612,435,3,1,14,14,1305,3,2828383468,2778497813,100081463,169131988,169148372,1,3,1,8794863408,73389,73389,14,14,14,169131992,7,3,144516,1143678,1512286,23480,2828383468,1116362,73872808,1528
416328.29,19,253952,62,142089,9361013208,1,24635768,0,1391,4,4,4646,975,10,630,1194587,12,55869,19,49,126141731,1262,1,0,4,831,177053174,7,708083356,18,18,0,14,120,630,0,0,80072396,1673906,3016395107,0,630,462,3,1,14,14,1305,3,3013829985,2953054326,106125724,179628926,179628926,1,3,1,9340704184,73389,73389,14,14,14,179628930,7,3,145608,1223721,1616351,25057,3013829985,1194587,78459019,1588
418334.96,19,253952,62,150490,9914694172,1,25822841,0,1474,4,4,4646,1014,10,657,1267183,12,59152,19,49,131239862,1316,1,0,4,831,187499548,7,749998192,18,18,0,14,120,657,0,0,84807960,1801660,3197822784,0,657,489,3,1,14,14,1305,3,3194686008,3128167093,112163841,190224168,190224168,1,3,1,9891656768,73389,73389,14,14,14,190224172,7,3,147145,1298060,1706002,26525,3194686008,1267183,83105112,1683
420342.68,21,253952,62,158975,10474242140,1,26950592,0,1574,4,4,4646,1056,10,657,1342899,12,62464,19,49,131553578,1316,1,0,4,831,198043476,7,792173904,18,18,0,14,120,657,0,0,89619300,1887145,3383298963,0,657,489,3,1,14,14,1305,3,3380639964,3305119235,118166913,200917714,200917714,1,3,1,10447721160,73389,73389,14,14,14,200917718,7,3,149169,1375667,1805508,28058,3380639964,1342899,87817133,1683
422349.40,23,253952,62,167580,11041099392,1,28044015,0,1670,4,4,4646,1128,10,711,1417360,12,65833,19,49,141081256,1424,1,0,4,831,208647546,7,834590184,18,18,0,14,120,711,0,0,94470152,2002902,3575815632,0,711,535,3,1,14,14,1305,3,3572583350,3484998417,124209448,211722074,211722074,1,3,1,11008695912,73389,73389,14,14,14,211705694,7,3,150103,1452022,1889382,29683,3572583350,1417360,92584295,1868
424357.12,24,253952,62,176087,11601339284,1,29109370,0,1762,4,4,4646,1176,10,711,1491041,12,69161,19,49,141407038,1424,1,0,4,831,219241142,7,876964568,18,18,0,14,120,711,0,0,99331275,2114932,3761939950,0,711,535,3,1,14,14,1305,3,3758674873,3662017525,130223981,222434163,222450547,1,3,1,11566576508,73389,73389,14,14,14,222434167,7,3,150637,1527481,1984175,31206,3758674873,1491041,97350801,1868
426365.02,24,253952,62,184583,12161166668,1,30229250,0,1854,4,4,4646,1247,16,720,1566793,12,72495,19,49,142904983,1442,1,0,4,831,229725889,7,918903556,18,18,0,14,120,720,0,0,104185307,2190178,3952163236,0,720,540,3,1,14,14,1305,3,3948705367,3839400943,136258411,233133742,233150126,1,3,1,12122954616,73389,73389,14,14,14,233133746,7,3,151992,1605078,2070076,32809,3948705367,1566793,102119113,1903
428372.20,24,253952,62,193149,12725371488,1,31301674,0,1947,4,4,4646,1289,16,720,1645820,12,75849,19,49,142904983,1442,1,0,4,831,240417358,7,961669432,18,18,0,14,120,720,0,0,109055985,2277571,4141856989,0,720,540,3,1,14,14,1305,3,4137955898,4017990364,142281042,243927751,243944135,1,3,1,12684243084,73389,73389,14,14,14,243927755,7,3,152507,1685958,2165684,34351,4137955898,1645820,106894363,1903
430383.15,25,253952,62,202043,13312025330,1,32309336,0,2043,4,4,4646,1337,16,720,1720665,12,79324,19,49,143834065,1442,1,0,4,831,251490390,7,1005832428,18,18,0,14,120,720,0,0,113995007,2355321,4334111532,0,720,540,3,1,14,14,1305,3,4330678766,4203462228,148289551,255174035,255174035,1,3,1,13269049852,73389,73389,14,14,14,255174039,7,3,154929,1762663,2251371,35924,4330678766,1720665,111747887,1903
432388.60,25,253952,62,208024,13706192158,2,34461928,0,2065,4,4,4646,1387,16,729,1760032,12,81685,19,49,145275218,1460,1,0,4,831,258944996,7,1035715384,18,18,0,14,120,729,0,0,116640138,2360140,4472655705,0,729,545,3,1,14,14,1305,3,4468596363,4327677626,153094032,262736522,262736522,1,3,1,13662299176,73389,73389,14,14,14,262736526,7,3,156665,1803007,2296458,37087,4468596363,1760032,114348037,1927
434395.62,25,253952,62,215976,14228963340,2,36049469,0,2126,5,5,4646,1425,16,729,1824413,12,84777,19,49,145275218,1460,1,0,4,831,268788573,7,1075025172,18,19,0,14,120,729,0,0,120878595,2477758,4643379536,0,729,545,3,1,14,14,1305,3,4639160618,4493442839,159030363,272719967,272719967,1,3,1,14181438316,73389,73389,14,14,14,272719971,7,3,160825,1868884,2383519,38475,4639160618,1824413,118499594,1927
436403.77,27,253952,62,224503,14792192902,2,37199309,0,2219,5,5,4646,1493,16,729,1902425,12,88134,19,49,145275218,1460,1,0,4,831,279354985,7,1117419940,18,19,0,14,120,729,0,0,125678809,2575848,4837694139,0,729,545,3,1,14,14,1305,3,4833033517,4671662112,165061572,283454029,283454029,1,3,1,14739609540,73389,73389,14,14,14,283454033,7,3,163672,1948723,2485226,40098,4833033517,1902425,123198286,1927
438417.43,27,253952,62,233252,15369633608,2,38287538,0,2307,5,5,4646,1544,17,765,1979165,12,91560,19,49,152211311,1532,1,0,4,831,290266356,7,1160936216,18,19,0,14,120,765,0,0,130542118,2647773,5031403226,0,765,585,3,1,14,14,1305,3,5027474645,4854499169,171073635,294503705,294503705,1,3,1,15314192692,73389,73389,14,14,14,294503709,7,3,167388,2027308,2568000,41697,5027474645,1979165,127979005,2091
440422.39,27,253952,62,241916,15938852420,2,39341083,0,2387,5,5,4646,1612,17,801,2049282,12,94949,19,49,158542929,1604,1,0,4,831,300959237,7,1203772368,18,19,0,14,120,801,0,0,135010534,2675897,5229361064,0,801,609,3,1,14,14,1305,3,5224337444,5035225773,176567255,305355502,305355502,1,3,1,15878486136,73389,73389,14,14,14,305355506,7,3,170916,2099142,2658901,43354,5224337444,2049282,132356700,2198
442436.14,27,253952,62,247643,16316059388,3,41989910,0,2398,6,6,4646,1638,17,810,2081397,12,97172,19,49,160331678,1622,1,0,4,831,308043550,7,1232109640,18,20,0,14,120,810,0,0,137444545,2680157,5347615599,0,810,612,3,1,14,14,1305,3,5342888888,5154561759,181701012,312551508,312567892,1,3,1,16252678448,73389,73389,14,14,14,312551512,7,3,176344,2132099,2700856,44317,5342888888,2081397,134748855,2227
444441.45,27,253952,62,254526,16769689602,4,44178677,0,2447,6,6,4646,1688,17,873,2135657,12,99871,19,49,170802715,1748,1,0,4,831,316587833,7,1266351332,18,20,0,14,120,873,0,0,140822503,2731335,5507038319,0,873,651,3,1,14,14,1305,3,5502834280,5298509647,187310406,321217756,321217756,1,3,1,16703323344,73389,73389,14,14,14,321217760,7,3,183184,2187617,2764055,45656,5502834280,2135657,138062882,2375
446450.81,27,253952,62,261033,17198943732,5,45637562,0,2483,8,8,4646,1724,17,873,2183072,12,102418,19,49,171104365,1748,1,0,4,831,324661574,7,1298646296,18,22,0,14,120,873,0,0,144157376,2774865,5646860592,0,873,651,3,1,14,14,1305,3,5642512802,5434229531,192125586,329439477,329439477,1,3,1,17130852836,73389,73389,14,14,14,329439481,7,3,190449,2236194,2846183,46804,5642512802,2183072,141316612,2375
448462.31,29,253952,62,268400,17683678004,5,46834401,0,2576,8,8,4646,1772,17,882,2255695,12,105305,19,49,172601903,1766,1,0,4,831,333822640,7,1335290560,18,22,0,14,120,882,0,0,148876045,2899172,5811927335,0,882,664,3,1,14,14,1305,3,5806946178,5587736710,198146416,338699867,338716251,1,3,1,17612393116,73389,73389,14,14,14,338699871,7,3,190915,2310573,2928232,48166,5806946178,2255695,145953394,2406
450468.03,29,253952,62,275462,18150511214,5,47952148,0,2650,8,8,4646,1821,17,918,2319473,12,108076,19,49,179850785,1838,1,0,4,831,342584713,7,1370338852,18,22,0,14,120,918,0,0,153028626,2960426,5972024972,0,918,708,3,1,14,14,1305,3,5966747126,5735402487,203476893,347633848,347633848,1,3,1,18076960128,73389,73389,14,14,14,347633852,7,3,194210,2375885,3014222,49491,5966747126,2319473,150020129,2525
452474.65,29,253952,62,281044,18518251660,7,50560531,0,2670,9,9,4646,1843,17,936,2352881,12,110252,19,49,183172552,1874,1,0,4,831,349547711,7,1398126344,18,23,0,14,120,936,0,0,155425157,2960570,6089701437,0,936,726,3,1,14,14,1305,3,6084070108,5851772983,208481556,354666014,354666014,1,3,1,18442632760,73389,73389,14,14,14,354666018,7,3,199332,2410159,3064212,50445,6084070108,2352881,152366758,2569
454483.90,29,253952,62,286376,18868956542,7,52325701,0,2686,9,9,4646,1889,17,981,2385784,12,112347,19,49,191304871,1964,1,0,4,831,356145740,7,1424582960,18,23,0,14,120,981,0,0,157671992,2960644,6211601609,0,981,773,3,1,14,14,1305,3,6205882436,5963226667,212492991,361342050,361358434,1,3,1,18789786632,73389,73389,14,14,14,361342054,7,3,200092,2443909,3096210,51472,6205882436,2385784,154581683,2678
456494.09,30,253952,62,294171,19382633106,7,53573915,0,2747,10,10,4646,1931,17,981,2467059,12,115377,19,49,191618587,1964,1,0,4,831,365786571,7,1463016864,18,24,0,14,120,981,0,0,162076985,3172405,6383312373,0,981,773,3,1,14,14,1305,3,6377300012,6126010453,218338314,371153019,371169403,1,3,1,19299957020,73389,73389,14,14,14,371153023,7,3,202738,2526982,3190167,52874,6377300012,2467059,158892877,2678
458501.69,33,253952,62,302134,19906981870,7,54885856,0,2826,10,10,4646,1993,17,990,2555245,12,118507,19,49,193419697,1982,1,0,4,831,375689071,7,1502627024,18,24,0,14,120,990,0,0,166630846,3353395,6570186973,0,990,785,3,1,14,14,1305,3,6564271725,6291981398,224359004,381179139,381179139,1,3,1,19821315260,73389,73389,14,14,14,381179143,7,3,208144,2617096,3303213,54436,6564271725,2555245,163333860,2711
460515.94,33,253952,62,309950,20421805436,7,56284830,0,2905,10,10,4646,2037,17,990,2636822,12,121547,19,49,194047129,1982,1,0,4,831,385314682,7,1541258728,18,24,0,14,120,990,0,0,171072988,3547290,6750709062,0,990,785,3,1,14,14,1305,3,6744762766,6455479941,230374779,390975883,390992267,1,3,1,20329893980,73389,73389,14,14,14,390959503,7,3,211961,2700582,3401104,55913,6744893838,2636866,167678260,2711
462521.13,33,253952,62,316715,20867991986,7,57627422,0,2959,10,10,4646,2073,17,990,2699836,12,124186,19,49,194059195,1982,1,0,4,831,393744300,7,1574977200,18,24,0,14,120,990,0,0,174687217,3700681,6906301281,0,990,785,3,1,14,14,1305,3,6900321701,6597282277,235458143,399476132,399476132,1,3,1,20772758896,73389,73389,14,14,14,399476136,7,3,218119,2764997,3477093,57187,6900321701,2699836,171216630,2711
464536.77,33,253952,62,322490,21248079230,8,60176879,0,2975,11,11,4646,2120,17,990,2745594,12,126453,19,49,194059195,1982,1,0,4,831,400889915,7,1603559660,18,25,0,14,120,990,0,0,177412931,3740982,7040596592,0,990,785,3,1,14,14,1305,3,7034274538,6718019796,240779001,406723449,406723449,1,3,1,21149619380,73389,73389,14,14,14,406723453,7,3,224432,2811851,3543104,58313,7034274538,2745594,173876443,2711
466551.91,34,253952,62,329942,21738673646,8,61808193,0,3016,11,11,4646,2162,17,990,2824832,12,129346,19,49,194059195,1982,1,0,4,831,410081898,7,1640327592,18,25,0,14,120,990,0,0,181614909,3930742,7212044005,0,990,785,3,1,14,14,1305,3,7205700340,6873892957,246789934,416063600,416079984,1,3,1,21635307232,73389,73389,14,14,14,416063604,7,3,228268,2892946,3634114,59708,7205700340,2824832,177987566,2711
468559.56,35,253952,62,337327,22226530192,8,63490359,0,3066,11,11,4646,2216,17,990,2911141,12,132230,19,49,194059195,1982,1,0,4,831,419200438,7,1676801752,18,25,0,14,120,990,0,0,185795327,4157350,7385937758,0,990,785,3,1,14,14,1305,3,7380352218,7029551862,252884247,425311036,425327420,1,3,1,22115321936,73389,73389,14,14,14,425294656,7,3,236012,2981143,3745004,61172,7380352218,2911141,182057250,2711
470564.82,35,253952,62,342808,22587301588,9,65856572,0,3086,11,11,4646,2247,17,990,2951782,12,134367,19,49,194059195,1982,1,0,4,831,425990006,7,1703895416,18,25,0,14,120,990,0,0,188464590,4195292,7508623237,0,990,785,3,1,14,14,1305,3,7501631921,7143803714,257957208,432230673,432230673,1,3,1,22475995028,73389,73389,14,14,14,432230677,7,3,238336,3022837,3804006,62169,7501631921,2951782,184667622,2711
472574.44,36,253952,62,349145,23004835430,9,67453123,0,3101,12,12,4646,2290,17,990,3010192,12,136849,19,49,194372911,1982,1,0,4,831,433858709,7,1735434836,18,26,0,14,120,990,0,0,191743548,4268502,7654841875,0,990,785,3,1,14,14,1305,3,7647730340,7276180285,262906539,440194568,440194568,1,3,1,22890117568,73389,73389,14,14,14,440194572,7,3,246425,3082619,3893970,63393,7647730340,3010192,187856741,2711
474580.80,36,253952,62,356124,23464684704,9,69237510,0,3135,12,12,4646,2334,17,990,3085335,12,139564,19,49,194372911,1982,1,0,4,831,442515536,7,1770062144,18,26,0,14,120,990,0,0,195606708,4381155,7816287167,0,990,785,3,1,14,14,1305,3,7809562259,7422371211,268506299,448942736,448942736,1,3,1,23345022304,73389,73389,14,14,14,448942740,7,3,251633,3159375,3986859,64739,7809562259,3085335,191627151,2711
476586.36,36,253952,62,360735,23768488044,10,71463577,0,3151,12,12,4646,2352,17,999,3114091,12,141348,19,49,196160337,2000,1,0,4,831,448183051,7,1792667568,18,26,0,14,120,999,0,0,197725798,4387948,7914716228,0,999,790,3,1,14,14,1305,3,7907375254,7518108442,273008149,454789221,454789221,1,3,1,23649039524,73389,73389,14,14,14,454789225,7,3,254978,3188917,4021834,65531,7907375254,3114091,193711358,2734
478592.27,37,253952,62,365901,24109568814,10,73546913,0,3183,12,12,4646,2400,18,999,3152901,12,143391,19,49,196208601,2000,1,0,4,831,454611574,7,1818381676,18,26,0,14,120,999,0,0,200107572,4409252,8043033369,0,999,790,3,1,14,14,1305,3,8035591297,7626978780,277489974,461243629,461243629,1,3,1,23984668740,73389,73389,14,14,14,461243633,7,3,257544,3228717,4061636,66617,8035591297,3152901,196053433,2734
480607.65,37,253952,62,372023,24512626304,10,74867234,0,3236,13,13,4646,2424,18,999,3206974,12,145779,19,49,196799835,2000,1,0,4,831,462223177,7,1848892708,18,27,0,14,120,999,0,0,203488530,4750648,8175362024,0,999,790,3,1,14,14,1305,3,8167787315,7754380269,282526872,468947539,468963923,1,3,1,24385272060,73389,73389,14,14,14,468947543,7,3,265272,3284099,4145439,67694,8167787315,3206974,199350716,2734
482620.61,37,253952,62,378188,24918272588,10,77236158,0,3283,13,13,4646,2471,18,999,3277868,12,148176,19,49,196799835,2000,1,0,4,831,469805001,7,1879220004,18,27,0,14,120,999,0,0,206996104,5224655,8328404880,0,999,790,3,1,14,14,1305,3,8320828546,7884313047,288866021,476637224,476653608,1,3,1,24785135680,73389,73389,14,14,14,476637228,7,3,271578,3356483,4229070,68974,8320828546,3277868,202774801,2734
484626.62,37,253952,62,383249,25251530930,11,79676145,0,3318,13,13,4646,2500,18,999,3314325,12,150150,19,49,197101485,2000,1,0,4,831,476062138,7,1904248552,18,27,0,14,120,999,0,0,209385868,5254420,8441546389,0,999,790,3,1,14,14,1305,3,8434129935,7989466488,293721081,483016189,483016189,1,3,1,25116841860,73389,73389,14,14,14,483016193,7,3,272823,3393858,4283178,69913,8434129935,3314325,205110563,2734
486639.20,37,253952,62,388964,25628325512,11,81484374,0,3359,14,14,4646,2539,25,999,3369255,12,152383,19,49,197101485,2000,1,0,4,831,483154284,7,1932552640,18,28,0,14,120,999,0,0,212465925,5491858,8578050476,0,999,790,3,1,14,14,1305,3,8570121076,8109651041,298831569,490177268,490177268,1,3,1,25489217968,73389,73389,14,14,14,490177272,7,3,278830,3450055,4365854,71049,8570121076,3369255,208108062,2734
488650.81,37,253952,62,394782,26011182540,11,83553183,0,3416,14,14,4646,2580,25,999,3431280,12,154648,19,49,197101485,2000,1,0,4,831,490299553,7,1961198212,18,28,0,14,120,999,0,0,215816673,6077621,8718750721,0,999,790,3,1,14,14,1305,3,8711344496,8231810260,304811234,497440969,497440969,1,3,1,25866078452,73389,73389,14,14,14,497424589,7,3,285220,3513506,4449160,72226,8711344496,3431280,211375645,2734
490665.54,37,253952,62,399747,26338487274,11,85591696,0,3463,14,14,4646,2605,25,1089,3485170,12,156579,19,49,212740090,2180,1,0,4,831,496442762,7,1985771048,18,28,0,14,120,1089,0,0,219058263,6763129,8832351490,0,1089,900,3,1,14,14,1305,3,8824576546,8335496404,310779871,503686703,503686703,1,3,1,26191708588,73389,73389,14,14,14,503686707,7,3,291665,3568602,4523384,73150,8824576546,3485170,214543133,3087
