timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
291375.59,1,253952,62,142415,9382707644,16,46097966,0,343,21,21,11057,137,675,1137474,19,35917,27,34,142942340,1352,1,0,26,35,86,14,384,675,0,0,0,35149483,10351923,2796144212,0,675,544,2,1,14,14,360,1,2796157744,2746703545,101596476,212885338,212885338,1,2,1,9366954872,73389,73389,14,14,14,212885338,6,3,567795,1160217,2385338,21352,2796157744,1137474,32765285,2093
293382.81,1,253952,62,157175,10354991606,17,49154672,0,381,22,22,11057,139,675,1260108,19,40043,27,34,143473244,1352,1,0,26,36,86,14,384,675,0,0,0,39186827,11548529,3077792492,0,675,544,2,1,14,14,360,1,3079637968,3030791329,110276650,234991167,234991167,1,2,1,10339611348,73389,73389,14,14,14,234991167,6,3,576611,1285133,2558212,23518,3079637968,1260108,36629882,2093
295397.04,1,253952,62,172107,11338884198,18,53408596,0,417,24,24,11057,142,675,1392540,19,44290,27,34,144004148,1352,1,0,26,38,86,14,384,675,0,0,0,43352776,13128096,3365359023,0,675,544,2,1,14,14,360,1,3366816720,3318354400,122644962,257353107,257353107,1,2,1,11323536708,73389,73389,14,14,14,257353107,6,3,595449,1422423,2742731,25709,3366816720,1392540,40611438,2093
297407.83,1,253952,62,188379,12411125934,20,57976891,0,472,25,25,11057,144,675,1531895,19,48827,27,34,144269600,1352,1,0,26,39,86,14,384,675,0,0,0,47896845,14131306,3679406049,0,675,544,2,1,14,14,360,1,3680209872,3631828736,133847040,281717769,281717769,1,2,1,12395581836,73389,73389,14,14,14,281717769,6,3,598944,1564250,2920427,28100,3680209872,1531895,44977938,2093
299419.43,1,253952,62,203822,13428772874,22,63138227,0,508,28,28,11057,147,675,1663711,19,53204,27,34,144800504,1352,1,0,26,42,86,14,384,675,0,0,0,52255147,16554751,3975752948,0,675,544,2,1,14,14,360,1,3977612240,3929271615,147583407,304847598,304847598,1,2,1,13412573416,73389,73389,14,14,14,304831214,6,3,625332,1698407,3132448,30369,3977612240,1663711,49124343,2093
301425.00,1,253952,62,216882,14289451170,26,68702255,0,543,28,28,11057,149,675,1749247,19,56876,27,34,145065956,1352,1,0,26,42,86,14,384,675,0,0,0,55408761,16879832,4230279044,0,675,544,2,1,14,14,360,1,4228746192,4180860232,157032068,324412192,324412192,1,2,1,14274136448,73389,73389,14,14,14,324412192,6,3,629429,1785661,3250239,32285,4228746192,1749247,52160279,2093
303439.16,1,253952,62,231302,15239789330,26,70056634,0,574,31,31,11057,151,675,1847846,19,60922,27,34,145596860,1352,1,0,26,45,86,14,384,675,0,0,0,58731966,17212548,4504866102,0,675,544,2,1,14,14,360,1,4506618832,4458671911,162319935,346012276,346012276,1,2,1,15224540144,73389,73389,14,14,14,346012276,6,3,644699,1886247,3389089,34405,4506618832,1847846,55344756,2093
305448.06,1,253952,62,247571,16311569006,26,75247745,0,626,33,33,11057,154,675,1981366,19,65522,27,34,145862312,1352,1,0,26,47,86,14,384,675,0,0,0,63366164,18250564,4814723905,0,675,544,2,1,14,14,360,1,4819749840,4771993974,175032398,370370905,370370905,1,2,1,16295598924,73389,73389,14,14,14,370354521,6,3,662018,2022245,3593322,36794,4819749840,1981366,59774853,2093
307453.38,1,253952,62,262655,17305423070,28,79965941,0,662,33,33,11057,157,675,2094255,19,69758,27,34,146127764,1352,1,0,26,47,86,14,384,675,0,0,0,67260915,18741066,5108712618,0,675,544,2,1,14,14,360,1,5110205392,5062551147,185496535,392954029,392954029,1,2,1,17289977276,73389,73389,14,14,14,392954029,6,3,680110,2137322,3762899,39010,5110205392,2094255,63500158,2093
309460.30,1,253952,62,275079,18124155018,31,84884040,0,683,36,36,11057,159,675,2168412,19,73298,27,34,146658668,1352,1,0,26,50,86,14,384,675,0,0,0,70122141,18858172,5349866949,0,675,544,2,1,14,14,360,1,5349542864,5301830860,193555308,411562318,411562318,1,2,1,18108021096,73389,73389,14,14,14,411545934,6,3,690732,2213085,3863624,40836,5349542864,2168412,66260767,2093
311465.82,1,253952,62,288520,19009376546,34,89551380,0,714,36,36,11057,161,675,2249569,19,77073,27,34,146924120,1352,1,0,26,50,86,14,384,675,0,0,0,73175318,19163182,5608458302,0,675,544,2,1,14,14,360,1,5607365451,5560565897,202058709,431675776,431692160,1,2,1,18993734144,73389,73389,14,14,14,431675776,6,3,697177,2295843,3975590,42807,5607365451,2249569,69202085,2093
313478.37,1,253952,62,303319,19984552850,34,90806059,0,740,39,39,11057,163,675,2346554,19,81223,27,34,147189572,1352,1,0,26,53,86,14,384,675,0,0,0,76677856,19426843,5891833223,0,675,544,2,1,14,14,360,1,5891922763,5845695484,207491322,453849300,453849300,1,2,1,19969369200,73389,73389,14,14,14,453849300,6,3,714940,2394830,4125394,44978,5891922763,2346554,72554938,2093
315485.10,1,253952,62,320687,21128428742,36,95719018,0,777,42,42,11057,167,675,2477725,19,86177,27,34,147720476,1352,1,0,26,56,86,14,384,675,0,0,0,81464442,20016103,6225727912,0,675,544,2,1,14,14,360,1,6225925481,6179991988,220281939,479850203,479850203,1,2,1,21113408932,73389,73389,14,14,14,479850203,6,3,739206,2528590,4350008,47533,6225925481,2477725,77117076,2093
317491.76,1,253952,62,337638,22245020956,37,100775823,0,809,44,44,11057,171,675,2604409,19,91063,27,34,148516832,1352,1,0,26,58,86,14,384,675,0,0,0,86136389,20633963,6550228947,0,675,544,2,1,14,14,360,1,6551449610,6506242987,233667521,505236706,505236706,1,2,1,22230415064,73389,73389,14,14,14,505236706,6,3,771461,2657917,4598828,50023,6551449610,2604409,81540360,2093
319499.41,1,253952,62,354684,23368253008,39,105739601,0,864,45,45,11057,174,675,2730543,19,95877,27,34,149047736,1352,1,0,26,59,86,14,384,675,0,0,0,90868886,21311209,6878722426,0,675,544,2,1,14,14,360,1,6879653898,6834720219,245875990,530754281,530754281,1,2,1,23353188364,73389,73389,14,14,14,530754281,6,3,793848,2786654,4813976,52527,6879653898,2730543,86057865,2093
321503.95,1,253952,62,366259,24130918908,43,111037795,0,886,45,45,11057,177,675,2793243,19,99194,27,34,149844092,1352,1,0,26,59,86,14,384,675,0,0,0,93468470,21346432,7104920826,0,675,544,2,1,14,14,360,1,7101946691,7057571913,253889654,548092810,548092810,1,2,1,24116083640,73389,73389,14,14,14,548092810,6,3,795296,2853041,4880838,54229,7101946691,2793243,88590689,2093
323510.76,1,253952,62,382905,25227405656,43,112902980,0,911,49,49,11057,179,675,2909504,19,103846,27,34,149844092,1352,1,0,26,63,86,14,384,675,0,0,0,97699438,21939518,7424773837,0,675,544,2,1,14,14,360,1,7422304941,7378076640,262375817,573000303,573016687,1,2,1,25212013332,73389,73389,14,14,14,573000303,6,3,825046,2971731,5076516,56674,7422304941,2909504,92626132,2093
325517.36,1,253952,62,399309,26306895736,43,115014865,0,935,52,52,11057,186,675,3030837,19,108694,27,34,151171352,1352,1,0,26,66,86,14,384,675,0,0,0,102194532,22892668,7732074599,0,675,544,2,1,14,14,360,1,7734456771,7693530870,275876788,597557255,597557255,1,2,1,26292519220,73389,73389,14,14,14,597557255,6,3,854691,3095427,5329847,59076,7734456771,3030837,96868025,2093
325879.58,1,253952,62,400982,26415782060,46,118224799,2,938,56,56,11057,191,675,3041788,19,109422,32,34,158511825,1359,1,1035,31,77,86,27,416,675,583,1035,1134,103098540,23158252,7767284978,8,675,544,2,1,14,14,360,1,7763869224,7725268584,337079696,600037902,600037902,1,2,1,26401667688,73389,73389,14,14,14,600037902,6,3,856059,3106633,5356441,59330,7763869224,3041788,97745498,2093
