timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
664712.96,8,253952,62,67944,4474137746,3,20914073,0,304,5,5,5963,476,0,594,492454,0,25,26685,9,114930340,1190,1,0,4,4904,84541246,8,338164984,8,19,4,2437,594,0,0,35592374,764769,1442226581,0,594,544,0,3,1,14,14,5478,0,3,1441918235,1411947437,57212678,85813559,85829943,1,3,1,0,4462305100,73389,73389,14,14,14,85813563,9,3,101965,505332,739362,12006,1441918235,492454,34854309,2053
666725.95,9,253952,62,74595,4911622460,4,22443589,0,337,6,6,5963,553,0,594,550841,0,25,29336,9,115593970,1190,1,0,4,4904,92866289,8,371400560,8,20,4,2437,594,0,0,39396888,914649,1588293657,0,594,544,0,3,1,14,14,5478,0,3,1586851677,1549740218,62688197,94240524,94240524,1,3,1,0,4900507280,73389,73389,14,14,14,94240528,9,3,109558,565134,809234,13275,1586851677,550841,38589087,2053
668733.64,9,253952,62,81152,5344261984,4,22615115,0,368,6,6,5963,574,0,594,605418,0,25,31905,9,117560728,1190,1,0,4,4904,101069357,8,404277428,8,20,4,2437,594,0,0,43173327,988728,1728716993,0,594,544,0,3,1,14,14,5478,0,3,1727274169,1686228864,66701166,102544165,102544165,1,3,1,0,5332296612,73389,73389,14,14,14,102544169,9,3,114515,621011,878304,14396,1727274169,605418,42296589,2053
670739.99,9,253952,62,87675,5775686828,4,22777257,0,395,6,6,5963,596,0,603,657746,0,25,34466,9,121412041,1208,1,0,4,4904,109239878,8,436959512,8,20,4,2437,603,0,0,46962382,1069495,1860667947,0,603,553,0,3,1,14,14,5478,0,3,1858962130,1821906908,70727867,110847362,110847362,1,3,1,0,5764062856,73389,73389,14,14,14,110847366,9,3,119229,674617,961253,15454,1858962130,657746,46002457,2088
672750.83,10,253952,62,93846,6182607146,4,24404375,0,444,7,7,5963,669,2,603,712625,0,25,36919,9,121725757,1208,1,0,4,4904,116912162,8,467648648,8,21,4,2437,603,0,0,50663438,1249331,1991624652,0,603,553,0,3,1,14,14,5478,0,3,1990053058,1950458548,75649078,118645258,118645258,1,3,1,0,6169553448,73389,73389,14,14,14,118645262,9,3,124721,730939,1035903,16608,1990053058,712625,49629363,2088
674756.17,10,253952,62,98593,6495245780,5,27088866,0,469,7,7,5963,676,2,603,742406,0,25,38763,9,121725757,1208,1,0,4,4904,122830563,8,491322252,8,21,4,2437,603,0,0,52946029,1272268,2087914893,0,603,553,0,3,1,14,14,5478,0,3,2085986043,2048968461,81213134,124647391,124647391,1,3,1,0,6481664364,73389,73389,14,14,14,124647395,9,3,125823,761495,1070799,17364,2085986043,742406,51877155,2088
676772.56,11,253952,62,104596,6889845818,5,28436905,0,513,8,8,5963,741,2,612,796751,0,25,41131,9,123224577,1226,1,0,4,4904,130273915,8,521031020,8,22,4,2437,612,0,0,56370551,1474222,2223107502,0,612,565,0,3,1,14,14,5478,0,3,2221186750,2173541779,86177168,132214196,132214196,1,3,1,0,6875138224,73389,73389,14,14,14,132214200,9,3,137088,817151,1145311,18534,2221186750,796751,55227283,2122
678786.26,11,253952,62,110962,7309256072,5,30579560,0,551,8,8,5963,770,2,621,844986,0,25,43635,9,124723738,1244,1,0,4,4904,138214386,8,552857544,8,22,4,2437,621,0,0,60165508,1579794,2343278658,0,621,577,0,3,1,14,14,5478,0,3,2341622166,2305689000,91409199,140268203,140284587,1,3,1,0,7293946588,73389,73389,14,14,14,140268207,9,3,139916,866570,1204014,19512,2341622166,844986,58963678,2172
680804.68,11,253952,62,117608,7746992274,5,32746992,0,592,8,8,5963,795,2,621,905034,0,25,46223,9,124723738,1244,1,0,4,4904,146519269,8,586012444,8,22,4,2437,621,0,0,64011950,1730352,2492948636,0,621,577,0,3,1,14,14,5478,0,3,2491157720,2443601356,98369011,148690850,148690850,1,3,1,0,7731924232,73389,73389,14,14,14,148690854,9,3,143077,928058,1282868,20714,2491157720,905034,62731400,2172
682813.55,11,253952,62,124484,8200417122,5,34684440,0,619,8,8,5963,871,2,621,965352,0,25,48963,9,125037454,1244,1,0,4,4904,155080702,8,620322808,8,22,4,2437,621,0,0,67995507,1858925,2638581550,0,621,577,0,3,1,14,14,5478,0,3,2636274319,2586513410,104422126,157387707,157404091,1,3,1,0,8184160796,73389,73389,14,14,14,157387711,9,3,143787,989804,1350596,21983,2636274319,965352,66647360,2172
684826.43,13,253952,62,131669,8673815076,5,36370075,0,682,8,8,5963,899,2,630,1024200,0,25,51776,9,126849294,1262,1,0,4,4904,164053175,8,656212700,8,22,4,2437,630,0,0,72193349,2014176,2783427455,0,630,584,0,3,1,14,14,5478,0,3,2781742151,2735537383,110431694,166504515,166504515,1,3,1,0,8657382844,73389,73389,14,14,14,166488135,9,3,146897,1050096,1432815,23158,2781742151,1024200,70776135,2203
686837.88,14,253952,62,139072,9161234426,5,37938317,0,754,8,8,5963,933,2,630,1090208,0,25,54674,9,126849294,1262,1,0,4,4904,173307755,8,693231020,8,22,4,2437,630,0,0,76595119,2142710,2943059930,0,630,584,0,3,1,14,14,5478,0,3,2941063799,2889286418,116527997,175861050,175861050,1,3,1,0,9144774632,73389,73389,14,14,14,175861054,9,3,150012,1117673,1509658,24448,2941063799,1090208,75088211,2203
688844.77,14,253952,62,146413,9645181778,5,39402297,0,830,8,8,5963,1008,2,630,1153525,0,25,57580,9,126849294,1262,1,0,4,4904,182414820,8,729594744,8,22,4,2437,630,0,0,80981980,2339922,3097824185,0,630,584,0,3,1,14,14,5478,0,3,3095961416,3042335928,122451906,185131347,185131347,1,3,1,0,9626830076,73389,73389,14,14,14,185131351,9,3,155690,1182586,1603582,25788,3095961416,1153525,79381299,2203
690852.01,14,253952,62,151513,9981538994,6,42180503,0,849,8,8,5963,1019,2,630,1180749,0,25,59571,9,126849294,1262,1,0,4,4904,188780553,8,755122212,8,22,4,2437,630,0,0,83239656,2343915,3202541800,0,630,584,0,3,1,14,14,5478,0,3,3199800491,3148028491,127592765,191587914,191604298,1,3,1,0,9962571560,73389,73389,14,14,14,191587918,9,3,158818,1210542,1641493,26611,3199800491,1180749,81601155,2203
692866.61,14,253952,62,159168,10485714736,6,43573792,0,918,9,9,5963,1071,2,630,1244752,0,25,62582,9,126849294,1262,1,0,4,4904,198342497,8,793305548,8,23,4,2437,630,0,0,87623203,2519125,3371117791,0,630,584,0,3,1,14,14,5478,0,3,3368105405,3307266133,133517425,201269970,201269970,1,3,1,0,10466038472,73389,73389,14,14,14,201269974,9,3,166959,1276050,1721467,28010,3368105405,1244752,85904875,2203
694876.01,14,253952,62,167124,11009303098,6,44804449,0,1010,9,9,5963,1129,3,639,1310441,0,25,65711,9,128290447,1280,1,0,4,4904,208254201,8,832952344,8,23,4,2437,639,0,0,92360139,2614839,3538381126,0,639,593,0,3,1,14,14,5478,0,3,3535319109,3472330358,139560054,211322825,211322825,1,3,1,0,10988786932,73389,73389,14,14,14,211322829,9,3,170746,1343391,1807431,29403,3535319109,1310441,90556021,2234
696880.76,15,253952,62,173667,11440988920,7,46892525,0,1052,9,9,5963,1157,3,639,1351213,0,25,68287,9,128302513,1280,1,0,4,4904,216443600,8,865774400,8,23,4,2437,639,0,0,95478156,2624315,3676005008,0,639,593,0,3,1,14,14,5478,0,3,3672563581,3608290894,144771398,219626466,219626466,1,3,1,0,11420576264,73389,73389,14,14,14,219626470,9,3,174244,1385253,1861465,30515,3672563581,1351213,93620121,2234
698887.80,16,253952,62,180908,11919287622,8,48425761,0,1095,11,11,5963,1222,3,639,1404349,0,25,71149,9,128314579,1280,1,0,4,4904,225446088,8,901784352,8,25,4,2437,639,0,0,99196268,2655888,3830169047,0,639,593,0,3,1,14,14,5478,0,3,3826720988,3759070548,150049765,228775598,228791982,1,3,1,0,11896331128,73389,73389,14,14,14,228775602,9,3,181752,1439690,1954289,31823,3826720988,1404349,97245546,2234
700892.77,16,253952,62,188227,12400827902,8,49572300,0,1166,11,11,5963,1253,3,639,1462031,0,25,74005,9,128314579,1280,1,0,4,4904,234576368,8,938305472,8,25,4,2437,639,0,0,103150349,2675878,3987151216,0,639,593,0,3,1,14,14,5478,0,3,3983562336,3911086755,155164983,238035988,238035988,1,3,1,0,12377019440,73389,73389,14,14,14,238019608,9,3,185305,1498774,2032409,33090,3983562336,1462031,101121640,2234
702898.86,16,253952,62,194803,12833976584,9,52091467,0,1196,12,12,5963,1315,9,639,1508850,0,25,76608,9,128314579,1280,1,0,4,4904,242767013,8,971003296,8,26,4,2437,639,0,0,106254907,2702854,4131700420,0,639,593,0,3,1,14,14,5478,0,3,4128259151,4047674802,160812115,246343947,246360331,1,3,1,0,12809885276,73389,73389,14,14,14,246343951,9,3,190011,1546792,2086258,34326,4128259151,1508850,104172467,2234
704906.67,18,253952,62,203400,13400526736,9,53294191,0,1284,12,12,5963,1352,9,648,1579411,0,25,79977,9,130126236,1298,1,0,4,4904,253504736,8,1014018944,8,26,4,2437,648,0,0,111043857,2762192,4305603848,0,648,607,0,3,1,14,14,5478,0,3,4301720177,4226602616,166849306,257217717,257217717,1,3,1,0,13375321316,73389,73389,14,14,14,257217721,9,3,192817,1618988,2183242,35737,4301720177,1579411,108864612,2272
706910.93,18,253952,62,210799,13887394358,10,55533975,0,1339,12,12,5963,1421,10,666,1632971,0,25,82884,9,133123268,1334,1,0,4,4904,262667675,8,1050670700,8,26,4,2437,666,0,0,114668269,2771693,4470600685,0,666,620,0,3,1,14,14,5478,0,3,4466446511,4380365901,172717077,266543643,266543643,1,3,1,0,13860269468,73389,73389,14,14,14,266543647,9,3,193600,1673894,2245984,37136,4466446511,1632971,112426426,2321
708917.03,19,253952,62,218090,14367714996,10,56944114,0,1376,13,13,5963,1449,11,675,1679833,0,25,85748,9,134936401,1352,1,0,4,4904,271809178,8,1087236712,8,27,4,2437,675,0,0,118027071,2784213,4623192311,0,675,626,0,3,1,14,14,5478,0,3,4619038302,4531551437,177493811,275783331,275783331,1,3,1,0,14340733244,73389,73389,14,14,14,275783335,9,3,202764,1721954,2318909,38370,4619038302,1679833,115712430,2348
710922.00,19,253952,62,225314,14844899586,11,59249610,0,1420,13,13,5963,1514,11,729,1726629,0,25,88600,9,144557358,1460,1,0,4,4904,280799925,8,1123134872,8,27,4,2437,729,0,0,121230260,2786692,4781582475,0,729,647,0,3,1,14,14,5478,0,3,4777431115,4682579168,183001988,284901854,284901854,1,3,1,0,14814896440,73389,73389,14,14,14,284901858,9,3,205164,1769965,2375690,39710,4777431115,1726629,118858965,2492
712927.15,20,253952,62,231450,15248271280,11,60548143,0,1451,13,13,5963,1533,11,738,1758828,0,25,90979,9,146312746,1478,1,0,4,4904,288416142,8,1153599892,8,27,4,2437,738,0,0,123674071,2786796,4909604896,0,738,654,0,3,1,14,14,5478,0,3,4905464463,4809938450,186744263,292626466,292626466,1,3,1,0,15216576264,73389,73389,14,14,14,292626470,9,3,206400,1803047,2422621,40742,4905464463,1758828,121255947,2516
714933.85,20,253952,62,239842,15800267600,11,61949423,0,1503,14,14,5963,1608,11,774,1823334,0,25,94274,9,152212292,1550,1,0,4,4904,298783973,8,1195071284,8,28,4,2437,774,0,0,127794626,2815484,5091888854,0,774,678,0,3,1,14,14,5478,0,3,5087788414,4984260139,192291538,303209642,303209642,1,3,1,0,15766901416,73389,73389,14,14,14,303209646,9,3,211004,1869157,2489662,42286,5087788414,1823334,125309629,2633
716942.01,20,253952,62,248983,16403217428,11,63270245,0,1587,14,14,5963,1652,11,792,1895568,0,25,97866,9,155735201,1586,1,0,4,4904,310227247,8,1240844456,8,28,4,2437,792,0,0,132485687,2833028,5286729506,0,792,691,0,3,1,14,14,5478,0,3,5281994432,5174491921,198315032,314783606,314783606,1,3,1,0,16368747544,73389,73389,14,14,14,314783610,9,3,212410,1943133,2575571,43870,5281994432,1895568,129914976,2690
718947.70,20,253952,62,258346,17021404010,11,64595827,0,1666,14,14,5963,1699,17,810,1968825,0,25,101547,9,159034281,1622,1,0,4,4904,321906491,8,1287625964,8,28,4,2437,810,0,0,137156167,2862530,5485704518,0,810,701,0,3,1,14,14,5478,0,3,5481557695,5369437095,204335897,326629621,326646005,1,3,1,0,16984740324,73389,73389,14,14,14,326629625,9,3,214179,2018156,2668570,45503,5481557695,1968825,134492658,2751
720952.96,20,253952,62,267911,17651103426,11,65981237,0,1740,14,14,5963,1775,17,810,2042148,0,25,105308,9,159034281,1622,1,0,4,4904,333808039,8,1335167412,8,28,4,2437,810,0,0,141799710,2865864,5692617257,0,810,701,0,3,1,14,14,5478,0,3,5687355238,5568628178,210339044,338701582,338701582,1,3,1,0,17612482296,73389,73389,14,14,14,338701586,9,3,217328,2093236,2757590,47233,5687355238,2042148,139047378,2751
722957.31,20,253952,62,275354,18142314618,12,68019266,0,1778,14,14,5963,1810,23,810,2090101,0,25,108220,9,159347997,1622,1,0,4,4904,343089745,8,1372294300,8,28,4,2437,810,0,0,144980234,2868569,5856947681,0,810,701,0,3,1,14,14,5478,0,3,5852209055,5723560837,215585078,348131401,348131401,1,3,1,0,18102832884,73389,73389,14,14,14,348131405,9,3,219016,2142398,2805648,48571,5852209055,2090101,142179976,2751
724962.00,20,253952,62,281678,18558043278,12,69802194,0,1809,14,14,5963,1860,23,810,2125082,0,25,110704,9,159661713,1622,1,0,4,4904,350931207,8,1403724828,8,28,4,2437,810,0,0,147456918,2868651,5994556946,0,810,701,0,3,1,14,14,5478,0,3,5989070332,5855048607,219843550,356085389,356085389,1,3,1,0,18516440260,73389,73389,14,14,14,356085393,9,3,223441,2178333,2851644,49722,5989070332,2125082,144610762,2751
726968.80,20,253952,62,290330,19127908326,12,71167320,0,1865,15,15,5963,1926,23,810,2190228,0,25,114104,9,159661713,1622,1,0,4,4904,361670671,8,1446682684,8,29,4,2437,810,0,0,151493300,2903855,6185528636,0,810,701,0,3,1,14,14,5478,0,3,6180137440,6035516172,225279907,366977702,366977702,1,3,1,0,19082840536,73389,73389,14,14,14,366977706,9,3,230467,2245075,2940475,51321,6180137440,2190228,148558474,2751
728973.80,20,253952,62,296962,19564597484,13,73614426,0,1896,15,15,5963,1955,23,810,2232405,0,25,116689,9,159661713,1622,1,0,4,4904,369926291,8,1479705164,8,29,4,2437,810,0,0,154361355,2923704,6327392190,0,810,701,0,3,1,14,14,5478,0,3,6321757412,6173517989,230612704,375340846,375340846,1,3,1,0,19517724024,73389,73389,14,14,14,375340850,9,3,232484,2288338,2984494,52477,6321757412,2232405,151382625,2751
730981.98,20,253952,62,304948,20090501840,13,75098822,0,1946,16,16,5963,2017,24,819,2296333,0,25,119830,9,161474483,1640,1,0,4,4904,379851171,8,1519340032,8,30,4,2437,819,0,0,158261183,2946491,6507975396,0,819,707,0,3,1,14,14,5478,0,3,6502052744,6339936480,236015226,385399734,385399734,1,3,1,0,20040786200,73389,73389,14,14,14,385399738,9,3,235898,2353843,3069464,53987,6502052744,2296333,155197643,2774
732989.93,20,253952,62,313703,20668361304,13,76373842,0,2019,16,16,5963,2067,30,828,2371495,0,25,123262,9,163600531,1658,1,0,4,4904,390745313,8,1562916656,8,30,4,2437,828,0,0,162923281,3024722,6699777229,0,828,716,0,3,1,14,14,5478,0,3,6694588893,6522425421,242016315,396467509,396467509,1,3,1,0,20616310500,73389,73389,14,14,14,396467513,9,3,239701,2430793,3139342,55573,6694588893,2371495,159790040,2813
734994.88,20,253952,62,320903,21141487434,14,78574395,0,2067,16,16,5963,2123,30,846,2423325,0,25,126074,9,166541034,1694,1,0,4,4904,399637228,8,1598548912,8,30,4,2437,846,0,0,166320744,3038200,6861399316,0,846,723,0,3,1,14,14,5478,0,3,6855161108,6672414687,247623736,405502841,405502841,1,3,1,0,21086147764,73389,73389,14,14,14,405502845,9,3,242940,2483905,3202310,56923,6855161108,2423325,163124666,2862
737000.79,24,253952,62,328544,21644652330,14,80169502,0,2103,17,17,5963,2160,30,864,2476702,0,25,129060,9,169492249,1730,1,0,4,4904,409124884,8,1636434876,8,31,4,2437,864,0,0,169781432,3081688,7025076907,0,864,737,0,3,1,14,14,5478,0,3,7019485414,6831585118,252717507,415125394,415125394,1,3,1,0,21586520520,73389,73389,14,14,14,415125398,9,3,248144,2538610,3259446,58265,7019485414,2476702,166528357,2931
739007.48,24,253952,62,338146,22277066162,14,81396700,0,2192,17,17,5963,2232,30,927,2552452,2,25,132824,9,179818531,1856,1,0,4,4904,421050526,8,1684072868,8,31,4,2437,927,0,0,174517252,3145219,7242926182,0,925,789,2,3,1,14,14,5478,0,3,7237137804,7031850708,258735295,427219772,427219772,1,3,1,0,22215428176,73389,73389,14,14,14,427219776,9,3,254882,2616279,3363438,60087,7237137804,2552452,171160395,3124
741012.38,25,253952,62,345971,22792472204,15,83565948,0,2247,17,17,5963,2272,30,999,2603499,4,25,135880,9,191960058,2000,1,0,4,4904,430733255,8,1722933020,8,31,4,2437,999,0,0,178087491,3154137,7410324395,0,995,841,4,3,1,14,14,5478,0,3,7403998115,7194748242,264479590,437075575,437091959,1,3,1,0,22727929932,73389,73389,14,14,14,437075579,9,3,258634,2668672,3439450,61463,7403998115,2603499,174654763,3334
743018.86,25,253952,62,353416,23283098900,15,85098268,0,2276,18,18,5963,2326,30,1053,2652251,6,25,138803,9,201095387,2108,1,0,4,4904,440001375,8,1759876180,8,32,4,2437,1053,0,0,181347040,3177208,7579685679,0,1047,877,6,3,1,14,14,5478,0,3,7572963945,7350171666,269287582,446458401,446458401,1,3,1,0,23215836884,73389,73389,14,14,14,446458405,9,3,263278,2718708,3510282,62871,7572963945,2652251,177843609,3484
745025.18,25,253952,62,362993,23914648690,15,86307705,0,2363,18,18,5963,2383,30,1071,2727321,6,25,142555,9,204720247,2144,1,0,4,4904,451867830,8,1807471320,8,32,4,2437,1071,0,0,186094219,3239182,7791765370,0,1065,892,6,3,1,14,14,5478,0,3,7785607145,7550198585,275297572,458512449,458528833,1,3,1,0,23840943444,73389,73389,14,14,14,458479685,9,3,266204,2795654,3601343,64634,7785607145,2727321,182499926,3538
747031.90,25,253952,62,372459,24537920372,15,87545192,0,2453,18,18,5963,2448,30,1107,2804769,6,25,146246,9,211968470,2216,1,0,4,4904,463579184,8,1854316736,8,32,4,2437,1107,0,0,190861118,3279640,8011848072,0,1101,922,6,3,1,14,14,5478,0,3,8005503768,7748625891,281329140,470373577,470373577,1,3,1,0,24458574068,73389,73389,14,14,14,470357197,9,3,274491,2875018,3711338,66461,8005503768,2804769,187157025,3650
749037.55,25,253952,62,382102,25173045312,15,88752836,0,2545,18,18,5963,2504,31,1116,2880774,6,25,150004,9,213781043,2234,1,0,4,4904,475512130,8,1902048520,8,32,4,2437,1116,0,0,195646196,3304950,8236618521,0,1110,930,6,3,1,14,14,5478,0,3,8229304408,7950543107,287328435,482459763,482476147,1,3,1,0,25087907708,73389,73389,14,14,14,482459767,9,3,277096,2952922,3808398,68313,8229304408,2880774,191845239,3681
751042.22,25,253952,62,392062,25828619382,15,90009149,0,2631,18,18,5963,2572,31,1116,2954954,6,25,153872,9,213793109,2234,1,0,4,4904,487772212,8,1951088848,8,32,4,2437,1116,0,0,200395159,3322050,8469160906,0,1110,930,6,3,1,14,14,5478,0,3,8461765100,8159391514,293360932,494908556,494908556,1,3,1,0,25735244944,73389,73389,14,14,14,494908560,9,3,279446,3029041,3888576,70245,8461765100,2954954,196514234,3681
