timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
736555.50,4,253952,62,85720,5645859700,4,17937115,0,632,7,7,6627,609,2,567,563081,0,13,33707,18,111483967,1136,1,0,4,1634,106818612,7,427209732,17,21,13,231,567,0,0,41895153,287780,1809081189,0,567,555,0,3,1,14,14,2244,0,3,1807838793,1780658424,60030346,108360041,108376425,1,3,1,0,5634722164,73389,73389,14,14,14,108360045,10,3,119395,577791,881046,15044,1807838793,563081,41015732,1814
738561.19,4,253952,62,95019,6261058578,4,19185100,0,720,7,7,6627,648,3,567,628753,0,13,37383,18,114790051,1136,1,0,4,1634,118505420,7,474021680,17,21,13,231,567,0,0,46612640,356158,2000514872,0,567,555,0,3,1,14,14,2244,0,3,1999192984,1974129675,66080071,120213804,120213804,1,3,1,0,6251117840,73389,73389,14,14,14,120213808,10,3,122277,645017,959059,16590,1999192984,628753,45655401,1814
740566.16,7,253952,62,103659,6829799346,4,20292398,0,787,7,7,6627,729,3,567,687413,0,13,40800,18,114790051,1136,1,0,4,1634,129280195,7,517120780,17,21,13,231,567,0,0,50796855,368341,2189242912,0,567,555,0,3,1,14,14,2244,0,3,2187226085,2153273886,71380278,131141044,131141044,1,3,1,0,6819334320,73389,73389,14,14,14,131141048,10,3,124353,705177,1022884,18191,2187226085,687413,49775960,1814
742575.19,7,253952,62,110200,7260388816,5,22796320,0,796,8,8,6627,744,3,567,721767,0,13,43347,18,114790051,1136,1,0,4,1634,137440790,7,549763160,17,22,13,231,567,0,0,53472308,368595,2326652444,0,567,555,0,3,1,14,14,2244,0,3,2325332465,2288984280,76558329,139418394,139418394,1,3,1,0,7249756520,73389,73389,14,14,14,139418398,10,3,128438,740387,1066883,19285,2325332465,721767,52407515,1814
744581.55,7,253952,62,119839,7895830780,5,24071957,0,883,8,8,6627,832,3,567,784260,0,13,47160,18,114790051,1136,1,0,4,1634,149449510,7,597733564,17,22,13,231,567,0,0,58228283,404280,2527210044,0,567,555,0,3,1,14,14,2244,0,3,2525152472,2489018356,82616657,151631334,151631334,1,3,1,0,7884829400,73389,73389,14,14,14,151631338,10,3,132452,804484,1153960,20995,2525152472,784260,57076615,1814
746589.53,8,253952,62,129546,8534498460,5,25334382,0,967,8,8,6627,873,3,576,848820,0,13,50955,18,116289212,1154,1,0,4,1634,161554753,7,646154376,17,22,13,231,576,0,0,62960599,431403,2732850108,0,576,566,0,3,1,14,14,2244,0,3,2730491779,2690481881,88608168,163893870,163893870,1,3,1,0,8522481272,73389,73389,14,14,14,163893874,10,3,134937,870679,1245953,22658,2730491779,848820,61717141,1845
748603.01,9,253952,62,139440,9186664170,5,26540538,0,1055,8,8,6627,959,3,576,914582,0,13,54859,18,116289212,1154,1,0,4,1634,173887044,7,695418736,17,22,13,231,576,0,0,67779569,460563,2939467597,0,576,566,0,3,1,14,14,2244,0,3,2936746687,2896152674,94679387,176418106,176418106,1,3,1,0,9173741544,73389,73389,14,14,14,176418110,10,3,136651,938074,1323874,24417,2936746687,914582,66458399,1845
750609.32,9,253952,62,149722,9862933774,5,27740707,0,1141,8,8,6627,1006,3,594,979547,0,13,58881,18,119481889,1190,1,0,4,1634,186702242,7,746679880,17,22,13,231,594,0,0,72560585,481344,3147236462,0,594,581,0,3,1,14,14,2244,0,3,3145093901,3109160868,100673765,189415763,189415763,1,3,1,0,9849619708,73389,73389,14,14,14,189415767,10,3,141205,1004627,1399998,26114,3145093901,979547,71163497,1898
752614.46,9,253952,62,160176,10552378812,5,29180690,0,1213,8,8,6627,1090,3,603,1044069,0,13,63019,18,120923499,1208,1,0,4,1634,199723980,7,798895920,17,22,13,231,603,0,0,77147916,485429,3374001694,0,603,586,0,3,1,14,14,2244,0,3,3371366665,3326501563,106704175,202656577,202656577,1,3,1,0,10538142036,73389,73389,14,14,14,202656581,10,3,144540,1070812,1483073,28037,3371366665,1044069,75667965,1926
754620.02,9,253952,62,170902,11259408322,5,30686127,0,1282,8,8,6627,1141,3,603,1100553,0,13,67225,18,121237215,1208,1,0,4,1634,213136089,7,852479776,17,22,13,231,603,0,0,81673394,488285,3598677605,0,603,586,0,3,1,14,14,2244,0,3,3595749121,3549297984,112735391,216243614,216243614,1,3,1,0,11244667960,73389,73389,14,14,14,216243618,10,3,147490,1128845,1546117,29863,3595749121,1100553,80130582,1926
756625.21,9,253952,62,181664,11967530198,5,32266564,0,1339,8,8,6627,1228,3,621,1156955,0,13,71460,18,124144167,1244,1,0,4,1634,226491048,7,905964192,17,22,13,231,621,0,0,86059729,488465,3827464972,0,621,599,0,3,1,14,14,2244,0,3,3825416402,3772518044,118674671,229839287,229855671,1,3,1,0,11951642956,73389,73389,14,14,14,229839291,10,3,151052,1186814,1601980,31807,3825416402,1156955,84461222,1975
758630.09,9,253952,62,192125,12656251520,5,34029867,0,1382,8,8,6627,1273,3,621,1209202,0,13,75554,18,124433751,1244,1,0,4,1634,239538606,7,958154424,17,22,13,231,621,0,0,90355491,488566,4044194367,0,621,599,0,3,1,14,14,2244,0,3,4041456340,3989540053,124720064,243072353,243072353,1,3,1,0,12639762388,73389,73389,14,14,14,243072357,10,3,153616,1240522,1659818,33568,4041456340,1209202,88699311,1975
760635.51,14,253952,62,202841,13363880534,5,35703162,0,1433,8,8,6627,1358,3,621,1264230,0,13,79789,18,124433751,1244,1,0,4,1634,252926785,7,1011642496,17,22,13,231,621,0,0,94691011,488737,4272708764,0,621,599,0,3,1,14,14,2244,0,3,4270071205,4213100632,130767757,256634370,256634370,1,3,1,0,13344987272,73389,73389,14,14,14,256634374,10,3,155340,1297042,1723742,35493,4270071205,1264230,92971064,1975
762640.10,14,253952,62,213480,14065208412,5,37367789,0,1484,8,8,6627,1411,3,621,1322004,0,13,83947,18,124433751,1244,1,0,4,1634,266161942,7,1064583212,17,22,13,231,621,0,0,99019106,488957,4513193504,0,621,599,0,3,1,14,14,2244,0,3,4509746630,4434846362,136758358,270041183,270057567,1,3,1,0,14042141548,73389,73389,14,14,14,270041187,10,3,160294,1356388,1797728,37464,4509746630,1322004,97225340,1975
764645.70,15,253952,62,224109,14763936040,5,39126075,0,1523,9,9,6627,1489,3,648,1376895,2,13,88106,19,128691665,1298,1,0,4,1634,279311941,7,1117183440,18,23,13,238,648,0,0,103314164,489121,4743302218,0,646,615,2,3,1,14,14,2244,0,3,4740072676,4656016312,142808038,283413513,283413513,1,3,1,0,14736650740,73389,73389,14,14,14,283397133,10,3,163581,1412790,1865798,39394,4740072676,1376895,101452488,2047
766650.63,15,253952,62,235108,15488342758,6,41656346,0,1574,9,9,6627,1572,3,675,1436771,4,13,92430,19,132926917,1352,1,0,4,1634,292979726,7,1171918904,18,23,13,238,675,0,0,107732679,498901,4991823920,0,671,631,4,3,1,14,14,2244,0,3,4988305250,4885393048,149768288,297260535,297293303,1,3,1,0,15457547852,73389,73389,14,14,14,297260539,10,3,170576,1474206,1927664,41489,4988305250,1436771,105809299,2111
768656.03,15,253952,62,246393,16230935152,6,43347904,0,1618,9,9,6627,1628,3,684,1494464,4,13,96824,19,134739390,1370,1,0,4,1634,306972333,7,1227889332,18,23,13,238,684,0,0,112091081,499044,5240161858,0,680,636,4,3,1,14,14,2244,0,3,5236348825,5120597902,155817703,311450980,311450980,1,3,1,0,16195450992,73389,73389,14,14,14,311450984,10,3,173695,1533397,1986574,43523,5236348825,1494464,110108954,2134
770660.74,15,253952,62,257505,16963225360,6,45019521,0,1653,9,9,6627,1707,3,684,1550881,4,13,101188,19,135053106,1370,1,0,4,1634,320785556,7,1283077640,18,23,13,238,684,0,0,116363144,499174,5487350523,0,680,636,4,3,1,14,14,2244,0,3,5483122652,5352333737,161723864,325464001,325464001,1,3,1,0,16924128084,73389,73389,14,14,14,325464005,10,3,176145,1591265,2050496,45587,5483122652,1550881,114317247,2134
772665.60,15,253952,62,268630,17696777780,6,46902378,0,1687,9,9,6627,1774,3,684,1605225,4,13,105545,19,135366822,1370,1,0,4,1634,334615531,7,1338462124,18,23,13,238,684,0,0,120580053,499311,5734268961,0,680,636,4,3,1,14,14,2244,0,3,5729891390,5584658932,167861374,339491247,339491247,1,3,1,0,17653544876,73389,73389,14,14,14,339491251,10,3,179102,1647002,2105455,47633,5729891390,1605225,118479335,2134
774669.69,15,253952,62,277226,18263829498,7,48604013,0,1730,9,9,6627,1832,3,684,1645801,4,13,108918,19,135366822,1370,1,0,4,1634,345299580,7,1381198320,18,23,13,238,684,0,0,123725215,499401,5927726887,0,680,636,4,3,1,14,14,2244,0,3,5923467728,5764175917,172707498,350327931,350327931,1,3,1,0,18217052444,73389,73389,14,14,14,350327935,10,3,183705,1688631,2140587,49243,5923467728,1645801,121589487,2134
776674.02,15,253952,62,285446,18803702146,7,50304712,0,1770,10,10,6627,1889,3,693,1685064,4,13,112126,19,136808103,1388,1,0,4,1634,355474787,7,1421834416,18,24,13,238,693,0,0,126709525,499550,6111463508,0,689,640,4,3,1,14,14,2244,0,3,6106983486,5935120653,177391955,360647248,360647248,1,3,1,0,18753656928,73389,73389,14,14,14,360647252,10,3,189951,1728909,2185549,50784,6106983486,1685064,124528948,2155
778678.62,15,253952,62,295638,19475783696,7,52048903,0,1799,10,10,6627,1946,3,702,1737416,4,13,116119,19,138649589,1406,1,0,4,1634,368146938,7,1472523084,18,24,13,238,702,0,0,130903479,499733,6329111042,0,698,646,4,3,1,14,14,2244,0,3,6324861205,6147260210,183329982,373529773,373529773,1,3,1,0,19422696260,73389,73389,14,14,14,373513393,10,3,191901,1782677,2249446,52589,6324861205,1737416,128659162,2182
780683.89,16,253952,62,306391,20184293094,7,53887418,0,1837,10,10,6627,2025,3,702,1795200,4,13,120332,19,138963305,1406,1,0,4,1634,381463162,7,1525852648,18,24,13,238,702,0,0,135126595,499866,6577048416,0,698,646,4,3,1,14,14,2244,0,3,6573552726,6372140202,189377431,387037049,387037049,1,3,1,0,20125926580,73389,73389,14,14,14,387037053,10,3,193357,1842036,2315403,54677,6573552726,1795200,132816476,2182
782688.25,16,253952,62,316453,20847830832,7,55308486,0,1893,10,10,6627,2073,3,702,1847113,4,13,124259,19,138963305,1406,1,0,4,1634,393971315,7,1575885260,18,24,13,238,702,0,0,139100753,500018,6798475515,0,698,646,4,3,1,14,14,2244,0,3,6793792240,6582408345,194786142,399706582,399706582,1,3,1,0,20784742296,73389,73389,14,14,14,399706586,10,3,200353,1895363,2376450,56484,6793792240,1847113,136729739,2182
784693.17,16,253952,62,324153,21355281476,8,57805486,0,1919,11,11,6627,2134,3,711,1886799,4,13,127281,19,140461613,1424,1,0,4,1634,403546767,7,1614122360,18,25,13,238,711,0,0,141997880,500113,6973864887,0,707,651,4,3,1,14,14,2244,0,3,6968709035,6743168979,200105700,409402863,409402863,1,3,1,0,21288948908,73389,73389,14,14,14,409402867,10,3,204141,1936091,2435413,57959,6968709035,1886799,139568011,2203
786697.77,17,253952,62,334535,22038626948,8,59150121,0,1977,11,11,6627,2194,3,729,1939622,4,13,131340,19,143459235,1460,1,0,4,1634,416429578,7,1665718312,18,25,13,238,729,0,0,145937181,500251,7201374276,0,725,659,4,3,1,14,14,2244,0,3,7195914231,6959312269,205421357,422469930,422469930,1,3,1,0,21968436392,73389,73389,14,14,14,422469934,10,3,205047,1990301,2500224,59848,7195914231,1939622,143442642,2250
788702.36,17,253952,62,342664,22574795836,9,61742079,0,2005,12,12,6627,2249,3,729,1979781,4,13,134517,19,143459235,1460,1,0,4,1634,426473019,7,1705892076,18,26,13,238,729,0,0,148907365,500341,7382505114,0,725,659,4,3,1,14,14,2244,0,3,7377718727,7129425762,211014772,432702565,432702565,1,3,1,0,22500533412,73389,73389,14,14,14,432702569,10,3,208598,2031477,2541138,61364,7377718727,1979781,146372028,2250
790706.94,17,253952,62,353930,23316599420,9,63360099,0,2057,12,12,6627,2330,3,756,2041649,4,13,138926,19,147954485,1514,1,0,4,1634,440452445,7,1761745100,18,26,13,238,756,0,0,153338946,500542,7636706635,0,752,674,4,3,1,14,14,2244,0,3,7631427617,7364544394,217074462,446867360,446883744,1,3,1,0,23237102752,73389,73389,14,14,14,446867364,10,3,208720,2094976,2616137,63503,7631427617,2041649,150728773,2327
792712.01,17,253952,62,365106,24052723606,9,64988528,0,2112,12,12,6627,2387,3,792,2098942,4,13,143306,19,154273929,1586,1,0,4,1634,454399489,7,1817533420,18,26,13,238,792,0,0,157726345,500745,7876265317,0,788,691,4,3,1,14,14,2244,0,3,7870367649,7596535833,223088802,460997228,460997228,1,3,1,0,23971855888,73389,73389,14,14,14,460997232,10,3,214329,2153782,2687052,65477,7870367649,2098942,155045434,2418
794716.72,17,253952,62,375984,24770202190,9,66722738,0,2149,12,12,6627,2464,3,828,2158204,4,13,147590,19,161208067,1658,1,0,4,1634,467935771,7,1871743084,18,26,13,238,828,0,0,161972627,500877,8127324247,0,824,710,4,3,1,14,14,2244,0,3,8121536528,7823911862,229068256,474708860,474708860,1,3,1,0,24684860752,73389,73389,14,14,14,474708864,10,3,217454,2214570,2746110,67583,8121536528,2158204,159232811,2512
796720.72,17,253952,62,386799,25481912684,9,68580567,0,2177,12,12,6627,2523,3,864,2215419,4,13,151784,19,168442751,1730,1,0,4,1634,481246007,7,1924984028,18,26,13,238,864,0,0,166139069,501018,8374150031,0,860,727,4,3,1,14,14,2244,0,3,8367952464,8050332058,235055835,488228646,488228646,1,3,1,0,25387889624,73389,73389,14,14,14,488228650,10,3,219549,2273283,2796153,69611,8367952464,2215419,163349357,2604
798725.16,17,253952,62,397811,26206742078,9,70439708,0,2204,12,12,6627,2601,3,981,2274410,4,13,156065,19,187673909,1964,1,0,4,1634,494791669,7,1979101840,18,26,13,238,981,0,0,170292048,501206,8636205344,0,977,774,4,3,1,14,14,2244,0,3,8631291186,8281488577,241102992,501981682,501981682,1,3,1,0,26103047496,73389,73389,14,14,14,501981686,10,3,222569,2333873,2859985,71827,8631291186,2274410,167438655,2884
800729.65,17,253952,62,408804,26931269700,9,72247119,0,2236,12,12,6627,2660,3,1017,2331194,4,13,160338,19,194965949,2036,1,0,4,1634,508364267,7,2033457068,18,26,13,238,1017,0,0,174466402,501351,8895668012,0,1013,789,4,3,1,14,14,2244,0,3,8889729026,8512174927,247011339,515732559,515748943,1,3,1,0,26818093100,73389,73389,14,14,14,515732563,10,3,224018,2392224,2926966,73976,8889729026,2331194,171546173,2977
802734.17,17,253952,62,419686,27648872740,9,73920666,0,2281,12,12,6627,2739,3,1053,2389336,4,13,164565,19,201260661,2108,1,0,4,1634,521727078,7,2086908312,18,26,13,238,1053,0,0,178566016,501512,9160406741,0,1049,810,4,3,1,14,14,2244,0,3,9154470817,8740998705,252857461,529350205,529350205,1,3,1,0,27526210692,73389,73389,14,14,14,529350209,10,3,226646,2451970,2990767,76203,9154470817,2389336,175582126,3072
804739.48,17,253952,62,426584,28102894760,11,76599676,0,2305,14,14,6627,2786,3,1134,2426638,4,13,167246,19,215688417,2270,1,0,4,1634,530246021,7,2120919404,18,28,13,238,1134,0,0,181103072,501602,9327907054,0,1130,839,4,3,1,14,14,2244,0,3,9322085098,8885875789,258072780,537957394,537957394,1,3,1,0,27973784520,73389,73389,14,14,14,537957398,10,3,237150,2490255,3050751,77608,9322085098,2426638,178059291,3271
806744.81,17,253952,62,436908,28783166778,11,78223814,0,2365,14,14,6627,2842,3,1206,2494885,4,13,171238,19,228358427,2414,1,0,4,1634,542926962,7,2171643232,18,28,13,238,1206,0,0,185514044,501735,9575541635,0,1202,874,4,3,1,14,14,2244,0,3,9569116046,9103244324,264106503,550833886,550833886,1,3,1,0,28643362104,73389,73389,14,14,14,550833890,10,3,240895,2560148,3138584,79630,9569116046,2494885,182382610,3471
808749.62,17,253952,62,446990,29447344502,11,79909575,0,2416,14,14,6627,2912,3,1251,2567073,4,13,175148,19,237142868,2504,1,0,4,1634,555281841,7,2221062532,18,28,13,238,1251,0,0,189836186,501889,9825973446,0,1247,920,4,3,1,14,14,2244,0,3,9819402986,9315672461,270114105,563382698,563382698,1,3,1,0,29295048360,73389,73389,14,14,14,563366318,10,3,246830,2633998,3233478,81714,9819402986,2567073,186610034,3597
810754.62,17,253952,62,457173,30118341278,11,81669875,0,2450,14,14,6627,2967,3,1341,2635226,4,13,179099,19,254339915,2684,1,0,4,1634,567856121,7,2271359756,18,28,13,238,1341,0,0,194081030,502006,10068528057,0,1337,1011,4,3,1,14,14,2244,0,3,10061523797,9529660522,276103517,576103542,576103542,1,3,1,0,29957384216,73389,73389,14,14,14,576103546,10,3,251373,2703719,3315378,83709,10061523797,2635226,190773136,3855
812759.71,17,253952,62,467413,30793677150,11,83497409,0,2479,14,14,6627,3042,3,1539,2703360,4,13,183085,19,287888777,3080,1,0,4,1634,580428907,7,2321715628,18,28,13,238,1539,0,0,198275532,502111,10325312637,0,1535,1157,4,3,1,14,14,2244,0,3,10317620916,9745865932,282140170,588854995,588854995,1,3,1,0,30620459772,73389,73389,14,14,14,588854999,10,3,255528,2773466,3392373,85858,10317620916,2703360,194890809,4365
814568.73,17,253952,62,476281,31378265076,12,84930273,1,2530,14,14,6627,3130,3,1602,2756349,4,13,186584,26,307547314,3213,1,1226,4,1634,591599349,7,2366397396,25,35,18,259,1602,1226,97,202304988,502593,10528997803,8,1598,1200,4,3,1,14,14,2244,100094729,3,10521133515,9931029449,487760216,600037902,600037902,1,3,1,100094729,31201970936,73389,73389,14,14,14,600037906,10,3,259527,2827804,3454578,87484,10521133515,2756349,198858219,4535
