timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
700196.43,7,253952,62,88667,5839992096,3,18708470,0,530,6,6,5584,611,0,576,616492,0,8,34839,9,112560794,1154,1,0,4,3262,110466761,8,441737780,8,20,4,3310,576,0,0,43316860,948384,1887108562,0,576,596,0,3,1,14,14,3846,0,3,1885368682,1842589162,62902492,112060222,112060222,1,3,1,0,5827131576,73389,73389,14,14,14,112060226,10,3,128455,633016,981637,15704,1885368682,616492,42336942,1824
702202.13,7,253952,62,94873,6250859216,4,21321105,0,549,6,6,5584,656,0,576,645304,0,8,37296,9,116023736,1154,1,0,4,3262,118209236,8,472836944,8,20,4,3310,576,0,0,45705121,948436,2012108658,0,576,596,0,3,1,14,14,3846,0,3,2010801410,1972059004,67901624,119912859,119912859,1,3,1,0,6235468700,73389,73389,14,14,14,119912863,10,3,132133,662663,1021627,16748,2010801410,645304,44685306,1824
704213.80,8,253952,62,104811,6905534464,4,22388124,0,644,7,7,5584,736,0,576,711653,0,8,41214,9,116602904,1154,1,0,4,3262,130607675,8,522301632,8,21,4,3310,576,0,0,50442102,1041928,2223722411,0,576,596,0,3,1,14,14,3846,0,3,2221684629,2179022213,73784915,132488406,132488406,1,3,1,0,6889397144,73389,73389,14,14,14,132488410,10,3,138131,730820,1092599,18538,2221684629,711653,49351527,1824
706218.24,12,253952,62,114607,7549407416,4,23429038,0,728,7,7,5584,785,0,576,777595,0,8,45038,9,116602904,1154,1,0,4,3262,142775520,8,571102080,8,21,4,3310,576,0,0,54981228,1102206,2444681711,0,576,596,0,3,1,14,14,3846,0,3,2442445125,2382234931,79415012,144845372,144845372,1,3,1,0,7531959376,73389,73389,14,14,14,144845376,10,3,142243,798582,1161524,20344,2442445125,777595,53821924,1824
708223.52,12,253952,62,120983,7969810878,5,26035172,0,738,7,7,5584,840,0,576,806821,0,8,47566,9,116614970,1154,1,0,4,3262,150722138,8,602888552,8,21,4,3310,576,0,0,57378659,1102290,2572184437,0,576,596,0,3,1,14,14,3846,0,3,2570487710,2514934529,84417296,152905412,152905412,1,3,1,0,7951081456,73389,73389,14,14,14,152905416,10,3,143878,828626,1188520,21440,2570487710,806821,56192453,1824
710228.39,13,253952,62,130312,8584635032,5,27055014,0,807,8,8,5584,880,0,585,866427,0,8,51199,9,118114131,1172,1,0,4,3262,162338150,8,649288040,8,22,4,3310,585,0,0,61555499,1119446,2775420627,0,585,608,0,3,1,14,14,3846,0,3,2774199325,2709092356,89628377,164686335,164686335,1,3,1,0,8563689452,73389,73389,14,14,14,164686339,10,3,147722,889818,1264433,23095,2774199325,866427,60293569,1850
712233.17,13,253952,62,136619,8999864946,6,29599193,0,838,8,8,5584,936,0,585,897849,0,8,53695,9,118114131,1172,1,0,4,3262,170192637,8,680770548,8,22,4,3310,585,0,0,64005143,1119548,2911052789,0,585,608,0,3,1,14,14,3846,0,3,2909251724,2839876794,94621570,172668773,172668773,1,3,1,0,8978776228,73389,73389,14,14,14,172668777,10,3,153156,922161,1307431,24251,2909251724,897849,62700307,1850
714242.82,13,253952,62,144261,9502621618,6,30921295,0,864,9,9,5584,966,0,585,940639,0,8,56676,9,118114131,1172,1,0,4,3262,179693711,8,718710148,8,23,4,3310,585,0,0,67260648,1142760,3070601297,0,585,608,0,3,1,14,14,3846,0,3,3067997347,2998145415,99219227,182338763,182338763,1,3,1,0,9481615708,73389,73389,14,14,14,182338767,10,3,159583,966164,1365320,25534,3067997347,940639,65898059,1850
716249.44,13,253952,62,153564,10115629568,6,32202916,0,950,9,9,5584,1046,1,603,1006505,2,8,60355,9,120997807,1208,1,0,4,3262,191274676,8,765098704,8,23,4,3310,603,0,0,71932830,1219355,3270261882,0,601,620,2,3,1,14,14,3846,0,3,3267463114,3191809990,105201881,194084759,194084759,1,3,1,0,10092407500,73389,73389,14,14,14,194084763,10,3,162369,1033784,1446237,27244,3267463114,1006505,70489528,1901
718255.21,13,253952,62,162927,10732654140,6,33532267,0,1029,9,9,5584,1092,1,612,1068962,4,8,64031,9,122464087,1226,1,0,4,3262,202993516,8,811909564,8,23,4,3310,612,0,0,76596513,1244799,3462787528,0,608,626,4,3,1,14,14,3846,0,3,3460186170,3386011096,111254073,205953635,205953635,1,3,1,0,10709589052,73389,73389,14,14,14,205953639,10,3,167953,1097879,1524147,28819,3460186170,1068962,75075493,1924
720260.98,13,253952,62,172581,11369101736,6,34846099,0,1106,9,9,5584,1171,1,639,1133775,6,8,67846,9,127380121,1280,1,0,4,3262,215012569,8,860050276,8,23,4,3310,639,0,0,81270997,1253394,3665676481,0,633,651,6,3,1,14,14,3846,0,3,3662481629,3586856750,117247115,218161172,218161172,1,3,1,0,11343529008,73389,73389,14,14,14,218144792,10,3,171091,1164376,1610849,30544,3662481629,1133775,79663473,1999
722265.95,13,253952,62,181645,11965641834,6,36109221,0,1169,9,9,5584,1214,1,639,1189729,6,8,71381,9,127693837,1280,1,0,4,3262,226319310,8,905277240,8,23,4,3310,639,0,0,85324119,1260160,3860234083,0,633,651,6,3,1,14,14,3846,0,3,3857126407,3774968715,122568222,229612700,229612700,1,3,1,0,11939860432,73389,73389,14,14,14,229612704,10,3,175525,1221800,1669763,32128,3857126407,1189729,83657864,1999
724270.86,13,253952,62,187834,12374103780,7,38687843,0,1200,9,9,5584,1262,1,639,1221106,6,8,73829,9,127693837,1280,1,0,4,3262,234054088,8,936151680,8,23,4,3310,639,0,0,87767876,1260214,3992030271,0,633,651,6,3,1,14,14,3846,0,3,3988695893,3903762555,127589985,237457589,237457589,1,3,1,0,12347794660,73389,73389,14,14,14,237457593,10,3,180357,1254082,1713937,33241,3988695893,1221106,86057544,1999
726277.26,13,253952,62,195073,12851294064,7,40093886,0,1232,10,10,5584,1299,1,639,1263047,6,8,76674,9,127693837,1280,1,0,4,3262,243064555,8,972193656,8,24,4,3310,639,0,0,90888847,1298996,4145099362,0,633,651,6,3,1,14,14,3846,0,3,4141916496,4054366900,132152949,246613198,246613198,1,3,1,0,12823886328,73389,73389,14,14,14,246613202,10,3,185513,1297162,1771108,34502,4141916496,1263047,89121469,1999
728282.31,13,253952,62,203384,13397616802,7,41112560,0,1291,10,10,5584,1362,1,639,1316853,6,8,79942,9,127693837,1280,1,0,4,3262,253423525,8,1013694100,8,24,4,3310,639,0,0,94693475,1344575,4320034455,0,633,651,6,3,1,14,14,3846,0,3,4317334728,4226684023,136989626,257104547,257104547,1,3,1,0,13369436476,73389,73389,14,14,14,257104551,10,3,186567,1352376,1835060,35980,4317334728,1316853,92862306,1999
730295.16,13,253952,62,210440,13862850196,8,43864235,0,1314,11,11,5584,1397,1,639,1359598,6,8,82702,9,127693837,1280,1,0,4,3262,262177125,8,1048708500,8,25,4,3310,639,0,0,97691280,1361670,4475582505,0,633,651,6,3,1,14,14,3846,0,3,4473836164,4373610778,142782696,266014396,266014396,1,3,1,0,13831896656,73389,73389,14,14,14,265998016,10,3,193822,1396277,1901083,37264,4473836164,1359598,95794212,1999
732302.99,14,253952,62,220049,14496326080,8,45156859,0,1390,11,11,5584,1469,2,657,1427304,6,8,86491,9,131003519,1316,1,0,4,3262,274154548,8,1096553688,8,25,4,3310,657,0,0,102378175,1447684,4681569083,0,651,666,6,3,1,14,14,3846,0,3,4677370485,4573476764,148835592,278178184,278178184,1,3,1,0,14465265600,73389,73389,14,14,14,278178188,10,3,195088,1465701,1978904,38976,4677370485,1427304,100403481,2054
734308.15,14,253952,62,228865,15077530266,8,46366220,0,1460,11,11,5584,1517,2,657,1486226,6,8,89942,9,131003519,1316,1,0,4,3262,285164295,8,1140592596,8,25,4,3310,657,0,0,106650464,1489012,4866281665,0,651,666,6,3,1,14,14,3846,0,3,4861906109,4756496154,154346753,289344707,289344707,1,3,1,0,15045924796,73389,73389,14,14,14,289344711,10,3,200824,1526202,2049826,40499,4861906109,1486226,104605028,2054
736315.93,14,253952,62,235257,15496946336,9,48975875,0,1471,12,12,5584,1564,2,666,1521264,6,8,92457,9,132816037,1334,1,0,4,3262,293065094,8,1172260376,8,26,4,3310,666,0,0,109222715,1493398,5006239336,0,660,674,6,3,1,14,14,3846,0,3,5001896252,4888844329,159531780,297390966,297390966,1,3,1,0,15464330264,73389,73389,14,14,14,297390970,10,3,204267,1562181,2085808,41673,5001896252,1521264,107141389,2081
738323.41,14,253952,62,244892,16132415740,9,50270946,0,1553,12,12,5584,1619,2,666,1589187,6,8,96245,9,133129753,1334,1,0,4,3262,305119596,8,1220478384,8,26,4,3310,666,0,0,113920763,1542785,5210220998,0,660,674,6,3,1,14,14,3846,0,3,5205547722,5089575961,165561449,309568979,309568979,1,3,1,0,16097586940,73389,73389,14,14,14,309568983,10,3,205442,1631826,2164831,43354,5205547722,1589187,111760619,2081
740328.18,14,253952,62,254492,16765748242,9,51395748,0,1632,12,12,5584,1690,4,666,1655448,6,8,100014,9,133129753,1334,1,0,4,3262,317031871,8,1268063000,8,26,4,3310,666,0,0,118425567,1559080,5415597884,0,660,674,6,3,1,14,14,3846,0,3,5411125127,5289666316,171199475,321699999,321699999,1,3,1,0,16728399980,73389,73389,14,14,14,321700003,10,3,211294,1699730,2253856,45075,5411125127,1655448,116176601,2081
742334.15,14,253952,62,260669,17173966726,11,53951103,0,1638,13,13,5584,1721,4,666,1688391,6,8,102443,9,133141819,1334,1,0,4,3262,324746104,8,1298984416,8,27,4,3310,666,0,0,120840831,1559159,5552369168,0,660,674,6,3,1,14,14,3846,0,3,5548211114,5418628574,176169777,329507802,329507802,1,3,1,0,17133553768,73389,73389,14,14,14,329491422,10,3,215942,1733562,2296867,46192,5548211114,1688391,118548945,2081
744340.65,15,253952,62,270441,17817497546,11,55132664,0,1714,14,14,5584,1793,4,666,1756267,6,8,106278,9,133443469,1334,1,0,4,3262,336903904,8,1347551032,8,28,4,3310,666,0,0,125508273,1615740,5762031286,0,660,674,6,3,1,14,14,3846,0,3,5757149460,5621907166,182068985,341839748,341839748,1,3,1,0,17775666928,73389,73389,14,14,14,341839752,10,3,220619,1803249,2377905,47946,5757149460,1756267,123135548,2081
746348.16,16,253952,62,280354,18470618856,11,56386069,0,1804,14,14,5584,1846,4,666,1826623,6,8,110158,9,133443469,1334,1,0,4,3262,349254364,8,1396888164,8,28,4,3310,666,0,0,130277267,1645938,5977222774,0,660,674,6,3,1,14,14,3846,0,3,5971991755,5828440266,188114124,354333375,354333375,1,3,1,0,18425335532,73389,73389,14,14,14,354333379,10,3,223990,1875493,2459058,49707,5971991755,1826623,127823595,2081
748355.79,17,253952,62,290465,19137319594,11,57577287,0,1896,14,14,5584,1918,4,666,1902097,6,8,114145,9,133443469,1334,1,0,4,3262,361873756,8,1447365880,8,28,4,3310,666,0,0,135068291,1703240,6196821852,0,660,674,6,3,1,14,14,3846,0,3,6191640124,6038797707,194138603,367133980,367133980,1,3,1,0,19090966992,73389,73389,14,14,14,367133984,10,3,227588,1952886,2545126,51542,6191640124,1902097,132528768,2081
750362.77,17,253952,62,300721,19812919752,11,58804367,0,1992,14,14,5584,1978,4,693,1971568,6,8,118166,9,138194207,1388,1,0,4,3262,374620101,8,1498480404,8,28,4,3310,693,0,0,139846021,1716789,6418112756,0,687,697,6,3,1,14,14,3846,0,3,6412718186,6252083519,200143390,380078167,380094551,1,3,1,0,19763212748,73389,73389,14,14,14,380061787,10,3,232037,2024254,2637048,53366,6412718186,1971568,137214790,2162
752367.97,17,253952,62,311345,20511252754,11,60214240,0,2068,14,14,5584,2051,4,711,2036365,6,8,122324,9,141819389,1424,1,0,4,3262,387808781,8,1551105912,8,28,4,3310,711,0,0,144460899,1724414,6651203687,0,705,715,6,3,1,14,14,3846,0,3,6645470095,6473046722,206181605,393454815,393454815,1,3,1,0,20459650412,73389,73389,14,14,14,393454819,10,3,233775,2090895,2711059,55314,6645470095,2036365,141755862,2213
754373.01,17,253952,62,322058,21217418230,11,61660413,0,2136,14,14,5584,2116,4,738,2098111,6,8,126532,9,146642308,1478,1,0,4,3262,401141209,8,1604564836,8,28,4,3310,738,0,0,148995409,1724735,6883358871,0,732,740,6,3,1,14,14,3846,0,3,6877571258,6696250403,212161435,406976316,406976316,1,3,1,0,21162768464,73389,73389,14,14,14,406976320,10,3,236238,2154352,2780051,57230,6877571258,2098111,146221572,2291
756377.78,17,253952,62,332639,21914172552,11,63278469,0,2188,14,14,5584,2189,4,792,2159667,6,8,130686,9,156338105,1586,1,0,4,3262,414314269,8,1657192464,8,28,4,3310,792,0,0,153390171,1724917,7119867114,0,786,778,6,3,1,14,14,3846,0,3,7114012264,6916424336,218174735,420319752,420319752,1,3,1,0,21856627136,73389,73389,14,14,14,420319756,10,3,238423,2217674,2852048,59205,7114012264,2159667,150544515,2442
758382.52,17,253952,62,343150,22607160086,11,64963351,0,2237,14,14,5584,2250,4,819,2220166,6,8,134796,9,161776207,1640,1,0,4,3262,427356821,8,1709427284,8,28,4,3310,819,0,0,157707592,1725283,7355920635,0,813,803,6,3,1,14,14,3846,0,3,7349659624,7135995917,224175722,433546341,433546341,1,3,1,0,22544409764,73389,73389,14,14,14,433546345,10,3,242278,2279895,2936193,61153,7349659624,2220166,154777963,2518
760387.32,17,253952,62,353288,23275063194,11,66676317,0,2285,14,14,5584,2319,4,864,2285333,6,8,138750,9,169270389,1730,1,0,4,3262,439866187,8,1759464748,8,28,4,3310,864,0,0,162039330,1725637,7593606654,0,858,848,6,3,1,14,14,3846,0,3,7587436237,7348298391,230209916,446252960,446252960,1,3,1,0,23205153952,73389,73389,14,14,14,446252964,10,3,246633,2346800,3033146,63135,7587436237,2285333,159012933,2635
762392.12,17,253952,62,363868,23971269584,11,68369069,0,2336,14,14,5584,2387,4,882,2350955,6,8,142842,9,172268045,1766,1,0,4,3262,452865021,8,1811395492,8,28,4,3310,882,0,0,166366397,1726045,7842442387,0,876,867,6,3,1,14,14,3846,0,3,7836117548,7570301315,236239357,459455417,459471801,1,3,1,0,23891681716,73389,73389,14,14,14,459455421,10,3,251647,2414228,3110120,65204,7836117548,2350955,163263188,2685
764397.36,17,253952,62,374282,24658877472,11,70118910,0,2384,14,14,5584,2451,4,882,2416061,6,8,146914,9,172605893,1766,1,0,4,3262,465770274,8,1863016492,8,28,4,3310,882,0,0,170626087,1726447,8088199166,0,876,867,6,3,1,14,14,3846,0,3,8081960523,7789221135,242124054,472528073,472544457,1,3,1,0,24571459828,73389,73389,14,14,14,472528077,10,3,254112,2481080,3186189,67244,8081960523,2416061,167446970,2685
766402.49,17,253952,62,384677,25343985312,12,72716041,0,2440,15,15,5584,2519,4,882,2483973,6,8,150954,10,172895477,1766,1,0,4,3262,478570884,8,1914283536,9,29,4,3316,882,0,0,175093341,1726895,8334085378,0,876,867,6,3,1,14,14,3846,0,3,8327009278,8007267255,249311285,485560213,485560213,1,3,1,0,25249131108,73389,73389,14,14,14,485560217,10,3,260704,2550781,3265325,69280,8327009278,2483973,171835267,2685
768407.58,17,253952,62,395088,26029104052,13,75361169,0,2481,16,16,5584,2580,4,882,2550006,6,8,155006,10,173233325,1766,1,0,4,3262,491457704,8,1965766032,9,30,4,3316,882,0,0,179422001,1727241,8581271891,0,876,867,6,3,1,14,14,3846,0,3,8574807586,8225716025,256265713,498566062,498566062,1,3,1,0,25925435256,73389,73389,14,14,14,498566066,10,3,265580,2618609,3344321,71332,8574807586,2550006,176085106,2685
770412.39,17,253952,62,405584,26721699780,13,77079441,0,2531,16,16,5584,2651,4,882,2613968,6,8,159102,10,173848691,1766,1,0,4,3262,504412940,8,2017651760,9,30,4,3316,882,0,0,183708991,1727499,8833167688,0,876,867,6,3,1,14,14,3846,0,3,8826139011,8446284368,262172455,511722797,511722797,1,3,1,0,26609585476,73389,73389,14,14,14,511722801,10,3,269489,2684294,3428436,73425,8826139011,2613968,180288165,2685
772417.61,17,253952,62,416123,27416498190,13,78925869,0,2566,16,16,5584,2710,4,882,2675855,6,8,163187,10,174174473,1766,1,0,4,3262,517422107,8,2069688428,9,30,4,3316,882,0,0,187932979,1727799,9084239921,0,876,867,6,3,1,14,14,3846,0,3,9076523236,8667916531,268357924,524900234,524900234,1,3,1,0,27294812200,73389,73389,14,14,14,524900238,10,3,273643,2747910,3493557,75494,9076523236,2675855,184447197,2685
774421.99,17,253952,62,425167,28011529062,14,80969267,0,2607,16,16,5584,2773,4,900,2726779,6,8,166696,10,177473255,1802,1,0,4,3262,528531764,8,2114127056,9,30,4,3316,900,0,0,191362051,1727952,9305219105,0,894,874,6,3,1,14,14,3846,0,3,9297371956,8857734867,273828893,536185763,536185763,1,3,1,0,27881659708,73389,73389,14,14,14,536185767,10,3,276458,2800280,3555669,77340,9297371956,2726779,187814285,2728
776426.76,17,253952,62,432721,28507891134,14,82421795,0,2646,16,16,5584,2820,4,900,2766829,6,8,169627,10,177473255,1802,1,0,4,3262,537842903,8,2151307172,9,30,4,3316,900,0,0,194058268,1728180,9485255139,0,894,874,6,3,1,14,14,3846,0,3,9478806435,9016010676,277976588,545614311,545614311,1,3,1,0,28371944204,73389,73389,14,14,14,545614315,10,3,277346,2841418,3600613,78843,9478806435,2766829,190465669,2728
778431.41,17,253952,62,443126,29194079830,14,84132357,0,2682,17,17,5584,2884,4,1035,2829660,6,8,173684,10,200946643,2072,1,0,4,3262,550677700,8,2202710800,9,31,4,3316,1035,0,0,198255805,1728362,9736427339,0,1029,948,6,3,1,14,14,3846,0,3,9729463481,9234713472,283838437,558631782,558631782,1,3,1,0,29048852696,73389,73389,14,14,14,558631786,10,3,281969,2905883,3669612,80911,9729463481,2829660,194594373,3062
780436.08,17,253952,62,453373,29869705530,14,85934083,0,2712,17,17,5584,2950,4,1206,2893581,6,8,177661,10,230649226,2414,1,0,4,3262,563283259,8,2253133036,9,31,4,3316,1206,0,0,202468099,1728589,9988109910,0,1200,1050,6,3,1,14,14,3846,0,3,9981227375,9450522239,289784121,571432387,571432387,1,3,1,0,29714484156,73389,73389,14,14,14,571432391,10,3,285797,2971515,3744538,82986,9981227375,2893581,198731928,3487
782440.81,17,253952,62,463379,30529097228,14,87448010,0,2770,17,17,5584,3007,4,1314,2954489,6,8,181520,10,250223748,2630,1,0,4,3262,575557441,8,2302100292,9,31,4,3316,1314,0,0,206595378,1728893,10229939327,0,1308,1104,6,3,1,14,14,3846,0,3,10221743493,9661678087,295538698,583882895,583882895,1,3,1,0,30361910572,73389,73389,14,14,14,583882899,10,3,287631,3034061,3817537,84955,10221743493,2954489,202786380,3784
784445.45,17,253952,62,470590,31003271446,15,89800473,0,2799,18,18,5584,3060,4,1719,2995875,6,8,184308,10,319085486,3440,1,0,4,3262,584371252,8,2337420436,9,32,4,3316,1719,0,0,209337659,1729224,10410621556,0,1713,1305,6,3,1,14,14,3846,0,3,10402975430,9813462304,300633180,592821638,592821638,1,3,1,0,30826725208,73389,73389,14,14,14,592821642,10,3,291575,3076533,3871629,86469,10402975430,2995875,205474680,4773
785610.82,17,253952,62,476311,31379688186,16,90833483,1,2822,18,18,5584,3130,4,1737,3027256,6,8,186584,17,331015347,3483,1,1226,4,3262,591599349,8,2366397396,16,39,9,3337,1737,1226,80,211863154,1734258,10536727817,8,1731,1315,6,3,1,14,14,3846,107510248,3,10528056199,9932475124,519186808,600037902,600037902,1,3,1,107510248,31201970936,73389,73389,14,14,14,600037906,10,3,293929,3108784,3908716,87440,10528056199,3027256,207963156,4820
