timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
1081122.08,1,253952,62,216120,14239247286,13,13650146,0,19,27,27,4408,149,675,961861,17,56669,42,43,145065956,1352,1,0,41,41,28,14,159,675,0,0,0,40755440,851,4214012993,0,675,365,2,1,14,14,361,0,1,4214197200,4166213961,187620351,323259279,323275663,1,2,1,0,14223408276,73389,73389,14,14,14,323259279,7,3,561739,984872,1969275,32174,4214197200,961861,38787812,1721
1083126.12,1,253952,62,237868,15672222322,13,13650146,0,19,27,27,4408,152,675,1050977,17,62765,42,43,145596860,1352,1,0,41,41,28,14,159,675,0,0,0,45027588,961,4632963541,0,675,365,2,1,14,14,361,0,1,4632710096,4585073917,196474029,355841788,355841788,1,2,1,0,15656317776,73389,73389,14,14,14,355825404,7,3,567741,1076268,2097282,35367,4632710096,1050977,42932128,1721
1085129.92,1,253952,62,259586,17103231278,13,13650146,0,19,27,27,4408,156,675,1131655,17,68909,42,43,146127764,1352,1,0,41,41,28,14,159,675,0,0,0,49196577,1026,5051253060,0,675,365,2,1,14,14,361,0,1,5051091920,5003468460,208690453,388350569,388366953,1,2,1,0,17087425036,73389,73389,14,14,14,388350569,7,3,577882,1159123,2223541,38559,5051091920,1131655,46975032,1721
1087134.69,1,253952,62,281319,18535223274,13,13650146,0,19,27,27,4408,160,675,1215418,17,75056,42,43,146658668,1352,1,0,41,41,28,14,159,675,0,0,0,53295559,1139,5468888151,0,675,365,2,1,14,14,361,0,1,5469473744,5422014085,218894120,420892118,420908502,1,2,1,0,18519253192,73389,73389,14,14,14,420892118,7,3,583818,1245045,2338204,41751,5469473744,1215418,50959516,1721
1089139.70,1,253952,62,303067,19967772326,13,13650146,0,19,27,27,4408,163,675,1303212,17,81152,42,43,147189572,1352,1,0,41,41,28,14,159,675,0,0,0,57616058,1196,5886658774,0,675,365,2,1,14,14,361,0,1,5887204171,5840788402,227507263,453466435,453466435,1,2,1,0,19951802244,73389,73389,14,14,14,453450051,7,3,592192,1335120,2439634,44942,5887204171,1303212,55178757,1721
1091143.92,1,253952,62,324177,21358476642,13,13650146,0,19,27,27,4408,168,675,1393538,17,87185,42,43,147985928,1352,1,0,41,41,28,14,159,675,0,0,0,61893318,2609,6292525030,0,675,365,2,1,14,14,361,0,1,6293034345,6247190626,234877954,485082288,485082288,1,2,1,0,21343620672,73389,73389,14,14,14,485082288,7,3,599362,1427697,2571918,48045,6293034345,1393538,59323890,1721
1093148.06,1,253952,62,345853,22786584620,13,13650146,0,19,27,27,4408,172,675,1485854,17,93361,42,43,148782284,1352,1,0,41,41,28,14,159,675,0,0,0,66059977,2629,6710362526,0,675,365,2,1,14,14,361,0,1,6709915658,6664584214,240898313,517539758,517556142,1,2,1,0,22771749352,73389,73389,14,14,14,517539758,7,3,604751,1522132,2686981,51232,6709915658,1485854,63375648,1721
1095152.23,1,253952,62,367704,24226149332,13,13650146,0,19,27,27,4408,177,675,1573540,17,99592,42,43,149844092,1352,1,0,41,41,28,14,159,675,0,0,0,70128641,2718,7131531707,0,675,365,2,1,14,14,361,0,1,7129733955,7085363370,258583880,550251180,550267564,1,2,1,0,24211051920,73389,73389,14,14,14,550251180,7,3,611990,1611949,2801345,54441,7129733955,1573540,67330129,1721
1097156.73,1,253952,62,389545,25664334480,13,13650146,0,19,27,27,4408,183,675,1648914,17,105874,42,43,150640448,1352,1,0,41,41,28,14,159,675,0,0,0,74177569,2736,7549576891,0,675,365,2,1,14,14,361,0,1,7548266375,7505713043,264630876,582940185,582956569,1,2,1,0,25649368140,73389,73389,14,14,14,582940185,7,3,614747,1689381,2895890,57648,7548266375,1648914,71284682,1721
1098337.94,1,253952,62,400982,26415782060,19,13669338,6,25,52,52,4408,194,675,1695712,17,109422,62,50,158511825,1359,1,1036,61,73,49,54,236,675,397,1036,81,76764609,8299,7767016145,8,675,365,2,1,14,14,361,37260202,1,7763869224,7725268584,669664291,600037902,600037902,1,2,1,37260202,26401667688,73389,73389,14,14,14,600037902,7,3,616942,1737217,3041819,59330,7763869224,1695712,73725926,1721
