timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
853281.37,9,253952,62,267148,17601615598,11,50958729,1015,13,13,5255,1749,2,612,1370936,0,22,104969,20,38,123677049,1226,1,0,4,928,332882129,6,1331528516,19,27,14,119,612,0,0,104215618,2710,5689961470,0,612,366,0,3,1,14,14,1386,0,3,5686536418,5554126496,155154134,337698284,337698284,1,3,1,0,17560310800,73389,73389,14,14,14,337698288,5,3,195450,1405804,1786903,47184,5686536418,1370936,102432609,1311
855285.80,9,253952,62,276439,18213056500,11,52678432,1042,14,14,5255,1823,3,612,1416297,0,22,108623,20,38,123689115,1226,1,0,4,928,344431076,6,1377659748,19,28,14,119,612,0,0,107747909,2743,5888406392,0,612,366,0,3,1,14,14,1386,0,3,5885838463,5747352965,160406272,349411956,349411956,1,3,1,0,18169421744,73389,73389,14,14,14,349411960,5,3,199936,1452327,1834844,48865,5885838463,1416297,105917090,1311
857290.19,9,253952,62,287460,18939431196,11,54430537,1090,14,14,5255,1909,3,612,1474239,0,22,112953,20,38,123990765,1226,1,0,4,928,358101155,6,1432404620,19,28,14,119,612,0,0,112042959,2841,6138615549,0,612,366,0,3,1,14,14,1386,0,3,6134895989,5977591093,166454091,363277521,363277521,1,3,1,0,18889579156,73389,73389,14,14,14,363261141,5,3,203471,1511757,1883685,50957,6134895989,1474239,110163461,1311
859294.43,9,253952,62,298540,19668695170,11,56158530,1134,14,14,5255,1961,3,612,1527732,0,22,117289,20,38,123990765,1226,1,0,4,928,371907945,6,1487631780,19,28,14,119,612,0,0,116338396,2903,6371011194,0,612,366,0,3,1,14,14,1386,0,3,6367795033,6207801994,172451267,377280635,377280635,1,3,1,0,19618593052,73389,73389,14,14,14,377280639,5,3,209254,1566683,1941634,52861,6367795033,1527732,114401093,1311
861298.20,9,253952,62,305528,20130147812,12,57731140,1155,14,14,5255,2019,3,612,1563300,0,22,120042,20,38,123990765,1226,1,0,4,928,380591069,6,1522364276,19,28,14,119,612,0,0,118958599,2921,6537751195,0,612,366,0,3,1,14,14,1386,0,3,6533655395,6353785912,176668891,386087862,386087862,1,3,1,0,20076568856,73389,73389,14,14,14,386087866,5,3,210487,1603205,1979685,54259,6533655395,1563300,116983343,1311
863302.83,10,253952,62,316176,20832391296,12,60067702,1208,15,15,5255,2067,3,612,1619459,0,22,124196,20,38,123990765,1226,1,0,4,928,393838688,6,1575354752,19,29,14,119,612,0,0,123219486,3051,6765217062,0,612,366,0,3,1,14,14,1386,0,3,6761500888,6576047391,183264556,399508900,399525284,1,3,1,0,20774462832,73389,73389,14,14,14,399508904,5,3,215952,1660856,2053438,56115,6761500888,1619459,121169848,1311
865307.60,11,253952,62,326937,21541111266,12,61757108,1253,15,15,5255,2151,3,612,1680563,0,22,128420,20,38,123990765,1226,1,0,4,928,407205944,6,1628759168,19,29,14,119,612,0,0,127561652,3281,7009190196,0,612,366,0,3,1,14,14,1386,0,3,7004511065,6800636041,189296203,413067487,413067487,1,3,1,0,21479509356,73389,73389,14,14,14,413067491,5,3,217258,1723543,2117453,58156,7004511065,1680563,125448948,1311
867311.79,11,253952,62,335491,22104843370,13,63730438,1289,15,15,5255,2188,3,612,1724930,0,22,131766,20,38,123990765,1226,1,0,4,928,417845879,6,1671383516,19,29,14,119,612,0,0,130943426,3306,7192695381,0,612,366,0,3,1,14,14,1386,0,3,7188021786,6978489396,194650204,423875721,423875721,1,3,1,0,22041537524,73389,73389,14,14,14,423875725,5,3,220798,1769066,2172416,59649,7188021786,1724930,128775889,1311
869316.05,11,253952,62,344186,22678129766,13,65756784,1319,16,16,5255,2261,3,612,1774371,0,22,135171,20,38,123990765,1226,1,0,4,928,428614567,6,1714393644,19,30,14,119,612,0,0,134403021,3352,7395089770,0,612,366,0,3,1,14,14,1386,0,3,7390919086,7160943672,200136234,434780100,434780100,1,3,1,0,22608565232,73389,73389,14,14,14,434780104,5,3,226229,1819762,2240349,61360,7390919086,1774371,132167683,1311
871319.86,11,253952,62,351795,23179314984,14,67960107,1345,16,16,5255,2293,3,612,1813184,0,22,138142,20,38,123990765,1226,1,0,4,928,438095850,6,1752318944,19,30,14,119,612,0,0,137372937,3374,7560707453,0,612,366,0,3,1,14,14,1386,0,3,7556333623,7318923642,205307585,444396620,444396620,1,3,1,0,23108624272,73389,73389,14,14,14,444396624,5,3,226999,1859541,2286412,62703,7556333623,1813184,135091653,1311
873324.50,11,253952,62,361622,23825581532,14,69809221,1388,17,17,5255,2367,3,612,1869473,0,22,141982,20,38,123990765,1226,1,0,4,928,450261303,6,1800916024,19,31,14,119,612,0,0,141312644,3446,7784062613,0,612,366,0,3,1,14,14,1386,0,3,7779918270,7523842081,211096325,456735043,456735043,1,3,1,0,23750222268,73389,73389,14,14,14,456735047,5,3,232146,1917295,2354462,64581,7779918270,1869473,138963454,1311
875329.17,11,253952,62,372299,24529134326,14,71469375,1440,17,17,5255,2440,4,612,1930750,0,22,146163,20,38,123990765,1226,1,0,4,928,463485075,6,1853940300,19,31,14,119,612,0,0,145655321,3707,8022609717,0,612,366,0,3,1,14,14,1386,0,3,8018537188,7747353546,217098258,470144015,470144015,1,3,1,0,24447488812,73389,73389,14,14,14,470144019,5,3,236284,1980147,2435307,66562,8018537188,1930750,143225457,1311
877333.88,11,253952,62,383024,25236010164,14,73199623,1487,17,17,5255,2502,4,675,1988058,2,22,150352,20,38,134623996,1352,1,0,4,928,476772465,6,1907089860,19,31,14,119,675,0,0,149958919,3894,8260766772,0,673,391,2,3,1,14,14,1386,0,3,8255638128,7971027365,223131586,483655165,483655165,1,3,1,0,25149216644,73389,73389,14,14,14,483638785,5,3,239803,2039015,2497233,68531,8255638128,1988058,147467294,1462
879338.74,11,253952,62,393647,25933620242,14,74947117,1524,17,17,5255,2581,4,873,2045675,6,22,154512,20,38,168308653,1748,1,0,4,928,489900993,6,1959603972,19,31,14,119,873,0,0,154204334,4001,8502836147,0,867,502,6,3,1,14,14,1386,0,3,8497943666,8192006565,229057991,496987165,496987165,1,3,1,0,25842480644,73389,73389,14,14,14,496970785,5,3,243344,2098190,2563212,70571,8497943666,2045675,151646890,1957
881343.85,16,253952,62,404263,26633881784,14,76684590,1568,18,18,5255,2637,4,990,2103277,6,22,158656,20,38,188470651,1982,1,0,4,928,503084180,6,2012207680,19,32,14,119,990,0,0,158527837,4206,8733794922,0,984,561,6,3,1,14,14,1386,0,3,8729211439,8413458203,235185133,510373276,510373276,1,3,1,0,26539410384,73389,73389,14,14,14,510373280,5,3,249688,2157256,2619195,72473,8729211439,2103277,155914571,2258
883348.62,16,253952,62,414971,27339552954,15,79365554,1619,18,18,5255,2714,4,1170,2165948,6,22,162846,20,38,219306897,2342,1,0,4,928,516325822,6,2065174168,19,32,14,119,1170,0,0,162869539,4393,8987718009,0,1164,658,6,3,1,14,14,1386,0,3,8982369466,8638104899,242205419,523786122,523786122,1,3,1,0,27236878376,73389,73389,14,14,14,523786126,5,3,254722,2221552,2692197,74588,8982369466,2165948,160183435,2696
885353.15,16,253952,62,425628,28040673534,15,81064306,1668,18,18,5255,2771,8,1269,2223337,6,22,167001,20,38,236083181,2540,1,0,4,928,529483472,6,2117933888,19,32,14,119,1269,0,0,167139867,4650,9221068164,0,1263,716,6,3,1,14,14,1386,0,3,9216361712,8859648145,248153464,537199412,537215796,1,3,1,0,27934369456,73389,73389,14,14,14,537199416,5,3,260071,2280408,2767535,76504,9216361712,2223337,164378589,2945
887357.30,16,253952,62,436231,28739536708,15,82826012,1707,18,18,5255,2847,9,1467,2285342,6,22,171132,20,38,270561134,2936,1,0,4,928,542545373,6,2170181492,19,32,14,119,1467,0,0,171387544,4821,9477070578,0,1461,797,6,3,1,14,14,1386,0,3,9471274887,9082964435,254142012,550432034,550464802,1,3,1,0,28622465800,73389,73389,14,14,14,550432038,5,3,266860,2343951,2862529,78615,9471274887,2285342,168531430,3442
889361.67,16,253952,62,446645,29425250234,15,84429000,1732,18,18,5255,2900,9,1629,2342689,6,22,175169,20,38,299093832,3260,1,0,4,928,555408821,6,2221570580,19,32,14,119,1629,0,0,175539813,5013,9714431183,0,1623,861,6,3,1,14,14,1386,0,3,9708352335,9301290984,259857546,563468492,563468492,1,3,1,0,29300361616,73389,73389,14,14,14,563468496,5,3,271328,2402796,2947516,80548,9708352335,2342689,172598870,3840
891366.03,16,253952,62,457802,30160335890,17,88229946,1802,20,20,5255,2985,9,2007,2415277,6,22,179507,21,38,364786140,4016,1,0,4,928,569077698,6,2276310792,20,34,14,124,2007,0,0,180151374,6107,9989946503,0,2001,1091,6,3,1,14,14,1386,0,3,9983944969,9535728257,268347716,577391401,577407785,1,3,1,0,30024352884,73389,73389,14,14,14,577391405,5,3,283066,2477068,3053407,82866,9983944969,2415277,177104720,4758
893370.84,16,253952,62,468606,30872175558,17,89858330,1863,20,20,5255,3038,9,2169,2477623,6,22,183707,21,38,393900139,4340,1,0,4,928,582452340,6,2329809360,20,34,14,124,2169,0,0,184543066,6464,10238514525,0,2163,1221,6,3,1,14,14,1386,0,3,10231949827,9762334928,274233690,590923253,590923253,1,3,1,0,30728009188,73389,73389,14,14,14,590923257,5,3,285373,2541041,3124577,84878,10231949827,2477623,181425411,5156
894782.86,16,253952,62,475873,31350802428,17,90986831,1904,20,20,5255,3130,9,2331,2519753,6,22,186584,27,46,430471176,4671,1,1225,4,928,591599349,6,2366397396,26,41,20,147,2331,1225,93,187660196,6616,10409179910,8,2325,1343,6,3,1,14,14,1386,95627274,3,10402223641,9914465772,469851679,600037902,600037902,1,3,1,95627274,31201970936,73389,73389,14,14,14,600037906,5,3,286797,2584268,3172319,86240,10402223641,2519753,184494927,5518
