timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
1080116.47,0,253952,62,118109,7781713800,3,21552177,471,6,6,4261,806,6,594,609660,0,13,46441,16,119799098,1190,1,0,4,479,147231568,7,588796996,15,20,0,11,125,594,0,0,47946113,2110,2504499151,0,594,380,0,3,1,14,14,966,3,2503147564,2454117553,69492139,149380693,149380693,1,3,1,7767796068,73389,73389,14,14,14,149380697,7,3,128111,626430,893978,20792,2503147564,609660,47053986,1436
1082120.99,0,253952,62,128479,8463868046,3,23325469,511,6,6,4261,894,6,648,659212,0,13,50528,16,129104830,1298,1,0,4,479,160121130,7,640355304,15,20,0,11,125,648,0,0,52182139,2469,2716598744,0,648,397,0,3,1,14,14,966,3,2715110195,2669602224,75499880,162454237,162454237,1,3,1,8447620356,73389,73389,14,14,14,162454241,7,3,130668,677408,950004,22596,2715110195,659212,51234154,1567
1084124.93,0,253952,62,138414,9119336098,3,24709488,549,6,6,4261,932,6,666,709943,0,13,54426,16,132358131,1334,1,0,4,479,172548519,7,690129424,15,20,0,11,125,666,0,0,56223593,2689,2927759794,0,666,407,0,3,1,14,14,966,3,2926507485,2876069835,80924743,175056075,175056075,1,3,1,9102915932,73389,73389,14,14,14,175056079,7,3,132584,729531,1002854,24297,2926507485,709943,55222918,1610
1086128.88,0,253952,62,145668,9596640670,4,27154647,566,7,7,4261,996,6,720,745084,0,13,57294,16,141200386,1442,1,0,4,479,181564478,7,726257912,15,21,0,11,125,720,0,0,58976920,2727,3083162970,0,720,429,0,3,1,14,14,966,3,3081413240,3026616036,86097584,184218161,184218161,1,3,1,9579344404,73389,73389,14,14,14,184218165,7,3,135591,765708,1051824,25620,3081413240,745084,57927380,1722
1088133.55,0,253952,62,156045,10279289866,4,28949073,603,7,7,4261,1038,6,720,798366,0,13,61341,16,141514102,1442,1,0,4,479,194503131,7,777947932,15,21,0,11,125,720,0,0,63195145,2777,3298926514,0,720,429,0,3,1,14,14,966,3,3296750096,3242019653,92134725,197324473,197324473,1,3,1,10260872628,73389,73389,14,14,14,197324477,7,3,140547,820469,1117699,27365,3296750096,798366,62079893,1722
1090137.97,0,253952,62,166364,10959499656,4,30759268,637,7,7,4261,1125,6,774,852912,0,13,65419,16,150817315,1550,1,0,4,479,207365096,7,829395784,15,21,0,11,125,774,0,0,67408528,2865,3516078145,0,774,441,0,3,1,14,14,966,3,3514405261,3456299112,98157296,210387222,210387222,1,3,1,10940135576,73389,73389,14,14,14,210387226,7,3,143525,876472,1189416,29218,3514405261,852912,66221725,1852
1092141.99,0,253952,62,176875,11652636944,4,32526894,670,7,7,4261,1173,6,801,907304,0,13,69530,16,155580186,1604,1,0,4,479,220434383,7,881737532,15,21,0,11,125,801,0,0,71633360,2931,3743616179,0,801,453,0,3,1,14,14,966,3,3742689983,3675108184,104119685,223675029,223691413,1,3,1,11631101540,73389,73389,14,14,14,223675033,7,3,149518,932384,1255373,31086,3742689983,907304,70380756,1918
1094146.47,0,253952,62,187582,12357202604,4,34317787,705,7,7,4261,1256,6,801,959539,0,13,73747,16,155604318,1604,1,0,4,479,233774971,7,935035316,15,21,0,11,125,801,0,0,75853356,2997,3968319752,0,801,453,0,3,1,14,14,966,3,3965804982,3897347010,110160258,237205166,237205166,1,3,1,12334668664,73389,73389,14,14,14,237205170,7,3,151464,986128,1325218,32952,3965804982,959539,74531069,1918
1096150.47,0,253952,62,198540,13080389680,4,36182103,735,7,7,4261,1337,6,801,1014714,0,13,78063,16,156195552,1604,1,0,4,479,247423006,7,989627304,15,21,0,11,125,801,0,0,80043031,3046,4207711879,0,801,453,0,3,1,14,14,966,3,4205526574,4125643490,116213691,251064254,251064254,1,3,1,13055341240,73389,73389,14,14,14,251064258,7,3,154873,1042803,1390002,34956,4205526574,1014714,78656116,1918
1098154.50,0,253952,62,209357,13793370900,4,37894274,754,7,7,4261,1381,6,801,1064385,0,13,82299,16,156219684,1604,1,0,4,479,260964008,7,1043726692,15,21,0,11,125,801,0,0,84152721,3108,4429876483,0,801,453,0,3,1,14,14,966,3,4427303528,4350135406,122034887,264782363,264782363,1,3,1,13768682908,73389,73389,14,14,14,264782367,7,3,158676,1093847,1457911,36761,4427303528,1064385,82697213,1918
1100158.61,1,253952,62,217707,14342502928,7,41849059,786,9,9,4261,1452,6,801,1105717,0,13,85588,18,157136700,1604,1,0,4,479,271322093,7,1085288372,17,23,0,11,135,801,0,0,87189912,3128,4614474876,0,801,453,0,3,1,14,14,966,3,4611125993,4523802816,129026878,275287937,275287937,1,3,1,14314972756,73389,73389,14,14,14,275287941,7,3,164429,1136277,1513963,38315,4611125993,1105717,85679314,1918
1102162.90,1,253952,62,228414,15048263122,7,43967174,812,10,10,4261,1529,6,801,1158266,0,13,89800,18,157450416,1604,1,0,4,479,284653465,7,1138613860,17,24,0,11,135,801,0,0,91217467,3197,4849125206,0,801,453,0,3,1,14,14,966,3,4846284595,4747127225,135171884,288793054,288809438,1,3,1,15017238840,73389,73389,14,14,14,288793058,7,3,169760,1190239,1571854,40288,4846284595,1158266,89649126,1918
1104167.65,1,253952,62,239538,15781074310,7,45826129,838,10,10,4261,1579,6,801,1208191,0,13,94158,18,157450416,1604,1,0,4,479,298535264,7,1194141056,17,24,0,11,135,801,0,0,95370827,3313,5081663200,0,801,453,0,3,1,14,14,966,3,5078282267,4978141093,141184043,302873770,302873770,1,3,1,15749436072,73389,73389,14,14,14,302873774,7,3,171361,1241633,1618719,42168,5078282267,1208191,93755769,1918
1106171.97,1,253952,62,250606,16509889700,7,47580730,862,10,10,4261,1665,6,801,1260998,0,13,98501,18,157462482,1604,1,0,4,479,312258855,7,1249035420,17,24,0,11,135,801,0,0,99518413,3482,5324503728,0,801,453,0,3,1,14,14,966,3,5320844118,5208485248,147085117,316809189,316825573,1,3,1,16474077860,73389,73389,14,14,14,316809193,7,3,174123,1295946,1677546,44211,5320844118,1260998,97844681,1918
1108176.42,1,253952,62,261724,17242295606,7,49515019,904,10,10,4261,1715,6,801,1316565,0,13,102836,18,157764132,1604,1,0,4,479,326092333,7,1304304740,17,24,0,11,135,801,0,0,103778854,3620,5570419376,0,801,453,0,3,1,14,14,966,3,5568560377,5440104562,153279246,330840753,330840753,1,3,1,17203719188,73389,73389,14,14,14,330840757,7,3,176019,1353145,1741401,46243,5568560377,1316565,102041431,1918
1110180.74,1,253952,62,272440,17948995538,7,51187515,944,10,10,4261,1802,6,801,1374989,0,13,107039,18,157764132,1604,1,0,4,479,339355638,7,1357422552,17,24,0,11,135,801,0,0,108056280,3725,5814889717,0,801,453,0,3,1,14,14,966,3,5811435175,5664645914,159138669,344294559,344294559,1,3,1,17903317100,73389,73389,14,14,14,344294563,7,3,176987,1413144,1808232,48294,5811435175,1374989,106252191,1918
1112185.41,1,253952,62,282966,18643846930,7,52989036,989,10,10,4261,1876,6,801,1435538,0,13,111166,18,158077848,1604,1,0,4,479,352421669,7,1409622196,17,24,0,11,135,801,0,0,112286167,3904,6060512090,0,801,453,0,3,1,14,14,966,3,6056758771,5885270864,165210429,357531055,357531055,1,3,1,18591614892,73389,73389,14,14,14,357531059,7,3,179635,1475203,1871130,50354,6056758771,1435538,110419353,1918
1114189.75,1,253952,62,293359,19327544702,7,54805090,1025,10,10,4261,1924,6,801,1495020,0,13,115192,18,158077848,1604,1,0,4,479,365278614,7,1461049972,17,24,0,11,135,801,0,0,116501639,4051,6294101760,0,801,453,0,3,1,14,14,966,3,6290575948,6102187349,171289058,370571831,370571831,1,3,1,19269735244,73389,73389,14,14,14,370571835,7,3,181264,1536151,1926021,52260,6290575948,1495020,114580105,1918
1116193.78,1,253952,62,302089,19902509492,8,57057550,1077,10,10,4261,1993,6,801,1547082,0,13,118605,18,158077848,1604,1,0,4,479,376034916,7,1504139664,17,24,0,11,135,801,0,0,120031786,4160,6498836467,0,801,453,0,3,1,14,14,966,3,6494382958,6284998390,177072089,381513296,381513296,1,3,1,19838691424,73389,73389,14,14,14,381513300,7,3,184871,1589514,1978919,53981,6494382958,1547082,118057496,1918
1118198.73,1,253952,62,310359,20447629372,8,58722053,1105,11,11,4261,2024,6,801,1592186,0,13,121839,18,158077848,1604,1,0,4,479,386352622,7,1545410488,17,25,0,11,135,801,0,0,123372984,4256,6676708134,0,801,453,0,3,1,14,14,966,3,6672624692,6457238293,182077233,391944698,391961082,1,3,1,20381124328,73389,73389,14,14,14,391944702,7,3,189092,1635790,2039894,55424,6672624692,1592186,121337852,1918
1120203.36,1,253952,62,320323,21103839632,8,60077219,1173,11,11,4261,2107,6,801,1653227,0,13,125729,18,158077848,1604,1,0,4,479,398656020,7,1594624080,17,25,0,11,135,801,0,0,127626871,4397,6905438515,0,801,453,0,3,1,14,14,966,3,6901340832,6665770057,187685241,404440484,404440484,1,3,1,21030905200,73389,73389,14,14,14,404440488,7,3,189115,1698381,2097964,57351,6901340832,1653227,125533835,1918
1122207.93,1,253952,62,327285,21562610992,9,62473473,1193,12,12,4261,2161,7,801,1690807,0,13,128467,18,158077848,1604,1,0,4,479,407313577,7,1629189696,17,26,0,11,135,801,0,0,130314255,4495,7067885296,0,801,453,0,3,1,14,14,966,3,7063289557,6811278859,192768192,413205036,413205036,1,3,1,21486661904,73389,73389,14,14,14,413205040,7,3,190873,1736908,2127824,58711,7063289557,1690807,128191464,1918
1124212.62,1,253952,62,337003,22202928650,9,64102295,1230,12,12,4261,2210,7,837,1744379,0,13,132266,18,164072463,1676,1,0,4,479,419373519,7,1677494076,17,26,0,11,135,837,0,0,134450980,4597,7277802001,0,837,472,0,3,1,14,14,966,3,7273301872,7013810656,198533521,425452903,425469287,1,3,1,22123550988,73389,73389,14,14,14,425452907,7,3,192588,1791924,2198914,60427,7273301872,1744379,132257270,2013
1126217.38,3,253952,62,343650,22641394018,10,66594651,1268,12,12,4261,2261,7,891,1778797,0,13,134877,18,173402749,1784,1,0,4,479,427640334,7,1710496660,17,26,0,11,135,891,0,0,136971124,4668,7433714916,0,891,492,0,3,1,14,14,966,3,7429498404,7152640953,203544622,433838464,433838464,1,3,1,22559600160,73389,73389,14,14,14,433838468,7,3,192900,1827293,2235910,61738,7429498404,1778797,134740525,2133
1128222.14,3,253952,62,350754,23109193972,10,68033613,1305,13,13,4261,2291,7,900,1814967,0,13,137642,18,175504843,1802,1,0,4,479,436462812,7,1745851248,17,27,0,11,135,900,0,0,139771774,4683,7589771797,0,900,497,0,3,1,14,14,966,3,7584930929,7300864393,207784231,442771174,442787558,1,3,1,23024101080,73389,73389,14,14,14,442771178,7,3,198129,1864409,2279877,63001,7584930929,1814967,137497325,2153
1130227.57,3,253952,62,360783,23770822408,10,69556596,1384,13,13,4261,2366,7,945,1877149,0,13,141581,18,183311988,1892,1,0,4,479,448919419,7,1795677676,17,27,0,11,135,945,0,0,144262880,4782,7816302555,0,945,509,0,3,1,14,14,966,3,7811281984,7510522967,213797081,455405780,455405780,1,3,1,23681100592,73389,73389,14,14,14,455405784,7,3,199905,1928213,2357793,64906,7811281984,1877149,141910705,2278
1132232.68,3,253952,62,370453,24407692688,10,71150423,1444,13,13,4261,2416,7,990,1937572,0,13,145351,18,190805936,1982,1,0,4,479,460916300,7,1843665200,17,27,0,11,135,990,0,0,148711016,4825,8027412538,0,990,530,0,3,1,14,14,966,3,8021923175,7712060149,219837637,467573886,467573886,1,3,1,24313842104,73389,73389,14,14,14,467573890,7,3,202569,1990192,2434808,66651,8021923175,1937572,146282013,2404
1134237.51,3,253952,62,380091,25043732746,10,72862598,1490,13,13,4261,2490,7,1053,1997784,0,13,149138,18,201238280,2108,1,0,4,479,472865584,7,1891397720,17,27,0,11,135,1053,0,0,152988874,4896,8247259610,0,1053,558,0,3,1,14,14,966,3,8242239103,7913692668,225817101,479725164,479741548,1,3,1,24945708560,73389,73389,14,14,14,479725168,7,3,206169,2052005,2506784,68511,8242239103,1997784,150488082,2562
1136241.58,5,253952,62,388513,25598322578,11,75158683,1530,13,13,4261,2532,7,1107,2043664,0,13,152416,18,210430779,2216,1,0,4,479,483303367,7,1933213468,17,27,0,11,135,1107,0,0,156538869,7076,8428386169,0,1107,595,0,3,1,14,14,966,3,8422797801,8089486278,231674312,490312214,490328598,1,3,1,25496235160,73389,73389,14,14,14,490312218,7,3,208737,2099146,2554788,70000,8422797801,2043664,153990224,2708
1138246.22,5,253952,62,396746,26141379606,11,76823228,1562,14,14,4261,2593,7,1116,2091011,0,13,155650,18,211940790,2234,1,0,4,479,493506953,7,1974027812,17,28,0,11,135,1116,0,0,159841670,7147,8619484860,0,1116,600,0,3,1,14,14,966,3,8613262953,8261743221,236641433,500675921,500675921,1,3,1,26035147924,73389,73389,14,14,14,500675925,7,3,212223,2147737,2608787,71598,8613262953,2091011,157239152,2730
1140251.15,5,253952,62,407321,26837234184,11,78451892,1619,14,14,4261,2648,7,1116,2154323,0,13,159772,18,212568222,2234,1,0,4,479,506634591,7,2026538364,17,28,0,11,135,1116,0,0,164195846,7207,8850480952,0,1116,600,0,3,1,14,14,966,3,8844738318,8481487350,242629369,514025834,514025834,1,3,1,26729343400,73389,73389,14,14,14,514025838,7,3,215621,2212685,2687727,73499,8844738318,2154323,161514567,2730
1142255.53,5,253952,62,414540,27312027808,12,80185523,1649,14,14,4261,2708,7,1116,2194830,0,13,162582,18,212580288,2234,1,0,4,479,515508714,7,2062034856,17,28,0,11,135,1116,0,0,166929773,7238,9024641027,0,1116,600,0,3,1,14,14,966,3,9018402818,8633259981,247095275,523009855,523009855,1,3,1,27196512492,73389,73389,14,14,14,523009859,7,3,216174,2254262,2726671,74977,9018402818,2194830,164209653,2730
1144259.84,5,253952,62,422672,27848067522,13,82808710,1692,15,15,4261,2751,7,1116,2238802,0,13,165777,18,213207720,2234,1,0,4,479,525663405,7,2102653620,17,29,0,11,135,1116,0,0,170090547,7276,9208288621,0,1116,600,0,3,1,14,14,966,3,9201667437,8802763077,252878803,533277417,533277417,1,3,1,27730425716,73389,73389,14,14,14,533277421,7,3,220458,2299415,2784626,76491,9201667437,2238802,167312595,2730
1146263.91,5,253952,62,431403,28423194376,13,83675887,1694,15,15,4261,2815,7,1143,2288925,0,13,169177,18,218318033,2288,1,0,4,479,536410223,7,2145640892,17,29,0,11,135,1143,0,0,173435211,7318,9413569022,0,1143,617,0,3,1,14,14,966,3,9408129931,8986075705,257089366,544194306,544194306,1,3,1,28298103944,73389,73389,14,14,14,544194310,7,3,221129,2350860,2835552,78222,9408129931,2288925,170606456,2800
1148268.46,5,253952,62,441534,29092146982,13,83713771,1701,15,15,4261,2879,9,1224,2345761,0,13,173142,18,232470664,2450,1,0,4,479,548992163,7,2195903912,17,29,0,11,135,1224,0,0,177410180,7350,9643908417,0,1224,658,0,3,1,14,14,966,3,9637681494,9198157687,261102806,556955666,556955666,1,3,1,28961694664,73389,73389,14,14,14,556955670,7,3,223999,2409222,2907503,80133,9637681494,2345761,174509616,2992
1150272.74,5,253952,62,451572,29752365472,13,83750876,1708,15,15,4261,2939,9,1287,2403783,0,13,177041,18,243328299,2576,1,0,4,479,561372070,7,2245423716,17,29,0,11,135,1287,0,0,181391007,7439,9872627811,0,1287,694,0,3,1,14,14,966,3,9865602263,9408011152,265120967,569527339,569527339,1,3,1,29615421660,73389,73389,14,14,14,569527343,7,3,225164,2468782,2980370,82033,9865602263,2403783,178417714,3150
1152276.72,6,253952,62,459137,30250551930,13,84406227,1745,15,15,4261,2991,9,1656,2447166,6,13,179992,18,304894370,3314,1,0,4,479,570689366,7,2282692876,17,29,0,11,135,1656,0,0,184366064,7585,10061385916,0,1650,911,6,3,1,14,14,966,3,10054245035,9566345524,268751033,579008469,579008469,1,3,1,30108440420,73389,73389,14,14,14,579008473,7,3,228231,2513379,3027258,83617,10054245035,2447166,181346001,4004
1154281.07,6,253952,62,468384,30858746372,13,86215877,1767,16,16,4261,3043,10,1881,2499315,6,13,183561,18,344016199,3764,1,0,4,479,581999423,7,2327997692,17,30,0,11,135,1881,0,0,188064131,7655,10273145649,0,1875,1022,6,3,1,14,14,966,3,10266778033,9760436674,274258394,590530481,590530481,1,3,1,30706733076,73389,73389,14,14,14,590514101,7,3,233739,2566942,3089305,85363,10266778033,2499315,184982174,4600
1155873.42,6,253952,62,475941,31355512262,13,87579367,1807,16,16,4261,3127,10,1953,2545321,6,13,186584,25,365178959,3915,1,1226,4,479,591599349,7,2366397396,24,37,10,17,163,1953,1226,98,191494775,7712,10441755921,8,1947,1082,6,3,1,14,14,966,3,10434324919,9917337649,378870107,600037902,600037902,1,3,1,31201970936,73389,73389,14,14,14,600037906,7,3,235070,2614160,3139285,86704,10434324919,2545321,188362968,4776
