timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
503739.15,1,253952,62,242245,15960400654,43,81914180,0,675,47,47,6099,153,675,2024005,14,64016,32,99,145596860,1352,1,0,31,61,0,13,486,675,0,0,0,64197088,20436558,4717753724,0,675,465,2,1,14,14,3614,0,1,4716858320,4669292316,186397228,362384593,362400977,1,2,1,0,15944922092,73389,73389,14,14,14,362384593,11,3,518080,2071293,3162841,36009,4716858320,2024005,61036239,2016
505758.45,1,253952,62,252717,16650675426,43,85001429,0,720,49,49,6099,155,675,2143079,14,67008,32,99,146127764,1352,1,0,31,63,0,13,486,675,0,0,0,67021399,21766389,4918644080,0,675,465,2,1,14,14,3614,0,1,4918971344,4871150054,192717712,378072656,378072656,1,2,1,0,16635196864,73389,73389,14,14,14,378072656,11,3,521957,2192164,3281579,37551,4918971344,2143079,63741905,2016
507773.33,1,253952,62,263931,17389577910,46,90607516,0,768,50,50,6099,157,675,2240761,14,70156,32,99,146393216,1352,1,0,31,64,0,13,486,675,0,0,0,70450203,23107192,5136050001,0,675,465,2,1,14,14,3614,0,1,5134715856,5087148461,204285200,394866639,394866639,1,2,1,0,17373411220,73389,73389,14,14,14,394850255,11,3,527852,2291628,3402775,39197,5134715856,2240761,67049608,2016
509778.95,1,253952,62,274139,18062285726,48,93762790,0,817,50,50,6099,158,675,2320497,14,72987,32,99,146658668,1352,1,0,31,64,0,13,486,675,0,0,0,73087634,23348367,5332740177,0,675,465,2,1,14,14,3614,0,1,5331323856,5283722665,211306634,410147261,410163645,1,2,1,0,18046479484,73389,73389,14,14,14,410147261,11,3,528457,2372822,3482068,40697,5331323856,2320497,69607826,2016
511790.61,1,253952,62,283903,18705364654,48,95344837,0,844,53,53,6099,160,675,2397313,14,75781,32,99,146658668,1352,1,0,31,67,0,13,486,675,0,0,0,75642798,23935422,5519608967,0,675,465,2,1,14,14,3614,0,1,5519150032,5471713573,216208200,424760457,424776841,1,2,1,0,18689460108,73389,73389,14,14,14,424760457,11,3,538943,2451115,3574205,42130,5519150032,2397313,72070949,2016
513809.70,1,253952,62,294944,19432503426,49,99432721,0,883,53,53,6099,162,675,2510919,14,78915,32,99,146924120,1352,1,0,31,67,0,13,486,675,0,0,0,78655530,24978133,5730744124,0,675,465,2,1,14,14,3614,0,1,5730704203,5684315702,222935830,441300488,441300488,1,2,1,0,19416500576,73389,73389,14,14,14,441284104,11,3,542218,2569584,3670735,43748,5730704203,2510919,74987256,2016
515824.10,1,253952,62,305788,20147157590,50,103036274,0,919,54,54,6099,164,675,2618837,14,81950,32,99,147455024,1352,1,0,31,68,0,13,486,675,0,0,0,82001069,26933895,5940292373,0,675,465,2,1,14,14,3614,0,1,5939895115,5893172905,234023447,457545607,457545607,1,2,1,0,20132006708,73389,73389,14,14,14,457545607,11,3,549040,2679312,3794070,45344,5939895115,2618837,78209550,2016
517840.30,1,253952,62,316585,20858007358,50,105669695,0,961,55,55,6099,167,675,2733477,14,85058,32,99,147720476,1352,1,0,31,69,0,13,486,675,0,0,0,85235808,28552879,6147915819,0,675,465,2,1,14,14,3614,0,1,6146889065,6100966895,241607448,473702773,473702773,1,2,1,0,20842922012,73389,73389,14,14,14,473702773,11,3,557012,2795757,3922791,46930,6146889065,2733477,81315667,2016
519849.33,1,253952,62,328363,21634403050,52,109544008,0,1003,57,57,6099,169,675,2839313,14,88382,32,99,148251380,1352,1,0,31,71,0,13,486,675,0,0,0,88698351,30148236,6376477476,0,675,465,2,1,14,14,3614,0,1,6373643625,6327825274,250861659,491352598,491352598,1,2,1,0,21619514312,73389,73389,14,14,14,491352598,11,3,565840,2903616,4070666,48660,6373643625,2839313,84629439,2016
521854.51,1,253952,62,339729,22382853088,52,112929354,0,1056,59,59,6099,171,675,2937954,14,91633,32,99,148516832,1352,1,0,31,73,0,13,486,675,0,0,0,91960002,31625266,6591602122,0,675,465,2,1,14,14,3614,0,1,6591819786,6546540323,260936761,508367765,508367765,1,2,1,0,22368181660,73389,73389,14,14,14,508367765,11,3,576708,3004024,4216561,50331,6591819786,2937954,87746286,2016
523869.12,1,253952,62,349899,23053070536,57,119582776,0,1069,61,61,6099,173,675,2998539,14,94536,32,99,148782284,1352,1,0,31,75,0,13,486,675,0,0,0,94272850,31824694,6787917173,0,675,465,2,1,14,14,3614,0,1,6787641354,6742514298,270206419,523582851,523599235,1,2,1,0,23037645444,73389,73389,14,14,14,523582851,11,3,584297,3065999,4300902,51825,6787641354,2998539,89974890,2016
525875.93,1,253952,62,362528,23885076832,57,122521827,0,1105,61,61,6099,176,675,3114751,14,98143,32,99,149578640,1352,1,0,31,75,0,13,486,675,0,0,0,97927867,33012196,7032479802,0,675,465,2,1,14,14,3614,0,1,7030381379,6985745067,278167851,542492085,542508469,1,2,1,0,23869651740,73389,73389,14,14,14,542492085,11,3,596723,3184996,4459555,53683,7030381379,3114751,93471367,2016
527887.75,1,253952,62,375306,24727008524,60,128136116,0,1137,65,65,6099,178,675,3252498,14,101729,32,99,149844092,1352,1,0,31,79,0,13,486,675,0,0,0,101620620,34816809,7277302830,0,675,465,2,1,14,14,3614,0,1,7275879235,7231789141,289785041,561632854,561649238,1,2,1,0,24711845576,73389,73389,14,14,14,561632854,11,3,613051,3324822,4646933,55556,7275879235,3252498,96976862,2016
529895.43,1,253952,62,388227,25577692580,60,131855365,0,1168,66,66,6099,182,675,3372202,14,105458,32,99,150640448,1352,1,0,31,80,0,13,486,675,0,0,0,105387800,36356430,7522538926,0,675,465,2,1,14,14,3614,0,1,7523359003,7480330078,299843123,580984456,580984456,1,2,1,0,25562595168,73389,73389,14,14,14,580968072,11,3,626822,3446654,4823865,57457,7523359003,3372202,100567220,2016
531901.10,1,253952,62,397839,26210026912,64,137645808,0,1194,66,66,6099,185,675,3423386,14,108241,32,99,151171352,1352,1,0,31,80,0,13,486,675,0,0,0,107668530,36420403,7709213398,0,675,465,2,1,14,14,3614,0,1,7706538435,7665169577,308976888,595349733,595366117,1,2,1,0,26195388252,73389,73389,14,14,14,595349733,11,3,627367,3499108,4878955,58863,7706538435,3423386,102792941,2016
532610.58,1,253952,62,400982,26415782060,65,137967979,1,1218,66,66,6099,194,675,3441649,14,109422,39,99,158511825,1359,1,1035,38,87,11,31,514,675,634,1035,87,108747785,36434211,7767367905,8,675,465,2,1,14,14,3614,71082411,1,7763869224,7725268584,452562253,600037902,600037902,1,2,1,71082411,26401667688,73389,73389,14,14,14,600037902,11,3,631255,3517804,4915364,59330,7763869224,3441649,103835819,2016
