timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
633923.35,1,253952,62,254301,16755015354,42,81007199,0,646,45,45,9922,155,675,1712099,14,67412,35,46,146127764,1352,1,0,34,59,7,12,530,675,0,0,0,60715548,10479348,4950747728,0,675,447,2,1,14,14,349,0,1,4949117904,4901646330,163480093,380444018,380444018,1,2,1,0,16739536792,73389,73389,14,14,14,380444018,6,3,626731,1754334,3176544,37781,4949117904,1712099,57541295,2032
635935.32,1,253952,62,266716,17573157478,42,83371606,0,677,48,48,9922,157,675,1823823,14,70912,35,46,146393216,1352,1,0,34,62,7,12,530,675,0,0,0,64212977,11997017,5187587801,0,675,447,2,1,14,14,349,0,1,5188455376,5140785321,171954561,399035923,399052307,1,2,1,0,17557580612,73389,73389,14,14,14,399035923,6,3,643518,1868186,3352787,39607,5188455376,1823823,60862604,2032
637940.64,1,253952,62,279424,18410501650,45,88257072,0,723,49,49,9922,159,675,1923797,14,74481,35,46,146658668,1352,1,0,34,63,7,12,530,675,0,0,0,67564319,13153788,5435169322,0,675,447,2,1,14,14,349,0,1,5432904656,5385512616,181907704,418070196,418070196,1,2,1,0,18395088624,73389,73389,14,14,14,418070196,6,3,653865,1971163,3467057,41472,5432904656,1923797,64099794,2032
639955.75,1,253952,62,290845,19162544102,47,91809408,0,740,50,50,9922,161,675,1987066,14,77708,35,46,146924120,1352,1,0,34,64,7,12,530,675,0,0,0,70101250,13267632,5654298197,0,675,447,2,1,14,14,349,0,1,5651798859,5605355888,188139337,435167283,435167283,1,2,1,0,19147360452,73389,73389,14,14,14,435167283,6,3,663184,2035874,3547840,43146,5651798859,1987066,66556046,2032
641972.00,1,253952,62,305035,20097543530,48,94609679,0,766,52,52,9922,164,675,2103535,14,81748,35,46,147455024,1352,1,0,34,66,7,12,530,675,0,0,0,73958135,14136974,5925241358,0,675,447,2,1,14,14,349,0,1,5925083979,5878648191,195542178,456409078,456425462,1,2,1,0,20081999432,73389,73389,14,14,14,456409078,6,3,670824,2157504,3713477,45231,5925083979,2103535,70247442,2032
643985.27,1,253952,62,319279,21035623150,48,97305375,0,799,53,53,9922,167,675,2211544,14,85793,35,46,147720476,1352,1,0,34,67,7,12,530,675,0,0,0,77871855,15054349,6199889777,0,675,447,2,1,14,14,349,0,1,6198662505,6152854542,204214350,477740985,477740985,1,2,1,0,21020603340,73389,73389,14,14,14,477740985,6,3,678656,2267903,3869501,47325,6198662505,2211544,74005286,2032
645994.98,1,253952,62,333314,21960464498,49,100836205,0,829,56,56,9922,169,675,2334291,14,89734,35,46,148251380,1352,1,0,34,70,7,12,530,675,0,0,0,81723614,16472529,6467795334,0,675,447,2,1,14,14,349,0,1,6469064041,6423157941,214715791,498761596,498761596,1,2,1,0,21945510224,73389,73389,14,14,14,498761596,6,3,699750,2393009,4075864,49388,6469064041,2334291,77650806,2032
648000.21,1,253952,62,345158,22740771648,57,112008370,0,865,59,59,9922,172,675,2413563,14,93167,35,46,148782284,1352,1,0,34,73,7,12,530,675,0,0,0,84783591,17297003,6698668437,0,675,447,2,1,14,14,349,0,1,6696415242,6651181110,232178241,516501533,516501533,1,2,1,0,22726067452,73389,73389,14,14,14,516501533,6,3,710004,2473911,4195011,51129,6696415242,2413563,80591751,2032
650011.83,1,253952,62,357565,23558124032,57,113470846,0,889,62,62,9922,174,675,2488069,14,96662,35,46,149047736,1352,1,0,34,76,7,12,530,675,0,0,0,87767997,17707920,6937990406,0,675,447,2,1,14,14,349,0,1,6935228426,6890216518,237293818,535071021,535071021,1,2,1,0,23543124924,73389,73389,14,14,14,535071021,6,3,725047,2550203,4333825,52951,6935228426,2488069,83437461,2032
652020.38,1,253952,62,371593,24482346096,57,117623717,0,922,64,64,9922,178,675,2592861,14,100697,35,46,149844092,1352,1,0,34,78,7,12,530,675,0,0,0,91564764,18727860,7205385843,0,675,447,2,1,14,14,349,0,1,7204707139,7160285168,247041277,556081281,556081281,1,2,1,0,24467576364,73389,73389,14,14,14,556081281,6,3,732219,2657906,4479516,55013,7204707139,2592861,87088680,2032
654026.20,1,253952,62,384999,25365339400,59,122525804,0,955,64,64,9922,180,675,2699052,14,104510,35,46,150109544,1352,1,0,34,78,7,12,530,675,0,0,0,95314156,20044519,7464253863,0,675,447,2,1,14,14,349,0,1,7461733224,7418319033,258340328,576153779,576153779,1,2,1,0,25350766276,73389,73389,14,14,14,576153779,6,3,740395,2766302,4633190,56980,7461733224,2699052,90683534,2032
656037.31,1,253952,62,394771,26008159492,62,127223235,0,973,64,64,9922,184,675,2755049,14,107350,35,46,150905900,1352,1,0,34,78,7,12,530,675,0,0,0,97658960,20079615,7650963321,0,675,447,2,1,14,14,349,0,1,7648088389,7606238812,265473891,590764816,590764816,1,2,1,0,25993651904,73389,73389,14,14,14,590764816,6,3,743408,2823623,4702148,58414,7648088389,2755049,92960478,2032
657245.56,1,253952,62,400982,26415782060,63,128106204,1,986,73,73,9922,194,675,2810450,14,109422,39,46,158511825,1359,1,1035,38,94,7,34,3684,675,570,1035,120,99846934,20984720,7767617049,8,675,447,2,1,14,14,349,61473052,1,7763869224,7725268584,394335136,600037902,600037902,1,2,1,61473052,26401667688,73389,73389,14,14,14,600037902,6,3,764077,2880081,4818419,59330,7763869224,2810450,95032266,2032
