timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
586792.32,1,253952,62,74028,4876294638,2,17050749,0,507,5,5,3875,520,3,576,567333,0,5,29099,19,113476515,1154,1,0,4,831,92196194,9,368784776,18,19,14,234,576,0,0,39044586,1154421,1566689845,0,576,916,0,3,1,14,14,1374,0,3,1565347833,1538057177,57120632,93595071,93595071,1,3,1,0,4866943724,73389,73389,14,14,14,93595075,9,3,119242,580892,907821,13046,1565347833,567333,38138238,1752
588799.87,1,253952,62,82353,5423891410,2,18414391,0,584,5,5,3875,595,3,585,636393,0,5,32406,19,115627061,1172,1,0,4,831,102622432,9,410489728,18,19,14,234,585,0,0,43582867,1305612,1742939820,0,585,922,0,3,1,14,14,1374,0,3,1741619836,1710537890,63155256,104120903,104120903,1,3,1,0,5414286988,73389,73389,14,14,14,104120907,9,3,122569,651574,991803,14554,1741619836,636393,42592713,1782
590806.98,4,253952,62,90180,5938832572,2,19775966,0,665,5,5,3875,631,3,603,707267,0,5,35463,19,119047157,1208,1,0,4,831,112374996,9,449499984,18,19,14,234,603,0,0,48074855,1486866,1907362469,0,603,940,0,3,1,14,14,1374,0,3,1905942628,1872804238,69158314,114012077,114012077,1,3,1,0,5928628036,73389,73389,14,14,14,114012081,9,3,126264,724036,1075791,15888,1905942628,707267,47000885,1853
592811.84,4,253952,62,95413,6285740108,3,22073043,0,684,5,5,3875,662,3,603,738792,0,5,37523,19,122039525,1208,1,0,4,831,118891449,9,475565796,18,19,14,234,603,0,0,50416790,1487645,2011662268,0,603,940,0,3,1,14,14,1374,0,3,2009756550,1981988499,73796364,120685066,120685066,1,3,1,0,6275623464,73389,73389,14,14,14,120685070,9,3,130759,756351,1117720,16749,2009756550,738792,49300982,1853
594817.08,5,253952,62,102074,6724218030,3,23579006,0,722,6,6,3875,709,5,603,797651,0,5,40144,19,122039525,1208,1,0,4,831,127196400,9,508785600,18,20,14,234,603,0,0,54041183,1536718,2155651543,0,603,940,0,3,1,14,14,1374,0,3,2153743358,2120404022,78976073,129093488,129093488,1,3,1,0,6712861408,73389,73389,14,14,14,129093492,9,3,134975,816535,1192662,17946,2153743358,797651,52850575,1853
596822.37,5,253952,62,107084,7054737336,4,26332757,0,748,6,6,3875,731,5,603,829405,0,5,42115,19,122039525,1208,1,0,4,831,133481016,9,533859576,18,20,14,234,603,0,0,56299061,1536813,2258359232,0,603,940,0,3,1,14,14,1374,0,3,2256220733,2224327479,83986976,135451751,135451751,1,3,1,0,7043491084,73389,73389,14,14,14,135451755,9,3,138144,849098,1232659,18779,2256220733,829405,55068550,1853
598833.92,5,253952,62,112547,7414709746,4,27684192,0,769,7,7,3875,776,5,621,871804,0,5,44279,19,125037367,1244,1,0,4,831,140320493,9,561152432,18,21,14,234,621,0,0,58958833,1538118,2376019464,0,621,956,0,3,1,14,14,1374,0,3,2374561680,2338065380,87998382,142356719,142356719,1,3,1,0,7402549420,73389,73389,14,14,14,142356723,9,3,140546,892452,1278625,19782,2374561680,871804,57682464,1908
600849.24,6,253952,62,119349,7862379980,4,29453103,0,817,7,7,3875,809,5,630,937185,0,5,46934,19,126536528,1262,1,0,4,831,148748816,9,594930660,18,21,14,234,630,0,0,63029464,1692105,2523675230,0,630,971,0,3,1,14,14,1374,0,3,2521685106,2479198151,93813216,150953557,150953557,1,3,1,0,7849584996,73389,73389,14,14,14,150953561,9,3,147766,959213,1369454,20979,2521685106,937185,61662397,1938
602873.72,6,253952,62,126067,8304846840,4,31325556,0,847,7,7,3875,869,5,630,1004011,0,5,49575,19,126850244,1262,1,0,4,831,157085658,9,628278180,18,21,14,234,630,0,0,67087554,1852697,2670652919,0,630,971,0,3,1,14,14,1374,0,3,2668790795,2619436972,100077601,159408972,159408972,1,3,1,0,8289266576,73389,73389,14,14,14,159408976,9,3,150199,1027502,1452612,22226,2668790795,1004011,65637461,1938
604880.42,6,253952,62,132410,8722713568,4,32803503,0,892,7,7,3875,898,5,630,1064036,0,5,52062,19,126850244,1262,1,0,4,831,165002069,9,660008276,18,21,14,234,630,0,0,70774209,2016395,2804746741,0,630,971,0,3,1,14,14,1374,0,3,2802100112,2751233786,105183218,167422019,167422019,1,3,1,0,8705945020,73389,73389,14,14,14,167422023,9,3,154216,1088769,1538764,23310,2802100112,1064036,69238092,1938
606891.08,6,253952,62,137709,9070978244,5,35209894,0,905,7,7,3875,949,6,630,1106435,0,5,54156,19,126850244,1262,1,0,4,831,171586230,9,686344920,18,21,14,234,630,0,0,73370505,2033358,2921987925,0,630,971,0,3,1,14,14,1374,0,3,2919892907,2861517859,110416472,174083830,174083830,1,3,1,0,9052359192,73389,73389,14,14,14,174083834,9,3,159651,1132164,1594769,24316,2919892907,1106435,71778487,1938
608903.13,6,253952,62,144224,9500491210,5,36342341,0,929,8,8,3875,977,6,630,1168819,0,5,56700,19,126850244,1262,1,0,4,831,179711133,9,718779840,18,22,14,234,630,0,0,77304801,2199618,3062016836,0,630,971,0,3,1,14,14,1374,0,3,3059396932,2996973885,115644113,182324094,182324094,1,3,1,0,9480852920,73389,73389,14,14,14,182324098,9,3,163810,1195845,1686634,25447,3059396932,1168819,75621053,1938
610918.09,6,253952,62,151096,9953629782,5,38084791,0,983,8,8,3875,1017,6,630,1235693,0,5,59392,19,127163960,1262,1,0,4,831,188238638,9,752954552,18,22,14,234,630,0,0,81507485,2411933,3207027296,0,630,971,0,3,1,14,14,1374,0,3,3204656646,3140089867,121788128,191004567,191020951,1,3,1,0,9931385548,73389,73389,14,14,14,190988187,9,3,166411,1264180,1777515,26639,3204656646,1235693,79733008,1938
612928.92,6,253952,62,158237,10424156218,5,39671178,0,1046,8,8,3875,1075,13,639,1307456,0,5,62213,19,128605113,1280,1,0,4,831,197146267,9,788585068,18,22,14,234,639,0,0,85831802,2576188,3364554741,0,639,979,0,3,1,14,14,1374,0,3,3361382348,3288879252,127851865,200023071,200023071,1,3,1,0,10401199724,73389,73389,14,14,14,200023075,9,3,173652,1337456,1865427,27961,3361382348,1307456,83969548,1966
614935.39,7,253952,62,165977,10934831602,5,41059490,0,1120,8,8,3875,1112,13,639,1374250,0,5,65238,19,128605113,1280,1,0,4,831,206783233,9,827068340,18,22,14,234,639,0,0,90364407,2668301,3527286785,0,639,979,0,3,1,14,14,1374,0,3,3524738975,3449810038,133848333,209813338,209829722,1,3,1,0,10910293608,73389,73389,14,14,14,209813342,9,3,175600,1405709,1941585,29292,3524738975,1374250,88426164,1966
616939.76,7,253952,62,172604,11370827914,6,43467540,0,1165,8,8,3875,1170,13,639,1418433,0,5,67834,19,128605113,1280,1,0,4,831,214995289,9,859981156,18,22,14,234,639,0,0,93601914,2691512,3670110646,0,639,979,0,3,1,14,14,1374,0,3,3667045469,3587531793,139513273,218158383,218174767,1,3,1,0,11344235948,73389,73389,14,14,14,218158387,9,3,179899,1450954,2004614,30501,3667045469,1418433,91600772,1966
618944.47,7,253952,62,178339,11749753704,6,44944728,0,1190,8,8,3875,1193,13,639,1452478,0,5,70094,19,128605113,1280,1,0,4,831,222195091,9,888780364,18,22,14,234,639,0,0,96211321,2691579,3794976659,0,639,979,0,3,1,14,14,1374,0,3,3791565020,3706964560,143599625,225460441,225460441,1,3,1,0,11723942964,73389,73389,14,14,14,225460445,9,3,183873,1485792,2057667,31503,3791565020,1452478,94157220,1966
620949.82,7,253952,62,183958,12119520804,7,46552200,0,1217,9,9,3875,1238,13,639,1483506,0,5,72305,19,128605113,1280,1,0,4,831,229162287,9,916649148,18,23,14,234,639,0,0,98567612,2691687,3914428797,0,639,979,0,3,1,14,14,1374,0,3,3910780254,3823800806,147562383,232543918,232543918,1,3,1,0,12092283768,73389,73389,14,14,14,232543922,9,3,190524,1517584,2107670,32510,3910780254,1483506,96463603,1966
622957.77,7,253952,62,189994,12517062858,7,48021361,0,1238,9,9,3875,1265,13,639,1517658,0,5,74679,19,128605113,1280,1,0,4,831,236742465,9,946969860,18,23,14,234,639,0,0,101093953,2693869,4039351724,0,639,979,0,3,1,14,14,1374,0,3,4036259737,3948990505,151560431,240182292,240182292,1,3,1,0,12489479216,73389,73389,14,14,14,240182296,9,3,193003,1552569,2143584,33529,4036259737,1517658,98954126,1966
624964.40,7,253952,62,195833,12901875310,7,49718741,0,1260,10,10,3875,1312,13,639,1550387,0,5,76986,19,128605113,1280,1,0,4,831,244012163,9,976048652,18,24,14,234,639,0,0,103411903,2708526,4167061634,0,639,979,0,3,1,14,14,1374,0,3,4163750719,4070379894,155588962,247572747,247572747,1,3,1,0,12873782876,73389,73389,14,14,14,247572751,9,3,198562,1586079,2177596,34605,4163750719,1550387,101238154,1966
626969.61,7,253952,62,204418,13467289116,7,51392614,0,1292,10,10,3875,1360,13,639,1612255,0,5,80345,19,128605113,1280,1,0,4,831,254718610,9,1018874440,18,24,14,234,639,0,0,107376651,2784695,4347077941,0,639,979,0,3,1,14,14,1374,0,3,4343207350,4248829510,161185740,258415908,258415908,1,3,1,0,13437627248,73389,73389,14,14,14,258415912,9,3,202211,1649361,2250366,36074,4343207350,1612255,105130296,1966
628987.77,7,253952,62,210166,13844967390,8,54131585,0,1301,10,10,3875,1400,13,639,1644590,0,5,82595,19,128605113,1280,1,0,4,831,261852182,9,1047279456,18,24,14,234,639,0,0,109674168,2817053,4471904162,0,639,979,0,3,1,14,14,1374,0,3,4468341420,4368216142,166364324,265651159,265651159,1,3,1,0,13813860300,73389,73389,14,14,14,265651163,9,3,205908,1682478,2287424,37125,4468341420,1644590,107390839,1966
630993.01,7,253952,62,216035,14232421618,8,55409258,0,1322,10,10,3875,1444,15,639,1678603,0,5,84905,19,128605113,1280,1,0,4,831,269166207,9,1076664828,18,24,14,234,639,0,0,112056614,2820065,4599955726,0,639,979,0,3,1,14,14,1374,0,3,4595778350,4490720881,169456058,273070064,273070064,1,3,1,0,14199643360,73389,73389,14,14,14,273070068,9,3,206829,1717312,2325416,38189,4595778350,1678603,109735389,1966
632998.44,7,253952,62,221865,14615775494,8,57355095,0,1363,10,10,3875,1473,15,639,1710013,0,5,87188,19,128617179,1280,1,0,4,831,276411189,9,1105644756,18,24,14,234,639,0,0,114437033,2825717,4718527504,0,639,979,0,3,1,14,14,1374,0,3,4715542283,4611476530,174354266,280434228,280434228,1,3,1,0,14581727920,73389,73389,14,14,14,280417848,9,3,209956,1749479,2374316,39171,4715542283,1710013,112067002,1966
635013.57,9,253952,62,228840,15075724604,8,58351822,0,1403,11,11,3875,1532,15,648,1764415,0,5,89937,19,130730580,1298,1,0,4,831,285082772,9,1140331088,18,25,14,234,648,0,0,117682537,3040991,4876867174,0,648,991,0,3,1,14,14,1374,0,3,4872591902,4757156904,178799347,289229389,289229389,1,3,1,0,15039928260,73389,73389,14,14,14,289229393,9,3,215052,1805103,2460245,40500,4872591902,1764415,115226715,1991
637026.89,9,253952,62,236145,15557240264,8,60573107,0,1459,11,11,3875,1565,16,648,1817889,0,5,92800,19,130730580,1298,1,0,4,831,294189799,9,1176759196,18,25,14,234,648,0,0,121246492,3229853,5029030521,0,648,991,0,3,1,14,14,1374,0,3,5024476097,4909093607,184767743,298466918,298483302,1,3,1,0,15520279768,73389,73389,14,14,14,298466922,9,3,215962,1859803,2526852,41742,5024476097,1817889,118724220,1991
639031.94,10,253952,62,242083,15949554324,9,63243659,0,1490,11,11,3875,1611,16,648,1855922,0,5,95149,19,130730580,1298,1,0,4,831,301614561,9,1206458244,18,25,14,234,648,0,0,123745226,3292897,5161701923,0,648,991,0,3,1,14,14,1374,0,3,5157050183,5033073157,189995892,305981968,305981968,1,3,1,0,15911062368,73389,73389,14,14,14,305981972,9,3,218695,1898713,2577797,42849,5157050183,1855922,121172105,1991
641040.76,10,253952,62,249733,16453571066,9,63996771,0,1515,11,11,3875,1652,18,666,1908394,0,5,98142,19,134355138,1334,1,0,4,831,311106883,9,1244427532,18,25,14,234,666,0,0,127265277,3311844,5321649052,0,666,1009,0,3,1,14,14,1374,0,3,5317510562,5192359808,194285703,315643322,315643322,1,3,1,0,16412600808,73389,73389,14,14,14,315626942,9,3,221378,1952432,2647752,44177,5317510562,1908394,124622347,2049
643053.71,10,253952,62,257775,16982731520,9,64805404,0,1534,12,12,3875,1700,19,684,1965740,0,5,101291,19,137690749,1370,1,0,4,831,321113493,9,1284453972,18,26,14,234,684,0,0,131158884,3376774,5492329043,0,684,1019,0,3,1,14,14,1374,0,3,5487786089,5359346892,199055659,325792322,325792322,1,3,1,0,16941200776,73389,73389,14,14,14,325792326,9,3,224342,2011194,2720553,45581,5487786089,1965740,128443305,2104
645062.93,10,253952,62,265911,17518224956,9,66752483,0,1560,12,12,3875,1761,20,684,2021766,0,5,104488,19,137690749,1370,1,0,4,831,331226644,9,1324906576,18,26,14,234,684,0,0,135036848,3476135,5668370740,0,684,1019,0,3,1,14,14,1374,0,3,5664178357,5528171542,204689242,336066361,336066361,1,3,1,0,17475450804,73389,73389,14,14,14,336066365,9,3,225725,2068734,2782422,47056,5664178357,2021766,132259559,2104
647068.41,12,253952,62,273903,18045656732,10,67947840,0,1588,12,12,3875,1803,20,711,2075831,0,5,107625,19,142186645,1424,1,0,4,831,341199149,9,1364796596,18,26,14,234,711,0,0,138833363,3509609,5840465788,0,711,1046,0,3,1,14,14,1374,0,3,5835475502,5694618453,209997905,346182149,346182149,1,3,1,0,18001471780,73389,73389,14,14,14,346182153,9,3,226919,2124159,2842224,48460,5835475502,2075831,135996435,2204
649078.34,12,253952,62,279524,18415325650,10,69790913,0,1603,12,12,3875,1847,20,720,2106322,0,5,109821,19,143685432,1442,1,0,4,831,348136676,9,1392546704,18,26,14,234,720,0,0,141018269,3509819,5965660835,0,720,1052,0,3,1,14,14,1374,0,3,5960577162,5811758956,214025429,353235017,353251401,1,3,1,0,18367368948,73389,73389,14,14,14,353218637,9,3,230227,2155405,2879221,49512,5960577162,2106322,138144431,2232
651089.04,14,253952,62,287556,18944498048,10,70506823,0,1621,13,13,3875,1890,20,720,2161116,0,5,112964,19,143685432,1442,1,0,4,831,358165685,9,1432598180,18,27,14,234,720,0,0,144903448,3577201,6141991940,0,720,1052,0,3,1,14,14,1374,0,3,6136621181,5978901289,218689910,363373666,363373666,1,3,1,0,18895430664,73389,73389,14,14,14,363373670,9,3,235294,2211578,2962054,50951,6136621181,2161116,141946938,2232
653107.80,15,253952,62,295523,19468903834,10,72427354,0,1654,13,13,3875,1949,20,720,2218976,0,5,116097,19,143999148,1442,1,0,4,831,368068587,9,1472209932,18,27,14,234,720,0,0,148741081,4237095,6312760295,0,720,1052,0,3,1,14,14,1374,0,3,6307231995,6144577945,224323725,373418329,373434713,1,3,1,0,19417753140,73389,73389,14,14,14,373418333,9,3,239080,2270855,3043845,52384,6307231995,2218976,145702944,2232
655113.07,15,253952,62,301818,19884228134,11,75327383,0,1688,13,13,3875,1981,20,720,2259718,0,5,118567,19,143999148,1442,1,0,4,831,375915675,9,1503662700,18,27,14,234,720,0,0,151568355,4295238,6452242728,0,720,1052,0,3,1,14,14,1374,0,3,6446470118,6275877503,230367645,381377906,381377906,1,3,1,0,19831651144,73389,73389,14,14,14,381377910,9,3,245054,2312608,3097700,53522,6446470118,2259718,148476482,2232
657126.18,16,253952,62,308448,20320939892,11,76222539,0,1712,13,13,3875,2032,24,720,2308072,0,5,121168,19,144011214,1442,1,0,4,831,384138342,9,1536488624,18,27,14,234,720,0,0,154758860,4343968,6599758757,0,720,1052,0,3,1,14,14,1374,0,3,6593863969,6414250923,234503851,389718633,389718633,1,3,1,0,20265368948,73389,73389,14,14,14,389718637,9,3,248033,2362098,3151500,54765,6593863969,2308072,151613308,2232
659140.04,16,253952,62,315880,20811225066,11,77276139,0,1731,14,14,3875,2074,24,720,2369907,0,5,124075,19,144324930,1442,1,0,4,831,393357457,9,1573429828,18,28,14,234,720,0,0,158621764,4440078,6763329129,0,720,1052,0,3,1,14,14,1374,0,3,6757945142,6569406427,238720312,399085075,399085075,1,3,1,0,20752423932,73389,73389,14,14,14,399085079,9,3,255166,2425337,3228350,56109,6757945142,2369907,155399512,2232
661144.95,18,253952,62,322115,21222593074,12,79521398,0,1757,14,14,3875,2122,24,720,2411632,0,5,126529,19,144638646,1442,1,0,4,831,401109291,9,1604437164,18,28,14,234,720,0,0,161468294,4480398,6904010179,0,720,1052,0,3,1,14,14,1374,0,3,6898124244,6699451455,244652891,406962732,406962732,1,3,1,0,21162062096,73389,73389,14,14,14,406962736,9,3,260895,2468148,3290157,57291,6898124244,2411632,158184339,2232
663150.24,19,253952,62,328103,21618196000,12,81228576,0,1795,15,15,3875,2152,24,720,2453104,0,5,128878,19,144952362,1442,1,0,4,831,408599355,9,1634397420,18,29,14,234,720,0,0,164294052,4516746,7036701232,0,720,1052,0,3,1,14,14,1374,0,3,7030444400,6824669376,248974140,414526934,414526934,1,3,1,0,21555400600,73389,73389,14,14,14,414526938,9,3,266265,2510611,3356058,58367,7030444400,2453104,160944306,2232
665159.10,19,253952,62,333141,21949922882,13,83691018,0,1815,15,15,3875,2194,24,720,2493591,0,5,130849,19,144952362,1442,1,0,4,831,414839890,9,1659295052,18,29,14,234,720,0,0,166851607,4533785,7154258067,0,720,1052,0,3,1,14,14,1374,0,3,7148032040,6929898497,254251127,420856747,420856747,1,3,1,0,21884550876,73389,73389,14,14,14,420856751,9,3,274037,2552052,3412062,59360,7148032040,2493591,163445963,2232
667170.96,19,253952,62,339475,22366620618,13,84151052,0,1845,16,16,3875,2227,24,720,2555346,0,5,133316,19,144952362,1442,1,0,4,831,422664834,9,1690659336,18,30,14,234,720,0,0,170634630,4642835,7288966624,0,720,1052,0,3,1,14,14,1374,0,3,7283136277,7061564651,258592609,428841344,428841344,1,3,1,0,22299749920,73389,73389,14,14,14,428841348,9,3,276749,2615141,3481977,60466,7283136277,2555346,167159197,2232
669184.03,19,253952,62,345891,22789319738,13,86508795,0,1885,16,16,3875,2264,24,765,2617522,0,5,135825,19,153000541,1532,1,0,4,831,430631821,9,1722527284,18,30,14,234,765,0,0,174411139,4767915,7432617094,0,765,1081,0,3,1,14,14,1374,0,3,7426764291,7195799362,264843368,436872934,436889318,1,3,1,0,22717392600,73389,73389,14,14,14,436872938,9,3,278833,2678663,3559792,61648,7426764291,2617522,170858030,2392
671196.69,20,253952,62,352329,23214039818,13,88740635,0,1921,16,16,3875,2313,24,765,2680299,0,5,138350,19,153000541,1532,1,0,4,831,438624508,9,1754433480,18,30,14,234,765,0,0,178209300,4923185,7578505425,0,765,1081,0,3,1,14,14,1374,0,3,7571758510,7330349316,271016282,444996351,444996351,1,3,1,0,23139810284,73389,73389,14,14,14,444996355,9,3,282645,2742809,3647674,62865,7571758510,2680299,174568438,2392
673202.39,20,253952,62,358396,23612937792,14,91047329,0,1972,16,16,3875,2347,24,792,2740775,0,5,140720,19,157636345,1586,1,0,4,831,446143915,9,1784575660,18,30,14,234,792,0,0,181733127,5072600,7708713942,0,792,1115,0,3,1,14,14,1374,0,3,7702234678,7456187354,276986776,452630851,452647235,1,3,1,0,23536804284,73389,73389,14,14,14,452630855,9,3,285962,2804569,3720546,63941,7702234678,2740775,178019520,2491
675213.93,20,253952,62,363205,23929065696,14,92882728,0,1989,16,16,3875,2387,24,837,2771023,0,5,142598,19,165097523,1676,1,0,4,831,452074679,9,1808298716,18,30,14,234,837,0,0,183915938,5073527,7819281966,0,837,1139,0,3,1,14,14,1374,0,3,7812842040,7556981784,281005729,458653686,458653686,1,3,1,0,23849991704,73389,73389,14,14,14,458653690,9,3,291336,2835592,3756581,64876,7812842040,2771023,180166387,2628
