timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
759134.67,8,253952,62,94636,6233798476,2,15896134,0,650,5,5,4243,645,0,567,643351,0,14,37206,10,0,110760007,1136,1,0,4,782,117953141,6,471812564,9,19,5,719,567,0,0,43536401,197676,2000116662,0,567,3520,0,3,1,14,14,1307,0,3,1999483305,1965961062,59539735,119671861,119671861,1,3,1,0,6222084836,73389,73389,14,14,14,119655481,8,3,124875,659244,973972,16631,1999614377,643391,42564250,1697
761139.62,8,253952,62,105024,6918725082,2,17566036,0,695,5,5,4243,731,0,567,704286,0,14,41316,10,0,112075201,1136,1,0,4,782,130929784,6,523719136,9,19,5,719,567,0,0,47873821,198131,2216590909,0,567,3520,0,3,1,14,14,1307,0,3,2215676505,2181843641,65564243,132816530,132816530,1,3,1,0,6906459592,73389,73389,14,14,14,132816534,8,3,130811,721706,1051988,18466,2215676505,704286,46823837,1697
763144.31,8,253952,62,115509,7610503386,2,19257420,0,746,5,5,4243,777,0,567,767332,0,14,45423,10,0,114488401,1136,1,0,4,782,144031263,6,576125052,9,19,5,719,567,0,0,52212867,198229,2441640950,0,567,3520,0,3,1,14,14,1307,0,3,2439774985,2399992034,71627259,146104337,146104337,1,3,1,0,7597425556,73389,73389,14,14,14,146104341,8,3,136107,786299,1121000,20289,2439774985,767332,51094031,1697
765148.76,8,253952,62,126200,8314623770,2,20876033,0,782,6,6,4243,858,5,576,833875,0,14,49617,11,1,116300560,1154,1,0,4,782,157294479,6,629113336,10,20,5,729,576,0,0,56591594,198324,2674708597,0,576,3529,0,3,1,14,14,1307,0,3,2673607232,2622650435,77625617,159589196,159589196,1,3,1,0,8298638224,73389,73389,14,14,14,159589200,8,3,145500,854426,1213916,22258,2673607232,833875,55380003,1727
767153.49,8,253952,62,136978,9023206418,3,23514987,0,827,6,6,4243,950,5,576,898821,0,14,53858,11,1,116300560,1154,1,0,4,782,170671732,6,682686928,10,20,5,729,576,0,0,60983813,198581,2913053759,0,576,3529,0,3,1,14,14,1307,0,3,2910985622,2846596475,84654766,173156419,173156419,1,3,1,0,9004133820,73389,73389,14,14,14,173156423,8,3,147799,920969,1289831,24276,2910985622,898821,59696481,1727
769157.98,8,253952,62,147840,9739615724,3,25273310,0,873,6,6,4243,993,5,594,957626,0,14,58094,11,1,119611577,1190,1,0,4,782,184159236,6,736572280,10,20,5,729,594,0,0,65269692,198700,3139610067,0,594,3545,0,3,1,14,14,1307,0,3,3137517254,3072895566,90688496,186884435,186884435,1,3,1,0,9717990652,73389,73389,14,14,14,186884439,8,3,151713,981288,1348773,26114,3137517254,957626,63923580,1768
771162.43,8,253952,62,158650,10451824476,3,27048200,0,912,6,6,4243,1080,5,594,1019853,0,14,62355,11,1,119611577,1190,1,0,4,782,197605732,6,790422928,10,20,5,729,594,0,0,69504927,198752,3381748939,0,594,3545,0,3,1,14,14,1307,0,3,3379373265,3298126622,96678136,200522783,200522783,1,3,1,0,10427184748,73389,73389,14,14,14,200522787,8,3,153957,1045104,1423721,28159,3379373265,1019853,68084021,1768
773168.27,8,253952,62,169436,11162194912,3,28734471,0,953,6,6,4243,1124,5,594,1077705,0,14,66564,11,1,119925293,1190,1,0,4,782,211069474,6,844277896,10,20,5,729,594,0,0,73734446,198878,3610727971,0,594,3545,0,3,1,14,14,1307,0,3,3608200513,3522412916,102622647,214146906,214146906,1,3,1,0,11135639144,73389,73389,14,14,14,214146910,8,3,157083,1104417,1494732,30013,3608200513,1077705,72242684,1768
775172.40,8,253952,62,177255,11677190954,4,30924630,0,995,6,6,4243,1184,5,594,1117221,0,14,69631,11,1,119925293,1190,1,0,4,782,220760791,6,883043164,10,20,5,729,594,0,0,76547986,198966,3785523503,0,594,3545,0,3,1,14,14,1307,0,3,3783531287,3685764864,107624481,223976418,223976418,1,3,1,0,11646773768,73389,73389,14,14,14,223976422,8,3,161101,1144962,1543617,31490,3783531287,1117221,75007450,1768
777177.33,9,253952,62,186172,12265340058,4,32145548,0,1038,7,7,4243,1261,7,594,1161110,0,14,73155,11,1,120239009,1190,1,0,4,782,231849287,6,927397148,10,21,5,729,594,0,0,79897810,199059,3976275758,0,594,3545,0,3,1,14,14,1307,0,3,3973120535,3871754542,112194573,235230894,235230894,1,3,1,0,12232006520,73389,73389,14,14,14,235230898,8,3,164559,1190024,1602565,33107,3973120535,1161110,78298534,1768
779181.86,9,253952,62,196915,12973109634,4,34027564,0,1063,7,7,4243,1308,7,603,1215926,0,14,77349,11,1,121680162,1208,1,0,4,782,245222680,6,980825948,10,21,5,729,603,0,0,84040152,199125,4203422680,0,603,3551,0,3,1,14,14,1307,0,3,4200647334,4094886813,118135572,248820090,248820090,1,3,1,0,12938644712,73389,73389,14,14,14,248820094,8,3,166618,1246294,1670482,34953,4200647334,1215926,82373110,1790
781186.46,9,253952,62,207644,13680420214,4,35767889,0,1104,7,7,4243,1395,7,603,1273746,0,14,81581,11,1,121981812,1208,1,0,4,782,258603153,6,1034348048,10,21,5,729,603,0,0,88282468,199225,4439614706,0,603,3551,0,3,1,14,14,1307,0,3,4436965111,4318471404,124199886,262374359,262374359,1,3,1,0,13642614732,73389,73389,14,14,14,262357979,8,3,174160,1305693,1757366,36952,4436965111,1273746,86528706,1790
783190.63,9,253952,62,216755,14280933388,5,38079544,0,1160,7,7,4243,1431,7,603,1320715,0,14,85142,11,1,121981812,1208,1,0,4,782,269952502,6,1079810008,10,21,5,729,603,0,0,91824981,199337,4632879748,0,603,3551,0,3,1,14,14,1307,0,3,4629560581,4507712054,130053372,273901330,273901330,1,3,1,0,14242869192,73389,73389,14,14,14,273901334,8,3,174777,1353905,1815289,38503,4629560581,1320715,90013431,1790
785194.95,9,253952,62,225459,14854170110,5,39669521,0,1181,8,8,4243,1504,7,603,1366100,0,14,88569,11,1,121981812,1208,1,0,4,782,280772334,6,1123089336,10,22,5,729,603,0,0,95163440,199417,4822609957,0,603,3551,0,3,1,14,14,1307,0,3,4820208647,4689278425,134980538,284859179,284859179,1,3,1,0,14812677340,73389,73389,14,14,14,284859183,8,3,184484,1400508,1874219,40121,4820208647,1366100,93293086,1790
787199.12,10,253952,62,234487,15449654040,6,41916253,0,1229,8,8,4243,1541,9,603,1409822,0,14,92092,11,1,121981812,1208,1,0,4,782,292021924,6,1168087696,10,22,5,729,603,0,0,98599307,199494,5012989805,0,603,3551,0,3,1,14,14,1307,0,3,5009660986,4877155586,140661759,296269303,296269303,1,3,1,0,15406003788,73389,73389,14,14,14,296269307,8,3,186192,1445358,1930173,41668,5009660986,1409822,96673127,1790
789204.44,10,253952,62,243697,16055762394,6,43581849,0,1263,9,9,4243,1612,9,603,1459140,0,14,95715,11,1,121981812,1208,1,0,4,782,303474153,6,1213896612,10,23,5,729,603,0,0,102105437,199591,5221045396,0,603,3551,0,3,1,14,14,1307,0,3,5218271068,5069105518,145834188,307868287,307868287,1,3,1,0,16009150956,73389,73389,14,14,14,307868291,8,3,192259,1495936,1985021,43414,5218271068,1459140,100124535,1790
791209.36,10,253952,62,255015,16801553018,6,45168648,0,1325,9,9,4243,1680,9,603,1520858,0,14,100140,11,1,121981812,1208,1,0,4,782,317531901,6,1270062900,10,23,5,729,603,0,0,106535857,199695,5467389801,0,603,3551,0,3,1,14,14,1307,0,3,5464076168,5305203965,151850228,322127068,322127068,1,3,1,0,16750607568,73389,73389,14,14,14,322127072,8,3,193849,1559256,2060865,45466,5464076168,1520858,104479266,1790
793214.16,10,253952,62,266154,17535169442,6,46861981,0,1374,9,9,4243,1752,9,639,1580405,0,14,104494,11,1,128230355,1280,1,0,4,782,331308630,6,1325169832,10,23,5,729,639,0,0,110874557,199781,5714133938,0,639,3570,0,3,1,14,14,1307,0,3,5711174519,5537573432,157818183,336131897,336148281,1,3,1,0,17478858676,73389,73389,14,14,14,336131901,8,3,199676,1620431,2138749,47525,5711174519,1580405,108740249,1880
795219.00,10,253952,62,276975,18246940754,6,48653218,0,1401,9,9,4243,1841,9,756,1636037,0,14,108747,11,1,147736090,1514,1,0,4,782,344746614,6,1378986456,10,23,5,729,756,0,0,115074729,199914,5955298759,0,756,3623,0,3,1,14,14,1307,0,3,5951713702,5763122643,163872336,349746113,349762497,1,3,1,0,18186797908,73389,73389,14,14,14,349746117,8,3,203858,1677619,2221738,49588,5951713702,1636037,112857585,2145
797223.43,10,253952,62,287790,18960514862,6,50491486,0,1434,9,9,4243,1890,9,765,1689487,0,14,112967,11,1,149934221,1532,1,0,4,782,358205485,6,1432692776,10,23,5,729,765,0,0,119287038,199978,6187845430,0,765,3627,0,3,1,14,14,1307,0,3,6184196869,5988411267,169858078,363412911,363412911,1,3,1,0,18897471404,73389,73389,14,14,14,363412915,8,3,204712,1732528,2277661,51495,6184196869,1689487,117014115,2167
799228.01,10,253952,62,298639,19675846620,6,52208976,0,1458,9,9,4243,1975,9,765,1744878,0,14,117236,11,1,151744121,1532,1,0,4,782,371680056,6,1486655640,10,23,5,729,765,0,0,123431084,200135,6431159328,0,765,3627,0,3,1,14,14,1307,0,3,6426711914,6214884371,175783711,377079709,377079709,1,3,1,0,19608144900,73389,73389,14,14,14,377079713,8,3,208446,1789491,2353435,53563,6426711914,1744878,121082548,2167
801232.77,11,253952,62,309443,20386781338,6,54019181,0,1486,9,9,4243,2025,14,765,1798134,0,14,121455,11,1,152081969,1532,1,0,4,782,385116967,6,1540467868,10,23,5,729,765,0,0,127628170,200298,6664235398,0,765,3627,0,3,1,14,14,1307,0,3,6659638539,6439636601,181790200,390691766,390708150,1,3,1,0,20315971864,73389,73389,14,14,14,390691770,8,3,215154,1844253,2417368,55484,6659638539,1798134,125215856,2167
803236.90,11,253952,62,318757,21001515336,6,55621923,0,1536,9,9,4243,2098,14,765,1847028,0,14,125128,11,1,152998985,1532,1,0,4,782,396734098,6,1586936392,10,23,5,729,765,0,0,131273323,200470,6876094085,0,765,3627,0,3,1,14,14,1307,0,3,6871507531,6633784082,187037217,402474404,402474404,1,3,1,0,20928669040,73389,73389,14,14,14,402474408,8,3,221059,1894536,2485254,57289,6871507531,1847028,128793250,2167
805242.09,12,253952,62,326487,21511583624,8,58219198,0,1561,11,11,4243,2131,14,765,1886281,0,14,128142,11,1,153023117,1532,1,0,4,782,406321246,6,1625284984,10,25,5,729,765,0,0,134288766,200608,7044646546,0,765,3627,0,3,1,14,14,1307,0,3,7040063167,6795258682,192630930,412215519,412231903,1,3,1,0,21435207020,73389,73389,14,14,14,412215523,8,3,226620,1934897,2529210,58673,7040063167,1886281,131764857,2167
807246.82,12,253952,62,337089,22208966354,8,59846012,0,1618,11,11,4243,2213,14,765,1945776,0,14,132303,11,1,153312701,1532,1,0,4,782,419501437,6,1677941196,10,25,5,729,765,0,0,138706944,200783,7284704128,0,765,3627,0,3,1,14,14,1307,0,3,7279944581,7015958899,198692453,425567591,425567591,1,3,1,0,22129514764,73389,73389,14,14,14,425567595,8,3,228273,1996072,2598064,60702,7279944581,1945776,136114353,2167
809251.93,12,253952,62,347646,22904594498,8,61552434,0,1663,11,11,4243,2267,14,765,2001987,0,14,136408,11,1,153626417,1532,1,0,4,782,432543617,6,1730174468,10,25,5,729,765,0,0,142995239,200949,7518652466,0,765,3627,0,3,1,14,14,1307,0,3,7514831413,7236418312,204643278,438829107,438829107,1,3,1,0,22819113596,73389,73389,14,14,14,438829111,8,3,232939,2053928,2670912,62666,7514831413,2001987,140329970,2167
811256.42,12,253952,62,358051,23591178186,8,63332609,0,1700,11,11,4243,2346,14,765,2056733,0,14,140511,11,1,153940133,1532,1,0,4,782,445530759,6,1782058424,10,25,5,729,765,0,0,147219108,201062,7750618485,0,765,3627,0,3,1,14,14,1307,0,3,7745263344,7453812365,210662819,451969458,451969458,1,3,1,0,23502411848,73389,73389,14,14,14,451969462,8,3,238411,2110240,2745876,64616,7745263344,2056733,144479036,2167
813261.97,12,253952,62,368567,24284433070,8,65124696,0,1738,11,11,4243,2401,15,765,2113180,0,14,144622,11,1,153940133,1532,1,0,4,782,458620574,6,1834353232,10,25,5,729,765,0,0,151475186,201218,7985924549,0,765,3627,0,3,1,14,14,1307,0,3,7980277548,7672946033,216739292,465245199,465245199,1,3,1,0,24192750380,73389,73389,14,14,14,465245203,8,3,240244,2168265,2814765,66572,7980277548,2113180,148666387,2167
815266.90,14,253952,62,379173,24982403726,8,66712623,0,1795,11,11,4243,2479,15,765,2178576,0,14,148755,11,1,153940133,1532,1,0,4,782,471671873,6,1886687492,10,25,5,729,765,0,0,155876573,201359,8229714855,0,765,3627,0,3,1,14,14,1307,0,3,8223890682,7895225955,222726472,478513192,478513192,1,3,1,0,24882686016,73389,73389,14,14,14,478513196,8,3,245697,2235392,2876630,68633,8223890682,2178576,153006079,2167
817271.48,14,253952,62,389771,25681334212,8,68461811,0,1835,11,11,4243,2535,15,765,2240007,0,14,152892,11,1,153940133,1532,1,0,4,782,484854549,6,1939288960,10,25,5,729,765,0,0,160124101,201560,8469022653,0,765,3627,0,3,1,14,14,1307,0,3,8464090248,8116783445,228721375,491868694,491868694,1,3,1,0,25577172120,73389,73389,14,14,14,491868698,8,3,249812,2298435,2940566,70628,8464090248,2240007,157189836,2167
819275.74,18,253952,62,400501,26388420744,8,70182074,0,1877,11,11,4243,2609,15,765,2305661,0,14,157080,11,1,153964265,1532,1,0,4,782,498095203,6,1992380812,10,25,5,729,765,0,0,164455770,201690,8722597000,0,765,3627,0,3,1,14,14,1307,0,3,8716713405,8341640385,234772440,505296209,505312593,1,3,1,0,26275402900,73389,73389,14,14,14,505296213,8,3,254603,2365840,3018460,72747,8716713405,2305661,161443784,2167
821280.37,18,253952,62,411399,27105769232,9,72832074,0,1920,12,12,4243,2678,15,828,2366917,2,14,161337,11,1,165249482,1658,1,0,4,782,511608835,6,2046435340,10,26,5,729,828,0,0,168799136,201812,8971743590,0,826,3671,2,3,1,14,14,1307,0,3,8966222511,8569139865,241745421,518988027,518988027,1,3,1,0,26987377436,73389,73389,14,14,14,518988031,8,3,262889,2428685,3108286,74850,8966222511,2366917,165697486,2331
823284.85,18,253952,62,421481,27769212054,9,74226203,0,1965,12,12,4243,2743,15,1125,2422968,8,14,165257,11,1,214549640,2252,1,0,4,782,524054682,6,2096154188,10,26,5,729,1125,0,0,172773865,201990,9207130665,0,1117,3813,8,3,1,14,14,1307,0,3,9200804883,8779631210,247133009,531644409,531644409,1,3,1,0,27645509300,73389,73389,14,14,14,531644413,8,3,270000,2486226,3191291,76801,9200804883,2422968,169589363,3044
825290.08,18,253952,62,429047,28267227812,11,76761323,0,1983,14,14,4243,2803,15,1404,2464666,8,14,168221,11,1,261685914,2810,1,0,4,782,533351424,6,2133405696,10,28,5,729,1404,0,0,175663828,202100,9387675585,0,1396,3907,8,3,1,14,14,1307,0,3,9381506008,8938178949,252557931,541106996,541106996,1,3,1,0,28137563824,73389,73389,14,14,14,541107000,8,3,279866,2529024,3242253,78321,9381506008,2464666,172428465,3725
827294.68,18,253952,62,440262,29005866898,11,78579556,0,2012,14,14,4243,2860,15,1575,2520092,8,14,172589,11,1,292796239,3152,1,0,4,782,547254852,6,2189019408,10,28,5,729,1575,0,0,179877057,202202,9637661263,0,1567,3983,8,3,1,14,14,1307,0,3,9631342263,9172220532,258589278,555205811,555205811,1,3,1,0,28870702204,73389,73389,14,14,14,555205815,8,3,284611,2586001,3317219,80376,9631342263,2520092,176566882,4127
829298.46,18,253952,62,451300,29732259510,11,80049691,0,2049,14,14,4243,2939,15,1863,2577961,8,14,176859,11,1,342363433,3728,1,0,4,782,560702692,6,2242745964,10,28,5,729,1863,0,0,183917828,202308,9906111307,0,1855,4126,8,3,1,14,14,1307,0,3,9899908479,9404462874,264000572,568929953,568946337,1,3,1,0,29584357588,73389,73389,14,14,14,568929957,8,3,287053,2645457,3393253,82637,9899908479,2577961,180531771,4765
831302.91,18,253952,62,458988,30239095832,13,82365556,0,2063,16,16,4243,2981,15,2016,2617289,8,14,179856,11,1,369894684,4034,1,0,4,782,570219983,6,2280815408,10,30,5,729,2016,0,0,186722780,202375,10087485903,0,2008,4168,8,3,1,14,14,1307,0,3,10081228712,9565241323,269219484,578599499,578599499,1,3,1,0,30087173980,73389,73389,14,14,14,578599503,8,3,296902,2685777,3440217,84125,10081228712,2617289,183289860,5111
833307.77,18,253952,62,466200,30713875370,14,84692512,0,2103,16,16,4243,3030,18,2295,2655898,8,14,182653,11,1,417481304,4592,1,0,4,782,579067034,6,2316268136,10,30,5,729,2295,0,0,189400796,202462,10263144971,0,2287,4318,8,3,1,14,14,1307,0,3,10256882339,9717159412,274222735,587554626,587554626,1,3,1,0,30552840584,73389,73389,14,14,14,587554630,8,3,298297,2725434,3484075,85591,10256882339,2655898,185924119,5728
835215.89,18,253952,62,476122,31367470806,15,86265274,1,2136,18,18,4243,3130,18,2439,2710813,8,14,186584,18,1,450714590,4887,1,1225,4,782,591599349,6,2366397396,17,39,10,752,2439,1225,95,193456692,203003,10491884662,8,2431,4433,8,3,1,14,14,1307,96140904,3,10484534071,9924394389,472144825,600037902,600037902,1,3,1,96140904,31201970936,73389,73389,14,14,14,600037906,8,3,303884,2781792,3555236,87415,10484534071,2710813,189909015,6072
