timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
257798.06,1,253952,62,146629,9660722446,37,55635063,0,334,43,43,9827,138,675,1011588,19,37123,47,44,143207792,1352,1,0,46,57,24,14,187,675,0,0,0,33302760,6380334,2876716862,0,675,511,2,1,14,14,360,0,1,2877422384,2827923441,115442082,219194449,219210833,1,2,1,0,9644555756,73389,73389,14,14,14,219194449,4,3,588571,1034286,2246528,21972,2877422384,1011588,31057337,2062
259805.40,1,253952,62,161557,10643763070,39,59917341,0,382,43,43,9827,140,675,1131450,19,41296,47,44,143738696,1352,1,0,46,57,24,14,187,675,0,0,0,37444324,7411309,3162559779,0,675,511,2,1,14,14,360,0,1,3163655120,3115151663,125695269,241548197,241564581,1,2,1,0,10628120668,73389,73389,14,14,14,241548197,4,3,593324,1156523,2411198,24159,3163655120,1131450,35034376,2062
261814.78,1,253952,62,176314,11616186862,39,64659802,0,426,45,45,9827,143,675,1253602,19,45476,47,44,144004148,1352,1,0,46,59,24,14,187,675,0,0,0,41368202,8544319,3446584759,0,675,511,2,1,14,14,360,0,1,3448081360,3399406198,134820210,263656185,263656185,1,2,1,0,11600872140,73389,73389,14,14,14,263656185,4,3,603236,1280940,2585667,26329,3448081360,1253602,38783912,2062
263826.64,1,253952,62,191861,12640649546,41,68595264,0,477,46,46,9827,145,675,1378293,19,49833,47,44,144535052,1352,1,0,46,60,24,14,187,675,0,0,0,45679004,9613563,3745164667,0,675,511,2,1,14,14,360,0,1,3747318736,3698876101,146669904,286933470,286949854,1,2,1,0,12625072680,73389,73389,14,14,14,286933470,4,3,612111,1408040,2734384,28612,3747318736,1378293,42946127,2062
265831.97,1,253952,62,205839,13561755342,43,72204111,0,527,46,46,9827,147,675,1479775,19,53754,47,44,144800504,1352,1,0,46,60,24,14,187,675,0,0,0,49147245,9923136,4015945933,0,675,511,2,1,14,14,360,0,1,4016540624,3968084921,154099824,307863969,307880353,1,2,1,0,13546014636,73389,73389,14,14,14,307863969,4,3,613532,1511590,2845957,30666,4016540624,1479775,46302891,2062
267841.46,1,253952,62,217494,14329559202,44,74956120,0,543,47,47,9827,149,675,1553987,19,57060,47,44,145065956,1352,1,0,46,61,24,14,187,675,0,0,0,51900504,10005414,4241106316,0,675,511,2,1,14,14,360,0,1,4240280528,4192592081,159854461,325313312,325329696,1,2,1,0,14313785728,73389,73389,14,14,14,325313312,4,3,621271,1587449,2950770,32373,4240280528,1553987,48951444,2062
269854.18,1,253952,62,232638,15327610878,44,78420864,0,581,49,49,9827,152,675,1679361,19,61344,47,44,145596860,1352,1,0,46,63,25,14,187,675,0,0,0,55895122,11183590,4532865570,0,675,511,2,1,14,14,360,0,1,4532046800,4484296385,167633904,348000773,348017157,1,2,1,0,15312034012,73389,73389,14,14,14,348000773,4,3,634898,1715168,3125061,34599,4532046800,1679361,52771890,2062
271859.88,1,253952,62,243969,16074181074,47,82192216,0,604,49,49,9827,153,675,1744305,19,64484,47,44,145596860,1352,1,0,46,63,25,14,187,675,0,0,0,58443294,11307546,4751854752,0,675,511,2,1,14,14,360,0,1,4750281680,4702582695,175687450,364974980,364974980,1,2,1,0,16058899120,73389,73389,14,14,14,364974980,4,3,635622,1781566,3195136,36264,4750281680,1744305,55250097,2062
273868.63,1,253952,62,256083,16872596862,47,84331920,0,649,50,50,9827,155,675,1813481,19,67898,47,44,146127764,1352,1,0,46,64,25,14,187,675,0,0,0,61047437,11359374,4984340813,0,675,511,2,1,14,14,360,0,1,4983851984,4936045973,180515163,383116325,383132709,1,2,1,0,16857118300,73389,73389,14,14,14,383116325,4,3,643439,1852272,3286153,38046,4983851984,1813481,57763316,2062
275882.08,1,253952,62,269954,17786690306,47,87513227,0,683,53,53,9827,158,675,1933067,19,71858,47,44,146658668,1352,1,0,46,67,25,14,187,675,0,0,0,64575713,12650100,5251319450,0,675,511,2,1,14,14,360,0,1,5250583504,5203189270,188229313,403874792,403891176,1,2,1,0,17770490848,73389,73389,14,14,14,403874792,4,3,658706,1974082,3431383,40081,5250583504,1933067,61146479,2062
277892.94,1,253952,62,284086,18717363775,49,91756783,0,724,53,53,9827,160,675,2045310,19,75812,47,44,146658668,1352,1,0,46,67,25,14,187,675,0,0,0,68334750,13864746,5522628474,0,675,511,2,1,14,14,360,0,1,5522557904,5475206504,198254403,425038985,425055369,1,2,1,0,18701715340,73389,73389,14,14,14,425038985,4,3,668181,2088524,3575667,42156,5522557904,2045310,64761352,2062
279907.43,1,253952,62,297818,19621915698,51,95807843,0,757,54,54,9827,163,675,2165405,19,79723,47,44,147189572,1352,1,0,46,68,25,14,187,675,0,0,0,72194917,15033559,5786999526,0,675,511,2,1,14,14,360,0,1,5786147659,5739650566,208297319,445609036,445609036,1,2,1,0,19606797584,73389,73389,14,14,14,445609036,4,3,676544,2210834,3709766,44171,5786147659,2165405,68487541,2062
281912.34,1,253952,62,311078,20495242442,52,98002768,0,790,54,54,9827,166,675,2258261,19,83501,47,44,147720476,1352,1,0,46,68,25,14,187,675,0,0,0,75391996,15298939,6042342628,0,675,511,2,1,14,14,360,0,1,6040851817,5994885993,214059953,465460350,465460350,1,2,1,0,20480255400,73389,73389,14,14,14,465460350,4,3,678590,2305601,3812828,46121,6040851817,2258261,71581679,2062
283920.17,1,253952,62,323792,21332979830,52,99519342,0,812,56,56,9827,168,675,2336032,19,87078,47,44,147985928,1352,1,0,46,70,32,14,187,675,0,0,0,78317555,15495172,6287818240,0,675,511,2,1,14,14,360,0,1,6285563241,6239786629,218766736,484486431,484502815,1,2,1,0,21317402964,73389,73389,14,14,14,484486431,4,3,689052,2385113,3929739,47988,6285563241,2336032,74390445,2062
285931.45,1,253952,62,337651,22245872924,54,104069887,0,848,60,60,9827,171,675,2454501,19,91066,47,44,148516832,1352,1,0,46,74,32,14,187,675,0,0,0,82078005,16645524,6550679049,0,675,511,2,1,14,14,360,0,1,6551842826,6506531771,229123492,505253090,505253090,1,2,1,0,22231135960,73389,73389,14,14,14,505253090,4,3,704603,2505877,4110142,50026,6551842826,2454501,77970617,2062
287941.28,1,253952,62,352392,23217248140,56,108388042,0,891,60,60,9827,173,675,2571295,19,95197,47,44,148782284,1352,1,0,46,74,32,14,187,675,0,0,0,86162220,17723786,6835885836,0,675,511,2,1,14,14,360,0,1,6835744778,6790495970,239085094,527320118,527336502,1,2,1,0,23202085192,73389,73389,14,14,14,527320118,4,3,712541,2624988,4281802,52192,6835744778,2571295,81883294,2062
289957.88,1,253952,62,366797,24166442728,57,112354915,0,934,61,61,9827,177,675,2695539,19,99345,47,44,149844092,1352,1,0,46,75,32,14,187,675,0,0,0,90193500,18744860,7112693697,0,675,511,2,1,14,14,360,0,1,7112170307,7067927953,248648403,548901659,548901659,1,2,1,0,24151672996,73389,73389,14,14,14,548901659,4,3,727043,2751581,4439722,54307,7112170307,2695539,85756773,2062
291967.64,1,253952,62,381892,25160752236,57,115223410,0,981,62,62,9827,179,675,2825585,19,103568,47,44,149844092,1352,1,0,46,76,32,14,187,675,0,0,0,94277213,19639725,7403950635,0,675,511,2,1,14,14,360,0,1,7402625859,7358591462,256708273,571486942,571503326,1,2,1,0,25145425448,73389,73389,14,14,14,571486942,4,3,737562,2884056,4596750,56523,7402625859,2825585,89683608,2062
293982.84,1,253952,62,396045,26091924424,57,119151953,0,1025,63,63,9827,185,675,2936678,19,107780,47,44,151171352,1352,1,0,46,77,32,14,187,675,0,0,0,98171636,21001864,7673408441,0,675,511,2,1,14,14,360,0,1,7671977837,7630676427,266306803,592667075,592683459,1,2,1,0,26077351300,73389,73389,14,14,14,592667075,4,3,753782,3000848,4786143,58599,7671977837,2936678,93388804,2062
294831.84,1,253952,62,400982,26415782060,59,121014625,1,1037,67,67,9827,194,675,2974029,19,109422,54,44,158511825,1359,1,1035,53,88,32,46,220,675,623,1035,1122,100112336,21967067,7767194780,8,675,511,2,1,14,14,360,57117696,1,7763869224,7725268584,387837756,600037902,600037902,1,2,1,57117696,26401667688,73389,73389,14,14,14,600037902,4,3,763248,3038984,4860890,59330,7763869224,2974029,95254802,2062
