timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
516402.34,1,253952,62,109770,7231979082,19,39978701,0,313,24,24,5389,132,675,980485,6,26740,22,38,142278710,1352,1,0,21,38,23,4,1798,675,0,0,0,28367088,10794001,2168377115,0,675,595,2,1,14,14,540,0,1,2168060720,2117919945,85463835,163990015,164012432,1,2,1,0,7215560660,73389,73389,14,14,14,163990015,10,3,483894,997552,2016228,16560,2168060720,980485,26351822,2290
518416.56,1,253952,62,120802,7958833354,20,43285034,0,350,25,25,5389,133,675,1088725,6,29797,22,38,142423502,1352,1,0,21,39,23,4,1798,675,0,0,0,31642401,12549531,2380816226,0,675,595,2,1,14,14,540,0,1,2380528432,2330402012,95675556,180513662,180530046,1,2,1,0,7942601128,73389,73389,14,14,14,180513662,10,3,487542,1107674,2126526,18181,2380528432,1088725,29516942,2290
520431.27,1,253952,62,132067,8701078174,21,46351046,0,384,25,25,5389,135,675,1204427,6,33002,22,38,142688954,1352,1,0,21,39,23,4,1798,675,0,0,0,35056692,14306104,2594434599,0,675,595,2,1,14,14,540,0,1,2596928304,2547377232,104633817,197397757,197397757,1,2,1,0,8685501308,73389,73389,14,14,14,197397757,10,3,488994,1225372,2230781,19832,2596928304,1204427,32827085,2290
522437.42,1,253952,62,142293,9374700186,23,49981588,0,422,25,25,5389,137,675,1280178,6,35874,22,38,142942340,1352,1,0,21,39,23,4,1798,675,0,0,0,37976937,14893495,2794029435,0,675,595,2,1,14,14,540,0,1,2793798448,2744338467,112033090,212705114,212705114,1,2,1,0,9358304120,73389,73389,14,14,14,212688730,10,3,489150,1302712,2313913,21334,2793798448,1280178,35664311,2290
524447.72,1,253952,62,152545,10049967214,23,51725935,0,445,29,29,5389,139,675,1353975,6,38758,22,38,143207792,1352,1,0,21,43,23,4,1798,675,0,0,0,40660382,15660626,2988927414,0,675,595,2,1,14,14,540,0,1,2990509008,2941674565,117796520,228057305,228057305,1,2,1,0,10034521420,73389,73389,14,14,14,228057305,10,3,505923,1378081,2430293,22838,2990509008,1353975,38231476,2290
526460.76,1,253952,62,164160,10815415086,23,55707061,0,482,31,31,5389,141,675,1455569,6,42059,22,38,143738696,1352,1,0,21,45,23,4,1798,675,0,0,0,44258563,17723566,3211413271,0,675,595,2,1,14,14,540,0,1,3214117840,3165284061,128447041,245447145,245463529,1,2,1,0,10799674380,73389,73389,14,14,14,245447145,10,3,515607,1482432,2568537,24544,3214117840,1455569,41691520,2290
528471.95,1,253952,62,176314,11616186862,26,63755812,0,522,32,32,5389,143,675,1573966,6,45460,22,38,144004148,1352,1,0,21,46,23,4,1798,675,0,0,0,47956115,19567866,3447600440,0,675,595,2,1,14,14,540,0,1,3448081360,3399406198,143485750,263656185,263656185,1,2,1,0,11600872140,73389,73389,14,14,14,263656185,10,3,520928,1602859,2707077,26329,3448081360,1573966,45250665,2290
530478.17,1,253952,62,188314,12406866094,27,67538554,0,565,34,34,5389,144,675,1666573,6,48808,22,38,144269600,1352,1,0,21,48,23,4,1798,675,0,0,0,51490469,21257515,3676569124,0,675,595,2,1,14,14,540,0,1,3679030224,3630594169,155506049,281619465,281619465,1,2,1,0,12391256460,73389,73389,14,14,14,281619465,10,3,541132,1700464,2858421,28091,3679030224,1666573,48633803,2290
532483.59,1,253952,62,198784,13096744342,32,74107261,0,596,34,34,5389,146,675,1721890,6,51824,22,38,144535052,1352,1,0,21,48,23,4,1798,675,0,0,0,53930287,21310638,3880877957,0,675,595,2,1,14,14,540,0,1,3880487888,3832194589,165673802,297293303,297309687,1,2,1,0,13080905332,73389,73389,14,14,14,297293303,10,3,541878,1757074,2923321,29628,3880487888,1721890,51008816,2290
534491.55,1,253952,62,209842,13825688662,32,75717593,0,621,36,36,5389,148,675,1784464,6,54902,22,38,145065956,1352,1,0,21,50,23,4,1798,675,0,0,0,56599680,21402360,4095027787,0,675,595,2,1,14,14,540,0,1,4093742032,4045288009,170112549,313872135,313872135,1,2,1,0,13809653044,73389,73389,14,14,14,313855751,10,3,545833,1821129,2989531,31255,4093742032,1784464,53612110,2290
536497.17,1,253952,62,219993,14494395474,34,79450791,0,643,36,36,5389,150,675,1836942,6,57780,22,38,145331408,1352,1,0,21,50,23,4,1798,675,0,0,0,58876422,21418499,4289762850,0,675,595,2,1,14,14,540,0,1,4288777168,4240800878,176231400,329064804,329081188,1,2,1,0,14478851376,73389,73389,14,14,14,329064804,10,3,545865,1874821,3046589,32743,4288777168,1836942,55831885,2290
538511.92,1,253952,62,232875,15343142910,34,81298895,0,673,42,42,5389,152,675,1943869,6,61411,22,38,145596860,1352,1,0,21,56,23,4,1798,675,0,0,0,62633444,23122653,4533296003,0,675,595,2,1,14,14,540,0,1,4536765392,4488883823,186437427,348361221,348361221,1,2,1,0,15327893724,73389,73389,14,14,14,348361221,10,3,569214,1983790,3228833,34635,4536765392,1943869,59406803,2290
540519.37,1,253952,62,247028,16275717506,36,85811825,0,695,47,47,5389,154,675,2063748,6,65375,22,38,145862312,1352,1,0,21,61,23,4,1798,675,0,0,0,66751894,24859022,4807907692,0,675,595,2,1,14,14,540,0,1,4809264080,4761495523,201496999,369545672,369562056,1,2,1,0,16260009568,73389,73389,14,14,14,369545672,10,3,593537,2105911,3439636,36714,4809264080,2063748,63314602,2290
542528.41,1,253952,62,262397,17288514782,39,90274113,0,716,47,47,5389,156,675,2184903,6,69682,22,38,146127764,1352,1,0,21,61,23,4,1798,675,0,0,0,71202861,26437560,5106117744,0,675,595,2,1,14,14,540,0,1,5105093584,5057657045,222055700,392552621,392569005,1,2,1,0,17272315324,73389,73389,14,14,14,392552621,10,3,624967,2229484,3669384,38971,5105093584,2184903,67535975,2290
544533.05,1,253952,62,276510,18218467938,40,93229703,0,747,51,51,5389,159,675,2278699,6,73688,22,38,146658668,1352,1,0,21,65,23,4,1798,675,0,0,0,74923135,26963956,5376665718,0,675,595,2,1,14,14,540,0,1,5376674768,5329407929,233994354,413704304,413704304,1,2,1,0,18202989376,73389,73389,14,14,14,413704304,10,3,642205,2325367,3849636,41043,5376674768,2278699,71076144,2290
546542.99,1,253952,62,289075,19046014478,49,103728050,0,771,53,53,5389,161,675,2348778,6,77225,22,38,146924120,1352,1,0,21,67,23,4,1798,675,0,0,0,78090669,27048301,5618760775,0,675,595,2,1,14,14,540,0,1,5617982283,5571309638,249005383,432501009,432517393,1,2,1,0,19030044396,73389,73389,14,14,14,432501009,10,3,652804,2397120,3971176,42888,5617982283,2348778,74122272,2290
548550.82,1,253952,62,305065,20099509610,49,104670241,0,785,59,59,5389,164,675,2457330,6,81755,22,38,147455024,1352,1,0,21,73,23,4,1798,675,0,0,0,82602196,27506719,5923669949,0,675,595,2,1,14,14,540,0,1,5925608267,5879286782,261490308,456458230,456474614,1,2,1,0,20084162120,73389,73389,14,14,14,456458230,10,3,692716,2508132,4220874,45235,5925608267,2457330,78384269,2290
550560.29,1,253952,62,320905,21142715590,53,110056879,0,814,59,59,5389,167,675,2570253,6,86237,22,38,147720476,1352,1,0,21,73,23,4,1798,675,0,0,0,87217939,28157468,6232167590,0,675,595,2,1,14,14,540,0,1,6230119785,6184176647,281786418,480161499,480177883,1,2,1,0,21127105956,73389,73389,14,14,14,480161499,10,3,706021,2623632,4408044,47565,6230119785,2570253,82813028,2290
552566.72,1,253952,62,336991,22202353712,53,111201025,0,819,64,64,5389,171,675,2677004,6,90886,22,38,148516832,1352,1,0,21,78,23,4,1798,675,0,0,0,91600549,28373379,6537677821,0,675,595,2,1,14,14,540,0,1,6539259914,6493809502,292455415,504264017,504264017,1,2,1,0,22186895852,73389,73389,14,14,14,504247633,10,3,724057,2732848,4582536,49930,6539259914,2677004,87021369,2290
554571.35,1,253952,62,354211,23337254480,53,111201025,0,819,64,64,5389,174,675,2761195,6,95746,22,38,149047736,1352,1,0,21,78,23,4,1798,675,0,0,0,95469889,28375046,6868926733,0,675,595,2,1,14,14,540,0,1,6870872074,6825670158,298669459,530049769,530049769,1,2,1,0,23322189836,73389,73389,14,14,14,530049769,10,3,724526,2819086,4691279,52460,6870872074,2761195,90782125,2290
556581.84,1,253952,62,370429,24405796740,55,115722054,0,839,64,64,5389,177,675,2863731,6,100336,22,38,149844092,1352,1,0,21,78,23,4,1798,675,0,0,0,100058703,29104952,7184829937,0,675,595,2,1,14,14,540,0,1,7182293827,7137894981,344926655,554338544,554354928,1,2,1,0,24390895936,73389,73389,14,14,14,554338544,10,3,763823,2923967,4908602,54842,7182293827,2863731,95153763,2290
558593.24,1,253952,62,386671,25475446496,55,116030837,0,843,66,66,5389,180,675,2979043,6,104926,22,38,150109544,1352,1,0,21,80,23,4,1798,675,0,0,0,104591211,29746882,7492970248,0,675,595,2,1,14,14,540,0,1,7494196670,7450507445,357371472,578656213,578656213,1,2,1,0,25460873372,73389,73389,14,14,14,578656213,10,3,785363,3041831,5119648,57228,7494196670,2979043,99475403,2290
560382.39,1,253952,62,400982,26415782060,65,117100591,9,853,66,66,5389,194,675,3046956,6,109422,29,38,158511825,1359,1,1035,28,87,23,21,1823,675,688,1035,85,108437016,29837831,7767770284,8,675,595,2,1,14,14,540,64117661,1,7763869224,7725268584,514888500,600037902,600037902,1,2,1,64117661,26401667688,73389,73389,14,14,14,600037902,10,3,798739,3111560,5252133,59330,7763869224,3046956,103188879,2290
