event,start_value,end_value,diff,description
CreatedReadBufferOrdinary,800,7504,6704,Number of times ordinary read buffer was created for reading data (while choosing among other read methods).
DiskReadElapsedMicroseconds,9503149,123939453,114436304,Total time spent waiting for read syscall. This include reads from page cache.
DiskWriteElapsedMicroseconds,7365,23463,16098,Total time spent waiting for write syscall. This include writes to page cache.
FairPolicyDequeue,0,464,464,Number of dequeues invoked at all FairPolicyNodes
FileOpen,1026,1449,423,Number of files opened.
FilteringMarksWithPrimaryKeyMicroseconds,0,117,117,Time spent filtering parts by PK.
FunctionExecute,16929,2224117,2207188,"Number of SQL ordinary function calls (SQL functions are called on per-block basis, so this number represents the number of blocks)."
GlobalThreadPoolExpansions,693,759,66,Counts the total number of times new threads have been added to the global thread pool. This metric indicates the frequency of expansions in the global thread pool to accommodate increased processing demands.
GlobalThreadPoolJobWaitTimeMicroseconds,6101534,6128719,27185,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
GlobalThreadPoolJobs,768,1333,565,Counts the number of jobs that have been pushed to the global thread pool.
GlobalThreadPoolLockWaitMicroseconds,457,2855,2398,Total time threads have spent waiting for locks in the global thread pool.
GlobalThreadPoolThreadCreationMicroseconds,103564,129329,25765,Total time spent waiting for new threads to start.
HTTPServerConnectionsCreated,1,9,8,Number of created server HTTP connections
HTTPServerConnectionsExpired,0,1,1,Number of expired server HTTP connections.
HTTPServerConnectionsPreserved,0,15,15,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsReset,0,1,1,Number of reset server HTTP connections. Server closes connection
HTTPServerConnectionsReused,0,15,15,Number of reused server HTTP connections
HardPageFaults,0,4,4,"The number of hard page faults in query execution threads. High values indicate either that you forgot to turn off swap on your server, or eviction of memory pages of the ClickHouse binary during very high memory pressure, or successful usage of the 'mmap' read method for the tables data."
IOBufferAllocBytes,84543414,1566608535,1482065121,Number of bytes allocated for IO buffers (for ReadBuffer/WriteBuffer).
IOBufferAllocs,1403,15444,14041,Number of allocations of IO buffers (for ReadBuffer/WriteBuffer).
InitialQuery,1,17,16,"Same as Query, but only counts initial queries (see is_initial_query)."
InsertedBytes,1376518,3367556,1991038,Number of bytes (uncompressed; for columns as they stored in memory) INSERTed to all tables.
InsertedCompactParts,11,27,16,Number of parts inserted in Compact format.
InsertedRows,112,274,162,Number of rows INSERTed to all tables.
InterfaceHTTPReceiveBytes,249,15998,15749,Number of bytes received through HTTP interfaces
InterfaceHTTPSendBytes,0,32108,32108,Number of bytes sent through HTTP interfaces
JoinBuildTableRowCount,0,28,28,Total number of rows in the build table for a JOIN operation.
JoinOptimizeMicroseconds,0,11098,11098,Total time spent executing JOIN plan optimizations.
JoinProbeTableRowCount,0,4141195443,4141195443,Total number of rows in the probe table for a JOIN operation.
JoinReorderMicroseconds,0,36,36,Total time spent executing JOIN reordering algorithm.
JoinResultRowCount,0,16564781772,16564781772,Total number of rows in the result of a JOIN operation.
LoadedDataParts,21,21,0,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,1663750,1663750,0,Microseconds spent by MergeTree tables for loading data parts during initialization.
LoadedMarksCount,160428,1126293,965865,Number of marks loaded (total across columns).
LoadedMarksFiles,18,80,62,Number of mark files loaded.
LoadedMarksMemoryBytes,266176,4187592,3921416,Size of in-memory representations of loaded marks.
LocalThreadPoolBusyMicroseconds,6516238,5257584684,5251068446,Total time threads have spent executing the actual work.
LocalThreadPoolExpansions,176,725,549,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolJobWaitTimeMicroseconds,12682,19053233,19040551,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolJobs,226,1047617,1047391,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolLockWaitMicroseconds,163,1859033,1858870,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolShrinks,123,638,515,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,9698,95947,86249,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LogDebug,1,1,0,Number of log messages with level Debug
LogInfo,50,50,0,Number of log messages with level Info
LogWarning,4,4,0,Number of log messages with level Warning
LoggerElapsedNanoseconds,6823443,6823443,0,Cumulative time spend in logging
MainConfigLoads,1,1,0,Number of times the main configuration was reloaded.
MarkCacheHits,0,6580,6580,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,18,80,62,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
MemoryAllocatedWithoutCheck,7058,4625636,4618578,Number of times memory has been allocated without checking for memory constraints.
MemoryAllocatedWithoutCheckBytes,1447579218,1991774319082,1990326739864,Amount of bytes that has been allocated without checking for memory constraints.
MemoryAllocatorPurge,1,1,0,Total number of times memory allocator purge was requested
MemoryAllocatorPurgeTimeMicroseconds,1995,1995,0,Total time spent for memory allocator purge
MemoryWorkerRun,2132,5021,2889,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,8180274,32961928,24781654,Total time spent by MemoryWorker for background work
Merge,3,6,3,Number of launched background merges.
MergeExecuteMilliseconds,1058,2890,1832,Total busy time spent for execution of background merges
MergeHorizontalStageExecuteMilliseconds,918,2554,1636,Total busy time spent for execution of horizontal stage of background merges
MergeHorizontalStageTotalMilliseconds,919,2809,1890,Total time spent for horizontal stage of background merges
MergeMutateBackgroundExecutorTaskExecuteStepMicroseconds,1098398,3259766,2161368,Time spent in executeStep() for MergeMutate executor tasks.
MergeMutateBackgroundExecutorTaskResetMicroseconds,25821,67192,41371,Time spent resetting task for MergeMutate executor.
MergeProjectionStageExecuteMilliseconds,140,336,196,Total busy time spent for execution of projection stage of background merges
MergeProjectionStageTotalMilliseconds,143,341,198,Total time spent for projection stage of background merges
MergeSourceParts,18,36,18,Number of source parts scheduled for merges.
MergeTotalMilliseconds,1062,3151,2089,Total time spent for background merges
MergeTreeDataWriterBlocks,11,27,16,Number of blocks INSERTed to MergeTree tables. Each block forms a data part of level zero.
MergeTreeDataWriterBlocksAlreadySorted,11,27,16,Number of blocks INSERTed to MergeTree tables that appeared to be already sorted.
MergeTreeDataWriterCompressedBytes,2362536,5823273,3460737,Bytes written to filesystem for data INSERTed to MergeTree tables.
MergeTreeDataWriterRows,112,274,162,Number of rows INSERTed to MergeTree tables.
MergeTreeDataWriterSortingBlocksMicroseconds,22,85,63,Time spent sorting blocks
MergeTreeDataWriterUncompressedBytes,1376518,3367556,1991038,Uncompressed bytes (for columns as they stored in memory) INSERTed to MergeTree tables.
MergeVerticalStageTotalMilliseconds,0,1,1,Total time spent for vertical stage of background merges
MergedColumns,4614,9228,4614,Number of columns merged during the horizontal stage of merges.
MergedIntoCompactParts,3,6,3,Number of parts merged into Compact format.
MergedRows,16428,33312,16884,Rows read for background merges. This is the number of rows before merge.
MergedUncompressedBytes,16785844,34133192,17347348,Uncompressed bytes (for columns as they stored in memory) that was read for background merges. This is the number before merge.
MergerMutatorPartsInRangesForMergeCount,1137,2103,966,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,2332,6760,4428,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,476,754,278,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,2435,4365,1930,Time spent to select parts from ranges which can be merged.
MergerMutatorSelectRangePartsCount,18,36,18,Amount of parts in selected range for merge
MergerMutatorsGetPartsForMergeElapsedMicroseconds,32358,171018,138660,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,52,4471,4419,Total time spent while merging sorted columns
NetworkReceiveBytes,249,15998,15749,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,7,469,462,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,0,32108,32108,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,0,2363,2363,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,1338295,4731578073,4730239778,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,69,183862241,183862172,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadBytes,0,1276792832,1276792832,"Number of bytes read from disks or block devices. Doesn't include bytes read from page cache. May include excessive data due to block size, readahead, etc."
OSReadChars,4695007,131725776166,131721081159,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteBytes,11776000,26521600,14745600,Number of bytes written to disks or block devices. Doesn't include bytes that are in page cache dirty pages. May not include data that was written by OS asynchronously.
OSWriteChars,11224563,25247717,14023154,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,0,6509,6509,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,103,7124,7021,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,773,968,195,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,1765093,1966664,201571,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,0,9,9,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,361,568,207,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,1,39,38,Count queries with all subqueries
Query,1,17,16,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,0,47,47,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,0,73,73,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,3975,31003,27028,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,0,668724260,668724260,Total time of all queries.
RWLockAcquiredReadLocks,521,862,341,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,1,2,1,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,56818,123327,66509,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,157631605,131499472798,131341841193,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,5549451,130630843124,130625293673,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,2095130,6562715973,6560620843,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,0,18,18,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,16428,9000601842,9000585414,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,0,9000568530,9000568530,Number of rows read from MergeTree tables (in total) by prewhere readers.
Seek,2132,5021,2889,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,1,39,38,Count SELECT queries with all subqueries
SelectQuery,1,17,16,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,0,668724260,668724260,Total time of SELECT queries.
SelectedBytes,1376518,429630521707,429629145189,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,0,1100835,1100835,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,0,1100835,1100835,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,0,60,60,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,0,60,60,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,0,60,60,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,112,9000568954,9000568842,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,1566,1566,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,4670,14990,10320,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,0,36856,36856,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,5136,10668,5532,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,31392,3519446,3488054,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,2607,241370184,241367577,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,114452,63450241,63335789,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
ThreadPoolReaderPageCacheHitElapsedMicroseconds,66,2549862,2549796,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,55,1046877,1046822,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,254306,131155863575,131155609269,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,406,84280544,84280138,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
UserTimeMicroseconds,1223864,4668223637,4666999773,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,25901,557736,531835,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1837,4304,2467,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,11224579,25247557,14022978,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
