event,value,description
DiskWriteElapsedMicroseconds,23463,Total time spent waiting for write syscall. This include writes to page cache.
NetworkReceiveElapsedMicroseconds,469,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,2363,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveBytes,15998,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,32108,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
GlobalThreadPoolExpansions,759,Counts the total number of times new threads have been added to the global thread pool. This metric indicates the frequency of expansions in the global thread pool to accommodate increased processing demands.
GlobalThreadPoolThreadCreationMicroseconds,129329,Total time spent waiting for new threads to start.
GlobalThreadPoolLockWaitMicroseconds,2855,Total time threads have spent waiting for locks in the global thread pool.
GlobalThreadPoolJobs,1333,Counts the number of jobs that have been pushed to the global thread pool.
GlobalThreadPoolJobWaitTimeMicroseconds,6128719,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolExpansions,725,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolShrinks,638,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,95947,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LocalThreadPoolLockWaitMicroseconds,1859033,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolJobs,1047617,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolBusyMicroseconds,5257584684,Total time threads have spent executing the actual work.
LocalThreadPoolJobWaitTimeMicroseconds,19053233,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
AnalyzePatchRangesMicroseconds,7128,Total time spent analyzing index of patch parts
InsertedRows,274,Number of rows INSERTed to all tables.
InsertedBytes,3367556,Number of bytes (uncompressed; for columns as they stored in memory) INSERTed to all tables.
CompileFunction,3,Number of times a compilation of generated LLVM code (to create fused function for complex expressions) was initiated.
CompileExpressionsMicroseconds,46136,Total time spent for compilation of expressions to LLVM code.
CompileExpressionsBytes,24576,Number of bytes used for expressions compilation.
JoinBuildTableRowCount,28,Total number of rows in the build table for a JOIN operation.
JoinProbeTableRowCount,4141195443,Total number of rows in the probe table for a JOIN operation.
JoinResultRowCount,16564781772,Total number of rows in the result of a JOIN operation.
JoinReorderMicroseconds,36,Total time spent executing JOIN reordering algorithm.
JoinOptimizeMicroseconds,11098,Total time spent executing JOIN plan optimizations.
QueryPlanOptimizeMicroseconds,31003,Total time spent executing query plan optimizations.
SelectedParts,60,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,60,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,60,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedMarks,1100835,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,1100835,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedRows,9000568954,Number of rows SELECTed from all tables.
SelectedBytes,429630521707,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
RowsReadByMainReader,9000601842,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,9000568530,Number of rows read from MergeTree tables (in total) by prewhere readers.
LoadedDataParts,21,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,1663750,Microseconds spent by MergeTree tables for loading data parts during initialization.
FilteringMarksWithPrimaryKeyMicroseconds,117,Time spent filtering parts by PK.
WaitMarksLoadMicroseconds,557736,Time spent loading marks
LoadedMarksFiles,80,Number of mark files loaded.
LoadedMarksCount,1126293,Number of marks loaded (total across columns).
LoadedMarksMemoryBytes,4187592,Size of in-memory representations of loaded marks.
Merge,6,Number of launched background merges.
MergeSourceParts,36,Number of source parts scheduled for merges.
MergedRows,33312,Rows read for background merges. This is the number of rows before merge.
MergedColumns,9228,Number of columns merged during the horizontal stage of merges.
MergedUncompressedBytes,34133192,Uncompressed bytes (for columns as they stored in memory) that was read for background merges. This is the number before merge.
MergeTotalMilliseconds,3151,Total time spent for background merges
MergeExecuteMilliseconds,2890,Total busy time spent for execution of background merges
MergeHorizontalStageTotalMilliseconds,2809,Total time spent for horizontal stage of background merges
MergeHorizontalStageExecuteMilliseconds,2554,Total busy time spent for execution of horizontal stage of background merges
MergeVerticalStageTotalMilliseconds,1,Total time spent for vertical stage of background merges
MergeProjectionStageTotalMilliseconds,341,Total time spent for projection stage of background merges
MergeProjectionStageExecuteMilliseconds,336,Total busy time spent for execution of projection stage of background merges
MergingSortedMilliseconds,4471,Total time spent while merging sorted columns
MergeTreeDataWriterRows,274,Number of rows INSERTed to MergeTree tables.
MergeTreeDataWriterUncompressedBytes,3367556,Uncompressed bytes (for columns as they stored in memory) INSERTed to MergeTree tables.
MergeTreeDataWriterCompressedBytes,5823273,Bytes written to filesystem for data INSERTed to MergeTree tables.
MergeTreeDataWriterBlocks,27,Number of blocks INSERTed to MergeTree tables. Each block forms a data part of level zero.
MergeTreeDataWriterBlocksAlreadySorted,27,Number of blocks INSERTed to MergeTree tables that appeared to be already sorted.
MergeMutateBackgroundExecutorTaskExecuteStepMicroseconds,3259766,Time spent in executeStep() for MergeMutate executor tasks.
MergeMutateBackgroundExecutorTaskResetMicroseconds,67192,Time spent resetting task for MergeMutate executor.
CommonBackgroundExecutorTaskExecuteStepMicroseconds,1832141,Time spent in executeStep() for Common executor tasks.
CommonBackgroundExecutorTaskResetMicroseconds,47,Time spent resetting task for Common executor.
MergeTreeDataWriterSortingBlocksMicroseconds,85,Time spent sorting blocks
InsertedCompactParts,27,Number of parts inserted in Compact format.
MergedIntoCompactParts,6,Number of parts merged into Compact format.
ContextLock,29345,Number of times the lock of Context was acquired or tried to acquire. This is global lock.
ContextLockWaitMicroseconds,291,Context lock wait time in microseconds
RWLockAcquiredReadLocks,862,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,2,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
PartsLockHoldMicroseconds,1966664,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,9,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,568,Number of times data parts lock has been acquired for MergeTree tables
SharedPartsLockHoldMicroseconds,14990,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,36856,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,10668,Number of times shared data parts lock has been acquired for MergeTree tables
RealTimeMicroseconds,6562715973,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
UserTimeMicroseconds,4668223637,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
SystemTimeMicroseconds,63450241,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
MemoryAllocatorPurge,1,Total number of times memory allocator purge was requested
MemoryAllocatorPurgeTimeMicroseconds,1995,Total time spent for memory allocator purge
SoftPageFaults,3519446,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
HardPageFaults,4,"The number of hard page faults in query execution threads. High values indicate either that you forgot to turn off swap on your server, or eviction of memory pages of the ClickHouse binary during very high memory pressure, or successful usage of the 'mmap' read method for the tables data."
OSCPUWaitMicroseconds,183862241,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSCPUVirtualTimeMicroseconds,4731578073,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSReadBytes,1276792832,"Number of bytes read from disks or block devices. Doesn't include bytes read from page cache. May include excessive data due to block size, readahead, etc."
OSWriteBytes,26521600,Number of bytes written to disks or block devices. Doesn't include bytes that are in page cache dirty pages. May not include data that was written by OS asynchronously.
OSReadChars,131725776166,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,25247717,"Number of bytes written to filesystem, including page cache, as well as network and other files."
CannotWriteToWriteBufferDiscard,300,Number of stack traces dropped by query profiler or signal handler because pipe is full or cannot write to pipe.
MemoryAllocatedWithoutCheck,4625636,Number of times memory has been allocated without checking for memory constraints.
MemoryAllocatedWithoutCheckBytes,1991774319082,Amount of bytes that has been allocated without checking for memory constraints.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,2549862,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,1046877,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,131155863575,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,84280544,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
SynchronousReadWaitMicroseconds,241370184,Time spent in waiting for synchronous reads in asynchronous local read.
MainConfigLoads,1,Number of times the main configuration was reloaded.
ServerStartupMilliseconds,1566,Time elapsed from starting server to listening to sockets in milliseconds
MergerMutatorsGetPartsForMergeElapsedMicroseconds,171018,Time spent to take data parts snapshot to build ranges from them.
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,6760,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorSelectPartsForMergeElapsedMicroseconds,4365,Time spent to select parts from ranges which can be merged.
MergerMutatorRangesForMergeCount,754,Amount of candidate ranges for merge
MergerMutatorPartsInRangesForMergeCount,2103,Amount of candidate parts for merge
MergerMutatorSelectRangePartsCount,36,Amount of parts in selected range for merge
AsyncLoaderWaitMicroseconds,1332991,Total time a query was waiting for async loader jobs.
LogDebug,1,Number of log messages with level Debug
LogInfo,50,Number of log messages with level Info
LogWarning,4,Number of log messages with level Warning
LoggerElapsedNanoseconds,6823443,Cumulative time spend in logging
InterfaceHTTPSendBytes,32108,Number of bytes sent through HTTP interfaces
InterfaceHTTPReceiveBytes,15998,Number of bytes received through HTTP interfaces
HTTPServerConnectionsCreated,9,Number of created server HTTP connections
HTTPServerConnectionsReused,15,Number of reused server HTTP connections
HTTPServerConnectionsPreserved,15,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsExpired,1,Number of expired server HTTP connections.
HTTPServerConnectionsReset,1,Number of reset server HTTP connections. Server closes connection
ConcurrencyControlSlotsGranted,27,Number of CPU slot granted according to guarantee of 1 thread per query and for queries with setting 'use_concurrency_control' = 0
ConcurrencyControlSlotsAcquired,419,Total number of CPU slots acquired
ConcurrencyControlSlotsAcquiredNonCompeting,27,Total number of noncompeting CPU slot acquired
ConcurrencyControlWaitMicroseconds,107992496,Total time a query was waiting on resource requests for CPU slots.
MemoryWorkerRun,5021,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,32961928,Total time spent by MemoryWorker for background work
AsyncLoggingConsoleTotalMessages,56,How many messages (accepted or dropped) have been sent to the async queue for the console log
AsyncLoggingFileLogTotalMessages,56,How many messages (accepted or dropped) have been sent to the async queue for the file log
AsyncLoggingErrorFileLogTotalMessages,4,How many messages (accepted or dropped) have been sent to the async queue for the error file log
