event,start_value,end_value,diff,description
LocalThreadPoolLockWaitMicroseconds,73392208301,0,-73392208301,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolShrinks,136296,0,-136296,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,344411289,0,-344411289,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LogDebug,1,0,-1,Number of log messages with level Debug
LogInfo,49,0,-49,Number of log messages with level Info
LogWarning,3,0,-3,Number of log messages with level Warning
LoggerElapsedNanoseconds,6662202,0,-6662202,Cumulative time spend in logging
MainConfigLoads,1,0,-1,Number of times the main configuration was reloaded.
MarkCacheHits,1979438,0,-1979438,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,22,0,-22,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
MemoryAllocatorPurge,1,0,-1,Total number of times memory allocator purge was requested
MemoryAllocatorPurgeTimeMicroseconds,2588,0,-2588,Total time spent for memory allocator purge
MemoryWorkerRun,230319,0,-230319,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,299030545,0,-299030545,Total time spent by MemoryWorker for background work
MergerMutatorPartsInRangesForMergeCount,883,0,-883,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,1272,0,-1272,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,646,0,-646,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,3683,0,-3683,Time spent to select parts from ranges which can be merged.
MergerMutatorsGetPartsForMergeElapsedMicroseconds,24179,0,-24179,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,1623074,0,-1623074,Total time spent while merging sorted columns
NetworkReceiveBytes,3586034,0,-3586034,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,88307,0,-88307,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,3806601,0,-3806601,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,605549,0,-605549,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,660043496780,0,-660043496780,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,1920389347596,0,-1920389347596,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadChars,29820274478262,0,-29820274478262,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,26560,0,-26560,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,1977572,0,-1977572,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,4505703,0,-4505703,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,2051,0,-2051,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,3340069,0,-3340069,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,2,0,-2,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,597,0,-597,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,8296,0,-8296,Count queries with all subqueries
Query,3321,0,-3321,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,6619,0,-6619,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,6637,0,-6637,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,17670890,0,-17670890,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,867453394636,0,-867453394636,Total time of all queries.
RWLockAcquiredReadLocks,7309,0,-7309,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,27,0,-27,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,4167359,0,-4167359,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,29691337937715,0,-29691337937715,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,29168479972657,0,-29168479972657,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,18684748081218,0,-18684748081218,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,9493,0,-9493,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,1988525607228,0,-1988525607228,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,1988525607228,0,-1988525607228,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,9036,0,-9036,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,230319,0,-230319,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,8296,0,-8296,Count SELECT queries with all subqueries
SelectQuery,3321,0,-3321,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,867453394636,0,-867453394636,Total time of SELECT queries.
SelectedBytes,95468430511897,0,-95468430511897,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,243211146,0,-243211146,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,243211146,0,-243211146,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,6628,0,-6628,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,6628,0,-6628,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,6628,0,-6628,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,1988525614629,0,-1988525614629,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,3187,0,-3187,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,182393,0,-182393,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,2827,0,-2827,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,267161,0,-267161,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,2258252661,0,-2258252661,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,684226856908,0,-684226856908,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,20716752814,0,-20716752814,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
ThreadPoolReaderPageCacheHitElapsedMicroseconds,1216336139,0,-1216336139,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,237560774,0,-237560774,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,29678273785255,0,-29678273785255,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,16103212163,0,-16103212163,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
UserTimeMicroseconds,639341904498,0,-639341904498,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,31566066,0,-31566066,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,0,-1,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,61,0,-61,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
