event,start_value,end_value,diff,description
SelectedPartsTotal,0,2110,2110,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,0,2110,2110,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,0,633039988792,633039988792,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,3187,3187,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,1689,42171,40482,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,5,303,298,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,9251,93451,84200,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,0,478654185,478654185,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,3377,30309884410,30309881033,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,0,5842240871,5842240871,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
ThreadPoolReaderPageCacheHitElapsedMicroseconds,79,188147893,188147814,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,54,76567899,76567845,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,254820,9562669002386,9562668747566,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,293,4944245082,4944244789,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
UserTimeMicroseconds,0,195591626462,195591626462,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,0,7828766,7828766,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,1,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,61,61,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
