event,value,description
InterfaceHTTPReceiveBytes,3585785,Number of bytes received through HTTP interfaces
HTTPServerConnectionsCreated,890,Number of created server HTTP connections
HTTPServerConnectionsReused,3295,Number of reused server HTTP connections
HTTPServerConnectionsPreserved,3314,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsExpired,24,Number of expired server HTTP connections.
HTTPServerConnectionsReset,5,Number of reset server HTTP connections. Server closes connection
ConcurrencyControlSlotsAcquired,139677,Total number of CPU slots acquired
ConcurrencyControlWaitMicroseconds,644650551928,Total time a query was waiting on resource requests for CPU slots.
ConcurrencyControlPreemptedMicroseconds,635988720974,Total time a query was waiting due to preemption of CPU slots.
ConcurrencyControlPreemptions,12617635,Total number of CPU preemptions
ConcurrencyControlUpscales,139677,Total number of CPU upscaling events
ConcurrencyControlDownscales,139677,Total number of CPU downscaling events
ConcurrentQuerySlotsAcquired,2259,Total number of query slots acquired
ConcurrentQueryWaitMicroseconds,284052,Total time a query was waiting for a query slots
MemoryWorkerRun,230293,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,299012391,Total time spent by MemoryWorker for background work
AsyncLoggingConsoleTotalMessages,54,How many messages (accepted or dropped) have been sent to the async queue for the console log
AsyncLoggingFileLogTotalMessages,54,How many messages (accepted or dropped) have been sent to the async queue for the file log
AsyncLoggingErrorFileLogTotalMessages,3,How many messages (accepted or dropped) have been sent to the async queue for the error file log
