event,start_value,end_value,diff,description
LoadedMarksMemoryBytes,3652160,3652160,0,Size of in-memory representations of loaded marks.
LocalThreadPoolBusyMicroseconds,14857635272318,16958761729948,2101126457630,Total time threads have spent executing the actual work.
LocalThreadPoolExpansions,107964,136440,28476,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolJobWaitTimeMicroseconds,8959486970,11274142210,2314655240,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolJobs,151216969,237797794,86580825,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolLockWaitMicroseconds,60268762676,73392208301,13123445625,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolShrinks,107816,136292,28476,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,304091252,344411276,40320024,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LogDebug,1,1,0,Number of log messages with level Debug
LogInfo,49,49,0,Number of log messages with level Info
LogWarning,3,3,0,Number of log messages with level Warning
LoggerElapsedNanoseconds,6662202,6662202,0,Cumulative time spend in logging
MainConfigLoads,1,1,0,Number of times the main configuration was reloaded.
MarkCacheHits,1257629,1979438,721809,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,22,22,0,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
MemoryAllocatorPurge,1,1,0,Total number of times memory allocator purge was requested
MemoryAllocatorPurgeTimeMicroseconds,2588,2588,0,Total time spent for memory allocator purge
MemoryWorkerRun,150436,230293,79857,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,165266211,299012391,133746180,Total time spent by MemoryWorker for background work
MergerMutatorPartsInRangesForMergeCount,778,883,105,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,1013,1272,259,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,569,646,77,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,3167,3683,516,Time spent to select parts from ranges which can be merged.
MergerMutatorsGetPartsForMergeElapsedMicroseconds,22999,24179,1180,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,914105,1623074,708969,Total time spent while merging sorted columns
NetworkReceiveBytes,2260465,3585785,1325320,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,57972,88298,30326,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,2422849,3789262,1366413,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,383682,605449,221767,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,416661874048,660043495852,243381621804,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,1534457887221,1920389347596,385931460375,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadChars,18966977461425,29820274475088,10853297013663,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,16912,26552,9640,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,1255954,1977572,721618,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,2405791,4505703,2099912,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,1860,2051,191,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,3339966,3340069,103,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,1,2,1,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,514,597,83,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,5279,8295,3016,Count queries with all subqueries
Query,2115,3320,1205,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,4211,6619,2408,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,4229,6637,2408,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,13416998,17670853,4253855,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,296954742549,867453393642,570498651093,Total time of all queries.
RWLockAcquiredReadLocks,4812,7308,2496,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,20,27,7,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,2662722,4166711,1503989,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,18886697540188,29691335871281,10804638331093,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,18562356035182,29168479972657,10606123937475,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,15445691096430,18684748079794,3239056983364,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,4473,9493,5020,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,1266079973220,1988525607228,722445634008,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,1266079973220,1988525607228,722445634008,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,4220,9036,4816,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,150436,230293,79857,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,5279,8295,3016,Count SELECT queries with all subqueries
SelectQuery,2115,3320,1205,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,296954742549,867453393642,570498651093,Total time of SELECT queries.
SelectedBytes,60767038508121,95468430493953,34701391985832,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,154850790,243211146,88360356,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,154850790,243211146,88360356,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,4220,6628,2408,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,4220,6628,2408,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,4220,6628,2408,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,1266079977919,1988525614492,722445636573,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,3187,3187,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,110954,182389,71435,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,2016,2827,811,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,171770,267117,95347,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,1222771482,2258252661,1035481179,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,507839212245,684226856908,176387644663,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,12186842476,20716752812,8529910336,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
ThreadPoolReaderPageCacheHitElapsedMicroseconds,822287912,1216336139,394048227,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,151086836,237560774,86473938,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,18878378371714,29678273785255,10799895413541,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,10104812492,16103212163,5998399671,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
UserTimeMicroseconds,404483740852,639341903571,234858162719,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,19628145,31566066,11937921,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,1,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,61,61,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
