event,value,description
MarkCacheMisses,22,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
QueryConditionCacheHits,2101,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,2119,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
CreatedReadBufferOrdinary,630558,Number of times ordinary read buffer was created for reading data (while choosing among other read methods).
DiskReadElapsedMicroseconds,5276458402,Total time spent waiting for read syscall. This include reads from page cache.
DiskWriteElapsedMicroseconds,8,Total time spent waiting for write syscall. This include writes to page cache.
NetworkReceiveElapsedMicroseconds,30853,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,178092,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveBytes,1159384,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,1189962,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
GlobalThreadPoolExpansions,1493,Counts the total number of times new threads have been added to the global thread pool. This metric indicates the frequency of expansions in the global thread pool to accommodate increased processing demands.
GlobalThreadPoolThreadCreationMicroseconds,465143,Total time spent waiting for new threads to start.
GlobalThreadPoolLockWaitMicroseconds,336055,Total time threads have spent waiting for locks in the global thread pool.
GlobalThreadPoolJobs,34358,Counts the number of jobs that have been pushed to the global thread pool.
GlobalThreadPoolJobWaitTimeMicroseconds,22356813,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolExpansions,32712,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolShrinks,32570,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,9251085,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LocalThreadPoolLockWaitMicroseconds,857127799,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolJobs,76621139,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolBusyMicroseconds,850171441779,Total time threads have spent executing the actual work.
LocalThreadPoolJobWaitTimeMicroseconds,1434098661,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
AnalyzePatchRangesMicroseconds,180806,Total time spent analyzing index of patch parts
CompileFunction,2,Number of times a compilation of generated LLVM code (to create fused function for complex expressions) was initiated.
CompileExpressionsMicroseconds,34484,Total time spent for compilation of expressions to LLVM code.
CompileExpressionsBytes,16384,Number of bytes used for expressions compilation.
JoinBuildTableRowCount,2108,Total number of rows in the build table for a JOIN operation.
JoinProbeTableRowCount,311772856923,Total number of rows in the probe table for a JOIN operation.
JoinResultRowCount,1247091427692,Total number of rows in the result of a JOIN operation.
JoinReorderMicroseconds,4341,Total time spent executing JOIN reordering algorithm.
JoinOptimizeMicroseconds,930053,Total time spent executing JOIN plan optimizations.
QueryPlanOptimizeMicroseconds,1555638,Total time spent executing query plan optimizations.
SelectedParts,2110,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,2110,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,2110,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedMarks,77425395,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,77425395,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedRows,633039988792,Number of rows SELECTed from all tables.
SelectedBytes,30383519232377,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
RowsReadByMainReader,633039986610,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,633039986610,Number of rows read from MergeTree tables (in total) by prewhere readers.
LoadedDataParts,15,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,3351434,Microseconds spent by MergeTree tables for loading data parts during initialization.
FilteringMarksWithPrimaryKeyMicroseconds,4401,Time spent filtering parts by PK.
WaitMarksLoadMicroseconds,7828766,Time spent loading marks
LoadedMarksFiles,22,Number of mark files loaded.
LoadedMarksCount,807301,Number of marks loaded (total across columns).
LoadedMarksMemoryBytes,3652160,Size of in-memory representations of loaded marks.
MergingSortedMilliseconds,397074,Total time spent while merging sorted columns
CommonBackgroundExecutorTaskExecuteStepMicroseconds,192179,Time spent in executeStep() for Common executor tasks.
CommonBackgroundExecutorTaskResetMicroseconds,200,Time spent resetting task for Common executor.
ContextLock,1821416,Number of times the lock of Context was acquired or tried to acquire. This is global lock.
ContextLockWaitMicroseconds,48021,Context lock wait time in microseconds
RWLockAcquiredReadLocks,2634,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,9,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
PartsLockHoldMicroseconds,3339883,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,1,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,442,Number of times data parts lock has been acquired for MergeTree tables
SharedPartsLockHoldMicroseconds,42171,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,303,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,93451,Number of times shared data parts lock has been acquired for MergeTree tables
RealTimeMicroseconds,1000858353230,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
UserTimeMicroseconds,195591626462,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
SystemTimeMicroseconds,5842240871,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
MemoryAllocatorPurge,1,Total number of times memory allocator purge was requested
MemoryAllocatorPurgeTimeMicroseconds,2588,Total time spent for memory allocator purge
SoftPageFaults,478654185,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
OSCPUWaitMicroseconds,45516145645,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSCPUVirtualTimeMicroseconds,201430112719,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSReadChars,9605435108746,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,8448,"Number of bytes written to filesystem, including page cache, as well as network and other files."
ThreadPoolReaderPageCacheHitElapsedMicroseconds,188147893,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,76567899,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,9562669002386,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,4944245082,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
SynchronousReadWaitMicroseconds,30309884410,Time spent in waiting for synchronous reads in asynchronous local read.
MainConfigLoads,1,Number of times the main configuration was reloaded.
ServerStartupMilliseconds,3187,Time elapsed from starting server to listening to sockets in milliseconds
MergerMutatorsGetPartsForMergeElapsedMicroseconds,8869,Time spent to take data parts snapshot to build ranges from them.
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,781,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorSelectPartsForMergeElapsedMicroseconds,2697,Time spent to select parts from ranges which can be merged.
MergerMutatorRangesForMergeCount,503,Amount of candidate ranges for merge
MergerMutatorPartsInRangesForMergeCount,688,Amount of candidate parts for merge
AsyncLoaderWaitMicroseconds,2939354,Total time a query was waiting for async loader jobs.
LogDebug,1,Number of log messages with level Debug
LogInfo,49,Number of log messages with level Info
LogWarning,3,Number of log messages with level Warning
LoggerElapsedNanoseconds,6662202,Cumulative time spend in logging
InterfaceHTTPSendBytes,1189962,Number of bytes sent through HTTP interfaces
InterfaceHTTPReceiveBytes,1159384,Number of bytes received through HTTP interfaces
HTTPServerConnectionsCreated,224,Number of created server HTTP connections
HTTPServerConnectionsReused,1052,Number of reused server HTTP connections
HTTPServerConnectionsPreserved,1054,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsExpired,3,Number of expired server HTTP connections.
HTTPServerConnectionsReset,1,Number of reset server HTTP connections. Server closes connection
ConcurrencyControlSlotsAcquired,43630,Total number of CPU slots acquired
ConcurrencyControlWaitMicroseconds,75295909198,Total time a query was waiting on resource requests for CPU slots.
ConcurrencyControlPreemptedMicroseconds,75966954690,Total time a query was waiting due to preemption of CPU slots.
ConcurrencyControlPreemptions,2179994,Total number of CPU preemptions
ConcurrencyControlUpscales,43630,Total number of CPU upscaling events
ConcurrencyControlDownscales,43630,Total number of CPU downscaling events
ConcurrentQuerySlotsAcquired,1055,Total number of query slots acquired
ConcurrentQueryWaitMicroseconds,34904,Total time a query was waiting for a query slots
MemoryWorkerRun,77998,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,85451001,Total time spent by MemoryWorker for background work
AsyncLoggingConsoleTotalMessages,54,How many messages (accepted or dropped) have been sent to the async queue for the console log
AsyncLoggingFileLogTotalMessages,54,How many messages (accepted or dropped) have been sent to the async queue for the file log
AsyncLoggingErrorFileLogTotalMessages,3,How many messages (accepted or dropped) have been sent to the async queue for the error file log
