timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
156679.01,262144,64,272638,17965133446,64,41,158,3,585,3474045,9,73206,67,13,130806840,1172,1,66,40500,5432921,2,160099,585,84432250,157827294,5322704049,585,980,2,1,2,2,865,1,5299544476,5254917581,2103817892,407947487,407963871,2,1,17949689428,73389,73389,2,2,2,407947487,10,3,510702,88931944,4910122,214399,40434,5299544476,3259646,79519001,6313
161714.68,262144,64,276853,18242960398,64,41,159,3,585,3531380,9,74409,67,13,131072292,1172,1,66,41120,5700625,2,160099,585,85785120,163629380,5404354846,585,980,2,1,2,2,865,1,5380809116,5336179590,2174846464,414258757,414275141,2,1,18227385308,73389,73389,2,2,2,414258757,10,3,513470,92597809,4970528,217223,41054,5380809116,3314157,80811000,6313
166982.61,262144,64,280584,18488802474,64,41,159,3,585,3578895,9,75429,67,13,131072292,1172,1,66,41669,6022023,2,160099,585,86785251,168888767,5476665407,585,980,2,1,2,2,865,1,5452767644,5408014564,2188431024,419859482,419875866,2,1,18473817208,73389,73389,2,2,2,419859482,10,3,514935,96137183,5024257,219653,41603,5452767644,3359242,81757358,6313
172286.31,262144,64,284287,18732809542,64,41,160,3,585,3629630,9,76491,67,13,131337744,1172,1,66,42214,6397861,2,160099,585,88018935,174308897,5548444842,585,980,2,1,2,2,865,1,5524201884,5479391594,2256757685,425402863,425419247,2,1,18717725972,73389,73389,2,2,2,425402863,10,3,516162,99609916,5059597,224010,42148,5524201884,3405620,82955277,6313
177336.63,262144,64,289029,19045173966,64,41,161,3,585,3689333,9,77843,67,13,131337744,1172,1,66,42909,6645231,2,160099,585,89806646,180671955,5639974235,585,980,2,1,2,2,865,1,5615296924,5570670197,2403276173,432508757,432508757,2,1,19030385308,73389,73389,2,2,2,432508757,10,3,517456,102941712,5133747,226947,42843,5615296924,3462386,84668796,6313
182350.87,262144,64,294338,19394962754,64,41,162,4,585,3755022,9,79344,67,13,131603196,1172,1,66,43689,6808541,2,160099,585,91659229,186370924,5742685035,585,980,2,1,2,2,865,1,5717533084,5672934889,2479423318,440448076,440464460,2,1,19379715344,73389,73389,2,2,2,440448076,10,3,518299,106347514,5199109,230063,43623,5717533084,3524959,86456289,6313
187464.13,262144,64,299649,19744882614,64,41,163,4,585,3819421,9,80845,67,13,131603196,1172,1,66,44469,6940522,2,160099,585,93857094,191782067,5845537557,585,980,2,1,2,2,865,1,5819900316,5775290930,2805626034,448395587,448411971,2,1,19729405828,73389,73389,2,2,2,448395587,10,3,520687,109238662,5282531,233052,44404,5819900316,3586369,88570801,6313
192585.14,262144,64,303926,20026772798,64,41,163,4,585,3875499,9,82014,67,13,131603196,1172,1,66,45096,7158462,2,160099,585,95636242,197677609,5927981657,585,980,2,1,2,2,865,1,5901951388,5857670995,2866846782,454805161,454821545,2,1,20011427084,73389,73389,2,2,2,454805161,10,3,523248,112541698,5338886,235735,45030,5901951388,3639764,90293615,6313
197815.95,262144,64,308483,20327013062,64,41,164,4,585,3933934,9,83310,67,13,131868648,1172,1,66,45765,7403980,2,160099,585,97532487,203829489,6016218336,585,980,2,1,2,2,865,1,5989769628,5945418513,3088428634,461624335,461640719,2,1,20311470740,73389,73389,2,2,2,461624335,10,3,527226,115713873,5420285,238410,45700,5989769628,3695524,92108753,6313
202966.65,262144,64,313121,20632561742,64,41,165,4,585,3993317,9,84632,67,13,131868648,1172,1,66,46446,7650880,2,160099,585,99042556,209456162,6105771071,585,980,2,1,2,2,865,1,6078898588,6034776460,3331632777,468582773,468582773,2,1,20617642012,73389,73389,2,2,2,468582773,10,3,528901,119121475,5494936,241350,46380,6078898588,3751967,93544148,6313
209069.53,262144,64,317676,20932670934,64,41,166,4,585,4053592,9,85928,67,13,131868648,1172,1,66,47118,8107822,2,160099,585,100645936,216224007,6194279694,585,980,2,1,2,2,865,1,6166978972,6122518277,3381505532,475401947,475401947,2,1,20917685668,73389,73389,2,2,2,475401947,10,3,530643,123170438,5568267,246399,47052,6166978972,3807193,95074106,6313
215531.45,262144,64,321784,21203485534,64,41,166,4,585,4107235,9,87048,67,13,132134100,1172,1,66,47720,8530584,2,160099,585,101910598,222799098,6273433499,585,980,2,1,2,2,865,1,6245753244,6201639681,3433649596,481549377,481565761,2,1,21188172588,73389,73389,2,2,2,481549377,10,3,534575,127758322,5645686,248898,47654,6245753244,3858337,96261517,6313
221727.75,262144,64,326057,21485113574,64,41,167,4,585,4164271,9,88269,67,13,132399552,1172,1,66,48348,8915471,2,160099,585,103329270,229162168,6356407252,585,980,2,1,2,2,865,1,6328328604,6283917856,3483775270,487950759,487967143,2,1,21469833396,73389,73389,2,2,2,487950759,10,3,535956,132160915,5702584,251673,48283,6328328604,3912598,97623609,6313
226828.56,262144,64,329936,21740654978,64,41,168,4,585,4212769,9,89382,67,13,132399552,1172,1,66,48918,9249979,2,160099,585,104569939,234568622,6431350015,585,980,2,1,2,2,865,1,6402908572,6358646559,3507681203,493756284,493772668,2,1,21725276496,73389,73389,2,2,2,493756284,10,3,537047,135756362,5753408,254012,48852,6402908572,3958757,98813316,6313
231886.11,262144,64,334561,22045351690,64,41,168,4,585,4271710,9,90634,67,13,132399552,1172,1,66,49597,9588386,2,160099,585,106225045,239849396,6520773773,585,980,2,1,2,2,865,1,6491906460,6447739069,3538103263,500690146,500690146,2,1,22030366424,73389,73389,2,2,2,500690146,10,3,537631,138662183,5814246,258696,49531,6491906460,4013014,100407563,6313
236921.63,262144,64,340178,22415591018,64,41,169,4,585,4340616,9,92227,67,13,132665004,1172,1,66,50421,9716371,2,160099,585,108003275,244962393,6629415475,585,980,2,1,2,2,865,1,6600040860,6555923791,3824209113,509094250,509110634,2,1,22400147000,73389,73389,2,2,2,509094250,10,3,539615,141532622,5888953,261877,50356,6600040860,4078739,102111033,6313
241931.72,262144,64,355764,23442344154,64,41,172,4,585,4477659,9,96645,67,13,132930456,1172,1,66,52710,9795719,2,160099,585,112049754,249993566,6930674747,585,980,2,1,2,2,865,1,6900064668,6856074437,4158095346,532431038,532447422,2,1,23426965672,73389,73389,2,2,2,532431038,10,3,548689,143686156,6045022,267104,52645,6900064668,4210555,106001546,6313
246975.70,262144,64,375915,24770139360,64,41,175,4,585,4651167,9,102306,67,13,133461360,1172,1,66,55671,9868914,2,160099,585,118664882,255891982,7320216115,585,980,2,1,2,2,865,1,7288037788,7244208217,4238058253,562609417,562625801,2,1,24754814348,73389,73389,2,2,2,562609417,10,3,561863,145782920,6258843,274543,55605,7288037788,4376624,112402431,6313
252013.78,262144,64,382356,25194911256,64,41,176,4,585,4725183,9,104115,67,13,133726812,1172,1,66,56616,10030703,2,160099,585,121229702,261471957,7444647832,585,980,2,1,2,2,865,1,7411900828,7368412939,4415576082,572270771,572270771,2,1,25179913924,73389,73389,2,2,2,572270771,10,3,564310,148449346,6348327,277689,56550,7411900828,4447494,114877948,6313
257081.56,262144,64,389140,25641643162,64,41,178,4,585,4801961,9,106076,67,13,133738878,1172,1,66,57614,10116342,2,160099,585,123198189,266307381,7576052459,585,980,2,1,2,2,865,1,7542710684,7499007943,4456157512,582419771,582419771,2,1,25626469924,73389,73389,2,2,2,582419771,10,3,568469,151009891,6431126,281135,57548,7542710684,4520826,116763932,6313
262116.27,262144,64,395418,26055189720,64,41,179,4,585,4873302,9,107844,67,13,133992264,1172,1,66,58535,10316566,2,160099,585,125138608,271364216,7697328760,585,980,2,1,2,2,865,1,7663427996,7619872935,4488015107,591815107,591831491,2,1,26039864708,73389,73389,2,2,2,591815107,10,3,570520,153457872,6516257,284281,58469,7663427996,4589021,118619326,6313
