timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolExpansions,GlobalThreadPoolJobs,GlobalThreadPoolThreadCreationMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
65450.71,4,262144,64,115340,7600368950,64,45,132,10807,585,1566356,6,28880,60,67,66273,127102578,1172,1,66,17393,4091745,2,115117,585,33138703,80501935,2280926469,585,1014,2,1,2,2,633,1,2270863772,2225097715,673224078,172391516,172391516,2,1,7585226704,73389,73389,2,2,2,172391516,12,3,273765,50381340,2282424,99577,17327,2270863772,1466779,30857074,9704
70495.18,4,262144,64,120053,7911098282,64,45,132,10807,585,1631773,6,30159,60,67,66273,127102578,1172,1,66,18086,4358689,2,115117,585,34606757,85533886,2372189463,585,1014,2,1,2,2,633,1,2361696668,2315863783,760674423,179446099,179462483,2,1,7895628356,73389,73389,2,2,2,179446099,12,3,279576,53499307,2361285,103239,18020,2361696668,1528534,32246621,9704
75510.68,4,262144,64,124581,8209172550,64,45,133,10807,585,1694900,6,31457,60,67,66273,127102578,1172,1,66,18747,4570665,2,115117,585,35634880,90145842,2459372652,585,1014,2,1,2,2,633,1,2448466332,2402984387,841687718,186234664,186234664,2,1,8194325216,73389,73389,2,2,2,186234664,12,3,280367,56915773,2423483,106076,18682,2448466332,1588824,33212789,9704
80707.89,4,262144,64,128906,8494208462,64,45,134,10807,585,1765098,6,32688,60,67,66273,127368030,1172,1,66,19386,4871544,2,115117,585,37083353,95690170,2543394615,585,1014,2,1,2,2,633,1,2532090268,2486346380,871702880,192709774,192709774,2,1,8479230056,73389,73389,2,2,2,192709774,12,3,281882,60361384,2481613,117821,19320,2532090268,1647277,34603013,9704
85783.04,4,262144,64,132973,8762070634,64,45,135,10807,585,1819445,6,33852,60,67,66273,127368030,1172,1,66,19983,5097365,2,115117,585,38875780,100976299,2622017571,585,1014,2,1,2,2,633,1,2610340252,2564718878,1086094471,198777443,198793827,2,1,8746207492,73389,73389,2,2,2,198777443,12,3,286521,63766279,2561831,120377,19917,2610340252,1699068,36314714,9704
90914.26,4,262144,64,136885,9020040178,64,45,135,10807,585,1873430,6,34920,60,67,66273,127368030,1172,1,66,20556,5375596,2,115117,585,39814243,105828878,2697615079,585,1014,2,1,2,2,633,1,2685575580,2640088308,1104164422,204646345,204662729,2,1,9004439180,73389,73389,2,2,2,204646345,12,3,288597,67368074,2608749,122788,20491,2685575580,1750642,37205687,9704
96096.57,4,262144,64,140512,9259066510,64,45,136,10808,585,1927226,6,35964,60,67,66273,127621416,1172,1,66,21091,5639703,2,115117,585,41167271,111940127,2767945900,585,1014,2,1,2,2,633,1,2755568028,2709878881,1148546613,210083230,210099614,2,1,9243662120,73389,73389,2,2,2,210083230,12,3,292506,71197656,2663329,125182,21025,2755568028,1802044,38504186,9704
101982.52,4,262144,64,145163,9565587818,64,45,137,10808,585,1991578,6,37287,60,67,66273,127886868,1172,1,66,21773,5901691,2,115117,585,42573345,117734944,2857897382,585,1014,2,1,2,2,633,1,2845090204,2799495995,1170190740,217041668,217064085,2,1,9549833392,73389,73389,2,2,2,217041668,12,3,295272,75348801,2739030,128229,21708,2845090204,1863349,39833814,9704
107288.88,4,262144,64,149153,9828548510,64,45,137,10808,585,2048200,6,38376,60,67,66273,127886868,1172,1,66,22360,6220722,2,115117,585,43843385,123148987,2935069002,585,1014,2,1,2,2,633,1,2921898396,2876373114,1226593681,223025258,223041642,2,1,9813111352,73389,73389,2,2,2,223025258,12,3,295529,79101098,2776761,134065,22294,2921898396,1914135,41066597,9704
112366.63,4,262144,64,153385,10107224122,64,45,138,10808,585,2145250,6,39585,60,67,66273,127886868,1172,1,66,22980,6429534,2,115117,585,44749362,128179359,3016721905,585,1014,2,1,2,2,633,1,3003163036,2957877906,1312915188,229355071,229371455,2,1,10091623124,73389,73389,2,2,2,229355071,12,3,295725,82822635,2819322,175131,22915,3003163036,1970119,41929786,9704
117495.10,4,262144,64,157712,10392391106,64,45,139,10808,585,2202665,6,40818,60,67,66273,128152320,1172,1,66,23618,6754794,2,115117,585,47170421,136015250,3100742483,585,1014,2,1,2,2,633,1,3086786972,3041223183,1489174915,235846565,235846565,2,1,10377248860,73389,73389,2,2,2,235846565,12,3,297527,86268230,2894124,177851,23552,3086786972,2024814,44276387,9704
122530.13,4,262144,64,162166,10685881162,64,45,139,10808,585,2265766,6,42033,60,67,66273,128152320,1172,1,66,24272,7029148,2,115117,585,48324951,140669565,3186874967,585,1014,2,1,2,2,633,1,3172508060,3127035132,1505045986,242501899,242518283,2,1,10670083556,73389,73389,2,2,2,242501899,12,3,299853,89181061,2966082,183250,24206,3172508060,2082516,45358822,9704
127689.02,4,262144,64,168426,11098260138,64,45,141,10808,585,2349962,6,43851,60,67,66273,128152320,1172,1,66,25192,7181573,2,115117,585,51121622,146848672,3308018865,585,1014,2,1,2,2,633,1,3293094300,3247544233,1709934219,251880851,251897235,2,1,11082757444,73389,73389,2,2,2,251880851,12,3,304044,91938409,3053674,192346,25126,3293094300,2157616,48067844,9704
132902.23,4,262144,64,173072,11404598558,64,45,141,10808,585,2413027,6,45119,60,67,66273,128417772,1172,1,66,25874,7364973,2,115117,585,52750083,152363351,3397831174,585,1014,2,1,2,2,633,1,3382485404,3337095120,1816927375,258853514,258853514,2,1,11389554616,73389,73389,2,2,2,258853514,12,3,307112,95521552,3115389,195166,25808,3382485404,2217861,49634521,9704
137987.19,4,262144,64,177941,11725286054,64,45,142,10808,585,2474590,6,46502,60,67,66273,128417772,1172,1,66,26588,7623284,2,115117,585,54937801,159486894,3491860477,585,1014,2,1,2,2,633,1,3476070812,3430837730,1905863316,266139632,266139632,2,1,11710143808,73389,73389,2,2,2,266139632,12,3,314101,98557975,3219871,199821,26522,3476070812,2274769,51717374,9704
143361.95,4,262144,64,182744,12041913626,64,45,143,10808,585,2547756,6,47862,60,67,66273,128683224,1172,1,66,27297,7961572,2,115117,585,56350593,164760650,3585233556,585,1014,2,1,2,2,633,1,3569000860,3523445196,1950951848,273325287,273325287,2,1,12025326280,73389,73389,2,2,2,273302870,12,3,315843,102097358,3284286,212831,27231,3569000860,2334925,53065394,9704
148801.41,4,262144,64,187939,12384231310,64,45,144,10808,585,2614555,6,49338,60,67,66273,128948676,1172,1,66,28056,8213857,2,115117,585,57985511,171134482,3685307043,585,1014,2,1,2,2,633,1,3668615580,3623425794,2022617439,281108958,281125342,2,1,12368794152,73389,73389,2,2,2,281108958,12,3,322267,106106835,3359190,216007,27991,3668615580,2398548,54625885,9704
155105.48,4,262144,64,191680,12630728746,64,45,144,10808,585,2663357,6,50358,60,67,66273,128948676,1172,1,66,28607,8621156,2,115117,585,58777222,177015244,3757738062,585,1014,2,1,2,2,633,1,3740705180,3695491424,2044994122,286709683,286726067,2,1,12615226052,73389,73389,2,2,2,286709683,12,3,323830,111032551,3400064,218355,28541,3740705180,2445002,55377116,9704
161899.39,4,262144,64,195821,12903440582,64,45,145,10808,585,2719108,6,51543,60,67,66273,128948676,1172,1,66,29214,9240747,2,115117,585,60208620,184525438,3837681316,585,1014,2,1,2,2,633,1,3820265884,3775200072,2074294181,292908424,292924808,2,1,12887970656,73389,73389,2,2,2,292908424,12,3,325100,115880810,3460281,221576,29148,3820265884,2497532,56748281,9704
166971.93,4,262144,64,200025,13180546638,64,45,146,10808,585,2772079,6,52741,60,67,66273,129214128,1172,1,66,29831,9473903,2,115117,585,62048122,190999557,3918934083,585,1014,2,1,2,2,633,1,3901137308,3856216918,2159833815,299203310,299219694,2,1,13164945640,73389,73389,2,2,2,299203310,12,3,328767,119136446,3519070,223987,29765,3901137308,2548092,58528657,9704
172019.19,4,262144,64,204860,13499005910,64,45,147,10808,585,2831224,6,54106,60,67,66273,129214128,1172,1,66,30540,9755210,2,115117,585,63642500,196497238,4012298780,585,1014,2,1,2,2,633,1,3994067356,3949317448,2223965995,306440276,306456660,2,1,13483372144,73389,73389,2,2,2,306440276,12,3,330857,122377390,3577211,226803,30474,3994067356,2604421,60064990,9704
177103.49,4,262144,64,209790,13823956554,64,45,147,10808,585,2888837,6,55461,60,67,66273,129214128,1172,1,66,31265,10014751,2,115117,585,64953251,201791708,4107773950,585,1014,2,1,2,2,633,1,4089094556,4044305160,2236564504,313838923,313838923,2,1,13808191716,73389,73389,2,2,2,313822539,12,3,331891,125156327,3631057,229657,31199,4089094556,2659180,61321925,9704
182115.59,4,262144,64,222823,14682599926,64,45,150,10808,585,3012755,6,59178,60,67,66273,129745032,1172,1,66,33180,10111917,2,115117,585,70034717,209182012,4359828332,585,1014,2,1,2,2,633,1,4340097436,4295366621,2886430979,333348332,333348332,2,1,14666605712,73389,73389,2,2,2,333331948,12,3,337932,127532496,3793260,234272,33114,4340097436,2778483,66241596,9704
187150.86,4,262144,64,241226,15895367630,64,45,153,10808,585,3163644,6,64362,60,67,66273,130275936,1172,1,66,35886,10175615,2,115117,585,75358667,214228673,4715951040,585,1014,2,1,2,2,633,1,4694778268,4649913350,2942844096,360909589,360909589,2,1,15879301020,73389,73389,2,2,2,360893205,12,3,352242,129496988,4007658,239808,35820,4694778268,2923836,71350870,9704
192193.68,4,262144,64,251368,16563484618,64,45,154,10808,585,3266462,6,67185,60,67,66273,130275936,1172,1,66,37374,10239922,2,115117,585,77674078,218840096,4911955408,585,1014,2,1,2,2,633,1,4889944476,4845220977,2963316461,376085874,376102258,2,1,16547778456,73389,73389,2,2,2,376085874,12,3,354333,131953473,4111245,243835,37309,4889944476,3022627,73562900,9704
197243.34,4,262144,64,257736,16983206934,64,45,156,10808,585,3342687,6,68978,60,67,66273,130541388,1172,1,66,38311,10359160,2,115117,585,80445441,224342261,5035204392,585,1014,2,1,2,2,633,1,5012627868,4967873975,3001407703,385634699,385634699,2,1,16967926756,73389,73389,2,2,2,385634699,12,3,361885,134682584,4207023,246942,38245,5012627868,3095745,76238272,9704
202295.44,4,262144,64,263664,17373827958,64,45,157,10808,585,3413012,6,70659,60,67,66273,130541388,1172,1,66,39182,10542183,2,115117,585,82135734,229248858,5150029870,585,1014,2,1,2,2,633,1,5126922652,5082060514,3026408476,394513939,394513939,2,1,17358613316,73389,73389,2,2,2,394513939,12,3,366437,137234577,4276917,249926,39117,5126922652,3163086,77858555,9704
207320.46,4,262144,64,272192,17935638938,64,45,158,10808,585,3504199,6,73086,60,67,66273,130806840,1172,1,66,40434,10677012,2,115117,585,85278910,234671656,5314724620,585,1014,2,1,2,2,633,1,5290893724,5246253984,3307595366,407286094,407302478,2,1,17920588136,73389,73389,2,2,2,407286094,12,3,376858,139716723,4393916,255248,40369,5290893724,3248951,80885300,9704
212353.52,4,262144,64,280512,18484083882,64,45,159,10808,585,3591764,6,75408,60,67,66273,131072292,1172,1,66,41659,10793371,2,115117,585,87590688,239643090,5476001736,585,1014,2,1,2,2,633,1,5451456924,5406632289,3338646513,419744794,419761178,2,1,18468770936,73389,73389,2,2,2,419744794,12,3,384847,142179648,4506096,258944,41593,5451456924,3332820,83085335,9704
217399.63,4,262144,64,295741,19487440666,64,45,162,10808,585,3730158,6,79723,60,67,66273,131603196,1172,1,66,43896,10917328,2,115117,585,92685575,245403150,5770423278,585,1014,2,1,2,2,633,1,5744664988,5700020338,3542767685,442557294,442557294,2,1,19472520936,73389,73389,2,2,2,442557294,12,3,398598,144401454,4688234,264078,43830,5744664988,3466080,87998090,9704
222443.35,4,262144,64,302931,19961033574,64,45,163,10808,585,3812067,6,81742,60,67,66273,131603196,1172,1,66,44951,11026405,2,115117,585,94895790,250599150,5909327418,585,1014,2,1,2,2,633,1,5882945948,5838527075,3563997988,453318535,453334919,2,1,19946015540,73389,73389,2,2,2,453318535,12,3,402864,147133930,4785020,267720,44885,5882945948,3544347,90111700,9704
227480.17,4,262144,64,309637,20403172510,64,45,164,10808,585,3888115,6,83625,60,67,66273,131868648,1172,1,66,45934,11173241,2,115117,585,97503359,256338559,6038895050,585,1014,2,1,2,2,633,1,6011920796,5967717959,3834778857,463356721,463373105,2,1,20387695724,73389,73389,2,2,2,463356721,12,3,409327,149757406,4882092,270988,45869,6011920796,3617127,92621782,9704
232501.85,4,262144,64,316496,20854807550,64,45,165,10808,585,3967779,6,85551,60,67,66273,131868648,1172,1,66,46944,11293549,2,115117,585,99467772,261576744,6171750128,585,1014,2,1,2,2,633,1,6144172444,6099772329,4012322844,473620409,473636793,2,1,20839297996,73389,73389,2,2,2,473620409,12,3,422989,152532032,4987153,274290,46878,6144172444,3693489,94481140,9704
237551.48,4,262144,64,332982,21941339442,64,45,168,10808,585,4110532,6,90201,60,67,66273,132399552,1172,1,66,49365,11354356,2,115117,585,104907536,267209259,6490375194,585,1014,2,1,2,2,633,1,6461497756,6417310070,4173353009,498318784,498335168,2,1,21926026496,73389,73389,2,2,2,498318784,12,3,435556,154753321,5164519,280223,49299,6461497756,3830309,99742787,9704
242584.27,4,262144,64,340530,22438659690,64,45,169,10809,585,4202075,6,92325,60,67,66273,132665004,1172,1,66,50473,11476406,2,115117,585,107501102,272713270,6636259445,585,1014,2,1,2,2,633,1,6606725532,6562669302,4346601353,509618538,509634922,2,1,22423215672,73389,73389,2,2,2,509618538,12,3,438774,157284067,5255369,295107,50407,6606725532,3906968,102245697,9704
247626.53,4,262144,64,346682,22843960778,64,45,170,10809,585,4272088,6,94059,60,67,66273,132665004,1172,1,66,51377,11564708,2,115117,585,109289810,277726988,6755293377,585,1014,2,1,2,2,633,1,6725214620,6681123538,4376096025,518833650,518850034,2,1,22828680600,73389,73389,2,2,2,518833650,12,3,440748,160025669,5329390,298179,51311,6725214620,3973909,103959906,9704
252645.74,4,262144,64,353843,23315918594,64,45,172,10809,585,4354169,6,96116,60,67,66273,132930456,1172,1,66,52428,11739710,2,115117,585,112326504,283511012,6893672812,585,1014,2,1,2,2,633,1,6862971292,6819128282,4687098200,529568156,529568156,2,1,23300277968,73389,73389,2,2,2,529551772,12,3,448067,162729347,5446896,302531,52362,6862971292,4051638,106878695,9704
257656.73,4,262144,64,367773,24233878662,64,45,174,10809,585,4485908,6,100029,60,67,66273,133461360,1172,1,66,54476,11805843,2,115117,585,115447727,288313470,7163225846,585,1014,2,1,2,2,633,1,7131406748,7087486460,4771327838,550416735,550433119,2,1,24218336340,73389,73389,2,2,2,550416735,12,3,453810,165061350,5564672,311608,54410,7131406748,4174300,109882483,9704
262672.49,4,262144,64,377193,24854690724,64,45,176,10809,585,4584171,6,102678,60,67,66273,133726812,1172,1,66,55857,11886681,2,115117,585,119937848,294378707,7345158816,585,1014,2,1,2,2,633,1,7312548252,7268949924,4834385725,564528060,564544444,2,1,24839234640,73389,73389,2,2,2,564528060,12,3,464480,167465236,5722597,315587,55792,7312548252,4268584,114215196,9704
267691.80,4,262144,64,385040,25371606236,64,45,177,10809,585,4669878,6,104904,60,67,66273,133726812,1172,1,66,57008,12005057,2,115117,585,122486799,299563151,7496565464,585,1014,2,1,2,2,633,1,7463281052,7420132610,4889766342,576278374,576294758,2,1,25356248456,73389,73389,2,2,2,576278374,12,3,473565,169979386,5829163,319401,56942,7463281052,4350477,116658088,9704
