event,start_value,end_value,diff,description
OpenedFileCacheMisses,141,565,424,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,2441933,2442641,708,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,0,9,9,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,106,446,340,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,1,1563,1562,Count queries with all subqueries
Query,1,631,630,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,0,1252,1252,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,0,1264,1264,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,52,1813023,1812971,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,0,94106525609,94106525609,Total time of all queries.
RWLockAcquiredReadLocks,201,1753,1552,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,0,8,8,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,4789,1163720,1158931,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,14523187,5644473502563,5644458979376,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,490111,5515362624597,5515362134486,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,0,1040755579889,1040755579889,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,0,4230,4230,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,0,377423840358,377423840358,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,0,377423840358,377423840358,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,0,2516,2516,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,308,67147,66839,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,1,1563,1562,Count SELECT queries with all subqueries
SelectQuery,1,631,630,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,0,94106525609,94106525609,Total time of SELECT queries.
SelectedBytes,0,18061140869496,18061140869496,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,0,46161681,46161681,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,0,46161681,46161681,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,0,1258,1258,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,0,1258,1258,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,0,1258,1258,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,0,377423841642,377423841642,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,2478,2478,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,440,158921,158481,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,0,3975,3975,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,1025,86206,85181,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,0,332917473,332917473,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,1496,29182607823,29182606327,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,0,7508847273,7508847273,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
ThreadPoolReaderPageCacheHitElapsedMicroseconds,66,219420148,219420082,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,54,45092870,45092816,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,254820,5640881455914,5640881201094,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,141,5956526982,5956526841,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
UserTimeMicroseconds,0,195432190373,195432190373,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,0,8962820,8962820,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,1,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,60,60,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
