event,value,description
InterfaceNativeReceiveBytes,1229,Number of bytes received through native interfaces
HTTPServerConnectionsCreated,5399,Number of created server HTTP connections
HTTPServerConnectionsReused,223,Number of reused server HTTP connections
HTTPServerConnectionsPreserved,223,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsExpired,5325,Number of expired server HTTP connections.
HTTPServerConnectionsReset,5325,Number of reset server HTTP connections. Server closes connection
ConcurrencyControlSlotsAcquired,14183,Total number of CPU slots acquired
ConcurrencyControlWaitMicroseconds,17456399113,Total time a query was waiting on resource requests for CPU slots.
ConcurrencyControlPreemptedMicroseconds,23833413509,Total time a query was waiting due to preemption of CPU slots.
ConcurrencyControlPreemptions,853706,Total number of CPU preemptions
ConcurrencyControlUpscales,14183,Total number of CPU upscaling events
ConcurrencyControlDownscales,14183,Total number of CPU downscaling events
MemoryWorkerRun,25254,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,104638588,Total time spent by MemoryWorker for background work
FilterTransformPassedRows,30237,Number of rows that passed the filter in the query
FilterTransformPassedBytes,179051715,Number of bytes that passed the filter in the query
AsyncLoggingConsoleTotalMessages,53,How many messages (accepted or dropped) have been sent to the async queue for the console log
AsyncLoggingFileLogTotalMessages,53,How many messages (accepted or dropped) have been sent to the async queue for the file log
AsyncLoggingErrorFileLogTotalMessages,3,How many messages (accepted or dropped) have been sent to the async queue for the error file log
