arrival_ms,start_ms,end_ms,latency_ms,qid
267223.2623,267223.3405,353058.4424,85835.1019,p_greedy_330
268827.6062,268827.6787,303315.8823,34488.2037,np_greedy_87
271511.9273,271511.9745,311448.2274,39936.2529,np_greedy_87
275598.0777,275598.1272,372214.5346,96616.4074,p_greedy_330
277309.5910,277309.6385,373976.4784,96666.8400,p_greedy_330
282386.8298,282386.8779,325559.0846,43172.2067,np_greedy_87
285341.5009,285341.5361,393507.8579,108166.3219,p_greedy_330
291061.0049,291061.0558,333555.4769,42494.4210,np_greedy_87
294474.8645,294474.9259,411513.1060,117038.1801,p_greedy_330
299807.4070,299807.4584,420126.7574,120319.2989,p_greedy_330
310256.6272,310256.7013,349866.6531,39609.9518,np_greedy_87
314643.5083,314643.5477,352079.8188,37436.2710,np_greedy_87
320527.0647,320527.1114,362504.1339,41977.0224,np_greedy_87
325742.1728,325742.2151,469306.6764,143564.4612,p_greedy_330
330557.5440,330557.5787,475795.0220,145237.4433,p_greedy_330
334230.9858,334231.0683,476235.3507,142004.2824,p_greedy_330
337515.0147,337515.0859,382275.4614,44760.3755,np_greedy_87
342406.4490,342406.4798,484197.4281,141790.9482,p_greedy_330
345038.8805,345038.9412,486764.7730,141725.8318,p_greedy_330
345842.2998,345842.3444,392831.1571,46988.8126,np_greedy_87
349540.7401,349540.7893,489089.9772,139549.1879,p_greedy_330
355422.4688,355422.5497,491701.7418,136279.1921,p_greedy_330
359217.6274,359217.7034,414339.7398,55122.0364,np_greedy_87
370998.6173,370998.6812,419371.4308,48372.7496,np_greedy_87
383724.5793,383724.6526,442762.3521,59037.6995,np_greedy_87
387680.2409,387680.2871,525524.1963,137843.9092,p_greedy_330
388650.8521,388650.8993,525151.2763,136500.3771,p_greedy_330
391193.9803,391194.0288,526175.5442,134981.5154,p_greedy_330
393771.2970,393771.3380,526974.0955,133202.7575,p_greedy_330
409301.6188,409301.6875,454602.9952,45301.3077,np_greedy_87
417013.9654,417014.0426,458584.6568,41570.6142,np_greedy_87
429802.1051,429802.1540,464105.5880,34303.4340,np_greedy_87
435237.7765,435237.8267,471574.4876,36336.6609,np_greedy_87
435612.4158,435612.4668,470235.3349,34622.8681,np_greedy_87
451865.4675,451865.5189,512823.9576,60958.4386,np_greedy_87
454185.0331,454185.0889,517154.0290,62968.9401,np_greedy_87
455774.7808,455774.8352,576896.2727,121121.4375,p_greedy_330
474060.9722,474061.0426,533486.9934,59425.9509,np_greedy_87
481437.0677,481437.1101,601593.1410,120156.0309,p_greedy_330
483928.8020,483928.8444,605289.1180,121360.2736,p_greedy_330
493559.6978,493559.7714,618617.0337,125057.2622,p_greedy_330
494590.3527,494590.4307,618862.2934,124271.8627,p_greedy_330
499007.9564,499007.9970,623565.5854,124557.5884,p_greedy_330
502431.9621,502432.0327,537725.4675,35293.4348,np_greedy_87
503842.2655,503842.2954,626170.7737,122328.4783,p_greedy_330
512776.9486,512777.0008,630019.3505,117242.3497,p_greedy_330
514863.4232,514863.5006,552095.1932,37231.6926,np_greedy_87
517022.7643,517022.8098,553639.7343,36616.9245,np_greedy_87
521781.7588,521781.8088,558639.3570,36857.5481,np_greedy_87
527529.5086,527529.5550,565099.8662,37570.3112,np_greedy_87
528411.8611,528411.9218,567977.9995,39566.0777,np_greedy_87
535480.2026,535480.2610,575198.7210,39718.4600,np_greedy_87
543476.3496,543476.3961,652740.3346,109263.9385,p_greedy_330
545341.8215,545341.8721,585308.8726,39967.0005,np_greedy_87
550086.6102,550086.6608,591478.1617,41391.5009,np_greedy_87
552515.3646,552515.4236,595467.7723,42952.3486,np_greedy_87
553582.1866,553582.2405,595114.4287,41532.1881,np_greedy_87
562653.7270,562653.7845,667889.7049,105235.9204,p_greedy_330
565046.9544,565047.0136,606304.0198,41257.0062,np_greedy_87
565196.2423,565196.3041,607476.4616,42280.1575,np_greedy_87
570221.5690,570221.6066,610322.8948,40101.2883,np_greedy_87
571504.2710,571504.3300,674461.8126,102957.4825,p_greedy_330
573235.4997,573235.5593,625198.7996,51963.2403,np_greedy_87
582029.8970,582029.9796,641476.9593,59446.9797,np_greedy_87
589366.3877,589366.4441,686347.1994,96980.7554,p_greedy_330
596928.8763,596928.9392,695037.3202,98108.3810,np_greedy_87
597029.2569,597029.3045,691611.7990,94582.4945,p_greedy_330
612219.6451,612219.7161,705153.4838,92933.7677,p_greedy_330
624711.9250,624712.0010,739059.8086,114347.8077,np_greedy_87
629600.3418,629600.4122,726081.1321,96480.7199,p_greedy_330
633038.9027,633038.9843,728101.1927,95062.2084,p_greedy_330
636507.2981,636507.3717,743538.6752,107031.3035,np_greedy_87
653754.4852,653754.5540,761249.9072,107495.3531,p_greedy_330
663745.6456,663745.7204,779270.5719,115524.8515,p_greedy_330
671458.2434,671458.3196,789894.4054,118436.0859,p_greedy_330
677294.6964,677294.7510,799294.7044,121999.9534,p_greedy_330
680234.8133,680234.8857,799547.3175,119312.4318,p_greedy_330
688292.0712,688292.1349,810106.3607,121814.2258,p_greedy_330
689853.7291,689853.7699,813009.8353,123156.0653,p_greedy_330
692139.4945,692139.5664,760395.5866,68256.0201,np_greedy_87
701523.2771,701523.3524,824198.7593,122675.4069,p_greedy_330
727994.4799,727994.5513,861771.7928,133777.2414,p_greedy_330
730663.9832,730664.0615,769028.6895,38364.6280,np_greedy_87
742180.5241,742180.5992,776026.0397,33845.4404,np_greedy_87
745258.7656,745258.8373,796462.6331,51203.7959,np_greedy_87
746100.3826,746100.4284,891885.6148,145785.1865,p_greedy_330
752919.2588,752919.3080,823526.4494,70607.1414,np_greedy_87
755184.0197,755184.0685,834389.5980,79205.5295,np_greedy_87
756983.4243,756983.4777,903737.5753,146754.0976,p_greedy_330
764884.9545,764885.0044,917497.3123,152612.3079,p_greedy_330
778669.7358,778669.8012,926521.6012,147851.8000,p_greedy_330
780179.2187,780179.2804,931952.0111,151772.7307,p_greedy_330
780804.9522,780805.0209,934136.3100,153331.2891,p_greedy_330
803714.4331,803714.5026,961807.9806,158093.4781,p_greedy_330
808917.3900,808917.4540,973587.4453,164669.9914,p_greedy_330
811050.1163,811050.1704,866731.0254,55680.8550,np_greedy_87
817859.7689,817859.8466,866203.4857,48343.6391,np_greedy_87
821723.1121,821723.1629,991104.4211,169381.2582,p_greedy_330
828048.6065,828048.6783,999438.4215,171389.7433,p_greedy_330
833193.7335,833193.7801,1006163.6981,172969.9179,p_greedy_330
833994.7530,833994.8164,880691.4762,46696.6599,np_greedy_87
834517.1815,834517.2585,881345.5435,46828.2850,np_greedy_87
836193.8663,836193.8983,888285.9543,52092.0559,np_greedy_87
838680.5666,838680.6183,892443.5600,53762.9417,np_greedy_87
842111.1550,842111.2078,898023.1585,55911.9507,np_greedy_87
847137.2290,847137.2632,910612.5800,63475.3168,np_greedy_87
850231.0981,850231.1580,1027543.4859,177312.3279,p_greedy_330
850814.7106,850814.7692,914041.4784,63226.7091,np_greedy_87
855097.6724,855097.7345,1040090.7271,184992.9926,p_greedy_330
857411.5231,857411.5923,924161.3940,66749.8017,np_greedy_87
863728.0707,863728.1143,933031.3814,69303.2672,np_greedy_87
865061.8156,865061.8888,933127.4074,68065.5186,np_greedy_87
865809.6960,865809.7682,935107.4926,69297.7244,np_greedy_87
870889.9647,870890.0162,938128.7460,67238.7298,np_greedy_87
871328.5136,871328.5831,1045628.3926,174299.8095,p_greedy_330
871967.0130,871967.0820,938241.7491,66274.6671,np_greedy_87
878543.5000,878543.5717,942306.4284,63762.8567,np_greedy_87
878642.2608,878642.3306,941585.1906,62942.8600,np_greedy_87
887532.3235,887532.3758,946628.8167,59096.4408,np_greedy_87
888416.6928,888416.7629,950457.8442,62041.0813,np_greedy_87
891222.5873,891222.6475,1059296.4877,168073.8401,p_greedy_330
893531.4300,893531.4808,1068816.3361,175284.8553,p_greedy_330
902140.1924,902140.2647,966316.4456,64176.1809,np_greedy_87
908140.5587,908140.6345,970677.1218,62536.4873,np_greedy_87
937343.4813,937343.5404,1117484.3039,180140.7635,p_greedy_330
938090.3046,938090.3723,1113844.8810,175754.5087,p_greedy_330
944294.6307,944294.6752,1127779.2582,183484.5830,p_greedy_330
952334.3736,952334.4313,1137077.2424,184742.8111,p_greedy_330
957058.9513,957059.0236,1007577.3562,50518.3327,np_greedy_87
960585.1216,960585.1802,1008677.5004,48092.3202,np_greedy_87
967995.1477,967995.2244,1015422.9719,47427.7474,np_greedy_87
972816.7159,972816.7912,1166641.2569,193824.4657,p_greedy_330
975043.6183,975043.6885,1173806.4569,198762.7685,p_greedy_330
984092.0906,984092.1633,1018233.4830,34141.3197,np_greedy_87
984528.9454,984528.9931,1189063.0856,204534.0925,p_greedy_330
988813.9376,988813.9705,1043762.0665,54948.0960,np_greedy_87
989851.7036,989851.7520,1196890.6623,207038.9103,p_greedy_330
993773.8618,993773.9298,1072981.8247,79207.8949,np_greedy_87
1005580.8016,1005580.8591,1088508.5235,82927.6645,np_greedy_87
1019354.3206,1019354.3618,1226205.0568,206850.6950,p_greedy_330
1020865.7942,1020865.8669,1229328.2999,208462.4330,p_greedy_330
1024438.0632,1024438.1194,1233292.4009,208854.2815,p_greedy_330
1044290.3085,1044290.3807,1255412.6655,211122.2848,p_greedy_330
1046077.6906,1046077.7611,1107460.7541,61382.9930,np_greedy_87
1048794.7033,1048794.7775,1262436.7176,213641.9402,p_greedy_330
1071017.7658,1071017.8364,1112155.6230,41137.7866,np_greedy_87
1077309.3555,1077309.4307,1114200.4608,36891.0300,np_greedy_87
1082229.2056,1082229.2549,1292263.7587,210034.5038,p_greedy_330
1082841.8148,1082841.8473,1289969.9838,207128.1365,p_greedy_330
1088537.9212,1088537.9730,1294470.3660,205932.3930,p_greedy_330
1089854.4875,1089854.5340,1294902.5141,205047.9800,p_greedy_330
1091960.3162,1091960.3946,1126284.3506,34323.9560,np_greedy_87
1099725.8997,1099725.9485,1300329.2275,200603.2790,p_greedy_330
1105123.1202,1105123.1718,1139858.4246,34735.2527,np_greedy_87
1110514.0773,1110514.1208,1144420.9036,33906.7828,np_greedy_87
1113617.0174,1113617.0490,1147609.1684,33992.1194,np_greedy_87
1114561.6589,1114561.7013,1150877.4014,36315.7002,np_greedy_87
1137955.0152,1137955.0626,1310131.4429,172176.3803,p_greedy_330
1139017.5843,1139017.6168,1180243.1924,41225.5756,np_greedy_87
1139698.9184,1139698.9514,1179008.8907,39309.9393,np_greedy_87
1142500.8393,1142500.8902,1310700.2671,168199.3769,p_greedy_330
1148169.9919,1148170.0675,1187385.9307,39215.8632,np_greedy_87
1154566.6645,1154566.7041,1316744.6742,162177.9701,p_greedy_330
1157103.0780,1157103.1478,1202115.8254,45012.6775,np_greedy_87
1158137.5518,1158137.6001,1317917.6912,159780.0911,p_greedy_330
1158932.9586,1158933.0100,1246989.1589,88056.1489,np_greedy_87
1164837.4669,1164837.5022,1317755.9523,152918.4501,p_greedy_330
1171290.5695,1171290.6074,1322385.1725,151094.5650,np_greedy_87
1174654.3671,1174654.4171,1320559.9175,145905.5005,p_greedy_330
1177962.4735,1177962.5286,1320313.8558,142351.3273,p_greedy_330
1191546.2392,1191546.3131,1321350.6192,129804.3061,p_greedy_330
1199599.7893,1199599.8400,1321642.0066,122042.1666,p_greedy_330
1199957.0519,1199957.0946,1336388.6116,136431.5170,np_greedy_87
