event,value,description
SelectedParts,998,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,998,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,998,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedMarks,36621111,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,36621111,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedRows,280873559592,Number of rows SELECTed from all tables.
SelectedBytes,13434048760965,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
RowsReadByMainReader,280873564625,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,280873980258,Number of rows read from MergeTree tables (in total) by prewhere readers.
LoadedDataParts,15,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,2333306,Microseconds spent by MergeTree tables for loading data parts during initialization.
FilteringMarksWithPrimaryKeyMicroseconds,5256,Time spent filtering parts by PK.
WaitMarksLoadMicroseconds,7564685,Time spent loading marks
LoadedMarksFiles,22,Number of mark files loaded.
LoadedMarksCount,807301,Number of marks loaded (total across columns).
LoadedMarksMemoryBytes,3652160,Size of in-memory representations of loaded marks.
MergingSortedMilliseconds,372476,Total time spent while merging sorted columns
CommonBackgroundExecutorTaskExecuteStepMicroseconds,206297,Time spent in executeStep() for Common executor tasks.
CommonBackgroundExecutorTaskResetMicroseconds,618,Time spent resetting task for Common executor.
ContextLock,791203,Number of times the lock of Context was acquired or tried to acquire. This is global lock.
ContextLockWaitMicroseconds,98786,Context lock wait time in microseconds
RWLockAcquiredReadLocks,1815,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,12,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
PartsLockHoldMicroseconds,2328746,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,5,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,428,Number of times data parts lock has been acquired for MergeTree tables
SharedPartsLockHoldMicroseconds,128135,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,3660,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,64176,Number of times shared data parts lock has been acquired for MergeTree tables
RealTimeMicroseconds,806526603816,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
UserTimeMicroseconds,145676733881,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
SystemTimeMicroseconds,5587787519,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
MemoryAllocatorPurge,1,Total number of times memory allocator purge was requested
MemoryAllocatorPurgeTimeMicroseconds,7994,Total time spent for memory allocator purge
SoftPageFaults,242705907,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
OSCPUWaitMicroseconds,33527145889,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSCPUVirtualTimeMicroseconds,151267453091,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSReadChars,4197771620251,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,3528,"Number of bytes written to filesystem, including page cache, as well as network and other files."
ThreadPoolReaderPageCacheHitElapsedMicroseconds,167170597,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,33384333,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,4177681245686,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,4422848555,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
SynchronousReadWaitMicroseconds,22914860492,Time spent in waiting for synchronous reads in asynchronous local read.
MainConfigLoads,1,Number of times the main configuration was reloaded.
ServerStartupMilliseconds,2368,Time elapsed from starting server to listening to sockets in milliseconds
MergerMutatorsGetPartsForMergeElapsedMicroseconds,24114,Time spent to take data parts snapshot to build ranges from them.
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,2017,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorSelectPartsForMergeElapsedMicroseconds,5422,Time spent to select parts from ranges which can be merged.
MergerMutatorRangesForMergeCount,482,Amount of candidate ranges for merge
MergerMutatorPartsInRangesForMergeCount,657,Amount of candidate parts for merge
AsyncLoaderWaitMicroseconds,2187365,Total time a query was waiting for async loader jobs.
LogDebug,1,Number of log messages with level Debug
LogInfo,48,Number of log messages with level Info
LogWarning,3,Number of log messages with level Warning
LogError,2,Number of log messages with level Error
LoggerElapsedNanoseconds,6954204,Cumulative time spend in logging
InterfaceHTTPSendBytes,494862,Number of bytes sent through HTTP interfaces
InterfaceHTTPReceiveBytes,547497,Number of bytes received through HTTP interfaces
InterfaceNativeSendBytes,339241,Number of bytes sent through native interfaces
InterfaceNativeReceiveBytes,1391,Number of bytes received through native interfaces
HTTPServerConnectionsCreated,174,Number of created server HTTP connections
HTTPServerConnectionsReused,437,Number of reused server HTTP connections
HTTPServerConnectionsPreserved,437,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsExpired,1,Number of expired server HTTP connections.
HTTPServerConnectionsReset,1,Number of reset server HTTP connections. Server closes connection
ConcurrencyControlSlotsAcquired,23102,Total number of CPU slots acquired
ConcurrencyControlWaitMicroseconds,87376095016,Total time a query was waiting on resource requests for CPU slots.
ConcurrencyControlPreemptedMicroseconds,72129597699,Total time a query was waiting due to preemption of CPU slots.
ConcurrencyControlPreemptions,2187572,Total number of CPU preemptions
ConcurrencyControlUpscales,23102,Total number of CPU upscaling events
ConcurrencyControlDownscales,22680,Total number of CPU downscaling events
ConcurrentQuerySlotsAcquired,500,Total number of query slots acquired
ConcurrentQueryWaitMicroseconds,5169861,Total time a query was waiting for a query slots
MemoryWorkerRun,50163,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,227446498,Total time spent by MemoryWorker for background work
FilterTransformPassedRows,26463,Number of rows that passed the filter in the query
FilterTransformPassedBytes,1804310,Number of bytes that passed the filter in the query
AsyncLoggingConsoleTotalMessages,55,How many messages (accepted or dropped) have been sent to the async queue for the console log
AsyncLoggingFileLogTotalMessages,55,How many messages (accepted or dropped) have been sent to the async queue for the file log
AsyncLoggingErrorFileLogTotalMessages,5,How many messages (accepted or dropped) have been sent to the async queue for the error file log
