event,start_value,end_value,diff,description
FilterTransformPassedBytes,0,1804310,1804310,Number of bytes that passed the filter in the query
FilterTransformPassedRows,0,26463,26463,Number of rows that passed the filter in the query
FilteringMarksWithPrimaryKeyMicroseconds,0,5256,5256,Time spent filtering parts by PK.
FunctionExecute,0,68529876,68529876,"Number of SQL ordinary function calls (SQL functions are called on per-block basis, so this number represents the number of blocks)."
GlobalThreadPoolExpansions,660,1501,841,Counts the total number of times new threads have been added to the global thread pool. This metric indicates the frequency of expansions in the global thread pool to accommodate increased processing demands.
GlobalThreadPoolJobWaitTimeMicroseconds,427058,6076675,5649617,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
GlobalThreadPoolJobs,710,14302,13592,Counts the number of jobs that have been pushed to the global thread pool.
GlobalThreadPoolLockWaitMicroseconds,83,350216,350133,Total time threads have spent waiting for locks in the global thread pool.
GlobalThreadPoolThreadCreationMicroseconds,74462,723343,648881,Total time spent waiting for new threads to start.
HTTPServerConnectionsCreated,1,174,173,Number of created server HTTP connections
HTTPServerConnectionsExpired,0,1,1,Number of expired server HTTP connections.
HTTPServerConnectionsPreserved,0,437,437,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsReset,0,1,1,Number of reset server HTTP connections. Server closes connection
HTTPServerConnectionsReused,0,437,437,Number of reused server HTTP connections
IOBufferAllocBytes,21110981,67881609022,67860498041,Number of bytes allocated for IO buffers (for ReadBuffer/WriteBuffer).
IOBufferAllocs,249,599999,599750,Number of allocations of IO buffers (for ReadBuffer/WriteBuffer).
InitialQuery,1,505,504,"Same as Query, but only counts initial queries (see is_initial_query)."
InterfaceHTTPReceiveBytes,249,547497,547248,Number of bytes received through HTTP interfaces
InterfaceHTTPSendBytes,0,494862,494862,Number of bytes sent through HTTP interfaces
InterfaceNativeReceiveBytes,0,1391,1391,Number of bytes received through native interfaces
InterfaceNativeSendBytes,0,339241,339241,Number of bytes sent through native interfaces
JoinBuildTableRowCount,0,976,976,Total number of rows in the build table for a JOIN operation.
JoinOptimizeMicroseconds,0,1150209,1150209,Total time spent executing JOIN plan optimizations.
JoinProbeTableRowCount,0,132546879084,132546879084,Total number of rows in the probe table for a JOIN operation.
JoinReorderMicroseconds,0,4769,4769,Total time spent executing JOIN reordering algorithm.
JoinResultRowCount,0,530186805008,530186805008,Total number of rows in the result of a JOIN operation.
LoadedDataParts,15,15,0,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,2333306,2333306,0,Microseconds spent by MergeTree tables for loading data parts during initialization.
LoadedMarksCount,0,807301,807301,Number of marks loaded (total across columns).
LoadedMarksFiles,0,22,22,Number of mark files loaded.
LoadedMarksMemoryBytes,0,3652160,3652160,Size of in-memory representations of loaded marks.
LocalThreadPoolBusyMicroseconds,6969154,622398691250,622391722096,Total time threads have spent executing the actual work.
LocalThreadPoolExpansions,120,13208,13088,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolJobWaitTimeMicroseconds,4106,1095024529,1095020423,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolJobs,165,33411593,33411428,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolLockWaitMicroseconds,35,739531819,739531784,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolShrinks,63,12446,12383,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,6359,7061321,7054962,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LogDebug,1,1,0,Number of log messages with level Debug
LogError,0,2,2,Number of log messages with level Error
LogInfo,48,48,0,Number of log messages with level Info
LogWarning,3,3,0,Number of log messages with level Warning
LoggerElapsedNanoseconds,6875094,6954204,79110,Cumulative time spend in logging
MainConfigLoads,1,1,0,Number of times the main configuration was reloaded.
MarkCacheHits,0,297473,297473,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,0,22,22,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
MemoryAllocatorPurge,1,1,0,Total number of times memory allocator purge was requested
MemoryAllocatorPurgeTimeMicroseconds,7994,7994,0,Total time spent for memory allocator purge
MemoryWorkerRun,430,50163,49733,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,101856,227446498,227344642,Total time spent by MemoryWorker for background work
MergerMutatorPartsInRangesForMergeCount,293,657,364,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,230,2017,1787,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,214,482,268,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,694,5422,4728,Time spent to select parts from ranges which can be merged.
MergerMutatorsGetPartsForMergeElapsedMicroseconds,2302,24114,21812,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,0,372476,372476,Total time spent while merging sorted columns
NetworkReceiveBytes,249,548888,548639,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,9,2488425830,2488425821,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,0,834103,834103,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,0,128818,128818,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,0,151267453091,151267453091,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,0,33527145889,33527145889,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadChars,0,4197771620251,4197771620251,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,0,3528,3528,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,0,297241,297241,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,11,953351,953340,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,141,417,276,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,2328181,2328746,565,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,0,5,5,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,136,428,292,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,1,1255,1254,Count queries with all subqueries
Query,1,505,504,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,0,984,984,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,0,1012,1012,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,45,1721176,1721131,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,0,73960915109,73960915109,Total time of all queries.
RWLockAcquiredReadLocks,236,1815,1579,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,0,12,12,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,6589,868491,861902,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,19902787,4180366483309,4180346580522,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,490111,4098937549980,4098937059869,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,0,806526603816,806526603816,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,0,3143,3143,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,0,280873564625,280873564625,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,0,280873980258,280873980258,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,0,1874,1874,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,430,50163,49733,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,1,1255,1254,Count SELECT queries with all subqueries
SelectQuery,1,505,504,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,0,73960915109,73960915109,Total time of SELECT queries.
SelectedBytes,0,13434048760965,13434048760965,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,0,36621111,36621111,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,0,36621111,36621111,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,0,998,998,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,0,998,998,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,0,998,998,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,0,280873559592,280873559592,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,2368,2368,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,518,128135,127617,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,0,3660,3660,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,1332,64176,62844,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,0,242705907,242705907,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,2476,22914860492,22914858016,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,0,5587787519,5587787519,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
TableFunctionExecute,0,2,2,Number of table function calls.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,70,167170597,167170527,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,54,33384333,33384279,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,254820,4177681245686,4177680990866,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,159,4422848555,4422848396,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
UserTimeMicroseconds,0,145676733881,145676733881,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,0,7564685,7564685,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,1,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,60,60,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
