event,value,description
CommonBackgroundExecutorTaskResetMicroseconds,201,Time spent resetting task for Common executor.
ContextLock,452006,Number of times the lock of Context was acquired or tried to acquire. This is global lock.
ContextLockWaitMicroseconds,293670,Context lock wait time in microseconds
RWLockAcquiredReadLocks,1426,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,1,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
PartsLockHoldMicroseconds,1651745,Total time spent holding data parts lock in MergeTree tables
PartsLocks,408,Number of times data parts lock has been acquired for MergeTree tables
SharedPartsLockHoldMicroseconds,23451,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,223,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,46150,Number of times shared data parts lock has been acquired for MergeTree tables
RealTimeMicroseconds,988978929916,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
UserTimeMicroseconds,52273926431,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
SystemTimeMicroseconds,1739320264,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
MemoryAllocatorPurge,1,Total number of times memory allocator purge was requested
MemoryAllocatorPurgeTimeMicroseconds,31642,Total time spent for memory allocator purge
SoftPageFaults,110072645,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
HardPageFaults,29,"The number of hard page faults in query execution threads. High values indicate either that you forgot to turn off swap on your server, or eviction of memory pages of the ClickHouse binary during very high memory pressure, or successful usage of the 'mmap' read method for the tables data."
OSCPUWaitMicroseconds,138444657784,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSCPUVirtualTimeMicroseconds,54013748210,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSReadBytes,3887104,"Number of bytes read from disks or block devices. Doesn't include bytes read from page cache. May include excessive data due to block size, readahead, etc."
OSWriteBytes,4096,Number of bytes written to disks or block devices. Doesn't include bytes that are in page cache dirty pages. May not include data that was written by OS asynchronously.
OSReadChars,2544033791052,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,2169,"Number of bytes written to filesystem, including page cache, as well as network and other files."
ThreadPoolReaderPageCacheHitElapsedMicroseconds,106271969,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,20170870,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,2532614973495,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,1565607561,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
SynchronousReadWaitMicroseconds,45380448131,Time spent in waiting for synchronous reads in asynchronous local read.
MainConfigLoads,1,Number of times the main configuration was reloaded.
ServerStartupMilliseconds,1760,Time elapsed from starting server to listening to sockets in milliseconds
MergerMutatorsGetPartsForMergeElapsedMicroseconds,12910,Time spent to take data parts snapshot to build ranges from them.
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,868,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorSelectPartsForMergeElapsedMicroseconds,2356,Time spent to select parts from ranges which can be merged.
MergerMutatorRangesForMergeCount,464,Amount of candidate ranges for merge
MergerMutatorPartsInRangesForMergeCount,634,Amount of candidate parts for merge
AsyncLoaderWaitMicroseconds,1500178,Total time a query was waiting for async loader jobs.
LogDebug,1,Number of log messages with level Debug
LogInfo,49,Number of log messages with level Info
LogWarning,3,Number of log messages with level Warning
LogError,142,Number of log messages with level Error
LoggerElapsedNanoseconds,52720886,Cumulative time spend in logging
InterfaceHTTPSendBytes,252189,Number of bytes sent through HTTP interfaces
InterfaceHTTPReceiveBytes,348549,Number of bytes received through HTTP interfaces
InterfaceNativeSendBytes,245592,Number of bytes sent through native interfaces
InterfaceNativeReceiveBytes,1259,Number of bytes received through native interfaces
HTTPServerConnectionsCreated,156,Number of created server HTTP connections
HTTPServerConnectionsReused,198,Number of reused server HTTP connections
HTTPServerConnectionsPreserved,198,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsExpired,67,Number of expired server HTTP connections.
HTTPServerConnectionsReset,67,Number of reset server HTTP connections. Server closes connection
ConcurrencyControlSlotsAcquired,9951,Total number of CPU slots acquired
ConcurrencyControlWaitMicroseconds,23427889052,Total time a query was waiting on resource requests for CPU slots.
ConcurrencyControlPreemptedMicroseconds,22705105077,Total time a query was waiting due to preemption of CPU slots.
ConcurrencyControlPreemptions,565603,Total number of CPU preemptions
ConcurrencyControlUpscales,9951,Total number of CPU upscaling events
ConcurrencyControlDownscales,9487,Total number of CPU downscaling events
ConcurrentQuerySlotsAcquired,246,Total number of query slots acquired
ConcurrentQueryWaitMicroseconds,5418997,Total time a query was waiting for a query slots
MemoryWorkerRun,38268,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,88333464,Total time spent by MemoryWorker for background work
FilterTransformPassedRows,26463,Number of rows that passed the filter in the query
FilterTransformPassedBytes,1804310,Number of bytes that passed the filter in the query
AsyncLoggingConsoleTotalMessages,196,How many messages (accepted or dropped) have been sent to the async queue for the console log
AsyncLoggingFileLogTotalMessages,196,How many messages (accepted or dropped) have been sent to the async queue for the file log
AsyncLoggingErrorFileLogTotalMessages,145,How many messages (accepted or dropped) have been sent to the async queue for the error file log
