event,start_value,end_value,diff,description
FileOpen,15612,18736,3124,Number of files opened.
FilteringMarksWithPrimaryKeyMicroseconds,104317,119000,14683,Time spent filtering parts by PK.
FunctionExecute,100322646,120688844,20366198,"Number of SQL ordinary function calls (SQL functions are called on per-block basis, so this number represents the number of blocks)."
GlobalThreadPoolExpansions,24515,24515,0,Counts the total number of times new threads have been added to the global thread pool. This metric indicates the frequency of expansions in the global thread pool to accommodate increased processing demands.
GlobalThreadPoolJobWaitTimeMicroseconds,1282490553,1300308170,17817617,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
GlobalThreadPoolJobs,417555,475545,57990,Counts the number of jobs that have been pushed to the global thread pool.
GlobalThreadPoolLockWaitMicroseconds,218173849,218937464,763615,Total time threads have spent waiting for locks in the global thread pool.
GlobalThreadPoolShrinks,22878,22878,0,"Counts the total number of times the global thread pool has shrunk by removing threads. This occurs when the number of idle threads exceeds max_thread_pool_free_size, indicating adjustments in the global thread pool size in response to decreased thread utilization."
GlobalThreadPoolThreadCreationMicroseconds,321872678,321872678,0,Total time spent waiting for new threads to start.
HTTPServerConnectionsCreated,649,719,70,Number of created server HTTP connections
HTTPServerConnectionsExpired,424,475,51,Number of expired server HTTP connections.
HTTPServerConnectionsPreserved,6689,8046,1357,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsReset,10,11,1,Number of reset server HTTP connections. Server closes connection
HTTPServerConnectionsReused,6275,7582,1307,Number of reused server HTTP connections
IOBufferAllocBytes,854230567467,1038621223952,184390656485,Number of bytes allocated for IO buffers (for ReadBuffer/WriteBuffer).
IOBufferAllocs,9094218,11075817,1981599,Number of allocations of IO buffers (for ReadBuffer/WriteBuffer).
InitialQuery,6700,8058,1358,"Same as Query, but only counts initial queries (see is_initial_query)."
InterfaceHTTPReceiveBytes,6977171,8438399,1461228,Number of bytes received through HTTP interfaces
InterfaceHTTPSendBytes,7678515,9220322,1541807,Number of bytes sent through HTTP interfaces
JoinBuildTableRowCount,13216,15904,2688,Total number of rows in the build table for a JOIN operation.
JoinOptimizeMicroseconds,59096002,60031073,935071,Total time spent executing JOIN plan optimizations.
JoinProbeTableRowCount,195407180136,235151013384,39743833248,Total number of rows in the probe table for a JOIN operation.
JoinReorderMicroseconds,29704,34261,4557,Total time spent executing JOIN reordering algorithm.
JoinResultRowCount,781628720544,940604053536,158975332992,Total number of rows in the result of a JOIN operation.
LoadedDataParts,21,21,0,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,10623,10623,0,Microseconds spent by MergeTree tables for loading data parts during initialization.
LoadedMarksCount,81125,81125,0,Number of marks loaded (total across columns).
LoadedMarksFiles,77,77,0,Number of mark files loaded.
LoadedMarksMemoryBytes,357896,357896,0,Size of in-memory representations of loaded marks.
LocalThreadPoolBusyMicroseconds,2394032600002,2473984632631,79952032629,Total time threads have spent executing the actual work.
LocalThreadPoolExpansions,410267,466899,56632,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolJobWaitTimeMicroseconds,1634875292,1655084985,20209693,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolJobs,426553,487421,60868,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolLockWaitMicroseconds,50548471,54308310,3759839,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolShrinks,410219,466851,56632,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,434023974,437371370,3347396,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LogDebug,1,1,0,Number of log messages with level Debug
LogInfo,48,48,0,Number of log messages with level Info
LogWarning,2,2,0,Number of log messages with level Warning
LoggerElapsedNanoseconds,1177448,1177448,0,Cumulative time spend in logging
MainConfigLoads,1,1,0,Number of times the main configuration was reloaded.
MarkCacheHits,4513198,5497195,983997,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,77,77,0,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
MemoryWorkerRun,63838,75885,12047,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,10237222,11970168,1732946,Total time spent by MemoryWorker for background work
MergerMutatorPartsInRangesForMergeCount,942,963,21,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,1510,1542,32,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,358,366,8,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,3783,4070,287,Time spent to select parts from ranges which can be merged.
MergerMutatorsGetPartsForMergeElapsedMicroseconds,16374,16586,212,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,246144,278752,32608,Total time spent while merging sorted columns
NetworkReceiveBytes,6977171,8438399,1461228,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,1209776,1225695,15919,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,7678515,9220322,1541807,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,750042,882140,132098,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,140015485993,164253380444,24237894451,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,402280201591,405181402266,2901200675,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadChars,6200662674243,7480622894388,1279960220145,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,53592,64456,10864,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,4498043,5478926,980883,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,42022377,42781310,758933,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,15485,18599,3114,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,8035,8051,16,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,2,2,0,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,336,345,9,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,16693,20080,3387,Count queries with all subqueries
Query,6700,8058,1358,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,46812,56311,9499,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,46834,56333,9499,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,75435126,77180247,1745121,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,50548652665,56914071412,6365418747,Total time of all queries.
RWLockAcquiredReadLocks,13682,16392,2710,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,15,15,0,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,599635,711139,111504,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,6197202447532,7476600401919,1279397954387,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,5912475950388,7115638101389,1203162151001,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,2494320533347,2586974682266,92654148919,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,1213,1820,607,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,401246701828,482647774392,81401072564,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,401246701828,482647774392,81401072564,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,5332,8046,2714,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,63838,75885,12047,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,16693,20080,3387,Count SELECT queries with all subqueries
SelectQuery,6700,8058,1358,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,50548652665,56914071412,6365418747,Total time of SELECT queries.
SelectedBytes,19240406475591,23144538722754,3904132247163,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,49284552,59282928,9998376,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,49284552,59282928,9998376,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,46823,56322,9499,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,46823,56322,9499,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,46823,56322,9499,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,401246716283,482647791667,81401075384,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,92,92,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,355669,375181,19512,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,3916,4037,121,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,72899,86719,13820,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,1571034802,1960789271,389754469,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,10663009765,11144698647,481688882,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,6842791040,8202166706,1359375666,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
ThreadPoolReaderPageCacheHit,50558498,60996492,10437994,Number of times the read inside ThreadPoolReader was done from the page cache.
ThreadPoolReaderPageCacheHitBytes,6195588830575,7474689725546,1279100894971,Number of bytes read inside ThreadPoolReader when it was done from the page cache.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,10446468704,10916871765,470403061,Time spent reading data from page cache in ThreadPoolReader.
UserTimeMicroseconds,133178039197,156057429322,22879390125,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,171218995,175038575,3819580,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,1,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,59,59,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
