event,start_value,end_value,diff,description
MergeProjectionStageExecuteMilliseconds,23,23,0,Total busy time spent for execution of projection stage of background merges
MergeProjectionStageTotalMilliseconds,29,29,0,Total time spent for projection stage of background merges
MergeSourceParts,78,78,0,Number of source parts scheduled for merges.
MergeTotalMilliseconds,35200,35200,0,Total time spent for background merges
MergeTreeDataWriterBlocks,86,86,0,Number of blocks INSERTed to MergeTree tables. Each block forms a data part of level zero.
MergeTreeDataWriterBlocksAlreadySorted,78,78,0,Number of blocks INSERTed to MergeTree tables that appeared to be already sorted.
MergeTreeDataWriterCompressedBytes,4611161883,4611161883,0,Bytes written to filesystem for data INSERTed to MergeTree tables.
MergeTreeDataWriterRows,86586082,86586082,0,Number of rows INSERTed to MergeTree tables.
MergeTreeDataWriterSortingBlocksMicroseconds,516252,516252,0,Time spent sorting blocks
MergeTreeDataWriterUncompressedBytes,12048433387,12048433387,0,Uncompressed bytes (for columns as they stored in memory) INSERTed to MergeTree tables.
MergeVerticalStageExecuteMilliseconds,26877,26877,0,Total busy time spent for execution of vertical stage of background merges
MergeVerticalStageTotalMilliseconds,26906,26906,0,Total time spent for vertical stage of background merges
MergedColumns,43,43,0,Number of columns merged during the horizontal stage of merges.
MergedIntoWideParts,13,13,0,Number of parts merged into Wide format.
MergedRows,114933235,114933235,0,Rows read for background merges. This is the number of rows before merge.
MergedUncompressedBytes,15795076373,15795076373,0,Uncompressed bytes (for columns as they stored in memory) that was read for background merges. This is the number before merge.
MergerMutatorPartsInRangesForMergeCount,1082,1221,139,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,1335,1708,373,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,339,389,50,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,1922,2350,428,Time spent to select parts from ranges which can be merged.
MergerMutatorSelectRangePartsCount,78,78,0,Amount of parts in selected range for merge
MergerMutatorsGetPartsForMergeElapsedMicroseconds,14132,16506,2374,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,225,6108,5883,Total time spent while merging sorted columns
NetworkReceiveBytes,9337713311,9338005029,291718,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,3054456,3057833,3377,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,1582031,1920671,338640,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,12017,46297,34280,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,62711212,5732306143,5669594931,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,6878,3828778234,3828771356,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadChars,6051342000,269220533186,263169191186,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteBytes,10669301760,10669301760,0,Number of bytes written to disks or block devices. Doesn't include bytes that are in page cache dirty pages. May not include data that was written by OS asynchronously.
OSWriteChars,10656942375,10656944687,2312,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,130,182504,182374,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,401,535707,535306,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,1474,4820,3346,"Number of times a file has been found in the opened file cache, so we had to open it again."
OtherQueryTimeMicroseconds,11283,11283,0,Total time of queries that are not SELECT or INSERT.
PartsLockHoldMicroseconds,8259,8666,407,Total time spent holding data parts lock in MergeTree tables
PartsLocks,493,551,58,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,9,723,714,Count queries with all subqueries
Query,17,306,289,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,0,2006,2006,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,0,2026,2026,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,2597,697331,694734,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,28712315,772173195,743460880,Total time of all queries.
RWLockAcquiredReadLocks,584,1197,613,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,0,3,3,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,83927,130683,46756,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,6124568365,269260730998,263136162633,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,6050480956,259101335197,253050854241,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,604690776,47689522919,47084832143,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RowsReadByMainReader,1450761939,18726744915,17275982976,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,0,17275982976,17275982976,Number of rows read from MergeTree tables (in total) by prewhere readers.
Seek,5735,11766,6031,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,1,715,714,Count SELECT queries with all subqueries
SelectQuery,1,290,289,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,0,743460880,743460880,Total time of SELECT queries.
SelectedBytes,12048433387,837936418319,825887984932,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,0,2121984,2121984,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,0,2121984,2121984,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,0,2016,2016,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,0,2016,2016,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,0,2016,2016,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,86586082,17362569734,17275983652,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,92,92,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,5079,14348,9269,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,27,55,28,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,7520,13587,6067,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,1209707,85148571,83938864,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,0,203502418,203502418,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,7242346,349366455,342124109,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
ThreadPoolReaderPageCacheHit,0,2144590,2144590,Number of times the read inside ThreadPoolReader was done from the page cache.
ThreadPoolReaderPageCacheHitBytes,0,263024958967,263024958967,Number of bytes read inside ThreadPoolReader when it was done from the page cache.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,0,200070697,200070697,Time spent reading data from page cache in ThreadPoolReader.
UserTimeMicroseconds,55467803,5383097159,5327629356,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,0,4491725,4491725,Time spent loading marks
WriteBufferFromFileDescriptorWrite,13985,13985,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,10656940216,10656940216,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
