event,start_value,end_value,diff,description
LocalThreadPoolThreadCreationMicroseconds,953306,20624433,19671127,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LogDebug,1,1,0,Number of log messages with level Debug
LogInfo,49,49,0,Number of log messages with level Info
LogWarning,4,4,0,Number of log messages with level Warning
LoggerElapsedNanoseconds,6811392,6811392,0,Cumulative time spend in logging
MainConfigLoads,1,1,0,Number of times the main configuration was reloaded.
MarkCacheHits,223462,312823,89361,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,448,598,150,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
MemoryAllocatedWithoutCheck,138443350,206978170,68534820,Number of times memory has been allocated without checking for memory constraints.
MemoryAllocatedWithoutCheckBytes,47560967804412,76993760002156,29432792197744,Amount of bytes that has been allocated without checking for memory constraints.
MemoryAllocatorPurge,1,1,0,Total number of times memory allocator purge was requested
MemoryAllocatorPurgeTimeMicroseconds,4723,4723,0,Total time spent for memory allocator purge
MemoryWorkerRun,72975,97631,24656,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,81002750,133386664,52383914,Total time spent by MemoryWorker for background work
Merge,65,90,25,Number of launched background merges.
MergeExecuteMilliseconds,641856,679294,37438,Total busy time spent for execution of background merges
MergeHorizontalStageExecuteMilliseconds,509499,543803,34304,Total busy time spent for execution of horizontal stage of background merges
MergeHorizontalStageTotalMilliseconds,509555,544138,34583,Total time spent for horizontal stage of background merges
MergeMutateBackgroundExecutorTaskExecuteStepMicroseconds,643344548,681824891,38480343,Time spent in executeStep() for MergeMutate executor tasks.
MergeMutateBackgroundExecutorTaskResetMicroseconds,532875,906818,373943,Time spent resetting task for MergeMutate executor.
MergeProjectionStageExecuteMilliseconds,132357,135491,3134,Total busy time spent for execution of projection stage of background merges
MergeProjectionStageTotalMilliseconds,132399,135552,3153,Total time spent for projection stage of background merges
MergeSourceParts,432,582,150,Number of source parts scheduled for merges.
MergeTotalMilliseconds,641961,679719,37758,Total time spent for background merges
MergeTreeDataWriterBlocks,367,491,124,Number of blocks INSERTed to MergeTree tables. Each block forms a data part of level zero.
MergeTreeDataWriterBlocksAlreadySorted,367,491,124,Number of blocks INSERTed to MergeTree tables that appeared to be already sorted.
MergeTreeDataWriterCompressedBytes,79422341,106309006,26886665,Bytes written to filesystem for data INSERTed to MergeTree tables.
MergeTreeDataWriterRows,3726,5018,1292,Number of rows INSERTed to MergeTree tables.
MergeTreeDataWriterSortingBlocksMicroseconds,1165,1731,566,Time spent sorting blocks
MergeTreeDataWriterUncompressedBytes,45793840,61672860,15879020,Uncompressed bytes (for columns as they stored in memory) INSERTed to MergeTree tables.
MergeVerticalStageTotalMilliseconds,7,29,22,Total time spent for vertical stage of background merges
MergedColumns,99970,138420,38450,Number of columns merged during the horizontal stage of merges.
MergedIntoCompactParts,36,61,25,Number of parts merged into Compact format.
MergedIntoWideParts,29,29,0,Number of parts merged into Wide format.
MergedRows,457461,474585,17124,Rows read for background merges. This is the number of rows before merge.
MergedUncompressedBytes,526134439,552081623,25947184,Uncompressed bytes (for columns as they stored in memory) that was read for background merges. This is the number before merge.
MergerMutatorPartsInRangesForMergeCount,18341,24753,6412,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,63321,88148,24827,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,4777,6148,1371,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,29903,40800,10897,Time spent to select parts from ranges which can be merged.
MergerMutatorSelectRangePartsCount,432,582,150,Amount of parts in selected range for merge
MergerMutatorsGetPartsForMergeElapsedMicroseconds,124315,150650,26335,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,134467,260812,126345,Total time spent while merging sorted columns
NetworkReceiveBytes,471359,695189,223830,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,2082655394,3373929976,1291274582,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,928148,1198589,270441,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,60605,92851,32246,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,139082605437,210733728247,71651122810,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,3893754368,161772179712,157878425344,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadBytes,22016000,22016000,0,"Number of bytes read from disks or block devices. Doesn't include bytes read from page cache. May include excessive data due to block size, readahead, etc."
OSReadChars,4029327066852,5985699595499,1956372528647,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteBytes,884199424,976654336,92454912,Number of bytes written to disks or block devices. Doesn't include bytes that are in page cache dirty pages. May not include data that was written by OS asynchronously.
OSWriteChars,343207713,429742097,86534384,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,221453,310468,89015,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,340059,472613,132554,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,93858,94504,646,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,5550231,7640755,2090524,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,11,21,10,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,3463,4531,1068,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,1135,1686,551,Count queries with all subqueries
Query,462,686,224,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,1793,2685,892,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,1823,2715,892,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,764107,2008708,1244601,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,26321720377,51388110183,25066389806,Total time of all queries.
RWLockAcquiredReadLocks,6420,8472,2052,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,6,12,6,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,1502310,2021074,518764,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,4014342981164,5963252784470,1948909803306,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,3950494732251,5891921102519,1941426370268,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,203959390538,494527035417,290567644879,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,385,385,0,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,271217589165,405026058435,133808469270,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,271217131704,405025583850,133808452146,Number of rows read from MergeTree tables (in total) by prewhere readers.
Seek,72975,97631,24656,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,1135,1686,551,Count SELECT queries with all subqueries
SelectQuery,462,686,224,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,26321720377,51388110183,25066389806,Total time of SELECT queries.
SelectedBytes,12960866345621,19347685678630,6386819333009,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,33171828,49537575,16365747,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,33171828,49537575,16365747,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,1808,2700,892,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,1808,2700,892,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,1808,2700,892,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,271217163042,405025617064,133808454022,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,1758,1758,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,171148,237444,66296,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,53602,209281,155679,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,115312,154955,39643,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,95864549,273547319,177682770,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,4827803241,36164609498,31336806257,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,1248012758,2141978627,893965869,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
TableFunctionExecute,2,2,0,Number of table function calls.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,65014181,118433522,53419341,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,32042937,47585646,15542709,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,4010442530735,5957947126102,1947504595367,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,1441106995,2153524844,712417849,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
UserTimeMicroseconds,137838944765,208597777076,70758832311,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,2481398,5990451,3509053,Time spent loading marks
WriteBufferFromFileDescriptorWrite,189617,208813,19196,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,343203049,429735241,86532192,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
