event,start_value,end_value,diff,description
NetworkReceiveElapsedMicroseconds,881505645,2082655390,1201149745,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,803315,907406,104091,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,51778,60489,8711,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,118548733144,139082604202,20533871058,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,3450326995,3893754368,443427373,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadBytes,21753856,22016000,262144,"Number of bytes read from disks or block devices. Doesn't include bytes read from page cache. May include excessive data due to block size, readahead, etc."
OSReadChars,3377638322720,4029327063632,651688740912,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteBytes,533958656,884199424,350240768,Number of bytes written to disks or block devices. Doesn't include bytes that are in page cache dirty pages. May not include data that was written by OS asynchronously.
OSWriteChars,233191333,343207705,110016372,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,194881,221453,26572,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,262962,340059,77097,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,50974,93858,42884,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,4496378,5550231,1053853,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,10,11,1,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,2466,3463,997,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,951,1134,183,Count queries with all subqueries
Query,385,461,76,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,1493,1793,300,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,1523,1823,300,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,653010,764081,111071,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,23309895925,26321719301,3011823376,Total time of all queries.
RWLockAcquiredReadLocks,4767,6419,1652,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,4,6,2,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,1004019,1502308,498289,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,3364233401497,4014342980204,650109578707,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,3303752593841,3950494732251,646742138410,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,175550637042,203959388920,28408751878,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,300,385,85,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,226214602366,271217589165,45002986799,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,226214289054,271217131704,45002842650,Number of rows read from MergeTree tables (in total) by prewhere readers.
Seek,49169,72974,23805,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,951,1134,183,Count SELECT queries with all subqueries
SelectQuery,385,461,76,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,23309895925,26321719301,3011823376,Total time of SELECT queries.
SelectedBytes,10827116699371,12960866323848,2133749624477,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,27667653,33171828,5504175,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,27667653,33171828,5504175,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,1508,1808,300,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,1508,1808,300,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,1508,1808,300,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,226214318722,271217162874,45002844152,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,1758,1758,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,126685,171148,44463,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,46525,53602,7077,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,79149,115312,36163,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,71788957,95864534,24075577,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,4141542840,4827803241,686260401,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,1057199718,1248012549,190812831,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
TableFunctionExecute,2,2,0,Number of table function calls.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,56031803,65014181,8982378,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,26881815,32042937,5161122,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,3361605739205,4010442530735,648836791530,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,1207900113,1441106995,233206882,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
UserTimeMicroseconds,117495419902,137838943738,20343523836,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,2068426,2481398,412972,Time spent loading marks
WriteBufferFromFileDescriptorWrite,111634,189617,77983,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,233187621,343203049,110015428,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
