event,value,description
MergeHorizontalStageTotalMilliseconds,15417,Total time spent for horizontal stage of background merges
MergeHorizontalStageExecuteMilliseconds,15399,Total busy time spent for execution of horizontal stage of background merges
MergeVerticalStageTotalMilliseconds,3,Total time spent for vertical stage of background merges
MergeProjectionStageTotalMilliseconds,1940,Total time spent for projection stage of background merges
MergeProjectionStageExecuteMilliseconds,1922,Total busy time spent for execution of projection stage of background merges
MergingSortedMilliseconds,79415,Total time spent while merging sorted columns
MergeTreeDataWriterRows,1302,Number of rows INSERTed to MergeTree tables.
MergeTreeDataWriterUncompressedBytes,16002026,Uncompressed bytes (for columns as they stored in memory) INSERTed to MergeTree tables.
MergeTreeDataWriterCompressedBytes,27721014,Bytes written to filesystem for data INSERTed to MergeTree tables.
MergeTreeDataWriterBlocks,128,Number of blocks INSERTed to MergeTree tables. Each block forms a data part of level zero.
MergeTreeDataWriterBlocksAlreadySorted,128,Number of blocks INSERTed to MergeTree tables that appeared to be already sorted.
MergeMutateBackgroundExecutorTaskExecuteStepMicroseconds,17936940,Time spent in executeStep() for MergeMutate executor tasks.
MergeMutateBackgroundExecutorTaskResetMicroseconds,305379,Time spent resetting task for MergeMutate executor.
CommonBackgroundExecutorTaskExecuteStepMicroseconds,6198297,Time spent in executeStep() for Common executor tasks.
CommonBackgroundExecutorTaskResetMicroseconds,188,Time spent resetting task for Common executor.
MergeTreeDataWriterSortingBlocksMicroseconds,476,Time spent sorting blocks
InsertedCompactParts,128,Number of parts inserted in Compact format.
MergedIntoCompactParts,24,Number of parts merged into Compact format.
ContextLock,361000,Number of times the lock of Context was acquired or tried to acquire. This is global lock.
ContextLockWaitMicroseconds,1312,Context lock wait time in microseconds
RWLockAcquiredReadLocks,2613,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,3,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
PartsLockHoldMicroseconds,3231405,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,10,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,1465,Number of times data parts lock has been acquired for MergeTree tables
SharedPartsLockHoldMicroseconds,73271,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,36942,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,42897,Number of times shared data parts lock has been acquired for MergeTree tables
RealTimeMicroseconds,106082461508,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
UserTimeMicroseconds,69412466313,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
SystemTimeMicroseconds,616374078,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
MemoryAllocatorPurge,1,Total number of times memory allocator purge was requested
MemoryAllocatorPurgeTimeMicroseconds,4723,Total time spent for memory allocator purge
SoftPageFaults,31300324,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
HardPageFaults,6,"The number of hard page faults in query execution threads. High values indicate either that you forgot to turn off swap on your server, or eviction of memory pages of the ClickHouse binary during very high memory pressure, or successful usage of the 'mmap' read method for the tables data."
OSCPUWaitMicroseconds,2140967078,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSCPUVirtualTimeMicroseconds,70026395926,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSReadBytes,9547776,"Number of bytes read from disks or block devices. Doesn't include bytes read from page cache. May include excessive data due to block size, readahead, etc."
OSWriteBytes,116363264,Number of bytes written to disks or block devices. Doesn't include bytes that are in page cache dirty pages. May not include data that was written by OS asynchronously.
OSReadChars,1995200940190,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,110436636,"Number of bytes written to filesystem, including page cache, as well as network and other files."
CannotWriteToWriteBufferDiscard,1312,Number of stack traces dropped by query profiler or signal handler because pipe is full or cannot write to pipe.
MemoryAllocatedWithoutCheck,67734138,Number of times memory has been allocated without checking for memory constraints.
MemoryAllocatedWithoutCheckBytes,19900488682794,Amount of bytes that has been allocated without checking for memory constraints.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,33948409,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,15859260,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,1985585901507,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,716838077,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
SynchronousReadWaitMicroseconds,2487923686,Time spent in waiting for synchronous reads in asynchronous local read.
MainConfigLoads,1,Number of times the main configuration was reloaded.
ServerStartupMilliseconds,1758,Time elapsed from starting server to listening to sockets in milliseconds
MergerMutatorsGetPartsForMergeElapsedMicroseconds,80088,Time spent to take data parts snapshot to build ranges from them.
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,30056,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorSelectPartsForMergeElapsedMicroseconds,14337,Time spent to select parts from ranges which can be merged.
MergerMutatorRangesForMergeCount,1902,Amount of candidate ranges for merge
MergerMutatorPartsInRangesForMergeCount,7565,Amount of candidate parts for merge
MergerMutatorSelectRangePartsCount,153,Amount of parts in selected range for merge
AsyncLoaderWaitMicroseconds,1498141,Total time a query was waiting for async loader jobs.
LogDebug,1,Number of log messages with level Debug
LogInfo,49,Number of log messages with level Info
LogWarning,4,Number of log messages with level Warning
LoggerElapsedNanoseconds,6811392,Cumulative time spend in logging
InterfaceHTTPSendBytes,265031,Number of bytes sent through HTTP interfaces
InterfaceHTTPReceiveBytes,230902,Number of bytes received through HTTP interfaces
HTTPServerConnectionsCreated,84,Number of created server HTTP connections
HTTPServerConnectionsReused,222,Number of reused server HTTP connections
HTTPServerConnectionsPreserved,223,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsExpired,2,Number of expired server HTTP connections.
HTTPServerConnectionsReset,1,Number of reset server HTTP connections. Server closes connection
ConcurrencyControlSlotsGranted,128,Number of CPU slot granted according to guarantee of 1 thread per query and for queries with setting 'use_concurrency_control' = 0
ConcurrencyControlSlotsAcquired,3683,Total number of CPU slots acquired
ConcurrencyControlSlotsAcquiredNonCompeting,128,Total number of noncompeting CPU slot acquired
ConcurrencyControlWaitMicroseconds,4375820077,Total time a query was waiting on resource requests for CPU slots.
MemoryWorkerRun,25332,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,43252704,Total time spent by MemoryWorker for background work
AsyncLoggingConsoleTotalMessages,55,How many messages (accepted or dropped) have been sent to the async queue for the console log
AsyncLoggingFileLogTotalMessages,55,How many messages (accepted or dropped) have been sent to the async queue for the file log
AsyncLoggingErrorFileLogTotalMessages,4,How many messages (accepted or dropped) have been sent to the async queue for the error file log
