arrival_ms,start_ms,end_ms,latency_ms,qid
1097981.6307,1097981.6400,1106615.2589,8633.6188,p_greedy_330
1105204.7382,1105204.7487,1115000.2504,9795.5017,p_greedy_330
1110715.5603,1110715.5720,1124078.5938,13363.0218,p_greedy_330
1113271.5828,1113271.5917,1186653.5118,73381.9201,np_greedy_87
1117888.4390,1117888.4532,1194185.3154,76296.8622,np_greedy_87
1122980.2089,1122980.2212,1133112.1819,10131.9607,p_greedy_330
1126926.6357,1126926.6484,1142000.3006,15073.6523,p_greedy_330
1129379.6551,1129379.6669,1204758.0874,75378.4205,np_greedy_87
1132778.2898,1132778.2996,1203494.8169,70716.5173,np_greedy_87
1133676.9536,1133676.9629,1150783.4219,17106.4590,p_greedy_330
1142499.9611,1142499.9696,1160350.4007,17850.4310,p_greedy_330
1190890.8881,1190890.8971,1198978.2253,8087.3283,p_greedy_330
1192343.6430,1192343.6511,1214414.7417,22071.0905,p_greedy_330
1196158.3952,1196158.4046,1215008.3356,18849.9310,p_greedy_330
